audit_case_key	audit_split_code	expects_unresolved	concept_key	relevance_grade_code	adjudication_rationale_sha256	adjudicated_at
audit_case.round2b.sha256_0d38c4a595a20c488502a7ff86faa3bd7604c83b85335379c1a3ecfc7fdaff3b	held_out	false	sensory.vanilla	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0d3d8c4df4ddef85797c14e32d9f99b902de7423fa3682e627b7b77616b5e0c9	held_out	false	category.cocoa_chocolate	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0d3d8c4df4ddef85797c14e32d9f99b902de7423fa3682e627b7b77616b5e0c9	held_out	false	sensory.almond	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0d3d8c4df4ddef85797c14e32d9f99b902de7423fa3682e627b7b77616b5e0c9	held_out	false	sensory.dark_chocolate	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0d588943240b3b430a156c371041b22924e210b50f04fb6da684a09f44b33ca1	held_out	false	category.dried_fruit	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0d588943240b3b430a156c371041b22924e210b50f04fb6da684a09f44b33ca1	held_out	false	category.grain_baked	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0d68719f2515886308000fc54aa1716d55257e1d74f16d3b4c831fc5ca5582f2	held_out	false	sensory.lemon	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0d68719f2515886308000fc54aa1716d55257e1d74f16d3b4c831fc5ca5582f2	held_out	false	sensory.orange	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0d68719f2515886308000fc54aa1716d55257e1d74f16d3b4c831fc5ca5582f2	held_out	false	sensory.sour	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0d92514b6a7cf83d86966792bb91a1388e9aab6ff8834990582595988657e6a6	held_out	false	category.cocoa_chocolate	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0d92514b6a7cf83d86966792bb91a1388e9aab6ff8834990582595988657e6a6	held_out	false	category.sweet_brown	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0d92514b6a7cf83d86966792bb91a1388e9aab6ff8834990582595988657e6a6	held_out	false	sensory.brown_sugar	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0d92514b6a7cf83d86966792bb91a1388e9aab6ff8834990582595988657e6a6	held_out	false	sensory.dark_chocolate	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0da0f23482b12c09ffd0e375c6b466ef5a2e210cccc68c553a58066041727097	held_out	true		U	30cc1f7529713e3dbd1d5f7a7e6f51de9c6f920d0a9b57d9b0de2726e9e11740	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0da5c56451b09857f18e4229553eb74f4547a145b22c1ea51f0d1ca9f78a8c6a	held_out	false	category.floral	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0da5c56451b09857f18e4229553eb74f4547a145b22c1ea51f0d1ca9f78a8c6a	held_out	false	category.orchard_fruit	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0da5c56451b09857f18e4229553eb74f4547a145b22c1ea51f0d1ca9f78a8c6a	held_out	false	sensory.jasmine	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0de7dbc143557b1dd814c771ec76ab4f590244edbf1499fe0780ffbf25a333ef	held_out	false	category.grain_baked	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0de7dbc143557b1dd814c771ec76ab4f590244edbf1499fe0780ffbf25a333ef	held_out	false	sensory.almond	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0de7dbc143557b1dd814c771ec76ab4f590244edbf1499fe0780ffbf25a333ef	held_out	false	sensory.vanilla	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0e41f0d739a8d4c3ba3cb0bb3e90c8a0cfd55f6d0c8b41484b24feed67047134	development	false	category.nut_seed	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0e4be137c4ded070f1ea8f42ceb0e36f2a0cb60c0abd299c2e5f0f6f4072c67d	held_out	false	sensory.caramel	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0e4be137c4ded070f1ea8f42ceb0e36f2a0cb60c0abd299c2e5f0f6f4072c67d	held_out	false	sensory.fullness	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0e996166abe1bf72c2728912d0b16ccfac13c9350fcd65dc2121a99b8c75c9c2	held_out	false	category.citrus	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0e996166abe1bf72c2728912d0b16ccfac13c9350fcd65dc2121a99b8c75c9c2	held_out	false	sensory.lime	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0f18cfe6ee38e935d5ec6cc0f3a02555ccbae09b258cbcf94b9fedc3696cf624	held_out	false	category.citrus	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0f18cfe6ee38e935d5ec6cc0f3a02555ccbae09b258cbcf94b9fedc3696cf624	held_out	false	sensory.orange	3	dd48bf6470f893c8b2b08eb1649ed817c27224f754f755de2d81b2b43dc97fad	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0f27025f01086070d9c08618ad9ad8fa3b086283c9f8d78bb17eac5cbf465f55	held_out	false	category.floral	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0f27025f01086070d9c08618ad9ad8fa3b086283c9f8d78bb17eac5cbf465f55	held_out	false	qualifier.juicy	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0f5caae6036a574f7543be66dbbf903796d0480e1eb58b95b430f92cc09480a9	development	false	category.green_herbal	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0f5caae6036a574f7543be66dbbf903796d0480e1eb58b95b430f92cc09480a9	development	false	category.spice	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0f5caae6036a574f7543be66dbbf903796d0480e1eb58b95b430f92cc09480a9	development	false	sensory.bell_pepper	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0f5caae6036a574f7543be66dbbf903796d0480e1eb58b95b430f92cc09480a9	development	false	sensory.black_pepper	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0f92687096bd3b52cc1ba7fd5764fde3e9f18e3691df38aa57ecf418d9f93c3e	held_out	false	category.fruit	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0f92687096bd3b52cc1ba7fd5764fde3e9f18e3691df38aa57ecf418d9f93c3e	held_out	false	sensory.sweet	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0f9529c48d29b5f6169684ccb53118ece0626bd7592746a1f7336d7d5cc462bb	held_out	false	category.cocoa_chocolate	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0f9529c48d29b5f6169684ccb53118ece0626bd7592746a1f7336d7d5cc462bb	held_out	false	sensory.almond	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0f9529c48d29b5f6169684ccb53118ece0626bd7592746a1f7336d7d5cc462bb	held_out	false	sensory.dark_chocolate	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0fb053b13adb0c42a41fa90a697ade19bdde6f85d274d68df4c096966ec784c2	held_out	false	sensory.alcoholic	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0fb053b13adb0c42a41fa90a697ade19bdde6f85d274d68df4c096966ec784c2	held_out	false	sensory.molasses	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0fcc53d5e276f68203e5def8214776c7e33bdf3406e65405c4f9e2847da9b179	held_out	false	category.fruit	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0fcc53d5e276f68203e5def8214776c7e33bdf3406e65405c4f9e2847da9b179	held_out	false	category.sweet_brown	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0fcc53d5e276f68203e5def8214776c7e33bdf3406e65405c4f9e2847da9b179	held_out	false	category.tropical_fruit	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0fcc53d5e276f68203e5def8214776c7e33bdf3406e65405c4f9e2847da9b179	held_out	false	sensory.vanilla	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0ff2dbcbcf35b294fcaabd26cdebb8738398939b1dc1d950fc032ac60fa0fc77	held_out	false	category.sweet_brown	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0ff2dbcbcf35b294fcaabd26cdebb8738398939b1dc1d950fc032ac60fa0fc77	held_out	false	sensory.brown_sugar	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_0ff2dbcbcf35b294fcaabd26cdebb8738398939b1dc1d950fc032ac60fa0fc77	held_out	false	sensory.vanilla	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_100bd0e61c6d9c33cc6d113270453eac4128e1ce58b31e6e18cf2ea753608faf	development	false	qualifier.clean	3	dd48bf6470f893c8b2b08eb1649ed817c27224f754f755de2d81b2b43dc97fad	2026-08-24T08:30:00Z
audit_case.round2b.sha256_104a580615c7b1634229816bcc8f53fc970cbb81f0064dbc3883534c5276aa33	held_out	true		U	30cc1f7529713e3dbd1d5f7a7e6f51de9c6f920d0a9b57d9b0de2726e9e11740	2026-08-24T08:30:00Z
audit_case.round2b.sha256_105508dfba98b40aa594e29e2d520b58941a1f97356aa690482b5ab2d0fc99d1	held_out	false	category.cocoa_chocolate	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_105508dfba98b40aa594e29e2d520b58941a1f97356aa690482b5ab2d0fc99d1	held_out	false	category.dried_fruit	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_105508dfba98b40aa594e29e2d520b58941a1f97356aa690482b5ab2d0fc99d1	held_out	false	sensory.cocoa	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_105508dfba98b40aa594e29e2d520b58941a1f97356aa690482b5ab2d0fc99d1	held_out	false	sensory.dark_chocolate	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_105508dfba98b40aa594e29e2d520b58941a1f97356aa690482b5ab2d0fc99d1	held_out	false	sensory.raisin	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1056a1d93dc49647fdc7d44fc9e6f156cf40620eead503032cadd536c0faf5f7	held_out	false	category.earth_wood	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1056a1d93dc49647fdc7d44fc9e6f156cf40620eead503032cadd536c0faf5f7	held_out	false	sensory.cedar	3	dd48bf6470f893c8b2b08eb1649ed817c27224f754f755de2d81b2b43dc97fad	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1060227e52d9ef582bee79394049fe051cdbec4127b8f1ca407c0def81388bf0	held_out	false	category.berry	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_109b303ca74fff4e4d2943760eccfdf31ddae687e04e7ed12b67f0040e755efb	held_out	false	category.berry	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_109b303ca74fff4e4d2943760eccfdf31ddae687e04e7ed12b67f0040e755efb	held_out	false	category.fruit	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_10c7ff23f6ab3e117a158f463a81c2a78ccb1bb0e8f8386368471cafa7df7152	held_out	false	category.cocoa_chocolate	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_10c7ff23f6ab3e117a158f463a81c2a78ccb1bb0e8f8386368471cafa7df7152	held_out	false	sensory.alcoholic	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_10c7ff23f6ab3e117a158f463a81c2a78ccb1bb0e8f8386368471cafa7df7152	held_out	false	sensory.dark_chocolate	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_10ef7eb37758ea894a4bfadb55d40389177803bc0fde65c8f3f10c21ac1d6d8e	development	false	category.berry	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_10ef7eb37758ea894a4bfadb55d40389177803bc0fde65c8f3f10c21ac1d6d8e	development	false	category.floral	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1172828dfe7681a7cca7de96e6ecce64148b963e4bf6b0df740a328485ca22bb	held_out	false	category.nut_seed	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1172828dfe7681a7cca7de96e6ecce64148b963e4bf6b0df740a328485ca22bb	held_out	false	sensory.sour	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1175d742d0c8edc7fe3eab74c4ee7b54f0a711aed4e7bd848d345a0126383fae	held_out	false	category.citrus	3	dd48bf6470f893c8b2b08eb1649ed817c27224f754f755de2d81b2b43dc97fad	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1175d742d0c8edc7fe3eab74c4ee7b54f0a711aed4e7bd848d345a0126383fae	held_out	false	category.fruit	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1175d742d0c8edc7fe3eab74c4ee7b54f0a711aed4e7bd848d345a0126383fae	held_out	false	sensory.grapefruit	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1175d742d0c8edc7fe3eab74c4ee7b54f0a711aed4e7bd848d345a0126383fae	held_out	false	sensory.lemon	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1175d742d0c8edc7fe3eab74c4ee7b54f0a711aed4e7bd848d345a0126383fae	held_out	false	sensory.lime	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_119245881dbdedd85cd053d8f3e4a05ee3f46b90089649c2cbc68eefd981d942	held_out	false	category.tea	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_119245881dbdedd85cd053d8f3e4a05ee3f46b90089649c2cbc68eefd981d942	held_out	false	sensory.black_tea	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_119245881dbdedd85cd053d8f3e4a05ee3f46b90089649c2cbc68eefd981d942	held_out	false	sensory.lemon	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_119245881dbdedd85cd053d8f3e4a05ee3f46b90089649c2cbc68eefd981d942	held_out	false	sensory.lime	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_11c666f5f87d89d5317e2c2944dfc4102fc1d68789de71d20d2da2a3453a70eb	held_out	false	category.floral	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_11c666f5f87d89d5317e2c2944dfc4102fc1d68789de71d20d2da2a3453a70eb	held_out	false	category.tropical_fruit	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_11c666f5f87d89d5317e2c2944dfc4102fc1d68789de71d20d2da2a3453a70eb	held_out	false	sensory.jasmine	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_11c666f5f87d89d5317e2c2944dfc4102fc1d68789de71d20d2da2a3453a70eb	held_out	false	sensory.pineapple	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1219562558fa2cbe7e9901d7ec50644696849d78f612f1d68505471316ca003d	held_out	false	sensory.fullness	3	dd48bf6470f893c8b2b08eb1649ed817c27224f754f755de2d81b2b43dc97fad	2026-08-24T08:30:00Z
audit_case.round2b.sha256_121f7bff99db95e327d5075a08f606f8bfed467d3e1c92ae11cd2d4a66355321	held_out	false	category.tropical_fruit	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_121f7bff99db95e327d5075a08f606f8bfed467d3e1c92ae11cd2d4a66355321	held_out	false	sensory.mango	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_12671fa826e555a2baac52df0e4549a556c87421a07fde8d370299f5d8912906	held_out	false	category.berry	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_12671fa826e555a2baac52df0e4549a556c87421a07fde8d370299f5d8912906	held_out	false	sensory.blueberry	3	dd48bf6470f893c8b2b08eb1649ed817c27224f754f755de2d81b2b43dc97fad	2026-08-24T08:30:00Z
audit_case.round2b.sha256_12940610841762aedb2cddfd2594cc71c0c0658d0a627041ee4f5f4c2fd1c7eb	held_out	false	category.floral	0	d8889d18a633328f303e76aa92063823d634cdd54310129e460a5046c53c48e4	2026-08-24T08:30:00Z
audit_case.round2b.sha256_12940610841762aedb2cddfd2594cc71c0c0658d0a627041ee4f5f4c2fd1c7eb	held_out	false	category.fruit	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_12940610841762aedb2cddfd2594cc71c0c0658d0a627041ee4f5f4c2fd1c7eb	held_out	false	sensory.rose	0	d8889d18a633328f303e76aa92063823d634cdd54310129e460a5046c53c48e4	2026-08-24T08:30:00Z
audit_case.round2b.sha256_129e06aa03e9ab7ef73782f582d94de6c5f1106d8b75ba2ea7a1187fd75ab8fc	development	false	category.grain_baked	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_12ba101e0a1b4dfef4abea8494e966760a910069a486bbf018b6ce2ddf753ad1	held_out	false	category.orchard_fruit	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_12ba101e0a1b4dfef4abea8494e966760a910069a486bbf018b6ce2ddf753ad1	held_out	false	sensory.cherry	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_12ee81035f5e7716acf2944ad81450f053b652a2cdff94323d87096896f34a48	held_out	true		U	30cc1f7529713e3dbd1d5f7a7e6f51de9c6f920d0a9b57d9b0de2726e9e11740	2026-08-24T08:30:00Z
audit_case.round2b.sha256_12ee81035f5e7716acf2944ad81450f053b652a2cdff94323d87096896f34a48	held_out	true	sensory.fermented_character	1	66bf702822ff852f1d7435e22610bdc64838e0c4133e350bbd8d3b6a2db4530c	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1344668887b83efdd902f7b84fc32e2074ab6a846162b92e3b4e0f0f924f1dfa	development	false	category.cocoa_chocolate	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1344668887b83efdd902f7b84fc32e2074ab6a846162b92e3b4e0f0f924f1dfa	development	false	category.floral	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1344668887b83efdd902f7b84fc32e2074ab6a846162b92e3b4e0f0f924f1dfa	development	false	sensory.cocoa	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1351152fef109f458faf6b029dccb898b6db7a94d58aea19571deff2cb88e127	development	true		U	30cc1f7529713e3dbd1d5f7a7e6f51de9c6f920d0a9b57d9b0de2726e9e11740	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1351152fef109f458faf6b029dccb898b6db7a94d58aea19571deff2cb88e127	development	true	sensory.sweet	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1354b7808b2a341ab30237e898e41eb2bb2286c2111361a0d770d60c05d06255	held_out	false	category.cocoa_chocolate	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1354b7808b2a341ab30237e898e41eb2bb2286c2111361a0d770d60c05d06255	held_out	false	sensory.cocoa	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1354b7808b2a341ab30237e898e41eb2bb2286c2111361a0d770d60c05d06255	held_out	false	sensory.sour	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_135b1178b5aa1e088a91954a6e1dee593d694883efd02a411ba73f5675639fc3	held_out	false	sensory.grape	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_136e11f20a07db0c78ced77bc20b5449c0d8b1018ad418adaad53ac2a7770757	development	false	sensory.fullness	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_13927f218d1658e48bdaa8987ab3157dc48aefeabd9fae6547f8cc0f3dbe7695	held_out	false	category.orchard_fruit	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_13927f218d1658e48bdaa8987ab3157dc48aefeabd9fae6547f8cc0f3dbe7695	held_out	false	sensory.peach	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_13a5507c2828c279b8bcf18ea8a2e4de906868a7689400bd24530ca445482771	development	false	category.cocoa_chocolate	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_13a5507c2828c279b8bcf18ea8a2e4de906868a7689400bd24530ca445482771	development	false	sensory.cocoa	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_13a5507c2828c279b8bcf18ea8a2e4de906868a7689400bd24530ca445482771	development	false	sensory.dark_chocolate	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_13ce6bc6f6449c33a85cb5a5bdb23a7c428b6ea61b02a8432dfb022bab6f1104	development	false	qualifier.jammy	3	dd48bf6470f893c8b2b08eb1649ed817c27224f754f755de2d81b2b43dc97fad	2026-08-24T08:30:00Z
audit_case.round2b.sha256_13f9e26bf5f53991f1847dfd42c1e84efd3fca17289fdb377b45a1b2a940953e	held_out	false	sensory.mango	3	dd48bf6470f893c8b2b08eb1649ed817c27224f754f755de2d81b2b43dc97fad	2026-08-24T08:30:00Z
audit_case.round2b.sha256_140e2420c35949d11fd49d01e4d334c4d3a1eed7d2f22a83c4ae45b2de031459	held_out	false	category.citrus	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
