descriptor_assertion_id	source_family_id	source_route_id	route_schema	source_url	source_artifact_sha256	source_locator	effective_record_id	coffee_identity_id	edition_or_release	edition_year	source_language	preparation_service	roast_evidence_sha256_or_state	source_field_label	raw_field_text_sha256	atomic_source_text_sha256	source_native_form_sha256	descriptor_class	evidence_tier	collection_tier	provenance_state	rights_state	rights_basis	publication_layer	judge_observation_id_sha256	provisional_normalized_form_id	provisional_normalized_form_sha256	mapping_status	mapping_method	mapping_confidence	mapping_basis	review_requirement	human_reviewed	model_eligible	counts_as_assertion	counts_as_record_unique_descriptor	source_text_storage_state	provisional_normalized_form	roast_evidence	publisher_id	extension_batch_id	parser_version	adapter_version	acquisition_cursor	frozen_snapshot_version	frozen_snapshot_member
assertion-b7:4afac8f7b76c5d21874f97f9	family.pmc8774372_brewed_black_coffee	route.epmc.pmc8774372.brewed-black-coffee	schema.epmc.jats-table.v1	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8774372/fullTextXML	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	PMC8774372#table-4-row-20-sample-311	effective-b7:e0304e0336308ae749fce4a3	coffee-b7:e0304e0336308ae749fce4a3	PMC8774372 version of record	2022	en	UNREPORTED_SOURCE_METHOD_NOT_IN_ASSERTION_TABLE	7c48dd672a68098c3a9dac57805004a146db39c8d60c81d091537ee9c4a76054	Table 4 trained-panel aggregate intensity	4f1f81891749d38576f0cfc7cce768436e2ab35eb34cf329b5560e202e6e0468	4f1f81891749d38576f0cfc7cce768436e2ab35eb34cf329b5560e202e6e0468	4f1f81891749d38576f0cfc7cce768436e2ab35eb34cf329b5560e202e6e0468	DEFECT_OR_NEGATIVE_SENSORY	P2	GOLD	PEER_REVIEWED_TRAINED_PANEL_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_ATTRIBUTION_REQUIRED	TRAINED_PANEL_AGGREGATE_TABLE		provisional-form:67d54f3d1931587b0216f02d	67d54f3d1931587b0216f02da52b33fc2c3bb68218314a5462c817e89fcefb9f	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	bitter taste	MEDIUM	publisher:e824ae51310e21850d45c855	professional-descriptor-post50k-extension-20260831	batch7.epmc-jats.v1	batch7.non-coe-trained-panel.v1	PMC8774372#table-4-row-20-sample-311	professional-descriptor-candidate-v3-50k	false
assertion-b7:7d95c56775aa4ef08e323cdf	family.pmc8774372_brewed_black_coffee	route.epmc.pmc8774372.brewed-black-coffee	schema.epmc.jats-table.v1	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8774372/fullTextXML	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	PMC8774372#table-4-row-20-sample-849	effective-b7:77f4c7cb1985d1e3d6b3a8d4	coffee-b7:77f4c7cb1985d1e3d6b3a8d4	PMC8774372 version of record	2022	en	UNREPORTED_SOURCE_METHOD_NOT_IN_ASSERTION_TABLE	7c48dd672a68098c3a9dac57805004a146db39c8d60c81d091537ee9c4a76054	Table 4 trained-panel aggregate intensity	4f1f81891749d38576f0cfc7cce768436e2ab35eb34cf329b5560e202e6e0468	4f1f81891749d38576f0cfc7cce768436e2ab35eb34cf329b5560e202e6e0468	4f1f81891749d38576f0cfc7cce768436e2ab35eb34cf329b5560e202e6e0468	DEFECT_OR_NEGATIVE_SENSORY	P2	GOLD	PEER_REVIEWED_TRAINED_PANEL_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_ATTRIBUTION_REQUIRED	TRAINED_PANEL_AGGREGATE_TABLE		provisional-form:67d54f3d1931587b0216f02d	67d54f3d1931587b0216f02da52b33fc2c3bb68218314a5462c817e89fcefb9f	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	bitter taste	MEDIUM	publisher:e824ae51310e21850d45c855	professional-descriptor-post50k-extension-20260831	batch7.epmc-jats.v1	batch7.non-coe-trained-panel.v1	PMC8774372#table-4-row-20-sample-849	professional-descriptor-candidate-v3-50k	false
assertion-b7:bcf1cbd28d8d1f033a189cf9	family.pmc8774372_brewed_black_coffee	route.epmc.pmc8774372.brewed-black-coffee	schema.epmc.jats-table.v1	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8774372/fullTextXML	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	PMC8774372#table-4-row-20-sample-968	effective-b7:9d6f8df17d7f67ad4f0e4dca	coffee-b7:9d6f8df17d7f67ad4f0e4dca	PMC8774372 version of record	2022	en	UNREPORTED_SOURCE_METHOD_NOT_IN_ASSERTION_TABLE	7c48dd672a68098c3a9dac57805004a146db39c8d60c81d091537ee9c4a76054	Table 4 trained-panel aggregate intensity	4f1f81891749d38576f0cfc7cce768436e2ab35eb34cf329b5560e202e6e0468	4f1f81891749d38576f0cfc7cce768436e2ab35eb34cf329b5560e202e6e0468	4f1f81891749d38576f0cfc7cce768436e2ab35eb34cf329b5560e202e6e0468	DEFECT_OR_NEGATIVE_SENSORY	P2	GOLD	PEER_REVIEWED_TRAINED_PANEL_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_ATTRIBUTION_REQUIRED	TRAINED_PANEL_AGGREGATE_TABLE		provisional-form:67d54f3d1931587b0216f02d	67d54f3d1931587b0216f02da52b33fc2c3bb68218314a5462c817e89fcefb9f	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	bitter taste	MEDIUM	publisher:e824ae51310e21850d45c855	professional-descriptor-post50k-extension-20260831	batch7.epmc-jats.v1	batch7.non-coe-trained-panel.v1	PMC8774372#table-4-row-20-sample-968	professional-descriptor-candidate-v3-50k	false
assertion-b7:48cd8fd790afbca67fda71c2	family.pmc8774372_brewed_black_coffee	route.epmc.pmc8774372.brewed-black-coffee	schema.epmc.jats-table.v1	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8774372/fullTextXML	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	PMC8774372#table-4-row-20-sample-745	effective-b7:397a575d681491a619a2014b	coffee-b7:397a575d681491a619a2014b	PMC8774372 version of record	2022	en	UNREPORTED_SOURCE_METHOD_NOT_IN_ASSERTION_TABLE	9fdc9ad167de8ece70e0b45d5bbea486cd05a32d436592aa18739ed3e02427af	Table 4 trained-panel aggregate intensity	4f1f81891749d38576f0cfc7cce768436e2ab35eb34cf329b5560e202e6e0468	4f1f81891749d38576f0cfc7cce768436e2ab35eb34cf329b5560e202e6e0468	4f1f81891749d38576f0cfc7cce768436e2ab35eb34cf329b5560e202e6e0468	DEFECT_OR_NEGATIVE_SENSORY	P2	GOLD	PEER_REVIEWED_TRAINED_PANEL_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_ATTRIBUTION_REQUIRED	TRAINED_PANEL_AGGREGATE_TABLE		provisional-form:67d54f3d1931587b0216f02d	67d54f3d1931587b0216f02da52b33fc2c3bb68218314a5462c817e89fcefb9f	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	bitter taste	DARK	publisher:e824ae51310e21850d45c855	professional-descriptor-post50k-extension-20260831	batch7.epmc-jats.v1	batch7.non-coe-trained-panel.v1	PMC8774372#table-4-row-20-sample-745	professional-descriptor-candidate-v3-50k	false
assertion-b7:0551d305a8d70a013e9b55bd	family.pmc8774372_brewed_black_coffee	route.epmc.pmc8774372.brewed-black-coffee	schema.epmc.jats-table.v1	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8774372/fullTextXML	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	PMC8774372#table-4-row-20-sample-712	effective-b7:13957270dd4f0447917c1537	coffee-b7:13957270dd4f0447917c1537	PMC8774372 version of record	2022	en	UNREPORTED_SOURCE_METHOD_NOT_IN_ASSERTION_TABLE	9fdc9ad167de8ece70e0b45d5bbea486cd05a32d436592aa18739ed3e02427af	Table 4 trained-panel aggregate intensity	4f1f81891749d38576f0cfc7cce768436e2ab35eb34cf329b5560e202e6e0468	4f1f81891749d38576f0cfc7cce768436e2ab35eb34cf329b5560e202e6e0468	4f1f81891749d38576f0cfc7cce768436e2ab35eb34cf329b5560e202e6e0468	DEFECT_OR_NEGATIVE_SENSORY	P2	GOLD	PEER_REVIEWED_TRAINED_PANEL_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_ATTRIBUTION_REQUIRED	TRAINED_PANEL_AGGREGATE_TABLE		provisional-form:67d54f3d1931587b0216f02d	67d54f3d1931587b0216f02da52b33fc2c3bb68218314a5462c817e89fcefb9f	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	bitter taste	DARK	publisher:e824ae51310e21850d45c855	professional-descriptor-post50k-extension-20260831	batch7.epmc-jats.v1	batch7.non-coe-trained-panel.v1	PMC8774372#table-4-row-20-sample-712	professional-descriptor-candidate-v3-50k	false
assertion-b7:8a6be478ee226ac2ce247684	family.pmc8774372_brewed_black_coffee	route.epmc.pmc8774372.brewed-black-coffee	schema.epmc.jats-table.v1	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8774372/fullTextXML	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	PMC8774372#table-4-row-21-sample-562	effective-b7:a42a882a2b7eac01562f050f	coffee-b7:a42a882a2b7eac01562f050f	PMC8774372 version of record	2022	en	UNREPORTED_SOURCE_METHOD_NOT_IN_ASSERTION_TABLE	5818428b08945d56dfce0f7d4472f2ec8367d629e7f77b4ea6371ea63466d3cb	Table 4 trained-panel aggregate intensity	0386d4255e21adbbb0e162b5e2bcb66aca39a5986a36aa059b1d3394461f628f	0386d4255e21adbbb0e162b5e2bcb66aca39a5986a36aa059b1d3394461f628f	0386d4255e21adbbb0e162b5e2bcb66aca39a5986a36aa059b1d3394461f628f	DEFECT_OR_NEGATIVE_SENSORY	P2	GOLD	PEER_REVIEWED_TRAINED_PANEL_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_ATTRIBUTION_REQUIRED	TRAINED_PANEL_AGGREGATE_TABLE		provisional-form:84c66068832cd28c18b55197	84c66068832cd28c18b55197a5abae3d2114a9be6f0d6be3946679b7ece6d6a7	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	sour taste	LIGHT	publisher:e824ae51310e21850d45c855	professional-descriptor-post50k-extension-20260831	batch7.epmc-jats.v1	batch7.non-coe-trained-panel.v1	PMC8774372#table-4-row-21-sample-562	professional-descriptor-candidate-v3-50k	false
assertion-b7:0292d8eda4150ddc8572a4bd	family.pmc8774372_brewed_black_coffee	route.epmc.pmc8774372.brewed-black-coffee	schema.epmc.jats-table.v1	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8774372/fullTextXML	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	PMC8774372#table-4-row-21-sample-187	effective-b7:5dbe262607b0b0b7a91cad93	coffee-b7:5dbe262607b0b0b7a91cad93	PMC8774372 version of record	2022	en	UNREPORTED_SOURCE_METHOD_NOT_IN_ASSERTION_TABLE	5818428b08945d56dfce0f7d4472f2ec8367d629e7f77b4ea6371ea63466d3cb	Table 4 trained-panel aggregate intensity	0386d4255e21adbbb0e162b5e2bcb66aca39a5986a36aa059b1d3394461f628f	0386d4255e21adbbb0e162b5e2bcb66aca39a5986a36aa059b1d3394461f628f	0386d4255e21adbbb0e162b5e2bcb66aca39a5986a36aa059b1d3394461f628f	DEFECT_OR_NEGATIVE_SENSORY	P2	GOLD	PEER_REVIEWED_TRAINED_PANEL_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_ATTRIBUTION_REQUIRED	TRAINED_PANEL_AGGREGATE_TABLE		provisional-form:84c66068832cd28c18b55197	84c66068832cd28c18b55197a5abae3d2114a9be6f0d6be3946679b7ece6d6a7	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	sour taste	LIGHT	publisher:e824ae51310e21850d45c855	professional-descriptor-post50k-extension-20260831	batch7.epmc-jats.v1	batch7.non-coe-trained-panel.v1	PMC8774372#table-4-row-21-sample-187	professional-descriptor-candidate-v3-50k	false
assertion-b7:1d1b2ef953c03351f8c6d3f1	family.pmc8774372_brewed_black_coffee	route.epmc.pmc8774372.brewed-black-coffee	schema.epmc.jats-table.v1	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8774372/fullTextXML	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	PMC8774372#table-4-row-21-sample-139	effective-b7:3edab4a9691b533429d441a6	coffee-b7:3edab4a9691b533429d441a6	PMC8774372 version of record	2022	en	UNREPORTED_SOURCE_METHOD_NOT_IN_ASSERTION_TABLE	7c48dd672a68098c3a9dac57805004a146db39c8d60c81d091537ee9c4a76054	Table 4 trained-panel aggregate intensity	0386d4255e21adbbb0e162b5e2bcb66aca39a5986a36aa059b1d3394461f628f	0386d4255e21adbbb0e162b5e2bcb66aca39a5986a36aa059b1d3394461f628f	0386d4255e21adbbb0e162b5e2bcb66aca39a5986a36aa059b1d3394461f628f	DEFECT_OR_NEGATIVE_SENSORY	P2	GOLD	PEER_REVIEWED_TRAINED_PANEL_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_ATTRIBUTION_REQUIRED	TRAINED_PANEL_AGGREGATE_TABLE		provisional-form:84c66068832cd28c18b55197	84c66068832cd28c18b55197a5abae3d2114a9be6f0d6be3946679b7ece6d6a7	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	sour taste	MEDIUM	publisher:e824ae51310e21850d45c855	professional-descriptor-post50k-extension-20260831	batch7.epmc-jats.v1	batch7.non-coe-trained-panel.v1	PMC8774372#table-4-row-21-sample-139	professional-descriptor-candidate-v3-50k	false
assertion-b7:0b68dad1491210d27606500f	family.pmc8774372_brewed_black_coffee	route.epmc.pmc8774372.brewed-black-coffee	schema.epmc.jats-table.v1	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8774372/fullTextXML	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	PMC8774372#table-4-row-21-sample-311	effective-b7:e0304e0336308ae749fce4a3	coffee-b7:e0304e0336308ae749fce4a3	PMC8774372 version of record	2022	en	UNREPORTED_SOURCE_METHOD_NOT_IN_ASSERTION_TABLE	7c48dd672a68098c3a9dac57805004a146db39c8d60c81d091537ee9c4a76054	Table 4 trained-panel aggregate intensity	0386d4255e21adbbb0e162b5e2bcb66aca39a5986a36aa059b1d3394461f628f	0386d4255e21adbbb0e162b5e2bcb66aca39a5986a36aa059b1d3394461f628f	0386d4255e21adbbb0e162b5e2bcb66aca39a5986a36aa059b1d3394461f628f	DEFECT_OR_NEGATIVE_SENSORY	P2	GOLD	PEER_REVIEWED_TRAINED_PANEL_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_ATTRIBUTION_REQUIRED	TRAINED_PANEL_AGGREGATE_TABLE		provisional-form:84c66068832cd28c18b55197	84c66068832cd28c18b55197a5abae3d2114a9be6f0d6be3946679b7ece6d6a7	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	sour taste	MEDIUM	publisher:e824ae51310e21850d45c855	professional-descriptor-post50k-extension-20260831	batch7.epmc-jats.v1	batch7.non-coe-trained-panel.v1	PMC8774372#table-4-row-21-sample-311	professional-descriptor-candidate-v3-50k	false
assertion-b7:4b5de97834510947f272624b	family.pmc8774372_brewed_black_coffee	route.epmc.pmc8774372.brewed-black-coffee	schema.epmc.jats-table.v1	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8774372/fullTextXML	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	PMC8774372#table-4-row-21-sample-849	effective-b7:77f4c7cb1985d1e3d6b3a8d4	coffee-b7:77f4c7cb1985d1e3d6b3a8d4	PMC8774372 version of record	2022	en	UNREPORTED_SOURCE_METHOD_NOT_IN_ASSERTION_TABLE	7c48dd672a68098c3a9dac57805004a146db39c8d60c81d091537ee9c4a76054	Table 4 trained-panel aggregate intensity	0386d4255e21adbbb0e162b5e2bcb66aca39a5986a36aa059b1d3394461f628f	0386d4255e21adbbb0e162b5e2bcb66aca39a5986a36aa059b1d3394461f628f	0386d4255e21adbbb0e162b5e2bcb66aca39a5986a36aa059b1d3394461f628f	DEFECT_OR_NEGATIVE_SENSORY	P2	GOLD	PEER_REVIEWED_TRAINED_PANEL_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_ATTRIBUTION_REQUIRED	TRAINED_PANEL_AGGREGATE_TABLE		provisional-form:84c66068832cd28c18b55197	84c66068832cd28c18b55197a5abae3d2114a9be6f0d6be3946679b7ece6d6a7	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	sour taste	MEDIUM	publisher:e824ae51310e21850d45c855	professional-descriptor-post50k-extension-20260831	batch7.epmc-jats.v1	batch7.non-coe-trained-panel.v1	PMC8774372#table-4-row-21-sample-849	professional-descriptor-candidate-v3-50k	false
assertion-b7:a67b85f5cc72c3bfd6e3c832	family.pmc8774372_brewed_black_coffee	route.epmc.pmc8774372.brewed-black-coffee	schema.epmc.jats-table.v1	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8774372/fullTextXML	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	PMC8774372#table-4-row-21-sample-968	effective-b7:9d6f8df17d7f67ad4f0e4dca	coffee-b7:9d6f8df17d7f67ad4f0e4dca	PMC8774372 version of record	2022	en	UNREPORTED_SOURCE_METHOD_NOT_IN_ASSERTION_TABLE	7c48dd672a68098c3a9dac57805004a146db39c8d60c81d091537ee9c4a76054	Table 4 trained-panel aggregate intensity	0386d4255e21adbbb0e162b5e2bcb66aca39a5986a36aa059b1d3394461f628f	0386d4255e21adbbb0e162b5e2bcb66aca39a5986a36aa059b1d3394461f628f	0386d4255e21adbbb0e162b5e2bcb66aca39a5986a36aa059b1d3394461f628f	DEFECT_OR_NEGATIVE_SENSORY	P2	GOLD	PEER_REVIEWED_TRAINED_PANEL_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_ATTRIBUTION_REQUIRED	TRAINED_PANEL_AGGREGATE_TABLE		provisional-form:84c66068832cd28c18b55197	84c66068832cd28c18b55197a5abae3d2114a9be6f0d6be3946679b7ece6d6a7	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	sour taste	MEDIUM	publisher:e824ae51310e21850d45c855	professional-descriptor-post50k-extension-20260831	batch7.epmc-jats.v1	batch7.non-coe-trained-panel.v1	PMC8774372#table-4-row-21-sample-968	professional-descriptor-candidate-v3-50k	false
assertion-b7:aa683c2958ad630dd903b992	family.pmc8774372_brewed_black_coffee	route.epmc.pmc8774372.brewed-black-coffee	schema.epmc.jats-table.v1	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8774372/fullTextXML	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	PMC8774372#table-4-row-21-sample-745	effective-b7:397a575d681491a619a2014b	coffee-b7:397a575d681491a619a2014b	PMC8774372 version of record	2022	en	UNREPORTED_SOURCE_METHOD_NOT_IN_ASSERTION_TABLE	9fdc9ad167de8ece70e0b45d5bbea486cd05a32d436592aa18739ed3e02427af	Table 4 trained-panel aggregate intensity	0386d4255e21adbbb0e162b5e2bcb66aca39a5986a36aa059b1d3394461f628f	0386d4255e21adbbb0e162b5e2bcb66aca39a5986a36aa059b1d3394461f628f	0386d4255e21adbbb0e162b5e2bcb66aca39a5986a36aa059b1d3394461f628f	DEFECT_OR_NEGATIVE_SENSORY	P2	GOLD	PEER_REVIEWED_TRAINED_PANEL_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_ATTRIBUTION_REQUIRED	TRAINED_PANEL_AGGREGATE_TABLE		provisional-form:84c66068832cd28c18b55197	84c66068832cd28c18b55197a5abae3d2114a9be6f0d6be3946679b7ece6d6a7	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	sour taste	DARK	publisher:e824ae51310e21850d45c855	professional-descriptor-post50k-extension-20260831	batch7.epmc-jats.v1	batch7.non-coe-trained-panel.v1	PMC8774372#table-4-row-21-sample-745	professional-descriptor-candidate-v3-50k	false
assertion-b7:ca7609d7317e6061ce1c5f84	family.pmc8774372_brewed_black_coffee	route.epmc.pmc8774372.brewed-black-coffee	schema.epmc.jats-table.v1	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8774372/fullTextXML	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	PMC8774372#table-4-row-21-sample-712	effective-b7:13957270dd4f0447917c1537	coffee-b7:13957270dd4f0447917c1537	PMC8774372 version of record	2022	en	UNREPORTED_SOURCE_METHOD_NOT_IN_ASSERTION_TABLE	9fdc9ad167de8ece70e0b45d5bbea486cd05a32d436592aa18739ed3e02427af	Table 4 trained-panel aggregate intensity	0386d4255e21adbbb0e162b5e2bcb66aca39a5986a36aa059b1d3394461f628f	0386d4255e21adbbb0e162b5e2bcb66aca39a5986a36aa059b1d3394461f628f	0386d4255e21adbbb0e162b5e2bcb66aca39a5986a36aa059b1d3394461f628f	DEFECT_OR_NEGATIVE_SENSORY	P2	GOLD	PEER_REVIEWED_TRAINED_PANEL_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_ATTRIBUTION_REQUIRED	TRAINED_PANEL_AGGREGATE_TABLE		provisional-form:84c66068832cd28c18b55197	84c66068832cd28c18b55197a5abae3d2114a9be6f0d6be3946679b7ece6d6a7	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	sour taste	DARK	publisher:e824ae51310e21850d45c855	professional-descriptor-post50k-extension-20260831	batch7.epmc-jats.v1	batch7.non-coe-trained-panel.v1	PMC8774372#table-4-row-21-sample-712	professional-descriptor-candidate-v3-50k	false
assertion-b7:57ec84044cdd971ce84aa1a9	family.pmc8774372_brewed_black_coffee	route.epmc.pmc8774372.brewed-black-coffee	schema.epmc.jats-table.v1	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8774372/fullTextXML	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	PMC8774372#table-4-row-22-sample-562	effective-b7:a42a882a2b7eac01562f050f	coffee-b7:a42a882a2b7eac01562f050f	PMC8774372 version of record	2022	en	UNREPORTED_SOURCE_METHOD_NOT_IN_ASSERTION_TABLE	5818428b08945d56dfce0f7d4472f2ec8367d629e7f77b4ea6371ea63466d3cb	Table 4 trained-panel aggregate intensity	57b82c34e72015221f461059366539d5faa05df2d81b3781c4a72948ebc6cb1d	57b82c34e72015221f461059366539d5faa05df2d81b3781c4a72948ebc6cb1d	57b82c34e72015221f461059366539d5faa05df2d81b3781c4a72948ebc6cb1d	BROAD_SENSORY	P2	GOLD	PEER_REVIEWED_TRAINED_PANEL_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_ATTRIBUTION_REQUIRED	TRAINED_PANEL_AGGREGATE_TABLE		provisional-form:d1b2cefc1c40cee6cb4005ae	d1b2cefc1c40cee6cb4005ae40e8593fc5a72c9244d4548f543fc0f23a0d5e2e	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	astringent	LIGHT	publisher:e824ae51310e21850d45c855	professional-descriptor-post50k-extension-20260831	batch7.epmc-jats.v1	batch7.non-coe-trained-panel.v1	PMC8774372#table-4-row-22-sample-562	professional-descriptor-candidate-v3-50k	false
