record_key	source_key	file_relative_path	source_row_number	raw_preparation_label	raw_roast_label	preparation_status_code	normalized_preparation_family_key	normalized_preparation_leaf_key	roast_status_code	normalized_roast_code	coffee_mode_code	has_sensory_outcome	has_chemical_outcome	has_strong_addition	raw_payload
context.raw.yeager_v5.cga.0498	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	499	Immersion	Green	known	preparation.family.immersion		not_applicable		black_coffee	false	true	false	"{""5-pCoQA"":""5500"",""Extraction"":""Immersion"",""Roast"":""Green"",""Source"":""Gutiérrez Ortiz et al. (2019)"",""Stats"":""Mean"",""Total CGA"":""51920"",""Type"":""Arabica"",""Units"":""mg/kg""}"
context.raw.yeager_v5.cga.0499	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	500	Immersion	Green	known	preparation.family.immersion		not_applicable		black_coffee	false	true	false	"{""5-pCoQA"":""560"",""Extraction"":""Immersion"",""Roast"":""Green"",""Source"":""Gutiérrez Ortiz et al. (2019)"",""Stats"":""Mean"",""Total CGA"":""56860"",""Type"":""Arabica"",""Units"":""mg/kg""}"
context.raw.yeager_v5.cga.0500	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	501	Immersion	Green	known	preparation.family.immersion		not_applicable		black_coffee	false	true	false	"{""5-pCoQA"":""610"",""Extraction"":""Immersion"",""Roast"":""Green"",""Source"":""Gutiérrez Ortiz et al. (2019)"",""Stats"":""Mean"",""Total CGA"":""58280"",""Type"":""Arabica"",""Units"":""mg/kg""}"
context.raw.yeager_v5.cga.0501	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	502	Immersion	Green	known	preparation.family.immersion		not_applicable		black_coffee	false	true	false	"{""5-pCoQA"":""700"",""Extraction"":""Immersion"",""Roast"":""Green"",""Source"":""Gutiérrez Ortiz et al. (2019)"",""Stats"":""Mean"",""Total CGA"":""6091"",""Type"":""Arabica"",""Units"":""mg/kg""}"
context.raw.yeager_v5.cga.0502	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	503	Immersion	Green	known	preparation.family.immersion		not_applicable		black_coffee	false	true	false	"{""5-pCoQA"":""770"",""Extraction"":""Immersion"",""Roast"":""Green"",""Source"":""Gutiérrez Ortiz et al. (2019)"",""Stats"":""Mean"",""Total CGA"":""64770"",""Type"":""Arabica"",""Units"":""mg/kg""}"
context.raw.yeager_v5.cga.0503	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	504	Immersion	Green	known	preparation.family.immersion		not_applicable		black_coffee	false	true	false	"{""5-pCoQA"":""930"",""Extraction"":""Immersion"",""Roast"":""Green"",""Source"":""Gutiérrez Ortiz et al. (2019)"",""Stats"":""Mean"",""Total CGA"":""63350"",""Type"":""Arabica"",""Units"":""mg/kg""}"
context.raw.yeager_v5.cga.0504	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	505	Immersion	Green	known	preparation.family.immersion		not_applicable		black_coffee	false	true	false	"{""5-pCoQA"":""510"",""Extraction"":""Immersion"",""Roast"":""Green"",""Source"":""Gutiérrez Ortiz et al. (2019)"",""Stats"":""Mean"",""Total CGA"":""61820"",""Type"":""Arabica"",""Units"":""mg/kg""}"
context.raw.yeager_v5.cga.0505	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	506	Immersion	Green	known	preparation.family.immersion		not_applicable		black_coffee	false	true	false	"{""5-pCoQA"":""370"",""Extraction"":""Immersion"",""Roast"":""Green"",""Source"":""Gutiérrez Ortiz et al. (2019)"",""Stats"":""Mean"",""Total CGA"":""57970"",""Type"":""Robusta"",""Units"":""mg/kg""}"
context.raw.yeager_v5.cga.0506	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	507	Immersion	Green	known	preparation.family.immersion		not_applicable		black_coffee	false	true	false	"{""5-pCoQA"":""430"",""Extraction"":""Immersion"",""Roast"":""Green"",""Source"":""Gutiérrez Ortiz et al. (2019)"",""Stats"":""Mean"",""Total CGA"":""83950"",""Type"":""Robusta"",""Units"":""mg/kg""}"
context.raw.yeager_v5.cga.0507	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	508	Immersion	Green	known	preparation.family.immersion		not_applicable		black_coffee	false	true	false	"{""5-pCoQA"":""260"",""Extraction"":""Immersion"",""Roast"":""Green"",""Source"":""Gutiérrez Ortiz et al. (2019)"",""Stats"":""Mean"",""Total CGA"":""52020"",""Type"":""Other"",""Units"":""mg/kg""}"
context.raw.yeager_v5.cga.0508	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	509	Immersion	Green	known	preparation.family.immersion		not_applicable		black_coffee	false	true	false	"{""5-pCoQA"":""800"",""Extraction"":""Immersion"",""Roast"":""Green"",""Source"":""Gutiérrez Ortiz et al. (2019)"",""Stats"":""Mean"",""Total CGA"":""59780"",""Type"":""Other"",""Units"":""mg/kg""}"
context.raw.yeager_v5.cga.0509	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	510	Immersion	Green	known	preparation.family.immersion		not_applicable		black_coffee	false	true	false	"{""5-pCoQA"":""680"",""Extraction"":""Immersion"",""Roast"":""Green"",""Source"":""Gutiérrez Ortiz et al. (2019)"",""Stats"":""Mean"",""Total CGA"":""46640"",""Type"":""Other"",""Units"":""mg/kg""}"
context.raw.yeager_v5.cga.0510	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	511	Immersion	Green	known	preparation.family.immersion		not_applicable		black_coffee	false	true	false	"{""5-pCoQA"":""290"",""Extraction"":""Immersion"",""Roast"":""Green"",""Source"":""Gutiérrez Ortiz et al. (2019)"",""Stats"":""Mean"",""Total CGA"":""63290"",""Type"":""Other"",""Units"":""mg/kg""}"
context.raw.yeager_v5.cga.0511	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	512	Immersion	Green	known	preparation.family.immersion		not_applicable		black_coffee	false	true	false	"{""5-pCoQA"":""640"",""Extraction"":""Immersion"",""Roast"":""Green"",""Source"":""Gutiérrez Ortiz et al. (2019)"",""Stats"":""Mean"",""Total CGA"":""47090"",""Type"":""Other"",""Units"":""mg/kg""}"
context.raw.yeager_v5.cga.0512	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	513	Immersion	Green	known	preparation.family.immersion		not_applicable		black_coffee	false	true	false	"{""5-pCoQA"":""930"",""Extraction"":""Immersion"",""Roast"":""Green"",""Source"":""Gutiérrez Ortiz et al. (2019)"",""Stats"":""Mean"",""Total CGA"":""47910"",""Type"":""Other"",""Units"":""mg/kg""}"
context.raw.yeager_v5.cga.0513	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	514	Immersion	Green	known	preparation.family.immersion		not_applicable		black_coffee	false	true	false	"{""5-pCoQA"":""1030"",""Extraction"":""Immersion"",""Roast"":""Green"",""Source"":""Gutiérrez Ortiz et al. (2019)"",""Stats"":""Mean"",""Total CGA"":""56410"",""Type"":""Other"",""Units"":""mg/kg""}"
context.raw.yeager_v5.cga.0514	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	515	Immersion	Green	known	preparation.family.immersion		not_applicable		black_coffee	false	true	false	"{""5-pCoQA"":""1100"",""Extraction"":""Immersion"",""Roast"":""Green"",""Source"":""Gutiérrez Ortiz et al. (2019)"",""Stats"":""Mean"",""Total CGA"":""57450"",""Type"":""Other"",""Units"":""mg/kg""}"
context.raw.yeager_v5.cga.0515	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	516	Immersion	Green	known	preparation.family.immersion		not_applicable		black_coffee	false	true	false	"{""5-pCoQA"":""190"",""Extraction"":""Immersion"",""Roast"":""Green"",""Source"":""Gutiérrez Ortiz et al. (2019)"",""Stats"":""Mean"",""Total CGA"":""29540"",""Type"":""Other"",""Units"":""mg/kg""}"
context.raw.yeager_v5.cga.0516	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	517	Immersion	Green	known	preparation.family.immersion		not_applicable		black_coffee	false	true	false	"{""5-pCoQA"":""290"",""Extraction"":""Immersion"",""Roast"":""Green"",""Source"":""Gutiérrez Ortiz et al. (2019)"",""Stats"":""Mean"",""Total CGA"":""32560"",""Type"":""Other"",""Units"":""mg/kg""}"
context.raw.yeager_v5.cga.0517	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	518	Immersion	Green	known	preparation.family.immersion		not_applicable		black_coffee	false	true	false	"{""5-pCoQA"":""2120"",""Extraction"":""Immersion"",""Roast"":""Green"",""Source"":""Gutiérrez Ortiz et al. (2019)"",""Stats"":""Mean"",""Total CGA"":""45380"",""Type"":""Other"",""Units"":""mg/kg""}"
context.raw.yeager_v5.cga.0518	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	519	Immersion	Green	known	preparation.family.immersion		not_applicable		black_coffee	false	true	false	"{""5-pCoQA"":""2240"",""Extraction"":""Immersion"",""Roast"":""Green"",""Source"":""Gutiérrez Ortiz et al. (2019)"",""Stats"":""Mean"",""Total CGA"":""51690"",""Type"":""Other"",""Units"":""mg/kg""}"
context.raw.yeager_v5.cga.0519	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	520	Immersion	Green	known	preparation.family.immersion		not_applicable		black_coffee	false	true	false	"{""5-pCoQA"":""530"",""Extraction"":""Immersion"",""Roast"":""Green"",""Source"":""Gutiérrez Ortiz et al. (2019)"",""Stats"":""Mean"",""Total CGA"":""66400"",""Type"":""Other"",""Units"":""mg/kg""}"
context.raw.yeager_v5.cga.0520	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	521	Immersion	Green	known	preparation.family.immersion		not_applicable		black_coffee	false	true	false	"{""5-pCoQA"":""120"",""Extraction"":""Immersion"",""Roast"":""Green"",""Source"":""Gutiérrez Ortiz et al. (2019)"",""Stats"":""Mean"",""Total CGA"":""2130"",""Type"":""Other"",""Units"":""mg/kg""}"
context.raw.yeager_v5.cga.0521	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	522	Immersion	Green	known	preparation.family.immersion		not_applicable		black_coffee	false	true	false	"{""5-pCoQA"":""370"",""Extraction"":""Immersion"",""Roast"":""Green"",""Source"":""Gutiérrez Ortiz et al. (2019)"",""Stats"":""Mean"",""Total CGA"":""62140"",""Type"":""Other"",""Units"":""mg/kg""}"
context.raw.yeager_v5.cga.0522	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	523	Immersion	Green	known	preparation.family.immersion		not_applicable		black_coffee	false	true	false	"{""5-pCoQA"":""250"",""Extraction"":""Immersion"",""Roast"":""Green"",""Source"":""Gutiérrez Ortiz et al. (2019)"",""Stats"":""Mean"",""Total CGA"":""70500"",""Type"":""Other"",""Units"":""mg/kg""}"
context.raw.yeager_v5.cga.0523	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	524	Immersion	Medium	known	preparation.family.immersion		known	medium	black_coffee	false	true	false	"{""5-CQA"":""8000"",""Extraction"":""Immersion"",""Roast"":""Medium"",""Source"":""Zanin et al (2016)"",""Stats"":""mean"",""Total CGA"":""19700"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""8000""}"
context.raw.yeager_v5.cga.0524	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	525	Immersion	Medium	known	preparation.family.immersion		known	medium	black_coffee	false	true	false	"{""5-CQA"":""9300"",""Extraction"":""Immersion"",""Roast"":""Medium"",""Source"":""Zanin et al (2016)"",""Stats"":""mean"",""Total CGA"":""22800"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""9300""}"
context.raw.yeager_v5.cga.0525	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	526	Immersion	Medium	known	preparation.family.immersion		known	medium	black_coffee	false	true	false	"{""5-CQA"":""1000"",""Extraction"":""Immersion"",""Roast"":""Medium"",""Source"":""Zanin et al (2016)"",""Stats"":""mean"",""Total CGA"":""24000"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""1000""}"
context.raw.yeager_v5.cga.0526	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	527	Immersion	Medium	known	preparation.family.immersion		known	medium	black_coffee	false	true	false	"{""5-CQA"":""11200"",""Extraction"":""Immersion"",""Roast"":""Medium"",""Source"":""Zanin et al (2016)"",""Stats"":""mean"",""Total CGA"":""27100"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""11200""}"
context.raw.yeager_v5.cga.0527	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	528	Immersion	Medium	known	preparation.family.immersion		known	medium	black_coffee	false	true	false	"{""5-CQA"":""10700"",""Extraction"":""Immersion"",""Roast"":""Medium"",""Source"":""Zanin et al (2016)"",""Stats"":""mean"",""Total CGA"":""24800"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""10700""}"
context.raw.yeager_v5.cga.0528	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	529	Immersion	Medium	known	preparation.family.immersion		known	medium	black_coffee	false	true	false	"{""5-CQA"":""12700"",""Extraction"":""Immersion"",""Roast"":""Medium"",""Source"":""Zanin et al (2016)"",""Stats"":""mean"",""Total CGA"":""28800"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""12700""}"
context.raw.yeager_v5.cga.0529	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	530	Immersion	Medium	known	preparation.family.immersion		known	medium	black_coffee	false	true	false	"{""5-CQA"":""11700"",""Extraction"":""Immersion"",""Roast"":""Medium"",""Source"":""Zanin et al (2016)"",""Stats"":""mean"",""Total CGA"":""26800"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""11700""}"
context.raw.yeager_v5.cga.0530	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	531	Immersion	Medium	known	preparation.family.immersion		known	medium	black_coffee	false	true	false	"{""5-CQA"":""13400"",""Extraction"":""Immersion"",""Roast"":""Medium"",""Source"":""Zanin et al (2016)"",""Stats"":""mean"",""Total CGA"":""31800"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""13400""}"
context.raw.yeager_v5.cga.0531	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	532	Immersion	Medium	known	preparation.family.immersion		known	medium	black_coffee	false	true	false	"{""5-CQA"":""12100"",""Extraction"":""Immersion"",""Roast"":""Medium"",""Source"":""Zanin et al (2016)"",""Stats"":""mean"",""Total CGA"":""28300"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""12100""}"
context.raw.yeager_v5.cga.0532	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	533	Immersion	Medium	known	preparation.family.immersion		known	medium	black_coffee	false	true	false	"{""5-CQA"":""12600"",""Extraction"":""Immersion"",""Roast"":""Medium"",""Source"":""Zanin et al (2016)"",""Stats"":""mean"",""Total CGA"":""29200"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""12600""}"
context.raw.yeager_v5.cga.0533	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	534	Immersion	Medium	known	preparation.family.immersion		known	medium	black_coffee	false	true	false	"{""5-CQA"":""9700"",""Extraction"":""Immersion"",""Roast"":""Medium"",""Source"":""Zanin et al (2016)"",""Stats"":""mean"",""Total CGA"":""23400"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""9700""}"
context.raw.yeager_v5.cga.0534	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	535	Immersion	Medium	known	preparation.family.immersion		known	medium	black_coffee	false	true	false	"{""5-CQA"":""9500"",""Extraction"":""Immersion"",""Roast"":""Medium"",""Source"":""Zanin et al (2016)"",""Stats"":""mean"",""Total CGA"":""22600"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""9500""}"
context.raw.yeager_v5.cga.0535	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	536	Immersion	Medium	known	preparation.family.immersion		known	medium	black_coffee	false	true	false	"{""5-CQA"":""11800"",""Extraction"":""Immersion"",""Roast"":""Medium"",""Source"":""Zanin et al (2016)"",""Stats"":""mean"",""Total CGA"":""26900"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""11800""}"
context.raw.yeager_v5.cga.0536	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	537	Immersion	Medium	known	preparation.family.immersion		known	medium	black_coffee	false	true	false	"{""5-CQA"":""13600"",""Extraction"":""Immersion"",""Roast"":""Medium"",""Source"":""Zanin et al (2016)"",""Stats"":""mean"",""Total CGA"":""30000"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""13600""}"
context.raw.yeager_v5.cga.0537	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	538	Immersion	Medium	known	preparation.family.immersion		known	medium	black_coffee	false	true	false	"{""5-CQA"":""11800"",""Extraction"":""Immersion"",""Roast"":""Medium"",""Source"":""Zanin et al (2016)"",""Stats"":""mean"",""Total CGA"":""30900"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""11800""}"
context.raw.yeager_v5.cga.0538	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	539	Immersion	Medium	known	preparation.family.immersion		known	medium	black_coffee	false	true	false	"{""5-CQA"":""8800"",""Extraction"":""Immersion"",""Roast"":""Medium"",""Source"":""Zanin et al (2016)"",""Stats"":""mean"",""Total CGA"":""22600"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""8800""}"
context.raw.yeager_v5.cga.0539	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	540	Immersion	Medium	known	preparation.family.immersion		known	medium	black_coffee	false	true	false	"{""5-CQA"":""14400"",""Extraction"":""Immersion"",""Roast"":""Medium"",""Source"":""Zanin et al (2016)"",""Stats"":""mean"",""Total CGA"":""30300"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""14400""}"
context.raw.yeager_v5.cga.0540	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	541	Immersion	Medium	known	preparation.family.immersion		known	medium	black_coffee	false	true	false	"{""5-CQA"":""15700"",""Extraction"":""Immersion"",""Roast"":""Medium"",""Source"":""Zanin et al (2016)"",""Stats"":""mean"",""Total CGA"":""32700"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""15700""}"
context.raw.yeager_v5.cga.0541	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	542	Immersion	Medium	known	preparation.family.immersion		known	medium	black_coffee	false	true	false	"{""5-CQA"":""11800"",""Extraction"":""Immersion"",""Roast"":""Medium"",""Source"":""Zanin et al (2016)"",""Stats"":""mean"",""Total CGA"":""26500"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""11800""}"
context.raw.yeager_v5.cga.0542	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	543	Immersion	Medium	known	preparation.family.immersion		known	medium	black_coffee	false	true	false	"{""5-CQA"":""15700"",""Extraction"":""Immersion"",""Roast"":""Medium"",""Source"":""Zanin et al (2016)"",""Stats"":""mean"",""Total CGA"":""31000"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""15700""}"
context.raw.yeager_v5.cga.0543	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	544	Immersion	Medium	known	preparation.family.immersion		known	medium	black_coffee	false	true	false	"{""5-CQA"":""14600"",""Extraction"":""Immersion"",""Roast"":""Medium"",""Source"":""Zanin et al (2016)"",""Stats"":""mean"",""Total CGA"":""29800"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""14600""}"
context.raw.yeager_v5.cga.0544	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	545	Immersion	Medium	known	preparation.family.immersion		known	medium	black_coffee	false	true	false	"{""5-CQA"":""14600"",""Extraction"":""Immersion"",""Roast"":""Medium"",""Source"":""Zanin et al (2016)"",""Stats"":""mean"",""Total CGA"":""30300"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""14600""}"
context.raw.yeager_v5.cga.0545	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	546	Immersion	Medium	known	preparation.family.immersion		known	medium	black_coffee	false	true	false	"{""5-CQA"":""10500"",""Extraction"":""Immersion"",""Roast"":""Medium"",""Source"":""Zanin et al (2016)"",""Stats"":""mean"",""Total CGA"":""24700"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""10500""}"
context.raw.yeager_v5.cga.0546	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	547	Immersion	Medium	known	preparation.family.immersion		known	medium	black_coffee	false	true	false	"{""5-CQA"":""12500"",""Extraction"":""Immersion"",""Roast"":""Medium"",""Source"":""Zanin et al (2016)"",""Stats"":""mean"",""Total CGA"":""27600"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""12500""}"
context.raw.yeager_v5.cga.0547	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	548	Immersion	Medium	known	preparation.family.immersion		known	medium	black_coffee	false	true	false	"{""5-CQA"":""14200"",""Extraction"":""Immersion"",""Roast"":""Medium"",""Source"":""Zanin et al (2016)"",""Stats"":""mean"",""Total CGA"":""31000"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""14200""}"
context.raw.yeager_v5.cga.0548	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	549	Immersion	Medium	known	preparation.family.immersion		known	medium	black_coffee	false	true	false	"{""5-CQA"":""15000"",""Extraction"":""Immersion"",""Roast"":""Medium"",""Source"":""Zanin et al (2016)"",""Stats"":""mean"",""Total CGA"":""32600"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""15000""}"
context.raw.yeager_v5.cga.0549	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	550	Immersion	Medium	known	preparation.family.immersion		known	medium	black_coffee	false	true	false	"{""5-CQA"":""11300"",""Extraction"":""Immersion"",""Roast"":""Medium"",""Source"":""Zanin et al (2016)"",""Stats"":""mean"",""Total CGA"":""25400"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""11300""}"
context.raw.yeager_v5.cga.0550	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	551	Immersion	Medium	known	preparation.family.immersion		known	medium	black_coffee	false	true	false	"{""5-CQA"":""12900"",""Extraction"":""Immersion"",""Roast"":""Medium"",""Source"":""Zanin et al (2016)"",""Stats"":""mean"",""Total CGA"":""28100"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""12900""}"
context.raw.yeager_v5.cga.0551	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	552	Immersion	Medium	known	preparation.family.immersion		known	medium	black_coffee	false	true	false	"{""5-CQA"":""10500"",""Extraction"":""Immersion"",""Roast"":""Medium"",""Source"":""Zanin et al (2016)"",""Stats"":""mean"",""Total CGA"":""24300"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""10500""}"
context.raw.yeager_v5.cga.0552	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	553	Immersion	Medium	known	preparation.family.immersion		known	medium	black_coffee	false	true	false	"{""5-CQA"":""13200"",""Extraction"":""Immersion"",""Roast"":""Medium"",""Source"":""Zanin et al (2016)"",""Stats"":""mean"",""Total CGA"":""28900"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""13200""}"
context.raw.yeager_v5.cga.0553	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	554	Immersion	Medium	known	preparation.family.immersion		known	medium	black_coffee	false	true	false	"{""5-CQA"":""11100"",""Extraction"":""Immersion"",""Roast"":""Medium"",""Source"":""Zanin et al (2016)"",""Stats"":""mean"",""Total CGA"":""22400"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""11100""}"
context.raw.yeager_v5.cga.0554	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	555	Immersion	Medium	known	preparation.family.immersion		known	medium	black_coffee	false	true	false	"{""5-CQA"":""16400"",""Extraction"":""Immersion"",""Roast"":""Medium"",""Source"":""Zanin et al (2016)"",""Stats"":""mean"",""Total CGA"":""35200"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""16400""}"
context.raw.yeager_v5.cga.0555	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	556	Immersion	Light	known	preparation.family.immersion		known	light	black_coffee	false	true	false	"{""3,4-diCQA"":""1660"",""3,5-diCQA"":""1300"",""3-CQA"":""9870"",""3-FQA"":""700"",""4,5-DiCQA"":""1750"",""4-CQA"":""12300"",""5-CQA"":""22100"",""5-FQA"":""1620"",""Extraction"":""Immersion"",""Roast"":""Light"",""Source"":""Bicho et al. (2011)"",""Stats"":""mean"",""Total CGA"":""51300"",""Total FQA"":""2320"",""Total diCQA"":""4710"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""44300""}"
context.raw.yeager_v5.cga.0556	dryad_yeager_acids_meta_analysis	yeager_2021_acids_meta/Acids_in_Coffee_-CGAs.csv	557	Immersion	Medium	known	preparation.family.immersion		known	medium	black_coffee	false	true	false	"{""3,4-diCQA"":""700"",""3,5-diCQA"":""500"",""3-CQA"":""5940"",""3-FQA"":""550"",""4,5-DiCQA"":""650"",""4-CQA"":""8140"",""5-CQA"":""12800"",""5-FQA"":""1070"",""Extraction"":""Immersion"",""Roast"":""Medium"",""Source"":""Bicho et al. (2011)"",""Stats"":""mean"",""Total CGA"":""30350"",""Total FQA"":""1620"",""Total diCQA"":""1850"",""Type"":""Arabica"",""Units"":""mg/kg"",""total CQA"":""26800""}"
