descriptor_assertion_id	effective_record_id	source_artifact_id	source_route_id	schema_signature_id	publication_layer	source_field_label	source_selector_or_locator	source_page_or_record_locator	raw_field_text_sha256	atomic_source_text_sha256	source_language	descriptor_class	evidence_tier	evidence_origin_type	origin_decision_basis	review_state	review_actor_type	rights_state	within_record_repeat_group	cross_observation_repeat_group	count_disposition	frequency_value	source_retrieved_at	route_index_sha256	source_file_sha256_scope	source_file_nonstorage_reason	parser_version	adapter_version	model_eligible
assertion:d67f069f4ec39c0750b92534	effective:e034410f41d662fd4a1c08f6	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	route.coe.colombia-south-2008.frequency-coded	schema.coe.colombia-south-2008.frequency-coded.v1	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma/Flavor	restricted:coe_colombia_south_2008_frequency.json#/records/1/fields/Aroma/Flavor	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	8135b1e52d0f49f8e1174f797cb31bfb639577c1312325f678f4c7dc5ee13ec4	f6c544f14cf432eb80745e9637ace25e460f06a74b85acfa1b235f0404c09f4a	en	BROAD_SENSORY	UNRESOLVED	FREQUENCY_CODED_P1_CANDIDATE_ORIGIN_UNRESOLVED	FREQUENCY_SEMANTICS_DO_NOT_IDENTIFY_JUDGE_JURY_OR_PANEL_RESPONSES	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	UNKNOWN			ADMITTED	5	2026-08-28T04:30:00Z	f508ebc481c39b4755250f1422148accae73dc57099ecb164e666e07a12b9bc1	WEB_INDEX_FIELD_CAPTURE_SHA256:717b9e1a3ef6400fa334ddbaf80cb592125ddbdecaf67b0d6271f94bf7878033;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:dfcdc570acc723a5f3620da4	effective:e034410f41d662fd4a1c08f6	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	route.coe.colombia-south-2008.frequency-coded	schema.coe.colombia-south-2008.frequency-coded.v1	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	restricted:coe_colombia_south_2008_frequency.json#/records/1/fields/Acidity	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	385d39ca74ed11d51aa179dc24fdf74121b9d5c629712f52324beaaa866bfdef	4ee210159ebaf53dd08ce9968994ccb3ba17b2a691e8596a2ca9b5e5ace12ffe	en	BROAD_SENSORY	UNRESOLVED	FREQUENCY_CODED_P1_CANDIDATE_ORIGIN_UNRESOLVED	FREQUENCY_SEMANTICS_DO_NOT_IDENTIFY_JUDGE_JURY_OR_PANEL_RESPONSES	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	UNKNOWN			ADMITTED	3	2026-08-28T04:30:00Z	f508ebc481c39b4755250f1422148accae73dc57099ecb164e666e07a12b9bc1	WEB_INDEX_FIELD_CAPTURE_SHA256:717b9e1a3ef6400fa334ddbaf80cb592125ddbdecaf67b0d6271f94bf7878033;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:f0ef56a2ec7d0a256ed6c7b8	effective:e034410f41d662fd4a1c08f6	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	route.coe.colombia-south-2008.frequency-coded	schema.coe.colombia-south-2008.frequency-coded.v1	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma/Flavor	restricted:coe_colombia_south_2008_frequency.json#/records/1/fields/Aroma/Flavor	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	8135b1e52d0f49f8e1174f797cb31bfb639577c1312325f678f4c7dc5ee13ec4	ccfbf54a16301979086b98938e44a69cf6b5126e4bcfc6c2afe1f6df27709c8a	en	STRICT_FLAVOR	UNRESOLVED	FREQUENCY_CODED_P1_CANDIDATE_ORIGIN_UNRESOLVED	FREQUENCY_SEMANTICS_DO_NOT_IDENTIFY_JUDGE_JURY_OR_PANEL_RESPONSES	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	UNKNOWN			ADMITTED	6	2026-08-28T04:30:00Z	f508ebc481c39b4755250f1422148accae73dc57099ecb164e666e07a12b9bc1	WEB_INDEX_FIELD_CAPTURE_SHA256:717b9e1a3ef6400fa334ddbaf80cb592125ddbdecaf67b0d6271f94bf7878033;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:f41bfadc96518c28a6060c08	effective:e034410f41d662fd4a1c08f6	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	route.coe.colombia-south-2008.frequency-coded	schema.coe.colombia-south-2008.frequency-coded.v1	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma/Flavor	restricted:coe_colombia_south_2008_frequency.json#/records/1/fields/Aroma/Flavor	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	8135b1e52d0f49f8e1174f797cb31bfb639577c1312325f678f4c7dc5ee13ec4	e43deaeba6549b70b2a0a524d20a2979db2ea823ba942290078a1757b41e91c8	en	STRICT_FLAVOR	UNRESOLVED	FREQUENCY_CODED_P1_CANDIDATE_ORIGIN_UNRESOLVED	FREQUENCY_SEMANTICS_DO_NOT_IDENTIFY_JUDGE_JURY_OR_PANEL_RESPONSES	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	UNKNOWN			ADMITTED	8	2026-08-28T04:30:00Z	f508ebc481c39b4755250f1422148accae73dc57099ecb164e666e07a12b9bc1	WEB_INDEX_FIELD_CAPTURE_SHA256:717b9e1a3ef6400fa334ddbaf80cb592125ddbdecaf67b0d6271f94bf7878033;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:f56f2ab59519864b3202e636	effective:e034410f41d662fd4a1c08f6	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	route.coe.colombia-south-2008.frequency-coded	schema.coe.colombia-south-2008.frequency-coded.v1	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma/Flavor	restricted:coe_colombia_south_2008_frequency.json#/records/1/fields/Aroma/Flavor	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	8135b1e52d0f49f8e1174f797cb31bfb639577c1312325f678f4c7dc5ee13ec4	2efa64f91736e51bfbcae85be793635c890cf873727a90a959ad0fbcffafbead	en	STRICT_FLAVOR	UNRESOLVED	FREQUENCY_CODED_P1_CANDIDATE_ORIGIN_UNRESOLVED	FREQUENCY_SEMANTICS_DO_NOT_IDENTIFY_JUDGE_JURY_OR_PANEL_RESPONSES	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	UNKNOWN			ADMITTED	5	2026-08-28T04:30:00Z	f508ebc481c39b4755250f1422148accae73dc57099ecb164e666e07a12b9bc1	WEB_INDEX_FIELD_CAPTURE_SHA256:717b9e1a3ef6400fa334ddbaf80cb592125ddbdecaf67b0d6271f94bf7878033;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:f9e1938ca12f8fa0dc2fc5b1	effective:e034410f41d662fd4a1c08f6	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	route.coe.colombia-south-2008.frequency-coded	schema.coe.colombia-south-2008.frequency-coded.v1	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma/Flavor	restricted:coe_colombia_south_2008_frequency.json#/records/1/fields/Aroma/Flavor	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	8135b1e52d0f49f8e1174f797cb31bfb639577c1312325f678f4c7dc5ee13ec4	8c3c2e02c1fdcf7ec847690f07b921089361a297dc44c345cd812add5bec620c	en	STRICT_FLAVOR	UNRESOLVED	FREQUENCY_CODED_P1_CANDIDATE_ORIGIN_UNRESOLVED	FREQUENCY_SEMANTICS_DO_NOT_IDENTIFY_JUDGE_JURY_OR_PANEL_RESPONSES	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	UNKNOWN			ADMITTED	2	2026-08-28T04:30:00Z	f508ebc481c39b4755250f1422148accae73dc57099ecb164e666e07a12b9bc1	WEB_INDEX_FIELD_CAPTURE_SHA256:717b9e1a3ef6400fa334ddbaf80cb592125ddbdecaf67b0d6271f94bf7878033;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:1ff1b804a5e5690811893a5c	effective:ec2043706fc868557e7d7152	capture:44b83f0786a9909c:coe-peru-2025-la-catarata	route.coe.generic-sensory-field	schema.coe.generic-sensory-field.v1	GENERIC_ORGANIZER_SENSORY_FIELD	Overall	restricted:coe_peru_2025_generic.json#/records/0/fields/Overall	https://farmdirectory.cupofexcellence.org/listing/1-la-catarata-peru-2025/	539adfdea796c45db1b6386c0eb39f37f2a40eb6259efe995f38612604a6477d	b6f436d9d3beaf4d676ebab540936c70da384d3db32f51286f5d63c63f76892d	en	STRICT_FLAVOR	UNRESOLVED	GENERIC_ORGANIZER_FIELD_ORIGIN_UNRESOLVED	ORGANIZER_HOSTING_DOES_NOT_IDENTIFY_FIELD_AUTHOR	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	UNKNOWN			ADMITTED		2026-08-28T04:30:00Z	83b674daf22d57d7d42ea92c30fb3b3b2a7b4927b3da6505022238a26941cc1a	WEB_INDEX_FIELD_CAPTURE_SHA256:44b83f0786a9909c3f55fa4ba0f148aee15d75e54ae571918cc4350372b2a0f9;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:2875cddf29086409a05ea5a6	effective:ec2043706fc868557e7d7152	capture:44b83f0786a9909c:coe-peru-2025-la-catarata	route.coe.generic-sensory-field	schema.coe.generic-sensory-field.v1	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	restricted:coe_peru_2025_generic.json#/records/0/fields/Aroma / Flavor	https://farmdirectory.cupofexcellence.org/listing/1-la-catarata-peru-2025/	4ed9a4d7707377e949145f0ae809422b1a318146143bb5e118176a0a5453338b	f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7	en	STRICT_FLAVOR	UNRESOLVED	GENERIC_ORGANIZER_FIELD_ORIGIN_UNRESOLVED	ORGANIZER_HOSTING_DOES_NOT_IDENTIFY_FIELD_AUTHOR	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	UNKNOWN			ADMITTED		2026-08-28T04:30:00Z	83b674daf22d57d7d42ea92c30fb3b3b2a7b4927b3da6505022238a26941cc1a	WEB_INDEX_FIELD_CAPTURE_SHA256:44b83f0786a9909c3f55fa4ba0f148aee15d75e54ae571918cc4350372b2a0f9;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:44d17f48e4e40e84ba99416c	effective:ec2043706fc868557e7d7152	capture:44b83f0786a9909c:coe-peru-2025-la-catarata	route.coe.generic-sensory-field	schema.coe.generic-sensory-field.v1	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	restricted:coe_peru_2025_generic.json#/records/0/fields/Aroma / Flavor	https://farmdirectory.cupofexcellence.org/listing/1-la-catarata-peru-2025/	4ed9a4d7707377e949145f0ae809422b1a318146143bb5e118176a0a5453338b	78e7771b8b46e11ddb34ba48887e1330525215f96d94778980d1186e6f09f6b4	en	STRICT_FLAVOR	UNRESOLVED	GENERIC_ORGANIZER_FIELD_ORIGIN_UNRESOLVED	ORGANIZER_HOSTING_DOES_NOT_IDENTIFY_FIELD_AUTHOR	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	UNKNOWN			ADMITTED		2026-08-28T04:30:00Z	83b674daf22d57d7d42ea92c30fb3b3b2a7b4927b3da6505022238a26941cc1a	WEB_INDEX_FIELD_CAPTURE_SHA256:44b83f0786a9909c3f55fa4ba0f148aee15d75e54ae571918cc4350372b2a0f9;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:6470580bd131ce12a87c9423	effective:ec2043706fc868557e7d7152	capture:44b83f0786a9909c:coe-peru-2025-la-catarata	route.coe.generic-sensory-field	schema.coe.generic-sensory-field.v1	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	restricted:coe_peru_2025_generic.json#/records/0/fields/Acidity	https://farmdirectory.cupofexcellence.org/listing/1-la-catarata-peru-2025/	81d2843c7a69d09f5edfd265df7cac7a96bf03ba4245feac19493a2d4cb080c8	81d2843c7a69d09f5edfd265df7cac7a96bf03ba4245feac19493a2d4cb080c8	en	BROAD_SENSORY	UNRESOLVED	GENERIC_ORGANIZER_FIELD_ORIGIN_UNRESOLVED	ORGANIZER_HOSTING_DOES_NOT_IDENTIFY_FIELD_AUTHOR	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	UNKNOWN			ADMITTED		2026-08-28T04:30:00Z	83b674daf22d57d7d42ea92c30fb3b3b2a7b4927b3da6505022238a26941cc1a	WEB_INDEX_FIELD_CAPTURE_SHA256:44b83f0786a9909c3f55fa4ba0f148aee15d75e54ae571918cc4350372b2a0f9;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:88121f558321925febb298e5	effective:ec2043706fc868557e7d7152	capture:44b83f0786a9909c:coe-peru-2025-la-catarata	route.coe.generic-sensory-field	schema.coe.generic-sensory-field.v1	GENERIC_ORGANIZER_SENSORY_FIELD	Overall	restricted:coe_peru_2025_generic.json#/records/0/fields/Overall	https://farmdirectory.cupofexcellence.org/listing/1-la-catarata-peru-2025/	539adfdea796c45db1b6386c0eb39f37f2a40eb6259efe995f38612604a6477d	cd75063b613ddfc661b8908ea0f8736305baffb7b641ccb06c0a67638905a703	en	BROAD_SENSORY	UNRESOLVED	GENERIC_ORGANIZER_FIELD_ORIGIN_UNRESOLVED	ORGANIZER_HOSTING_DOES_NOT_IDENTIFY_FIELD_AUTHOR	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	UNKNOWN			ADMITTED		2026-08-28T04:30:00Z	83b674daf22d57d7d42ea92c30fb3b3b2a7b4927b3da6505022238a26941cc1a	WEB_INDEX_FIELD_CAPTURE_SHA256:44b83f0786a9909c3f55fa4ba0f148aee15d75e54ae571918cc4350372b2a0f9;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:8eb6117172493acf9602b6f4	effective:ec2043706fc868557e7d7152	capture:44b83f0786a9909c:coe-peru-2025-la-catarata	route.coe.generic-sensory-field	schema.coe.generic-sensory-field.v1	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	restricted:coe_peru_2025_generic.json#/records/0/fields/Aroma / Flavor	https://farmdirectory.cupofexcellence.org/listing/1-la-catarata-peru-2025/	4ed9a4d7707377e949145f0ae809422b1a318146143bb5e118176a0a5453338b	75631cb15ff838e8ad0f84c02cd59c97d15ead685752e235f50178d30673fe25	en	STRICT_FLAVOR	UNRESOLVED	GENERIC_ORGANIZER_FIELD_ORIGIN_UNRESOLVED	ORGANIZER_HOSTING_DOES_NOT_IDENTIFY_FIELD_AUTHOR	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	UNKNOWN			ADMITTED		2026-08-28T04:30:00Z	83b674daf22d57d7d42ea92c30fb3b3b2a7b4927b3da6505022238a26941cc1a	WEB_INDEX_FIELD_CAPTURE_SHA256:44b83f0786a9909c3f55fa4ba0f148aee15d75e54ae571918cc4350372b2a0f9;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:9454c135d0c9028534ffa010	effective:ec2043706fc868557e7d7152	capture:44b83f0786a9909c:coe-peru-2025-la-catarata	route.coe.generic-sensory-field	schema.coe.generic-sensory-field.v1	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	restricted:coe_peru_2025_generic.json#/records/0/fields/Aroma / Flavor	https://farmdirectory.cupofexcellence.org/listing/1-la-catarata-peru-2025/	4ed9a4d7707377e949145f0ae809422b1a318146143bb5e118176a0a5453338b	2b1f3f0b7afa26e4a824521353a48880a0dbb7c6f7a371056fbde0c6ee03f407	en	STRICT_FLAVOR	UNRESOLVED	GENERIC_ORGANIZER_FIELD_ORIGIN_UNRESOLVED	ORGANIZER_HOSTING_DOES_NOT_IDENTIFY_FIELD_AUTHOR	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	UNKNOWN			ADMITTED		2026-08-28T04:30:00Z	83b674daf22d57d7d42ea92c30fb3b3b2a7b4927b3da6505022238a26941cc1a	WEB_INDEX_FIELD_CAPTURE_SHA256:44b83f0786a9909c3f55fa4ba0f148aee15d75e54ae571918cc4350372b2a0f9;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:a39873e6d6592c7820670b5c	effective:ec2043706fc868557e7d7152	capture:44b83f0786a9909c:coe-peru-2025-la-catarata	route.coe.generic-sensory-field	schema.coe.generic-sensory-field.v1	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	restricted:coe_peru_2025_generic.json#/records/0/fields/Aroma / Flavor	https://farmdirectory.cupofexcellence.org/listing/1-la-catarata-peru-2025/	4ed9a4d7707377e949145f0ae809422b1a318146143bb5e118176a0a5453338b	dca40757d00d1d85634daa896b0947fc9ef6033fad5a09340c6dd555094f826d	en	STRICT_FLAVOR	UNRESOLVED	GENERIC_ORGANIZER_FIELD_ORIGIN_UNRESOLVED	ORGANIZER_HOSTING_DOES_NOT_IDENTIFY_FIELD_AUTHOR	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	UNKNOWN			ADMITTED		2026-08-28T04:30:00Z	83b674daf22d57d7d42ea92c30fb3b3b2a7b4927b3da6505022238a26941cc1a	WEB_INDEX_FIELD_CAPTURE_SHA256:44b83f0786a9909c3f55fa4ba0f148aee15d75e54ae571918cc4350372b2a0f9;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:a54e7ca73637290828cf5d07	effective:ec2043706fc868557e7d7152	capture:44b83f0786a9909c:coe-peru-2025-la-catarata	route.coe.generic-sensory-field	schema.coe.generic-sensory-field.v1	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	restricted:coe_peru_2025_generic.json#/records/0/fields/Aroma / Flavor	https://farmdirectory.cupofexcellence.org/listing/1-la-catarata-peru-2025/	4ed9a4d7707377e949145f0ae809422b1a318146143bb5e118176a0a5453338b	60707cfeb40e2a665b352fd1618c7c84685856fdc4b7f5ebffc7987ade98df2f	en	STRICT_FLAVOR	UNRESOLVED	GENERIC_ORGANIZER_FIELD_ORIGIN_UNRESOLVED	ORGANIZER_HOSTING_DOES_NOT_IDENTIFY_FIELD_AUTHOR	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	UNKNOWN			ADMITTED		2026-08-28T04:30:00Z	83b674daf22d57d7d42ea92c30fb3b3b2a7b4927b3da6505022238a26941cc1a	WEB_INDEX_FIELD_CAPTURE_SHA256:44b83f0786a9909c3f55fa4ba0f148aee15d75e54ae571918cc4350372b2a0f9;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:b9146993f92669fb1abb39fa	effective:ec2043706fc868557e7d7152	capture:44b83f0786a9909c:coe-peru-2025-la-catarata	route.coe.generic-sensory-field	schema.coe.generic-sensory-field.v1	GENERIC_ORGANIZER_SENSORY_FIELD	Overall	restricted:coe_peru_2025_generic.json#/records/0/fields/Overall	https://farmdirectory.cupofexcellence.org/listing/1-la-catarata-peru-2025/	539adfdea796c45db1b6386c0eb39f37f2a40eb6259efe995f38612604a6477d	01e7c30f7fec479d601b6df8751fece184fdca5327204120f3a5ca0934f98cc5	en	BROAD_SENSORY	UNRESOLVED	GENERIC_ORGANIZER_FIELD_ORIGIN_UNRESOLVED	ORGANIZER_HOSTING_DOES_NOT_IDENTIFY_FIELD_AUTHOR	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	UNKNOWN			ADMITTED		2026-08-28T04:30:00Z	83b674daf22d57d7d42ea92c30fb3b3b2a7b4927b3da6505022238a26941cc1a	WEB_INDEX_FIELD_CAPTURE_SHA256:44b83f0786a9909c3f55fa4ba0f148aee15d75e54ae571918cc4350372b2a0f9;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:bc5350e237e44c267b1cfdc9	effective:ec2043706fc868557e7d7152	capture:44b83f0786a9909c:coe-peru-2025-la-catarata	route.coe.generic-sensory-field	schema.coe.generic-sensory-field.v1	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	restricted:coe_peru_2025_generic.json#/records/0/fields/Aroma / Flavor	https://farmdirectory.cupofexcellence.org/listing/1-la-catarata-peru-2025/	4ed9a4d7707377e949145f0ae809422b1a318146143bb5e118176a0a5453338b	8e4dfdbf2e89fab01d8add26e2d27db6e21902181a733166d712efc3fb7804f2	en	STRICT_FLAVOR	UNRESOLVED	GENERIC_ORGANIZER_FIELD_ORIGIN_UNRESOLVED	ORGANIZER_HOSTING_DOES_NOT_IDENTIFY_FIELD_AUTHOR	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	UNKNOWN			ADMITTED		2026-08-28T04:30:00Z	83b674daf22d57d7d42ea92c30fb3b3b2a7b4927b3da6505022238a26941cc1a	WEB_INDEX_FIELD_CAPTURE_SHA256:44b83f0786a9909c3f55fa4ba0f148aee15d75e54ae571918cc4350372b2a0f9;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:c7d4ff3a8e353c948185da6f	effective:ec2043706fc868557e7d7152	capture:44b83f0786a9909c:coe-peru-2025-la-catarata	route.coe.generic-sensory-field	schema.coe.generic-sensory-field.v1	GENERIC_ORGANIZER_SENSORY_FIELD	Overall	restricted:coe_peru_2025_generic.json#/records/0/fields/Overall	https://farmdirectory.cupofexcellence.org/listing/1-la-catarata-peru-2025/	539adfdea796c45db1b6386c0eb39f37f2a40eb6259efe995f38612604a6477d	b579d00d3939d52a938bd668aac42867b420e42ac987dd438beafb1a4f637d20	en	STRICT_FLAVOR	UNRESOLVED	GENERIC_ORGANIZER_FIELD_ORIGIN_UNRESOLVED	ORGANIZER_HOSTING_DOES_NOT_IDENTIFY_FIELD_AUTHOR	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	UNKNOWN			ADMITTED		2026-08-28T04:30:00Z	83b674daf22d57d7d42ea92c30fb3b3b2a7b4927b3da6505022238a26941cc1a	WEB_INDEX_FIELD_CAPTURE_SHA256:44b83f0786a9909c3f55fa4ba0f148aee15d75e54ae571918cc4350372b2a0f9;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:d8e291b2b7f712957f218277	effective:ec2043706fc868557e7d7152	capture:44b83f0786a9909c:coe-peru-2025-la-catarata	route.coe.generic-sensory-field	schema.coe.generic-sensory-field.v1	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	restricted:coe_peru_2025_generic.json#/records/0/fields/Aroma / Flavor	https://farmdirectory.cupofexcellence.org/listing/1-la-catarata-peru-2025/	4ed9a4d7707377e949145f0ae809422b1a318146143bb5e118176a0a5453338b	cb2ad2f5b06e067fb1e9b486940743520b8a6807944cffa2f3df40c2572c4684	en	STRICT_FLAVOR	UNRESOLVED	GENERIC_ORGANIZER_FIELD_ORIGIN_UNRESOLVED	ORGANIZER_HOSTING_DOES_NOT_IDENTIFY_FIELD_AUTHOR	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	UNKNOWN			ADMITTED		2026-08-28T04:30:00Z	83b674daf22d57d7d42ea92c30fb3b3b2a7b4927b3da6505022238a26941cc1a	WEB_INDEX_FIELD_CAPTURE_SHA256:44b83f0786a9909c3f55fa4ba0f148aee15d75e54ae571918cc4350372b2a0f9;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:315b17af07a4f7f5a0e1e9f9	effective:0ec126e97dcb5ab048050233	capture:2ecb916106615174:coe-honduras-2017-el-liquidambo	route.coe.honduras-2017.explicit-top-jury	schema.coe.honduras-2017.explicit-top-jury.v1	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	restricted:coe_honduras_2017_top_jury.json#/records/4/fields/Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/89-22-4/	8ff7672a677fdf6f0ff19f16e5872ebb42848fb8efd944ef14c1e6a69d5e8e48	6d1c5859550824d403d8c31af9ac673b7ba206e6f87e61e096a017299f74d63f	en	STRICT_FLAVOR	P2	ORGANIZER_PUBLISHED_EXPLICIT_JURY_DESCRIPTION	EXPLICIT_TOP_JURY_LABEL_PAIRED_WITH_INTERNATIONAL_JUDGE_SCORE	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	PENDING			ADMITTED		2026-08-28T04:30:00Z	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
