rights_decision_id	descriptor_assertion_id	source_artifact_id	purpose	rights_state	decision_basis	rights_evidence_locator	review_actor_type	model_eligibility_effect
rights-102dc189b56d23d6bce6ca37	assert-b4f35d71e899c8de21cba0c31b94c00f94c6033d5f38b70e	artifact-212251328044613c58cc7c9b	PUBLIC_DISCOVERY	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2023_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-0c7f276e6122ec04d5dee595	assert-b4f35d71e899c8de21cba0c31b94c00f94c6033d5f38b70e	artifact-212251328044613c58cc7c9b	RAW_REDISTRIBUTION	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2023_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-a8a7e45f0be28bc760bd3ad0	assert-b53c68abfc0cc40318449aa7c06c503605b82cdabdfb4bb8	artifact-23eddec8ca8f92e44fa0dd50	DEPLOYMENT_OR_COMMERCIAL_MODEL	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2021_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-f9cd651836e65b6b3243e58b	assert-b53c68abfc0cc40318449aa7c06c503605b82cdabdfb4bb8	artifact-23eddec8ca8f92e44fa0dd50	DERIVED_RESEARCH_DATA	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2021_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-a2638d501f41ed7bdf13d178	assert-b53c68abfc0cc40318449aa7c06c503605b82cdabdfb4bb8	artifact-23eddec8ca8f92e44fa0dd50	INTERNAL_RESEARCH_ANALYSIS	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2021_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-c1d510d638bd7237c4a4798c	assert-b53c68abfc0cc40318449aa7c06c503605b82cdabdfb4bb8	artifact-23eddec8ca8f92e44fa0dd50	MODEL_RESEARCH	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2021_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-954562b76b8259a5b34874e7	assert-b53c68abfc0cc40318449aa7c06c503605b82cdabdfb4bb8	artifact-23eddec8ca8f92e44fa0dd50	PUBLIC_DISCOVERY	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2021_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-ed2512d53956f06b86c6b8a4	assert-b53c68abfc0cc40318449aa7c06c503605b82cdabdfb4bb8	artifact-23eddec8ca8f92e44fa0dd50	RAW_REDISTRIBUTION	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2021_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-27e1ef6ae18dbeeb547b7148	assert-b56d0b121a551809793f769ad28d277e3e1ec0993bdc652b	artifact-3914c9be73e7715c45a37e0c	DEPLOYMENT_OR_COMMERCIAL_MODEL	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2025_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-b6a7d8e7c280b6404ba3abb8	assert-b56d0b121a551809793f769ad28d277e3e1ec0993bdc652b	artifact-3914c9be73e7715c45a37e0c	DERIVED_RESEARCH_DATA	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2025_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-25df943eab408d129960649d	assert-b56d0b121a551809793f769ad28d277e3e1ec0993bdc652b	artifact-3914c9be73e7715c45a37e0c	INTERNAL_RESEARCH_ANALYSIS	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2025_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-5142965624eb93e1796b7210	assert-b56d0b121a551809793f769ad28d277e3e1ec0993bdc652b	artifact-3914c9be73e7715c45a37e0c	MODEL_RESEARCH	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2025_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-0c0b691ba02915935e07535b	assert-b56d0b121a551809793f769ad28d277e3e1ec0993bdc652b	artifact-3914c9be73e7715c45a37e0c	PUBLIC_DISCOVERY	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2025_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-92baa7d3c06f4a132bfadcaa	assert-b56d0b121a551809793f769ad28d277e3e1ec0993bdc652b	artifact-3914c9be73e7715c45a37e0c	RAW_REDISTRIBUTION	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2025_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-81977a9cfc3e399a153fa169	assert-b5736d5643a23b291b9f1e3da3eed21eedd082a610ccaba7	artifact-7e2d8cba9bb8023868540b95	DEPLOYMENT_OR_COMMERCIAL_MODEL	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2024_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-3f46bca4d39763c2035480c1	assert-b5736d5643a23b291b9f1e3da3eed21eedd082a610ccaba7	artifact-7e2d8cba9bb8023868540b95	DERIVED_RESEARCH_DATA	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2024_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-d340dc2404e072c34c2f09de	assert-b5736d5643a23b291b9f1e3da3eed21eedd082a610ccaba7	artifact-7e2d8cba9bb8023868540b95	INTERNAL_RESEARCH_ANALYSIS	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2024_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-015e870e00996d148315d259	assert-b5736d5643a23b291b9f1e3da3eed21eedd082a610ccaba7	artifact-7e2d8cba9bb8023868540b95	MODEL_RESEARCH	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2024_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-cedc47b728f76e24df31d53d	assert-b5736d5643a23b291b9f1e3da3eed21eedd082a610ccaba7	artifact-7e2d8cba9bb8023868540b95	PUBLIC_DISCOVERY	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2024_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-12971e9d9c164dcefb9b82b4	assert-b5736d5643a23b291b9f1e3da3eed21eedd082a610ccaba7	artifact-7e2d8cba9bb8023868540b95	RAW_REDISTRIBUTION	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2024_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-460ebadc11a4e050f5316f03	assert-b69dde7b3f2cdac2216d63491f6e7cd284b602f6e11d0cd0	artifact-3914c9be73e7715c45a37e0c	DEPLOYMENT_OR_COMMERCIAL_MODEL	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2025_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-064e9ea7e06887f33486fb97	assert-b69dde7b3f2cdac2216d63491f6e7cd284b602f6e11d0cd0	artifact-3914c9be73e7715c45a37e0c	DERIVED_RESEARCH_DATA	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2025_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-e184281ad47d32dd474873e5	assert-b69dde7b3f2cdac2216d63491f6e7cd284b602f6e11d0cd0	artifact-3914c9be73e7715c45a37e0c	INTERNAL_RESEARCH_ANALYSIS	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2025_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-be3e9d7c0f04d844c879b75d	assert-b69dde7b3f2cdac2216d63491f6e7cd284b602f6e11d0cd0	artifact-3914c9be73e7715c45a37e0c	MODEL_RESEARCH	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2025_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-4a043595dcde5c7191a5fd29	assert-b69dde7b3f2cdac2216d63491f6e7cd284b602f6e11d0cd0	artifact-3914c9be73e7715c45a37e0c	PUBLIC_DISCOVERY	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2025_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-c34a94f7eaa388011cd841e9	assert-b69dde7b3f2cdac2216d63491f6e7cd284b602f6e11d0cd0	artifact-3914c9be73e7715c45a37e0c	RAW_REDISTRIBUTION	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2025_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-06344da4e87fb601417e1f23	assert-b707d360d272fe860324f1746d820300cdd7dd1a60a554f4	artifact-3914c9be73e7715c45a37e0c	DEPLOYMENT_OR_COMMERCIAL_MODEL	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2025_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-8f421dc8e08f7354f146c22f	assert-b707d360d272fe860324f1746d820300cdd7dd1a60a554f4	artifact-3914c9be73e7715c45a37e0c	DERIVED_RESEARCH_DATA	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2025_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-dec646f01a2f24ae2ba7ce5e	assert-b707d360d272fe860324f1746d820300cdd7dd1a60a554f4	artifact-3914c9be73e7715c45a37e0c	INTERNAL_RESEARCH_ANALYSIS	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2025_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-efd8c4b0f111c2033e6b06bd	assert-b707d360d272fe860324f1746d820300cdd7dd1a60a554f4	artifact-3914c9be73e7715c45a37e0c	MODEL_RESEARCH	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2025_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-543eb6dd4ac5b75c0859eae2	assert-b707d360d272fe860324f1746d820300cdd7dd1a60a554f4	artifact-3914c9be73e7715c45a37e0c	PUBLIC_DISCOVERY	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2025_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-92859ef3804c6d2a4c6fe8bf	assert-b707d360d272fe860324f1746d820300cdd7dd1a60a554f4	artifact-3914c9be73e7715c45a37e0c	RAW_REDISTRIBUTION	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2025_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-40d3cea3ea937c06d82c6066	assert-b7d717a649161eb37f601958d645097766a71a10aa1f9279	artifact-7e2d8cba9bb8023868540b95	DEPLOYMENT_OR_COMMERCIAL_MODEL	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2024_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-43ac531bd32027b559f6725f	assert-b7d717a649161eb37f601958d645097766a71a10aa1f9279	artifact-7e2d8cba9bb8023868540b95	DERIVED_RESEARCH_DATA	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2024_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-43926f5314d675f945ba3e47	assert-b7d717a649161eb37f601958d645097766a71a10aa1f9279	artifact-7e2d8cba9bb8023868540b95	INTERNAL_RESEARCH_ANALYSIS	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2024_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-c9c817e46c1726c5f68465bc	assert-b7d717a649161eb37f601958d645097766a71a10aa1f9279	artifact-7e2d8cba9bb8023868540b95	MODEL_RESEARCH	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2024_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-0948b5d7f2bd3478075bc605	assert-b7d717a649161eb37f601958d645097766a71a10aa1f9279	artifact-7e2d8cba9bb8023868540b95	PUBLIC_DISCOVERY	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2024_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-2f4cf6fad0e97c9f2edbc6a4	assert-b7d717a649161eb37f601958d645097766a71a10aa1f9279	artifact-7e2d8cba9bb8023868540b95	RAW_REDISTRIBUTION	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2024_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-cd0fea678870e8da24fe38cf	assert-b7fa2864c23a8077ba346adc25ac3531d8f908349cbddf03	artifact-7e2d8cba9bb8023868540b95	DEPLOYMENT_OR_COMMERCIAL_MODEL	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2024_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-287b621356063d092eacd5e6	assert-b7fa2864c23a8077ba346adc25ac3531d8f908349cbddf03	artifact-7e2d8cba9bb8023868540b95	DERIVED_RESEARCH_DATA	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2024_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-dd5a334d1a0057d3d78492aa	assert-b7fa2864c23a8077ba346adc25ac3531d8f908349cbddf03	artifact-7e2d8cba9bb8023868540b95	INTERNAL_RESEARCH_ANALYSIS	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2024_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-d992cb44f6a1eff72da918a5	assert-b7fa2864c23a8077ba346adc25ac3531d8f908349cbddf03	artifact-7e2d8cba9bb8023868540b95	MODEL_RESEARCH	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2024_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-eb981dfc7e525ba3b23657f3	assert-b7fa2864c23a8077ba346adc25ac3531d8f908349cbddf03	artifact-7e2d8cba9bb8023868540b95	PUBLIC_DISCOVERY	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2024_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-0fceba579d6dddc7d1b13961	assert-b7fa2864c23a8077ba346adc25ac3531d8f908349cbddf03	artifact-7e2d8cba9bb8023868540b95	RAW_REDISTRIBUTION	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2024_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-38f8f9015ae296891f324773	assert-b84168bee80b0745d66ea51f88c837a6768aa2972c387c24	artifact-7e2d8cba9bb8023868540b95	DEPLOYMENT_OR_COMMERCIAL_MODEL	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2024_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-f4cc19257a6c6fe7267d7dc9	assert-b84168bee80b0745d66ea51f88c837a6768aa2972c387c24	artifact-7e2d8cba9bb8023868540b95	DERIVED_RESEARCH_DATA	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2024_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-55bdd5ba82672b14f6cb00ee	assert-b84168bee80b0745d66ea51f88c837a6768aa2972c387c24	artifact-7e2d8cba9bb8023868540b95	INTERNAL_RESEARCH_ANALYSIS	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2024_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-0f1c553cd2ab663928b3c7e0	assert-b84168bee80b0745d66ea51f88c837a6768aa2972c387c24	artifact-7e2d8cba9bb8023868540b95	MODEL_RESEARCH	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2024_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-ae1e14b628e2296caa61d623	assert-b84168bee80b0745d66ea51f88c837a6768aa2972c387c24	artifact-7e2d8cba9bb8023868540b95	PUBLIC_DISCOVERY	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2024_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-1afa0ffd5adb00d3a6b47901	assert-b84168bee80b0745d66ea51f88c837a6768aa2972c387c24	artifact-7e2d8cba9bb8023868540b95	RAW_REDISTRIBUTION	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2024_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-9f10582b4dcd558334ef5377	assert-b8b0eba95c83cc0a4e81dbb4a4940b829a16cbd640a5fb90	artifact-7e2d8cba9bb8023868540b95	DEPLOYMENT_OR_COMMERCIAL_MODEL	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2024_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-be4c3f3a988031ea1574f0b3	assert-b8b0eba95c83cc0a4e81dbb4a4940b829a16cbd640a5fb90	artifact-7e2d8cba9bb8023868540b95	DERIVED_RESEARCH_DATA	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2024_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-c9005838d46204b422eb410d	assert-b8b0eba95c83cc0a4e81dbb4a4940b829a16cbd640a5fb90	artifact-7e2d8cba9bb8023868540b95	INTERNAL_RESEARCH_ANALYSIS	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2024_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-666f8b10ceab4b938d14249c	assert-b8b0eba95c83cc0a4e81dbb4a4940b829a16cbd640a5fb90	artifact-7e2d8cba9bb8023868540b95	MODEL_RESEARCH	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2024_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
rights-6c95f021513607361a9be621	assert-b8b0eba95c83cc0a4e81dbb4a4940b829a16cbd640a5fb90	artifact-7e2d8cba9bb8023868540b95	PUBLIC_DISCOVERY	UNKNOWN	CARRIED_FORWARD_FROM_PINNED_ROUND3L_RECORD_RIGHTS_STATE	restricted://round3l/round3l-2026-08-28t040000z/commercial_regional/avpa/2024_results.pdf	CODEX_SOURCE_AUDITOR	INELIGIBLE_NON_DESCRIPTOR_AND_NO_AFFIRMATIVE_RIGHTS
