coassertion_event_id	effective_record_id	left_descriptor_assertion_id	right_descriptor_assertion_id	left_normalized_form	right_normalized_form	left_normalized_form_sha256	right_normalized_form_sha256	left_atomic_source_text_sha256	right_atomic_source_text_sha256	evidence_tier	publication_layer	pair_support_event_count	source_file_sha256	route_index_sha256	source_file_sha256_scope	source_file_nonstorage_reason
pair-917375bed50dada3c83fcdcc	effective:f78304cd66c43e7b10ddb5ea	assertion:6ff695c89c0b1ca67d95f7d2	assertion:4667dd01fe89ac37141a2150					533703fd6141e25f565fa24dee8ada19e1765495adb3daae56565b3bb6b4957a	e97407735e49029c96e5708c724fc9ce57b6335dba804a893320fcb7c0a07953	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-921081a71a07785caffe06ab	effective:aa8257ea7c527ff93620b889	assertion:9515cd420b8b121246f5a5f8	assertion:11d0b5b27d35123d4e7ae125					a97b0931730e83fbf9284ff00a4c5f7a4eef2189dddb89319a6dfa5871e28923	ad3f9efe33cff844d1fa4c29855f8aa4c8230f1a112bb14d06f3a8bff9e4801a	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-9269bada6897d3955c6dae57	effective:f78304cd66c43e7b10ddb5ea	assertion:80422363b0817cee1419cc88	assertion:9ae01b3d27ec12e0ef990c46					7d108ddb9255c7f990a9ec23453aea2b99ac06e5150c1e70e804e64dc22ee748	a55e2e3846a51f6ad0abfdfbdea2ba0e5e0c76b5ccfa8a920895fedeae89a8b6	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-928765a4aba473b11e6b4d6d	effective:aa8257ea7c527ff93620b889	assertion:686608b48f94da42d687007a	assertion:2de03d74b9dd99226f84adc9					5e737f891db1175442a39fde73e51d781a545506d71c95477a6deb5988bd7f9a	e22b4260483268376ed02cda28ebed7769a1c18d164440dccabfb72376aa52c6	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-929a3d8d1a5371360647f706	effective:aa8257ea7c527ff93620b889	assertion:9515cd420b8b121246f5a5f8	assertion:2de03d74b9dd99226f84adc9					a97b0931730e83fbf9284ff00a4c5f7a4eef2189dddb89319a6dfa5871e28923	e22b4260483268376ed02cda28ebed7769a1c18d164440dccabfb72376aa52c6	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-92f6cd37e2f454118f1ba28a	effective:417f9b9adcf3826aa8f3ac12	assertion:5330fc648d4dcc16582f8052	assertion:729d5ead4c41f084db904b80					61cb67a673022cd3469d95f16c690244886acc9f311d8576c8d653666b76d1c5	9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-932169b07231fb9c5d857705	effective:aa8257ea7c527ff93620b889	assertion:153ef57b03f40fa8e15505dd	assertion:4b04b63ba577c8521208df8c					1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94	b0d04ff05462189837234edb33e2dba634a7a415ca4b8ca6880f507688c6e5e9	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-9364801d88b08a76a4bfb56e	effective:417f9b9adcf3826aa8f3ac12	assertion:729d5ead4c41f084db904b80	assertion:80bf17895c397e8de898f40e					9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014	bd071899591c00d2276d2254351533b0e9eb8011b7721155025a35b3212c7fc4	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-939d85b7f01cd7f4547375ed	effective:417f9b9adcf3826aa8f3ac12	assertion:db67c19bc6adeb07d8e9ea26	assertion:16269ec0f0e220c35d0b8427					043d97d69419bd79f3b5c1d8acd900cdc8364cdfe2b1f6657c4e9de2580f594b	1f8729702f855687524eb7a526cb22feffa2b02500e077b7d9f9e18583a588cf	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-93f66efef562aa1857394673	effective:f1a4276a0e1a0970dc839383	assertion:1c21591cc5d86d9b86356071	assertion:930e3f7665a8c65bfebd86c3					2efe147f807a984572e45054d5d16169d9b8bdf4fcc0d45d12fb269a8be12f5b	ad428662b8229f21f7b88596321ea0f714b320e09dc31b910f37bab73a7cf5ef	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-9452fd8a1c7fbf60d6849d21	effective:aa8257ea7c527ff93620b889	assertion:0d5cfb0c54971ccdee5a19a3	assertion:4b04b63ba577c8521208df8c					3b772b1437fa77cb8c61f09b49b1306ce14513547c2db97e7e37710399b2c771	b0d04ff05462189837234edb33e2dba634a7a415ca4b8ca6880f507688c6e5e9	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-94ad30ab6a8ef59f14f687ce	effective:0ec126e97dcb5ab048050233	assertion:9f7f577b80fe5eba45b544a5	assertion:ecf7da0da90f00ca3a282c10					6294cb68d4b9448039a2c8579391bc1681c286cd4b5b0386810d5629ceb3c0e1	bf3ee326facd455d7984a7b7b34e04f24335f0088063126c59685865085cca88	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-94c764973db37123d30cdf46	effective:0ec126e97dcb5ab048050233	assertion:f8e6a579c60fce2f5368d848	assertion:b5eb9492767c538120f833b5					a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8	c62a908dd8f1f63c24b3584bae69770014aa881f4e4a01854b83443e1d331534	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-94cd239dac5c71753cd119df	effective:f78304cd66c43e7b10ddb5ea	assertion:fbd9c4348a9d34eb7bb93b1a	assertion:3756b2be90f182e3745f9204					35e13eaefe74facfd46ec26d1ea611ff04d2e1a58f029add3d04113388f1b173	a7ec7f3ae09187df17173620620eb2f2c8a175fe0d6da5221c1109d26f8e29a5	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-95320f5092fb1868d09a94ec	effective:f78304cd66c43e7b10ddb5ea	assertion:88dc0a73b423f8cd5668cbc8	assertion:6707d8bcf9760123d5ff93cd					4f730cf232578876b54a68bd4e014d1022e4aa363387c8f1d2fdd707cbb287a7	f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-961ab294883dcf818502fd36	effective:aa8257ea7c527ff93620b889	assertion:153ef57b03f40fa8e15505dd	assertion:7c0b9d46ab6136600a2e5d03					1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94	7fa7e8417a76c4e9ac367403c20879accbea80c9d2635eab6dd0f9c532b52328	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-961f89cf2c75988f5c2c2d3a	effective:417f9b9adcf3826aa8f3ac12	assertion:5330fc648d4dcc16582f8052	assertion:5071d2b5778357668f4e2f3c					61cb67a673022cd3469d95f16c690244886acc9f311d8576c8d653666b76d1c5	71a6bf62b330d44f89e15dc44f984c0951a633a8ad47a7802504361b252607f4	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-965af518e63216e04e6b7ea4	effective:f78304cd66c43e7b10ddb5ea	assertion:80422363b0817cee1419cc88	assertion:4667dd01fe89ac37141a2150					7d108ddb9255c7f990a9ec23453aea2b99ac06e5150c1e70e804e64dc22ee748	e97407735e49029c96e5708c724fc9ce57b6335dba804a893320fcb7c0a07953	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-968dc0acb3bb1c2e67de0bf5	effective:f1a4276a0e1a0970dc839383	assertion:3f141a8aa49a43a29abc13df	assertion:c4de37c8b4e3c9b7ca9cb9b2					4b04681f470cd3574b97418519dfe1888b68494657ee6beab85bbbbdcfd9efa5	e7be2c21ba8e9e96a85a7e485fe6040afaf8ff558e201b7923460172f068356d	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-96a18268cdaf99b29b4b8005	effective:0ec126e97dcb5ab048050233	assertion:3193770a71fb9228e3ba6c1e	assertion:a3dbf0c995d99ec2dbb0a48f					9799613a9a24f9fdf688916537acb0f9c42c676a6fe19967bc188b7951879bb2	ac714a6f533f23dfab34c1268be2d0a48fc552ff450424e2addc5a13902777d0	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-97e8f3ffc6f400f66e47d7e3	effective:417f9b9adcf3826aa8f3ac12	assertion:729d5ead4c41f084db904b80	assertion:16cae467efce764ba533032e					9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-97f86215daaf678bce09bf10	effective:f78304cd66c43e7b10ddb5ea	assertion:85fa7551069ecb7e029ba12d	assertion:6ff695c89c0b1ca67d95f7d2					06df90ccef78b5002bf5d2b2c5a9ab54c58ba70be98b839161928e8d76a0d478	533703fd6141e25f565fa24dee8ada19e1765495adb3daae56565b3bb6b4957a	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-984b4ec9d1969ab1c4c2a118	effective:f1a4276a0e1a0970dc839383	assertion:22689181346620f06e07324d	assertion:c4de37c8b4e3c9b7ca9cb9b2					5f671aee66275d24c0c293a87ca408a6bb6744e80961f04d950b4986d20853ab	e7be2c21ba8e9e96a85a7e485fe6040afaf8ff558e201b7923460172f068356d	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-98a7826014ef60ee550955c0	effective:417f9b9adcf3826aa8f3ac12	assertion:74bbd20cd7143406a3bce93f	assertion:80bf17895c397e8de898f40e					36b481152ba40f4eec67cb63e9f1ad785c164e0fcabda0d296ba956c64e0380f	bd071899591c00d2276d2254351533b0e9eb8011b7721155025a35b3212c7fc4	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-9910b44a56299e5db19916cb	effective:0ec126e97dcb5ab048050233	assertion:3c3387aa31e1ae4d78b69d6c	assertion:9f7f577b80fe5eba45b544a5					2efe147f807a984572e45054d5d16169d9b8bdf4fcc0d45d12fb269a8be12f5b	6294cb68d4b9448039a2c8579391bc1681c286cd4b5b0386810d5629ceb3c0e1	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-99a56af788855296f52ad167	effective:0ec126e97dcb5ab048050233	assertion:315b17af07a4f7f5a0e1e9f9	assertion:b5eb9492767c538120f833b5					6d1c5859550824d403d8c31af9ac673b7ba206e6f87e61e096a017299f74d63f	c62a908dd8f1f63c24b3584bae69770014aa881f4e4a01854b83443e1d331534	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-9b018ef3eba4634a12c7d9c0	effective:f1a4276a0e1a0970dc839383	assertion:22689181346620f06e07324d	assertion:de2287351c41ec6b4fe39eae					5f671aee66275d24c0c293a87ca408a6bb6744e80961f04d950b4986d20853ab	d07dce1eb4a6ccaa51d4d695ec97b86eabca48431f9ea5690dfe597f2b014f38	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-9b2891d89dff66313eb540d3	effective:f78304cd66c43e7b10ddb5ea	assertion:be58750dabeb0e83c84c9d3d	assertion:63b110c1f10cf852dc7e5a4a					6d002154ca2a89d964a825d66bf099b7a6ec2598619c3b947ca925fc0f0b0016	9b93e56bac7dafe920105787c5b3377827cb129ebea9b78df9488da3449360ce	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-9c0d91e7c3559c4ae6013352	effective:0ec126e97dcb5ab048050233	assertion:9f7f577b80fe5eba45b544a5	assertion:315b17af07a4f7f5a0e1e9f9					6294cb68d4b9448039a2c8579391bc1681c286cd4b5b0386810d5629ceb3c0e1	6d1c5859550824d403d8c31af9ac673b7ba206e6f87e61e096a017299f74d63f	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-9d27e8f2a9d72f065a8d0d08	effective:417f9b9adcf3826aa8f3ac12	assertion:74bbd20cd7143406a3bce93f	assertion:231aefc9239efceb019beecc					36b481152ba40f4eec67cb63e9f1ad785c164e0fcabda0d296ba956c64e0380f	cb6fec94760971d48686d800bab84e25988014a8023a1e791cc5e84909beb971	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-9d612dd35150f6332c9a5fe6	effective:417f9b9adcf3826aa8f3ac12	assertion:5330fc648d4dcc16582f8052	assertion:1700fecd88bd47b5fc2f9737					61cb67a673022cd3469d95f16c690244886acc9f311d8576c8d653666b76d1c5	c960ab959ced4bf733e88e25c89e10a30574d8cd86ba74b2a351d45f7de12a84	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-9df40b3c383cdc1d2fa4b400	effective:f78304cd66c43e7b10ddb5ea	assertion:fbd9c4348a9d34eb7bb93b1a	assertion:63b110c1f10cf852dc7e5a4a					35e13eaefe74facfd46ec26d1ea611ff04d2e1a58f029add3d04113388f1b173	9b93e56bac7dafe920105787c5b3377827cb129ebea9b78df9488da3449360ce	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-9df7d2faf3e5d35bc611ced2	effective:f78304cd66c43e7b10ddb5ea	assertion:85fa7551069ecb7e029ba12d	assertion:fbd9c4348a9d34eb7bb93b1a					06df90ccef78b5002bf5d2b2c5a9ab54c58ba70be98b839161928e8d76a0d478	35e13eaefe74facfd46ec26d1ea611ff04d2e1a58f029add3d04113388f1b173	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-9f151c0cf987edea2300759d	effective:aa8257ea7c527ff93620b889	assertion:0d5cfb0c54971ccdee5a19a3	assertion:2037f3d3f5bb37d187d700d9					3b772b1437fa77cb8c61f09b49b1306ce14513547c2db97e7e37710399b2c771	7d108ddb9255c7f990a9ec23453aea2b99ac06e5150c1e70e804e64dc22ee748	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-9f6a0d514a97a0c3d14eb351	effective:f1a4276a0e1a0970dc839383	assertion:f1c2efebdd3bd604f390cbc4	assertion:c4de37c8b4e3c9b7ca9cb9b2					bd071899591c00d2276d2254351533b0e9eb8011b7721155025a35b3212c7fc4	e7be2c21ba8e9e96a85a7e485fe6040afaf8ff558e201b7923460172f068356d	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
