language_document_key	language_source_key	language_source_family_key	source_revision	source_date	source_row_locator	language_code	document_type	source_content_sha256	content	raw_text_public_export_allowed	counts_as_new_contemporary_document	counts_as_zh_hans_document	source_authored	machine_translated	artificial_variant	privacy_state	public_export_state	frozen_snapshot
document.cotter-v4.row-1227	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:1227	en	CONSUMER_EVALUATION	f23a6f5610d3c43577ead33423202d5563b937b60e8143e4626487f3bcf34f06	"{""brew_code"":""90-1.0-24"",""selected_cata_source_labels"":[""Paper.wood"",""Cereal""],""source_local_condition"":{""percent_extraction_condition"":""High"",""tds_condition"":""Low"",""temperature_condition"":""Medium""},""source_local_ratings"":{""Acidity"":""2"",""Flavor.intensity"":""2"",""Liking"":""5"",""Mouthfeel"":""1""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-1228	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:1228	en	CONSUMER_EVALUATION	75f859919fea7a814a6a6a702e6309d6a1427494d4b50f91cbb14f899bb00379	"{""brew_code"":""90-1.25-16"",""selected_cata_source_labels"":[""Fruit"",""Nutty"",""Dark.chocolate"",""Bitter"",""Roasted"",""Sweet""],""source_local_condition"":{""percent_extraction_condition"":""Low"",""tds_condition"":""Medium"",""temperature_condition"":""Medium""},""source_local_ratings"":{""Acidity"":""3"",""Flavor.intensity"":""3"",""Liking"":""8"",""Mouthfeel"":""3""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-1229	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:1229	en	CONSUMER_EVALUATION	2a5c6e9c4825076045cf72408b928736fde2ec64b56ffd1ef8b0d92956ed777a	"{""brew_code"":""90-1.25-20"",""selected_cata_source_labels"":[""Tea.floral"",""Green.veg"",""Nutty"",""Dark.chocolate"",""Roasted"",""Sweet""],""source_local_condition"":{""percent_extraction_condition"":""Medium"",""tds_condition"":""Medium"",""temperature_condition"":""Medium""},""source_local_ratings"":{""Acidity"":""3"",""Flavor.intensity"":""3"",""Liking"":""9"",""Mouthfeel"":""3""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-1230	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:1230	en	CONSUMER_EVALUATION	9b99d5adc14bac791a27ef2671b53b2f9f5d39e79ac2ccc01ab50857c18dd3a7	"{""brew_code"":""90-1.25-24"",""selected_cata_source_labels"":[""Fruit"",""Paper.wood"",""Dark.chocolate"",""Bitter"",""Roasted"",""Sour""],""source_local_condition"":{""percent_extraction_condition"":""High"",""tds_condition"":""Medium"",""temperature_condition"":""Medium""},""source_local_ratings"":{""Acidity"":""3"",""Flavor.intensity"":""4"",""Liking"":""5"",""Mouthfeel"":""4""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-1231	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:1231	en	CONSUMER_EVALUATION	c284adf098c702fce4a990d0e41cec5e0e70060ba5ee55c1180edb72022447d1	"{""brew_code"":""90-1.5-16"",""selected_cata_source_labels"":[""Fruit"",""Nutty"",""Bitter"",""Sour""],""source_local_condition"":{""percent_extraction_condition"":""Low"",""tds_condition"":""High"",""temperature_condition"":""Medium""},""source_local_ratings"":{""Acidity"":""4"",""Flavor.intensity"":""4"",""Liking"":""4"",""Mouthfeel"":""3""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-1232	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:1232	en	CONSUMER_EVALUATION	a99501fe04717ce3cc3e6eac2c8120eebf5637b996a75e63803d6d2d64588d11	"{""brew_code"":""90-1.5-20"",""selected_cata_source_labels"":[""Fruit"",""Cereal"",""Nutty"",""Dark.chocolate"",""Sour""],""source_local_condition"":{""percent_extraction_condition"":""Medium"",""tds_condition"":""High"",""temperature_condition"":""Medium""},""source_local_ratings"":{""Acidity"":""4"",""Flavor.intensity"":""3"",""Liking"":""6"",""Mouthfeel"":""4""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-1233	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:1233	en	CONSUMER_EVALUATION	4683e25bc411b4b4a5f646a9e9055ab8e3b04fdd0253ef879a3e6ac412c68502	"{""brew_code"":""90-1.5-24"",""selected_cata_source_labels"":[""Fruit"",""Cereal"",""Nutty"",""Dark.chocolate"",""Bitter"",""Sour""],""source_local_condition"":{""percent_extraction_condition"":""High"",""tds_condition"":""High"",""temperature_condition"":""Medium""},""source_local_ratings"":{""Acidity"":""3"",""Flavor.intensity"":""3"",""Liking"":""5"",""Mouthfeel"":""2""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-1234	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:1234	en	CONSUMER_EVALUATION	86430fd8613d58a21778ef01147869dcfa5254987695d0a8e366ed6febae85b9	"{""brew_code"":""93-1.0-16"",""selected_cata_source_labels"":[""Fruit"",""Paper.wood"",""Dark.chocolate"",""Roasted"",""Sweet""],""source_local_condition"":{""percent_extraction_condition"":""Low"",""tds_condition"":""Low"",""temperature_condition"":""High""},""source_local_ratings"":{""Acidity"":""2"",""Flavor.intensity"":""2"",""Liking"":""6"",""Mouthfeel"":""3""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-1235	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:1235	en	CONSUMER_EVALUATION	3a453b3d60a3711a4629e26c00e43a573756a0703f0d6898743341a6e72ecb2a	"{""brew_code"":""93-1.0-20"",""selected_cata_source_labels"":[""Fruit"",""Cereal"",""Nutty"",""Dark.chocolate"",""Bitter"",""Sweet""],""source_local_condition"":{""percent_extraction_condition"":""Medium"",""tds_condition"":""Low"",""temperature_condition"":""High""},""source_local_ratings"":{""Acidity"":""3"",""Flavor.intensity"":""3"",""Liking"":""9"",""Mouthfeel"":""3""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-1236	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:1236	en	CONSUMER_EVALUATION	d644cdccdf9ab4800fa1b7aeb249a72e0e5f111c0e25dabc4c0ec655a90d718d	"{""brew_code"":""93-1.0-24"",""selected_cata_source_labels"":[""Fruit"",""Nutty"",""Dark.chocolate"",""Roasted"",""Thick.viscous"",""Sweet""],""source_local_condition"":{""percent_extraction_condition"":""High"",""tds_condition"":""Low"",""temperature_condition"":""High""},""source_local_ratings"":{""Acidity"":""3"",""Flavor.intensity"":""3"",""Liking"":""7"",""Mouthfeel"":""3""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-1237	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:1237	en	CONSUMER_EVALUATION	ef7364d758b8f76ab9923584d70a65be4dda35d991e514769e23cfed5ee5f435	"{""brew_code"":""93-1.25-16"",""selected_cata_source_labels"":[""Sour"",""Rubber""],""source_local_condition"":{""percent_extraction_condition"":""Low"",""tds_condition"":""Medium"",""temperature_condition"":""High""},""source_local_ratings"":{""Acidity"":""5"",""Flavor.intensity"":""4"",""Liking"":""5"",""Mouthfeel"":""3""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-1238	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:1238	en	CONSUMER_EVALUATION	a291b83ab80a3961fe51b86357dacaf09e98bda8ff71a239d96fae1ae3f30d0c	"{""brew_code"":""93-1.25-20"",""selected_cata_source_labels"":[""Paper.wood"",""Cereal"",""Nutty"",""Dark.chocolate"",""Bitter"",""Sweet""],""source_local_condition"":{""percent_extraction_condition"":""Medium"",""tds_condition"":""Medium"",""temperature_condition"":""High""},""source_local_ratings"":{""Acidity"":""3"",""Flavor.intensity"":""3"",""Liking"":""7"",""Mouthfeel"":""3""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-1239	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:1239	en	CONSUMER_EVALUATION	3ba07492e263776cfeb130d157e9706c1a886a7fbefef39489cb3c084b2ae344	"{""brew_code"":""93-1.25-24"",""selected_cata_source_labels"":[""Fruit"",""Nutty"",""Dark.chocolate"",""Thick.viscous""],""source_local_condition"":{""percent_extraction_condition"":""High"",""tds_condition"":""Medium"",""temperature_condition"":""High""},""source_local_ratings"":{""Acidity"":""3"",""Flavor.intensity"":""3"",""Liking"":""6"",""Mouthfeel"":""3""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-1240	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:1240	en	CONSUMER_EVALUATION	d9cde87ea331322d99b60196fe20b5b3171a936456776f56f39adf70f460dfb7	"{""brew_code"":""93-1.5-16"",""selected_cata_source_labels"":[""Paper.wood"",""Bitter"",""Roasted"",""Thick.viscous""],""source_local_condition"":{""percent_extraction_condition"":""Low"",""tds_condition"":""High"",""temperature_condition"":""High""},""source_local_ratings"":{""Acidity"":""3"",""Flavor.intensity"":""4"",""Liking"":""4"",""Mouthfeel"":""4""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-1241	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:1241	en	CONSUMER_EVALUATION	a265b97f1d2b0428b842a9f0c6f62d5ffab4bcdb3060d9a28f59516d2d31ffc2	"{""brew_code"":""93-1.5-20"",""selected_cata_source_labels"":[""Burnt"",""Caramel"",""Astringent"",""Rubber""],""source_local_condition"":{""percent_extraction_condition"":""Medium"",""tds_condition"":""High"",""temperature_condition"":""High""},""source_local_ratings"":{""Acidity"":""4"",""Flavor.intensity"":""2"",""Liking"":""4"",""Mouthfeel"":""2""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-1242	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:1242	en	CONSUMER_EVALUATION	95838c55050fed83f16ab33e1298720c92f2f010704492c118b57676d274936c	"{""brew_code"":""93-1.5-24"",""selected_cata_source_labels"":[""Caramel"",""Roasted"",""Sour"",""Sweet""],""source_local_condition"":{""percent_extraction_condition"":""High"",""tds_condition"":""High"",""temperature_condition"":""High""},""source_local_ratings"":{""Acidity"":""3"",""Flavor.intensity"":""3"",""Liking"":""8"",""Mouthfeel"":""3""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-1243	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:1243	en	CONSUMER_EVALUATION	ecf3c793d6e633c28d70929b4c51f5fe6b2ac44e33cfeb9674c61cc00adcce1b	"{""brew_code"":""87-1.0-16"",""selected_cata_source_labels"":[""Citrus"",""Paper.wood""],""source_local_condition"":{""percent_extraction_condition"":""Low"",""tds_condition"":""Low"",""temperature_condition"":""Low""},""source_local_ratings"":{""Acidity"":""2"",""Flavor.intensity"":""2"",""Liking"":""2"",""Mouthfeel"":""2""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-1244	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:1244	en	CONSUMER_EVALUATION	922b773317f4f90673c72e5b98c686569aa31f6d85726b38a08a5d4a3f74cf9d	"{""brew_code"":""87-1.0-20"",""selected_cata_source_labels"":[""Tea.floral"",""Citrus""],""source_local_condition"":{""percent_extraction_condition"":""Medium"",""tds_condition"":""Low"",""temperature_condition"":""Low""},""source_local_ratings"":{""Acidity"":""3"",""Flavor.intensity"":""2"",""Liking"":""8"",""Mouthfeel"":""3""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-1245	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:1245	en	CONSUMER_EVALUATION	f13fe3ccf5391c460931ed03cdd3886eb4261d0a3c85b6c524df6f4626f29cc9	"{""brew_code"":""87-1.0-24"",""selected_cata_source_labels"":[""Citrus"",""Green.veg""],""source_local_condition"":{""percent_extraction_condition"":""High"",""tds_condition"":""Low"",""temperature_condition"":""Low""},""source_local_ratings"":{""Acidity"":""2"",""Flavor.intensity"":""2"",""Liking"":""4"",""Mouthfeel"":""2""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-1246	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:1246	en	CONSUMER_EVALUATION	d5e6da5a7e3ce851ff47d1aa61fab917f1a7d72281e47a7e8df59aad8d0f1511	"{""brew_code"":""87-1.25-16"",""selected_cata_source_labels"":[""Dark.chocolate"",""Astringent"",""Sour""],""source_local_condition"":{""percent_extraction_condition"":""Low"",""tds_condition"":""Medium"",""temperature_condition"":""Low""},""source_local_ratings"":{""Acidity"":""2"",""Flavor.intensity"":""2"",""Liking"":""6"",""Mouthfeel"":""3""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-1247	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:1247	en	CONSUMER_EVALUATION	66485dd2a1153868849f2b1f26095352c32c2280472d9d81709f02278cd13e4c	"{""brew_code"":""87-1.25-20"",""selected_cata_source_labels"":[""Tea.floral"",""Citrus"",""Dark.chocolate""],""source_local_condition"":{""percent_extraction_condition"":""Medium"",""tds_condition"":""Medium"",""temperature_condition"":""Low""},""source_local_ratings"":{""Acidity"":""3"",""Flavor.intensity"":""2"",""Liking"":""7"",""Mouthfeel"":""3""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-1248	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:1248	en	CONSUMER_EVALUATION	33ae0e5d59f9b90147f097bd49c85306c5694c914d771dc2a6ad77fe8253fbd2	"{""brew_code"":""87-1.25-24"",""selected_cata_source_labels"":[""Paper.wood"",""Cereal"",""Astringent""],""source_local_condition"":{""percent_extraction_condition"":""High"",""tds_condition"":""Medium"",""temperature_condition"":""Low""},""source_local_ratings"":{""Acidity"":""1"",""Flavor.intensity"":""2"",""Liking"":""3"",""Mouthfeel"":""3""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-1249	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:1249	en	CONSUMER_EVALUATION	1b25fca2d9b49ffed8767b86cce9a2629b1e88d98a947750d806eb678204fa38	"{""brew_code"":""87-1.5-16"",""selected_cata_source_labels"":[""Citrus"",""Dark.chocolate"",""Caramel""],""source_local_condition"":{""percent_extraction_condition"":""Low"",""tds_condition"":""High"",""temperature_condition"":""Low""},""source_local_ratings"":{""Acidity"":""3"",""Flavor.intensity"":""3"",""Liking"":""6"",""Mouthfeel"":""3""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-1250	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:1250	en	CONSUMER_EVALUATION	c9abff482cd8b9c68b9801803893c04a026a3125138ae99d4609097b91c35cbd	"{""brew_code"":""87-1.5-20"",""selected_cata_source_labels"":[""Dark.chocolate"",""Bitter""],""source_local_condition"":{""percent_extraction_condition"":""Medium"",""tds_condition"":""High"",""temperature_condition"":""Low""},""source_local_ratings"":{""Acidity"":""2"",""Flavor.intensity"":""3"",""Liking"":""2"",""Mouthfeel"":""4""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-1251	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:1251	en	CONSUMER_EVALUATION	e3ea7d329b8d956e3622117779dc3c2af896f4e23d0d932f0b9a2375da978110	"{""brew_code"":""87-1.5-24"",""selected_cata_source_labels"":[""Roasted"",""Sour""],""source_local_condition"":{""percent_extraction_condition"":""High"",""tds_condition"":""High"",""temperature_condition"":""Low""},""source_local_ratings"":{""Acidity"":""2"",""Flavor.intensity"":""3"",""Liking"":""4"",""Mouthfeel"":""4""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-1252	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:1252	en	CONSUMER_EVALUATION	3cf3669938a24ff9be607434ccba9d0e3abb43fed36bbed252bbc9c54d9a9c20	"{""brew_code"":""90-1.0-16"",""selected_cata_source_labels"":[""Dark.chocolate"",""Sweet""],""source_local_condition"":{""percent_extraction_condition"":""Low"",""tds_condition"":""Low"",""temperature_condition"":""Medium""},""source_local_ratings"":{""Acidity"":""2"",""Flavor.intensity"":""2"",""Liking"":""6"",""Mouthfeel"":""2""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-1253	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:1253	en	CONSUMER_EVALUATION	9ec63b0368ce1e9e380138864d610f68b001f5374af9bceb737024f4b66c89f9	"{""brew_code"":""90-1.0-20"",""selected_cata_source_labels"":[""Citrus"",""Green.veg"",""Sour""],""source_local_condition"":{""percent_extraction_condition"":""Medium"",""tds_condition"":""Low"",""temperature_condition"":""Medium""},""source_local_ratings"":{""Acidity"":""2"",""Flavor.intensity"":""1"",""Liking"":""7"",""Mouthfeel"":""2""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-1254	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:1254	en	CONSUMER_EVALUATION	ff413b9ffeb8ae1997e84004651c998d7f846f81818fa35eafb605b25f53b2c6	"{""brew_code"":""90-1.0-24"",""selected_cata_source_labels"":[""Paper.wood""],""source_local_condition"":{""percent_extraction_condition"":""High"",""tds_condition"":""Low"",""temperature_condition"":""Medium""},""source_local_ratings"":{""Acidity"":""2"",""Flavor.intensity"":""1"",""Liking"":""3"",""Mouthfeel"":""2""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-1255	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:1255	en	CONSUMER_EVALUATION	f719298c783411b9e7fb942dcaef0e75c9c02d234e1f9b82aba43b8cf204cc2e	"{""brew_code"":""90-1.25-16"",""selected_cata_source_labels"":[""Citrus"",""Dark.chocolate""],""source_local_condition"":{""percent_extraction_condition"":""Low"",""tds_condition"":""Medium"",""temperature_condition"":""Medium""},""source_local_ratings"":{""Acidity"":""3"",""Flavor.intensity"":""3"",""Liking"":""7"",""Mouthfeel"":""3""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-1256	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:1256	en	CONSUMER_EVALUATION	148aa25e57eca22505fa08d63c1ce77967a93feefb46cf2ee0e32fde0d121cbc	"{""brew_code"":""90-1.25-20"",""selected_cata_source_labels"":[""Burnt"",""Bitter"",""Roasted""],""source_local_condition"":{""percent_extraction_condition"":""Medium"",""tds_condition"":""Medium"",""temperature_condition"":""Medium""},""source_local_ratings"":{""Acidity"":""2"",""Flavor.intensity"":""4"",""Liking"":""2"",""Mouthfeel"":""3""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-1257	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:1257	en	CONSUMER_EVALUATION	f4fb7863f43b918e88a8d8139c3c8e35005492d454328e62e6c880ca0b2f07ec	"{""brew_code"":""90-1.25-24"",""selected_cata_source_labels"":[""Bitter""],""source_local_condition"":{""percent_extraction_condition"":""High"",""tds_condition"":""Medium"",""temperature_condition"":""Medium""},""source_local_ratings"":{""Acidity"":""2"",""Flavor.intensity"":""2"",""Liking"":""1"",""Mouthfeel"":""3""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-1258	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:1258	en	CONSUMER_EVALUATION	7b480872998e1b6efe5515d64211e4e7f2b66482ac47fa6b974eebc94db65727	"{""brew_code"":""90-1.5-16"",""selected_cata_source_labels"":[""Tea.floral"",""Citrus""],""source_local_condition"":{""percent_extraction_condition"":""Low"",""tds_condition"":""High"",""temperature_condition"":""Medium""},""source_local_ratings"":{""Acidity"":""3"",""Flavor.intensity"":""3"",""Liking"":""6"",""Mouthfeel"":""3""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-1259	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:1259	en	CONSUMER_EVALUATION	35d3ffe7729616d93c105944c11f1d2ee9ec25f7e38217164b2fa3142b3b6555	"{""brew_code"":""90-1.5-20"",""selected_cata_source_labels"":[""Citrus"",""Dark.chocolate"",""Bitter""],""source_local_condition"":{""percent_extraction_condition"":""Medium"",""tds_condition"":""High"",""temperature_condition"":""Medium""},""source_local_ratings"":{""Acidity"":""2"",""Flavor.intensity"":""3"",""Liking"":""6"",""Mouthfeel"":""3""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
