language_expression_key	language_code	representative_source_phrase	normalized_expression	expression_role	source_authored	machine_translated	artificial_variant	review_state	counts_toward_governed_total	counts_as_zh_hans_sensory_expression	public_export_allowed	limitation
language.expression.zh_hans.sha256_619ba0314b3dc8844b780990d5e7bd8249ca491ecd9d221ef349ccc42eb9d22d	zh-Hans	苦的感受	苦的感受	BASIC_TASTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_438a9a2c63775ec910c9c1b6888a4e4deac4344efae0f6cf52d1db7421a5584e	zh-Hans	苦轻微	苦轻微	BASIC_TASTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_49eb004d1687a355cfe73e5b98d55e0b07e3f85757201081709de2c39ec1a148	zh-Hans	茶感的香和苦涩	茶感的香和苦涩	COMPOSITE_REFERENCE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_da150b74262b07b35f0b602ff8d32b68252a91296185aaedbcbe99bd1d3a226d	zh-Hans	茶涩	茶涩	COMPOSITE_REFERENCE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_6b070eaae6911e9a715a49f72b491545284e61a29bac6e827b5f4381e33513f4	zh-Hans	草药类苦味	草药类苦味	COMPOSITE_REFERENCE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_b177e99866c7dff771e65aad752d113af51cae478ce1823bfff2a49f5b52e2e0	zh-Hans	草莓香气	草莓香气	AROMA_REFERENCE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_73944c34f3ea480f8b34e09344f77056113d9628900ebe4ff974f6f64d6d66e4	zh-Hans	葡萄干和炒瓜子的香气	葡萄干和炒瓜子的香气	COMPOSITE_REFERENCE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_dbbc783ce2bed4598ae402a3491f33444fcfebb02896e91ceb4b5f4b84ac1473	zh-Hans	葡萄干香气	葡萄干香气	AROMA_REFERENCE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_e64abf4acbcdfd42ebe3a532bb747b1a1aea34987cc0160503e4994090e7a5e7	zh-Hans	轻度而不令人厌恶的发酵酸味	轻度而不令人厌恶的发酵酸味	AROMA_REFERENCE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_fafabb785ac36f5404aa023c779b027b86b92c53624ca13865d5922786fb6dad	zh-Hans	轻微刺激感	轻微刺激感	SENSORY_ATTRIBUTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_b0cf8c47bc060f2476bc0dd5c8c552201783fcdd4b8f72075e6c9ffe30e62b69	zh-Hans	轻微酸感	轻微酸感	BASIC_TASTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_047505bdb0b4313b912aa46fdf6fd621d98185cdfd4747dff7cd2bcd899ff167	zh-Hans	轻浮	轻浮	QUALIFIER	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_6c83612fbcc0576c7ab9e1e1b067fe9f5360abd611cd54f0570c30ff840401fd	zh-Hans	轻浮的花果香	轻浮的花果香	AROMA_REFERENCE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_f9098c3e67a0e40ec7a7eb00d2f1748e603973d5cc637a6c76461b601ff6b9a7	zh-Hans	过萃不苦	过萃不苦	BASIC_TASTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_f03f87b9d31ee514bc45d3e99b92578847cb82e3a2be0623a4c85b7a442287fb	zh-Hans	部分烟熏	部分烟熏	AROMA_REFERENCE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_3e5d533a6491dcc4c46aeb433a7e415d060a7b470c24379df452707f1addb5e0	zh-Hans	酒香	酒香	AROMA_REFERENCE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_f77fb46690d7ce5ed039d7f4ee0f38eaefb44710ccebf1b4c8d535e99009f5e2	zh-Hans	酒香在后部	酒香在后部	QUALIFIER	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_eaa2a3a9518256b420b8ba04eadab86007b1835e3814d492569e3194c8c71f98	zh-Hans	酒香尾韵绵长	酒香尾韵绵长	SENSORY_ATTRIBUTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_3a400c07d8cfaeb235aa171af5f4f149c6ec5638ecb7d660a6724faa2d258458	zh-Hans	酒香突出	酒香突出	AROMA_REFERENCE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_7bfc5043aadf86e1e3763787cda035fd79fea4b5cc3fbb0c61256cb0a627e548	zh-Hans	酵酸感受	酵酸感受	SENSORY_ATTRIBUTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_bab44e4e36119dfaf851add1e1f7c8c7d264f2155fc34420c2128cd4ea20f7e9	zh-Hans	酸	酸	BASIC_TASTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_119752513ff6e1942d5dacf9231fc00eb028a2148ee0b950248e7b95e8082aec	zh-Hans	酸下降	酸下降	BASIC_TASTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_0bcbccc1d4fd4f15e410bde5072105d49fb424a752f3d8cec175429fa5baefad	zh-Hans	酸度适中	酸度适中	BASIC_TASTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_333e87eae0d9caae5ca46065e31e16c67c7f484d63a9888d87e5fb10c34dde93	zh-Hans	酸感下降	酸感下降	BASIC_TASTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_c7d9c70df3cadf05714f25e07fdb37d16cfe2c4f54b2ddaa855aa64bbd20068a	zh-Hans	酸感中上	酸感中上	BASIC_TASTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_794a1561fff2289bcd2503928abaf73ad7bb02675794e8e1478b4b74ccb38fc6	zh-Hans	酸感少	酸感少	BASIC_TASTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_dd298e367e74b24a893b084a40aa81be9c0f7072f959dbc7a6b17cef0e004f06	zh-Hans	酸感弱	酸感弱	BASIC_TASTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_1d985cd951a25160987abeef2cc06857c734953914431b88ada81d77a39cf293	zh-Hans	酸感有	酸感有	BASIC_TASTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_0c3ce15ca9716b85b6f7900ab0d2b46a135ff5cf084b51d7bde6b2cc2089bf9e	zh-Hans	酸感轻	酸感轻	BASIC_TASTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_54884af83cfab012a294a78dc2a5e1a012d6a990bc2974487748081e52ec74a6	zh-Hans	酸感重	酸感重	BASIC_TASTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_73ae2bc8b517447f12c5be6990a9a66a777640bc9abe11dfb498593eb0ab2fec	zh-Hans	酸气的位置从第一感受后移至中后部	酸气的位置从第一感受后移至中后部	QUALIFIER	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_154777234046e6714d1549413eea4bb9380d741c00c43a3b46e9f735a9a04d53	zh-Hans	酸甜平衡良好	酸甜平衡良好	SENSORY_ATTRIBUTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_d0f287d3b84cc2d6f788601ab03d98a23e9713f0f0ed4a45dbf8297db27b1542	zh-Hans	酸甜感均衡适度	酸甜感均衡适度	SENSORY_ATTRIBUTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_560ae27e7243b9f39caa12c962a84e6ef5705ef8b326108d2c73dd82249d595b	zh-Hans	酸甜感组成草莓感受	酸甜感组成草莓感受	COMPOSITE_REFERENCE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_3480d4dea855f07cf19f68ae0dbf97cea490fc9f168e6522cc60339bef8afafe	zh-Hans	酸略多	酸略多	BASIC_TASTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_3383c7dd81ae04602c3920bd401a03ca9db62444d1b0761e0daf28b6213b4993	zh-Hans	酸的刺激更明显	酸的刺激更明显	SENSORY_ATTRIBUTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_b09670a5c171721a455b9979647013c58e545bcf4e0529da22efc6b7711a40c9	zh-Hans	酸轻	酸轻	BASIC_TASTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_ad85f02adc97a12c2c8306cb4d5b494efcef3f1a3a756f2d535da56e5b584a2c	zh-Hans	酸近无	酸近无	BASIC_TASTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_9f91492594c2ad9caad6471558be7e02845371cf029423bcc74d708e74caccc8	zh-Hans	酸适度	酸适度	BASIC_TASTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_bff05ed29a6e38e9bff7f4f95f627c85e7e5b490f65924d94d2d1601d3cd3cf5	zh-Hans	醇、甜、酸适中	醇、甜、酸适中	BASIC_TASTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_81a815d650b4937f36514baf929a9e9da206ed5546cd195b267fadde624d896e	zh-Hans	醇厚温和的米浆	醇厚温和的米浆	COMPOSITE_REFERENCE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_ef43d62938b32f4b4f5349c8e1222ee9d229f4578fc84ac7240edbefb4207a7f	zh-Hans	醇感	醇感	SENSORY_ATTRIBUTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_aa2d0cdb17b0343596834158f9943605c9511cdeebdcaa0ee6bc03194113ec26	zh-Hans	醇感为主	醇感为主	SENSORY_ATTRIBUTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_522286a5fb95cfd3c16a4c3a90e504e30288667f1af69c74ba93cc30982f5f51	zh-Hans	醇感加	醇感加	SENSORY_ATTRIBUTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_a520f5c57a2a68316ea5594338b8a7f1ff3f4441202a7d820f2b8355621e7b06	zh-Hans	醇感和焦香丰溢	醇感和焦香丰溢	SENSORY_ATTRIBUTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_c5ee2de4fef859863af7786d572d3587cf7f00d387421a8f34221e13b865c57e	zh-Hans	醇感和甜感明显	醇感和甜感明显	SENSORY_ATTRIBUTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_5083499aa79e960c5d11fd84cb5cdbde7b70959c050d64a2da9c869d35e75567	zh-Hans	醇感浓厚	醇感浓厚	SENSORY_ATTRIBUTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_819f712ee524ddffb231d46435090a662ac6ef48b689acf9f1d3940fab3dd4e9	zh-Hans	醇感淡	醇感淡	SENSORY_ATTRIBUTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_4b0974e21978a7864b00ddb2f5edcd3787af3aac4a231a796ef4f7ed19de3daa	zh-Hans	醇感近无	醇感近无	SENSORY_ATTRIBUTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_4f11c47ff9dc622f662a51b57ee3ac3ff7b21c4a607de22a19828b81aecf2d89	zh-Hans	醇感重	醇感重	SENSORY_ATTRIBUTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_3beec7781b99e6a2d4d906f5e0440f92b59a85db12e78ad8a29a0c932984b1ab	zh-Hans	醇感靠后	醇感靠后	SENSORY_ATTRIBUTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_e5c66e2f82480231d93e9f217b5812d42caa419b85037ab71985f5bf5913ce83	zh-Hans	醇香而不苦涩	醇香而不苦涩	SENSORY_ATTRIBUTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_a7f048de9dcd2a184b10d6bf9e53b7006a28d3852adfa368e62331abec4064fe	zh-Hans	隐约花香	隐约花香	AROMA_REFERENCE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_fe7e3575b7e33ca54b9b51e676de3dd5550921ddc19aaa24002ba6f2462b6c59	zh-Hans	难掩苦味	难掩苦味	BASIC_TASTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_b62d8d496dd04eccbd404316c667d015c404d48a443d47d18ab32c673c695c07	zh-Hans	静置有酒香	静置有酒香	AROMA_REFERENCE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_1a1c3658257fb0ee1790de0aceed50ce02b1212713bf267ea313cf36882a7280	zh-Hans	风味寡淡	风味寡淡	SENSORY_ATTRIBUTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_5955d3772a32e719c6afb346960a4b1fc9e110c3ef9acc7a8e7c9f1fb6ab554d	zh-Hans	饱满的花果芬芳	饱满的花果芬芳	AROMA_REFERENCE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_4a649644707e2f7d23f410fdbdc4fcdf0e3fb9ad970814862f946ab8eedb4cbb	zh-Hans	香感大体同上	香感大体同上	UNRESOLVED	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_a0cc66fe8050cc1a1e8599576bf2f7e45b0c555ff885f634b230a0720750e4b8	zh-Hans	香气中甜和醇是主导元素	香气中甜和醇是主导元素	SENSORY_ATTRIBUTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_aa0ba7fee29a41745d3a8669d188b7b92e52bf9fc0425771eaf9a0a9b2db77b8	zh-Hans	香气也少了	香气也少了	SENSORY_ATTRIBUTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_2dee21c5c95a336870599012d4b4c19fbd79659f38502df64bddd710a8d204ef	zh-Hans	香气以醇为主	香气以醇为主	SENSORY_ATTRIBUTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_b59ce0a68779e182053af2b26244ff4505d783a2e7addbb87b8f48abb49ba539	zh-Hans	香气余韵醇	香气余韵醇	SENSORY_ATTRIBUTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_c2c3d855314b5e51c3e22e19af493316e67756857c9db66e2f9c31818c27dd2a	zh-Hans	香气减弱	香气减弱	SENSORY_ATTRIBUTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_e0a47a69cea9cfacb41faa044f5dd3b693174d577b5b5612449aad10a3769161	zh-Hans	香气少	香气少	SENSORY_ATTRIBUTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_b52af3d250e3d2509abc77ba7b23008f40cf1e40d45a05af6a6114dc14d03aea	zh-Hans	香气尚存	香气尚存	SENSORY_ATTRIBUTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_3d426bc49289a50c602b126844f932ef9322ca7888f9fcd953ab12761d1d85f8	zh-Hans	香气明显	香气明显	SENSORY_ATTRIBUTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_9cd0d282691c3b03316312221f0301095e21a7ead33eb4e11c28ec331621f67f	zh-Hans	香气浓郁香甜	香气浓郁香甜	SENSORY_ATTRIBUTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_fdf6c7453255f4849b1c1838898eb52e34bd7f5f880c1034969b97c22eb167b5	zh-Hans	香气略苦涩	香气略苦涩	SENSORY_ATTRIBUTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_cea9194af81d18522d0fef0e97c794cb6d7434a578caffa64a1a7d8f95479e14	zh-Hans	香气简单丰沛	香气简单丰沛	SENSORY_ATTRIBUTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_0fb29b542c96914ca54c4e2516b30b9112d201bceb8765e2ea8c9f60472cb248	zh-Hans	香气轻微减弱	香气轻微减弱	SENSORY_ATTRIBUTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_a43b6b11d6733c067483506ef46008627bdacbbe33fde4d60a78c695427c2749	zh-Hans	香气酸感低	香气酸感低	BASIC_TASTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_3790a4cf3bf2096221ddc686ef8578ea94e1d6978c43954c1cbe78caf73d4f42	zh-Hans	香气酸感减轻	香气酸感减轻	BASIC_TASTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_1959ec1ef3822cf920678e3899b383127b29308fa368851874e8a5bc2e31f108	zh-Hans	香气香甜	香气香甜	SENSORY_ATTRIBUTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_8d53d80bd8ac445ee01bbf03c74f09cf5eae9ab2c875a4ad59cfb7b7d969ccd3	zh-Hans	香甜气息	香甜气息	SENSORY_ATTRIBUTE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_6aa5462cc425800887f75cbf0885a41950b11599b66e7ff16e15daf8572416c7	zh-Hans	香苦比	香苦比	UNRESOLVED	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
language.expression.zh_hans.sha256_7f279df3067b90f0d9cff44ea96be2c6b6c2aea74eadaa3505446f18cd92cbeb	zh-Hans	香草奶茶	香草奶茶	AROMA_REFERENCE	true	false	false	SOURCE_REVIEWED	true	true	true	Observed source-authored Simplified-Chinese sensory expression; no forced canonical mapping or translation equivalence.
