source_surface_sha256	reviewer_one_decision_code	reviewer_two_decision_code	consensus_decision_code	structural_gate_code	final_admission_code	admitted_language_tag_code	exclusion_reason_code
6ecea6e045fd78f3b57891219a0c8e8511976deae98871e17a64875c0c3da12e	NON_ENGLISH	NON_ENGLISH	NON_ENGLISH	PASS_CONCISE_FRAGMENT	HASH_ONLY_REVIEW_CONSENSUS		dual_review_non_english
6ee8aada54fbe64859c031a5e13cf87d77983d0e3624ae1c63ce40586729dd88	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
6ef7aea1beb3bbd63e784b0cd00d1c8a00e846cd73b1f3dc33da942dfc42d7a2	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
6f34996dc5ee9421a867604d140b2dffac971e907ec0157628223483262457af	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
6f48cc72f32177b24683ce624883e48c9ffc856eaf8a2140f093330f2dd9b57b	NON_ENGLISH	UNCERTAIN	DISAGREEMENT	PASS_CONCISE_FRAGMENT	HASH_ONLY_REVIEW_CONSENSUS		dual_review_disagreement
6f5f19215f6f16e826b22ac2f8f7b43a6923a207ec7951660689cecf487e0931	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
6f6164a5fd8d6e9e495c1211fb8bcb4131e23fcdf0334255cfef8215c1302a76	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
6f7da14c5a9b1a46d0bf85fdcb954e46381206e159f0fd964b22fbfab53e3d62	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
6f943458264a2e5b9136549a82127f03c161bd91afbe0f93e807e35f9cb1e7ca	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
6fdd6d98ef315fe00c20bdba9652b79ae7165e2f44822a650d1f76ff349be9ff	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
6fe4898c7e8062a616df49346da857ac0eeec956ccace96bbddf31847d234e35	NARRATIVE_OR_NON_DESCRIPTOR	ENGLISH_TASTING_LANGUAGE	DISAGREEMENT	REJECT_SENTENCE_PUNCTUATION	HASH_ONLY_REVIEW_CONSENSUS		dual_review_disagreement
6fea10da8e65c066dd6f5c655b821b0b6c734ecfbe0b00c345c15b691ec4b714	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
70000f658a89a95f69bdde0ded27de315695327a3b12ed3f53ecd582d7bee56e	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	REJECT_SENTENCE_PUNCTUATION	HASH_ONLY_STRUCTURAL_PROSE_GATE		structural_gate_sentence_punctuation
7019275bf53483f22cab4e0f568d2c2a8f785fa3b558024cd8ba12f3894bd6b0	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
70329b1c2fb2a364d806e0cca8471f8cff15c5a6eaf3a7416f94abc9ac6c96ac	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
7060810d807ea94b2a5b5a5b00ca48c19289a1c797f1f28c5bfa6ce7cd204b94	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	REJECT_SENTENCE_PUNCTUATION	HASH_ONLY_STRUCTURAL_PROSE_GATE		structural_gate_sentence_punctuation
7073ba391f6781ee969ea9b37004effb0c0d9c9718e167f1c806e7ece89d8509	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
70766d13e529a74af11b59da79730d5143ec704cb81bdb3b493a6d3df02d3c5b	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
70bd939ac99e4509572e44edb1eadaa38158be3da60179c0ddaac4ef0ea67f54	NARRATIVE_OR_NON_DESCRIPTOR	ENGLISH_TASTING_LANGUAGE	DISAGREEMENT	PASS_CONCISE_FRAGMENT	HASH_ONLY_REVIEW_CONSENSUS		dual_review_disagreement
70dbed51664ffa0c9c5c083c5f56fddf3ea1e56d7454d75094f490f7a8dd020f	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
70ea8d6d05e4a91681bc15cdfa06c7e7ec2d6dd8c680f5c73ba45ce1a8759535	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
70fc3af6e50fcc53e597e14aac551788407f1554c05ae74ebefb028918908055	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
710eb7f460c68688c128d418f468eb60aa48f7be0a1d063a4dc09735ecc22662	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
71244365f8af3d21d39152c0894af0eb8fb1b90c4a539fde103e88e8c83174fe	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
714000f098bb5dd10e3e06e987626ebd74b4adc3ca7eeb6f9e1102e58a7aa42f	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
7142ca254427d7f03d4a4c8ae7000f095fbeccba7c8fef486ab4fcc3eedd5ae2	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
7152e6ec048e24fadb1076257daa655ab198bc310e44f5531b5a02e544613d49	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
7155c57674808cd6c3daf0b55c372c6ca535bcf6fa3d2d64532f141e35c041b2	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
716904c8f84129c08206b1cf0dbd686430f01d641cd796190219044d2cae6c7e	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
7186ea03cadd88329419a8bc2af85b3ebfd0767a0e08e0bd80aeba1623651a5d	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
7194d8e1753890765dcee628fa534bc041139d253b010117331f1a7eb79b86e0	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
71b66cc153751773ada17942140d7a8cb295fa8c4e636437a565905241e0c97e	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
71d51d186c7b3003b9517fe4fafeba542a3c2ad727c1ff732d6dc5a7f990d053	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
71d6a37fa41aba8789868f45be4dfa89f0ad81e93aca9e8b8f1be8abba972ca4	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
71f7d72c2bf2a082aa2800ee663ac1977002b6eba310447fbba9a6bbd2a4e88b	NARRATIVE_OR_NON_DESCRIPTOR	ENGLISH_TASTING_LANGUAGE	DISAGREEMENT	REJECT_SENTENCE_PUNCTUATION	HASH_ONLY_REVIEW_CONSENSUS		dual_review_disagreement
72034ddf7409f8b847fe364ab879efda8fdbfa5a4f4341f716f8eeb11753f13c	NARRATIVE_OR_NON_DESCRIPTOR	ENGLISH_TASTING_LANGUAGE	DISAGREEMENT	REJECT_SENTENCE_PUNCTUATION	HASH_ONLY_REVIEW_CONSENSUS		dual_review_disagreement
721f7b66b68fc29e9c43cd406f415920639c5b931139e991a8fbc27536ad65fb	NARRATIVE_OR_NON_DESCRIPTOR	ENGLISH_TASTING_LANGUAGE	DISAGREEMENT	REJECT_GT_8_WORD_TOKENS	HASH_ONLY_REVIEW_CONSENSUS		dual_review_disagreement
723fbcff4fafefb6e325a54acc5742aa2b32bebf73363231d73e3fdfd630a871	NON_ENGLISH	NON_ENGLISH	NON_ENGLISH	PASS_CONCISE_FRAGMENT	HASH_ONLY_REVIEW_CONSENSUS		dual_review_non_english
724869ff7544ec30c1914bd8a806947a9aff445409ed1a15773349123eedb155	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
72517ec7e6cd6f09a8b015162e9be386e0c2a893be268091da9e02c1a8860535	NON_ENGLISH	NON_ENGLISH	NON_ENGLISH	PASS_CONCISE_FRAGMENT	HASH_ONLY_REVIEW_CONSENSUS		dual_review_non_english
7259e1ba18c96dd1c888231e9e179f5a05674f414ee201cc0c79dc32967a3fb2	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
728a07126ea01d49ac050b9acca152451ae22ca6c3a67c800759ce50ffb7d68d	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
729800e05bd4f5a895b8eb2ddfd282040f28675290355789f5695c85ffc23fc6	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
72ae42c19c3aa65ec1f9db1a092825d5c3d051ae03a4fcd90459889ad6e905ca	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
72e330143e754ca064708864567ecd198a77007539f36a1f06dd5323630a2fab	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
72e9a59f5a1d6289dbacb35df897d6c007c55a27e77018455c37e7b372668475	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
73022e526b26a938ed455c2dda021cec9c54f4768e24ae9fda35eacd5ed582ca	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
730f9394bdaa8c3f43ba2dd3399451fb3f8166cfae31ab8fec1d85fad912cf51	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
73356d3c26146cffefca2ac03b7568a0f3c1d68a5e542373808233f2de3cd2f3	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
734ec81000ecf5b731f1fd73ce48165e1f6a0f92169b1fcb13f30c43ce5cdaec	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
736c532224cf0736984297349f6d33bbabbd3e9ff022aa52c370cd47c48e099b	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
737ccfa99598774f3e54babe82ae639722f2dc465921ff8da7e6b41548b8ac2f	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
73a1f2c60d14b7d91046b073556c37268074f59c40ebaadf9835cc23eee99328	NARRATIVE_OR_NON_DESCRIPTOR	NARRATIVE_OR_NON_DESCRIPTOR	NARRATIVE_OR_NON_DESCRIPTOR	REJECT_PERSONAL_PRONOUN_OR_FINITE_AUXILIARY	HASH_ONLY_REVIEW_CONSENSUS		dual_review_narrative_or_non_descriptor
73cce42f1f0e9099688b8eb6294f7a9963c937a8e47315ccb759f499ada648d9	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
73e7938dd46add04fad9f6e27041c998b8a48d113ad5c2d5ece6786bef57e1ce	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
73ea3105d02574618302ee4748a4525727d1aa9c325427e7b1eae81088132091	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
73fe916889eed7bd8294f9993595176d1cd6f7c95f61ff5034ca6be37a100379	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
740d9472155d310672c71c284d4b91e751b93f8f0a5a3ed9ee01b30f204bf0a8	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
74122890c08d631714bfdbc96f916a076b5b24ecca2165e5a50f2dda12028ddd	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
742be25339d95a821f5d6e28437b239712b7227084258ec48f43d2ed6451b5d6	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
744a50487a3c31b493ecc47d5f673748625ca852bc2fb7ad4021eed9f37f8cbf	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
745ee4caa1aa2024575aa6f68367b15c08d1b2e91178ecb4b29242bf9a4f3083	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
746645dd0f6f137cfc20a64e61d58d2f18624f02608dcf7d89f338340bc57bdb	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
74796d55d7b0776dd202341b87e38c90484dd6f712b4b9ae4f9d1cb425d8bc36	NON_ENGLISH	NON_ENGLISH	NON_ENGLISH	PASS_CONCISE_FRAGMENT	HASH_ONLY_REVIEW_CONSENSUS		dual_review_non_english
74891e91260acac925c6ca3823c1d8bcb39d5ca1da2beae686286978776d62a3	NON_ENGLISH	NON_ENGLISH	NON_ENGLISH	PASS_CONCISE_FRAGMENT	HASH_ONLY_REVIEW_CONSENSUS		dual_review_non_english
7499aced43869b27f505701e4edc737f0cc346add1240d4ba86fbfa251e0fc35	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
749b0454b89226f5893211ed630015cb2f10f4a935ab66cc4b32b27a580c8800	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
74a4bd1b8c3dc288b2508d6ea07b64150f7a0699b591a113887e7f68d28b9569	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
74b9255300d1484faf4cbeef880e894bba93a712979c02356f25cf60f1e5135b	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
74ffeb7007a53fc3460f5b7242a053a98c7bbbddd2555d9f10b1a19f1da545f2	NARRATIVE_OR_NON_DESCRIPTOR	NARRATIVE_OR_NON_DESCRIPTOR	NARRATIVE_OR_NON_DESCRIPTOR	REJECT_SENTENCE_PUNCTUATION	HASH_ONLY_REVIEW_CONSENSUS		dual_review_narrative_or_non_descriptor
752c1bcf4b1c8f858522b889dffd4a4d1334025577abb2f897d288c370c745d5	NON_ENGLISH	NON_ENGLISH	NON_ENGLISH	PASS_CONCISE_FRAGMENT	HASH_ONLY_REVIEW_CONSENSUS		dual_review_non_english
7539a59f953f7ea33f0864d5899deb976b988434bc16546c4ef50910eb590b52	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
75631cb15ff838e8ad0f84c02cd59c97d15ead685752e235f50178d30673fe25	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
75f2d01a30fcc1a3d1c12efe6540a9991ad484e8b733a22bc6dcf28aff8c409a	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
7629aa132532b528cbd6a927e165b92ff3cc947ef48a44680eba5d089cddde42	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
769bffc6cd3c1fceea8c69bdbf019e3d630abc261b528ccd11b28284ab406643	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
76af1710c42a16198f8516d237dfce2faf8da8d13483d3cd2c0887e3f2623ced	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
76c4f08f0293f377352f29b01a87f2c88dc3224f3617cda3e10399f95483c161	NARRATIVE_OR_NON_DESCRIPTOR	ENGLISH_TASTING_LANGUAGE	DISAGREEMENT	REJECT_GT_8_WORD_TOKENS	HASH_ONLY_REVIEW_CONSENSUS		dual_review_disagreement
76df398f757329397dc51f026fbd45757a63b2d015e7709cda287811bbccd2c0	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	REJECT_SENTENCE_PUNCTUATION	HASH_ONLY_STRUCTURAL_PROSE_GATE		structural_gate_sentence_punctuation
76ed877d01a63d111d7fec056a3c3a1f9a04f9082d793110365c491840713605	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
7718f73bf04464d1748863821e4a238206fa97dd68e92dda330d9c62eb3d190a	ENGLISH_TASTING_LANGUAGE	NARRATIVE_OR_NON_DESCRIPTOR	DISAGREEMENT	REJECT_PERSONAL_PRONOUN_OR_FINITE_AUXILIARY	HASH_ONLY_REVIEW_CONSENSUS		dual_review_disagreement
773c7dad2e9db7214cab29093e77d3cb264e9365fd908f7ffe98c01917f4b450	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
7765a045bec2dda85a7d697c20bc625ad8ead01d8359ffd5dbdbe52de4e2746a	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
777f3c57de72a522054a465e15816728fdbaf571eb070d314a05bbec63d3792f	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
77825352463e0e1988482f8a834255b5c87d4ea610d8e84f06d2afc64d3612ff	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
779089b3f75751620b9e35210fb5add8d685a5921c2971efbb61b356ef2a90b1	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
7798f2bb242336f2e6f1a845e923c3a29a8979fb30040d5ae4d775dd879682db	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
779b43e83a2d4fbfe3ae7a946e3ca478f6470b8d558743d6262cfd5012b5d74e	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
779bfa925b025e514432fb3d4b8e22fc84fdccc9f83e676c479c1fed4b3d608f	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
77c403da333c36a9318f4a03b5ad332af23af0cf23b55185e064c478e61e7a74	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
77e4310f1a103a32809b7786b22896de69e5ade9e9778ad776968cb48cd746be	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
77ea6b39ea79be35577303262099a5df517ebbfd5b46a485d0b6d85d15e61c59	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
782c7c02b3aa12923cde3b69a001708fe0753f5ca93be3fc365f31cf0a6469f3	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
