product_key	document_key	publisher_key	source_policy_key	batch_key	external_product_key	external_release_key	product_name	listing_date	roast_date	captured_at	canonical_url	content_sha256	raw_text_sha256	metadata_composite_sha256	selection_sha256	batch_number	raw_observation_count	retained_observation_count	redacted_observation_count	coffee_origin_country_codes	coffee_regions	producer_names	farm_names	variety_names	process_names	metadata
product.firstbloom.802	document.firstbloom.release_815	publisher.firstbloom.54	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.9	802	815	La Laguna	2018-12-04		2026-08-24T00:00:00+00:00		33bb5ecf01b5cc57514ff03133742d38b7e535e9202737527a04aa413fd5a69e	33bb5ecf01b5cc57514ff03133742d38b7e535e9202737527a04aa413fd5a69e	1b4ca243972964e94418f1006fa1c3f511238b26d1c9385fd83ff765af850006	27b26fe3102a449d997fa56c2672d69468cb1a319e184fa52dd996094657c7a9	9	2	2	0	"[""GT""]"	[]	[]	[]	"[""Bourbon"",""Catuai"",""Caturra""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Guatemala""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2018-12-04 01:54:46.644"",""source_relation_row_count"":3,""source_release_created_at"":""2018-12-04 01:54:47.387""}"
product.firstbloom.1938	document.firstbloom.release_2025	publisher.firstbloom.56	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.9	1938	2025	Nkonge 6	2019-07-27		2026-08-24T00:00:00+00:00		5968641077469eabd54c48da5697de9de1502110104191d57e65761a0bd0e960	5968641077469eabd54c48da5697de9de1502110104191d57e65761a0bd0e960	b25a38f843f86bc5d4b63e1195595219b4eafbbb23630a622c45ce6d99a71c99	d815110ef0226145fed4acdd9f578ccbeee6e07ca8d25365b14c6d9ceb6d6ba3	9	1	0	1	"[""BI""]"	[]	"[""Various smallholder producers""]"	"[""Various smallholder farms""]"	[]	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Burundi""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2019-07-27 18:43:36.014"",""source_relation_row_count"":1,""source_release_created_at"":""2019-07-27 18:43:37.739""}"
product.firstbloom.412	document.firstbloom.release_414	publisher.firstbloom.62	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.9	412	414	Pedro Moreno	2018-10-03		2026-08-24T00:00:00+00:00		82c8a57d552cb62ed20552eee67e54b6de5d346ff139de7740b24840b40afa40	82c8a57d552cb62ed20552eee67e54b6de5d346ff139de7740b24840b40afa40	a2bcf91791b3d5dac0b097fffa923d7628d585495e7c614cde2db07c2aa6a80a	d6178c0c6c972e397058d1ff2cebd2df0106e744dc086688b08a019e3f89536c	9	3	3	0	"[""HN""]"	"[""Santa Barbara""]"	"[""Pedro Moreno""]"	[]	"[""Bourbon"",""Pacas""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Honduras""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2018-10-03 14:23:58.880"",""source_relation_row_count"":2,""source_release_created_at"":""2018-10-03 14:23:59.399""}"
product.firstbloom.1336	document.firstbloom.release_1373	publisher.firstbloom.63	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.9	1336	1373	Santuario Sul Geisha	2019-04-10		2026-08-24T00:00:00+00:00		0ccb2fd8a6cc48c344d352d93e9d11927c81b7568dd848f00a9e2f95cc452943	0ccb2fd8a6cc48c344d352d93e9d11927c81b7568dd848f00a9e2f95cc452943	5cba25814939fe76199d57477a9a462378edf32b5da9648612be2202eb43130a	2f706bdf5dc965a1d002ca39ab33df4977439943d121949cbe6794a9cca0a1e2	9	2	2	0	"[""BR""]"	[]	"[""Luiz Paulo Dias Pereira Filho""]"	"[""Fazenda Santuario Sul""]"	"[""Gesha""]"	"[""Anaerobic Fermentation""]"	"{""cleaning_process_names"":[""Anaerobic Fermentation""],""coffee_origin_country_names"":[""Brazil""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""Fazenda Santuario Sul""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2019-04-10 14:21:54.633"",""source_relation_row_count"":1,""source_release_created_at"":""2019-04-10 14:21:56.124""}"
product.firstbloom.3243	document.firstbloom.release_3485	publisher.firstbloom.64	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.9	3243	3485	La Ceja	2019-11-27		2026-08-24T00:00:00+00:00		e330fcdc7bb978774938736c145348bc370e932b41d3e28f58eb9d0af72e7c49	e330fcdc7bb978774938736c145348bc370e932b41d3e28f58eb9d0af72e7c49	87dcf19509ad672e48e4b6a2b119480a411062e34a72abe54a00b9a691d663f1	53195953848f3643419e3722f38c395158a2ba83b17ea7c7af1a30860fa5b159	9	2	2	0	"[""CO""]"	[]	"[""Alicia Joven""]"	[]	"[""Castillo""]"	"[""Anaerobic Fermentation""]"	"{""cleaning_process_names"":[""Anaerobic Fermentation""],""coffee_origin_country_names"":[""Colombia""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2019-11-27 17:10:52.332"",""source_relation_row_count"":1,""source_release_created_at"":""2019-11-27 17:10:53.137""}"
product.firstbloom.1644	document.firstbloom.release_1708	publisher.firstbloom.65	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.9	1644	1708	Brazil Alta Vista	2019-06-19		2026-08-24T00:00:00+00:00		9590fc5610c34cffc00e64a2d6e2f6783d752226a53e792dfbd22cfddc00a663	9590fc5610c34cffc00e64a2d6e2f6783d752226a53e792dfbd22cfddc00a663	ad5ea3796628bad9ad24ca6034663f76ae496550a2dbbb651b6fd810a01297ce	4dbfe1db0bdc877e6081f3856c491a825add171b6e2bd14896a03bea6737fbb6	9	3	3	0	"[""BR""]"	[]	"[""Robson Vilela Martins""]"	"[""Alta Vista""]"	"[""Yellow Bourbon""]"	"[""Dry/Natural""]"	"{""cleaning_process_names"":[""Dry/Natural""],""coffee_origin_country_names"":[""Brazil""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""Alta Vista""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2019-06-19 18:59:47.734"",""source_relation_row_count"":1,""source_release_created_at"":""2019-06-19 18:59:47.954""}"
product.firstbloom.691	document.firstbloom.release_702	publisher.firstbloom.66	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.9	691	702	Nicaragua Finca Santa Maria de Lourdes	2018-11-13		2026-08-24T00:00:00+00:00		26774ce7d45fad542dbf685ff6c6788016facc2acc8fb26938cb92849d4c6f20	26774ce7d45fad542dbf685ff6c6788016facc2acc8fb26938cb92849d4c6f20	750181e859dff96d213f30182e9198f929be9f4ae47d5f70fc00e71c95a372c4	ef88b792f7486bdcfec5a4d65733c6ca25574d653c74920848913099991d3e83	9	4	4	0	"[""NI""]"	[]	"[""Octavio Peralta""]"	"[""Finca Santa Maria De Lourdes""]"	"[""Catuai""]"	"[""Dry/Natural""]"	"{""cleaning_process_names"":[""Dry/Natural""],""coffee_origin_country_names"":[""Nicaragua""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""Finca Santa Maria De Lourdes""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2018-11-13 02:17:47.700"",""source_relation_row_count"":1,""source_release_created_at"":""2018-11-13 02:17:48.390""}"
product.firstbloom.489	document.firstbloom.release_494	publisher.firstbloom.67	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.9	489	494	Canario Cachoeira	2018-10-10		2026-08-24T00:00:00+00:00		3e580f393e027f57901e26ae64f0fe0eda37c8531e9f3593e4c01040ff1d0d85	3e580f393e027f57901e26ae64f0fe0eda37c8531e9f3593e4c01040ff1d0d85	b887ac4788482044ce523068aa5bc31cc83b354b67e7fa0187d6b5bc61bf0256	66fd22c192bad394037acb44030007ca2cfe43b6c250d8dd0493104975f3ba3f	9	3	3	0	"[""BR""]"	"[""Vale da Grama""]"	"[""Gabriel Carvalho Dias""]"	"[""Fazenda Cachoeira da Grama""]"	"[""Canario""]"	"[""Dry/Natural"",""Raised Bed""]"	"{""cleaning_process_names"":[""Dry/Natural""],""coffee_origin_country_names"":[""Brazil""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[""Raised Bed""],""farm_names"":[""Fazenda Cachoeira da Grama""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2018-10-10 14:24:04.082"",""source_relation_row_count"":1,""source_release_created_at"":""2018-10-10 14:24:05.132""}"
product.firstbloom.1101	document.firstbloom.release_1121	publisher.firstbloom.68	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.9	1101	1121	Laurina Natural	2019-02-08		2026-08-24T00:00:00+00:00		c722e0e823210e06a29b3190a2fd955f955166a55d63fadc225adfae0a106292	c722e0e823210e06a29b3190a2fd955f955166a55d63fadc225adfae0a106292	e1f0fb5cab183d543843ac7e2f5d8d5dcdc9756f8afbc6e2cf00bcd5a96af359	24b5c4155793c9d827530cbbb44b9f9bd5bafdcd6e91aef354065d21003e7395	9	2	1	1	"[""BR""]"	[]	"[""Daterra""]"	[]	"[""Laurina""]"	"[""Dry/Natural""]"	"{""cleaning_process_names"":[""Dry/Natural""],""coffee_origin_country_names"":[""Brazil""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2019-02-08 14:23:04.332"",""source_relation_row_count"":1,""source_release_created_at"":""2019-02-08 14:23:04.874""}"
product.firstbloom.921	document.firstbloom.release_939	publisher.firstbloom.69	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.9	921	939	Ethiopia Shakiso Washed	2019-01-07		2026-08-24T00:00:00+00:00		55deb8f0a0fa6ffd9e53c153742f9ebf2703dc648941c149e3ce4c289edffedb	55deb8f0a0fa6ffd9e53c153742f9ebf2703dc648941c149e3ce4c289edffedb	7a46af0023a2676fc814dbcd5287c8bf503d43eb428ce3814e069eccf12ce718	32efe7b410d16f9e4c68d203a14e6b4477b0b20e9bf5b004453204d1a16aab06	9	2	2	0	"[""ET""]"	"[""Oromia""]"	"[""Esmael Hassen & Family""]"	"[""Kayon Mountain Farm""]"	"[""74110"",""74112""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Ethiopia""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""Kayon Mountain Farm""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2019-01-07 02:45:02.357"",""source_relation_row_count"":2,""source_release_created_at"":""2019-01-07 02:45:03.968""}"
product.firstbloom.4295	document.firstbloom.release_4676	publisher.firstbloom.70	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.9	4295	4676	Colombia La Palma Y El Tucan Geisha	2020-06-23		2026-08-24T00:00:00+00:00		48e2c9094040da9fb7eec5a65a9f2fa41ad661939aa633b17fb7b731daa814d1	48e2c9094040da9fb7eec5a65a9f2fa41ad661939aa633b17fb7b731daa814d1	a1228aa760c42d12de30f6f2b876b6b44ecf6b1ec7fe9e10397b478c2f63f091	d6b80b46392b4cafb2368c8c28c7b34d038d240fc4623d7c1e990bca219caebe	9	3	3	0	"[""CO""]"	"[""Cundinamarca""]"	"[""Felipe and Elise Sardi""]"	"[""La Palma y El Tucan""]"	"[""Gesha""]"	"[""Anaerobic Fermentation"",""Raised Bed""]"	"{""cleaning_process_names"":[""Anaerobic Fermentation""],""coffee_origin_country_names"":[""Colombia""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[""Raised Bed""],""farm_names"":[""La Palma y El Tucan""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2020-06-23 19:47:06.019"",""source_relation_row_count"":1,""source_release_created_at"":""2020-06-23 19:47:06.566""}"
product.firstbloom.1901	document.firstbloom.release_1982	publisher.firstbloom.71	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.9	1901	1982	Bright Berry	2019-07-20		2026-08-24T00:00:00+00:00		ce6225b6abc131955ad9d008d37ea4cda44d610f9892eb787fb4d156c3256deb	ce6225b6abc131955ad9d008d37ea4cda44d610f9892eb787fb4d156c3256deb	94f7e33b8c11456c30a3c031db41ad5c69ede8e7f7ca0f19a0165c3a3032ca4a	71020b78f8c494de66e1ae105ddbab6c6302eb33cd135c23a836e59f0ff86532	9	2	1	1	"[""HN""]"	[]	"[""Astrid Guzman""]"	"[""La Primavera""]"	"[""Ihcafe 90""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Honduras""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""La Primavera""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2019-07-20 12:25:26.428"",""source_relation_row_count"":1,""source_release_created_at"":""2019-07-20 12:25:29.325""}"
product.firstbloom.577	document.firstbloom.release_587	publisher.firstbloom.72	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.9	577	587	Colombia Amparo de Botina	2018-10-22		2026-08-24T00:00:00+00:00		d3b3fb434ec1c9b3af248e3805d6935caa1296c472452bf472d350d44a033f12	d3b3fb434ec1c9b3af248e3805d6935caa1296c472452bf472d350d44a033f12	4c283921fb80a1c64c4c38fd7a452d7250827c5aa05e1e791d4d10e65f9769d8	38f81230e7a29b9ec8e8dcb15cf8a0cc61c327ba1d32222555c1596b5682409a	9	3	3	0	"[""CO""]"	[]	"[""Amparo Moncayo de Botina""]"	"[""El Encinal""]"	"[""Red Castillo"",""Red Caturra"",""Red Typica"",""Yellow Caturra""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Colombia""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""El Encinal""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2018-10-22 01:49:01.493"",""source_relation_row_count"":4,""source_release_created_at"":""2018-10-22 01:49:02.430""}"
product.firstbloom.604	document.firstbloom.release_615	publisher.firstbloom.73	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.9	604	615	Ana Sora	2018-10-26		2026-08-24T00:00:00+00:00		9042ce125cd1099aa35d3dd1dbe25246e29af793ffb160ce6cca529528e80d2c	9042ce125cd1099aa35d3dd1dbe25246e29af793ffb160ce6cca529528e80d2c	2d7826e93ce51da72e17d0fb823bb33f91f9bb67e6bffbaf45cb79bc61198e18	44f0764bbb9239e685bbabb68b0ffa913df287726a8268ffb9397f31fa747afe	9	3	1	2	"[""ET""]"	"[""Guji Zone""]"	"[""Israel Degfa (Kerchanshe)""]"	"[""Ana Sora""]"	"[""Regional Landraces/Heirloom""]"	"[""Dry/Natural""]"	"{""cleaning_process_names"":[""Dry/Natural""],""coffee_origin_country_names"":[""Ethiopia""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""Ana Sora""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2018-10-26 12:45:57.477"",""source_relation_row_count"":1,""source_release_created_at"":""2018-10-26 12:45:57.770""}"
product.firstbloom.1192	document.firstbloom.release_1216	publisher.firstbloom.74	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.9	1192	1216	Honduras Rain Forest Alliance El Jaguar	2019-03-06		2026-08-24T00:00:00+00:00		55d8bdd93cfc38265b5abebda3f26e6018c2f1aae05efdfb5800cd3f1b7c6632	55d8bdd93cfc38265b5abebda3f26e6018c2f1aae05efdfb5800cd3f1b7c6632	523e78fa859d3798805a61525581d7ad99a68fe0d07c1f20b7992fe4bf26c8c3	b81717ff20390c837b462fb1ab4e1eec8e34566191aec97a0435731445100371	9	3	2	1	"[""HN""]"	[]	"[""Various smallholder producers""]"	"[""Various smallholder farms""]"	"[""Bourbon"",""Catuai"",""Caturra"",""Pacas""]"	"[""Sun Dried"",""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Honduras""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[""Sun Dried""],""farm_names"":[""Various smallholder farms""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2019-03-06 15:32:55.573"",""source_relation_row_count"":8,""source_release_created_at"":""2019-03-06 15:32:56.269""}"
product.firstbloom.3356	document.firstbloom.release_3628	publisher.firstbloom.75	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.9	3356	3628	Espresso Blend	2019-12-06		2026-08-24T00:00:00+00:00		6e2039c72ed4e7166e6a1f3d675d5fcdcd9f90f38c5aa2832984cf0fdd84fe08	6e2039c72ed4e7166e6a1f3d675d5fcdcd9f90f38c5aa2832984cf0fdd84fe08	f580674b0b33e8b4f32e7f4b733a609a15adb06401103c6d3dc5f1d2addc3bd4	58765ba29547f5ffaba3d37c92ce2f416d781ea19250805368ddaa6bcb63f421	9	2	0	2	"[""ET"",""GT""]"	"[""Huehuetenango"",""Oromia""]"	"[""Akmel Nuri"",""Edwin Martinez""]"	"[""Finca Vista Hermosa""]"	"[""Caturra"",""Pache"",""Red Bourbon"",""Regional Landraces/Heirloom"",""Yellow Bourbon""]"	"[""Dry/Natural"",""Wet/Washed""]"	"{""cleaning_process_names"":[""Dry/Natural"",""Wet/Washed""],""coffee_origin_country_names"":[""Ethiopia"",""Guatemala""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""Finca Vista Hermosa""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2019-12-06 20:50:03.477"",""source_relation_row_count"":5,""source_release_created_at"":""2019-12-06 20:50:04.244""}"
product.firstbloom.4212	document.firstbloom.release_4587	publisher.firstbloom.76	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.9	4212	4587	Colombia La Argentina	2020-05-31		2026-08-24T00:00:00+00:00		574748d9063a7df08269c54250d4d39eb5fa19dc89b8c5451fb69623fee5d718	574748d9063a7df08269c54250d4d39eb5fa19dc89b8c5451fb69623fee5d718	b4ae81100ba98447582818a346e24aa377972aef2dea31ecac7999e6d75bf9a6	b7e4afd291298f932199fc76d335637d09146827a491e4fbd9e8f71702412526	9	3	3	0	"[""CO""]"	[]	"[""Abel Aya"",""Guido Valencia"",""Johanna Palacios"",""Jose Oliver Vargas"",""Osvald Ultengo"",""Salomon Calderon""]"	"[""Various smallholder farms""]"	"[""Caturra"",""Tabi""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Colombia""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2020-05-31 21:07:24.027"",""source_relation_row_count"":12,""source_release_created_at"":""2020-05-31 21:07:24.643""}"
product.firstbloom.645	document.firstbloom.release_656	publisher.firstbloom.77	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.9	645	656	Congo Muungano Co-Op Decaf	2018-11-02		2026-08-24T00:00:00+00:00		6e7f0b27e0fd14b424de86c089b2df17343643e86059a5991e51ebdc7b3f9adc	6e7f0b27e0fd14b424de86c089b2df17343643e86059a5991e51ebdc7b3f9adc	33d668f925b45d124ae7baaef3d9474b2035b169ababedae3cea487eb01863c0	41859fa073d21318dc8ccb2da9066724683c0c5dd816a67c29126cefa65b41e2	9	2	2	0	"[""CD""]"	[]	"[""Various smallholder producers""]"	"[""Various smallholder farms""]"	"[""Bourbon""]"	"[""Raised Bed"",""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Democratic Republic of the Congo""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[""Raised Bed""],""farm_names"":[""Various smallholder farms""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2018-11-02 14:39:54.759"",""source_relation_row_count"":1,""source_release_created_at"":""2018-11-02 14:39:56.158""}"
product.firstbloom.653	document.firstbloom.release_664	publisher.firstbloom.78	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.9	653	664	Guadalupe, El Salvador	2018-11-05		2026-08-24T00:00:00+00:00		3581cd5aae10e2614b067bdf4f9af3addc0e983a02dd333b15c5d12af777ad44	3581cd5aae10e2614b067bdf4f9af3addc0e983a02dd333b15c5d12af777ad44	e37be43ef18b2680a6fe57158c37d1308297670e54a57a0ec8db1e99d5eaae5c	2b76f392322be531bbf76edf50a4126667492a150d57a11f18b3e010b773b3f9	9	3	3	0	"[""SV""]"	[]	"[""Salaverria Family""]"	"[""Guadalupe""]"	"[""Bourbon"",""Catuai""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""El Salvador""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""Guadalupe""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2018-11-05 02:21:09.519"",""source_relation_row_count"":2,""source_release_created_at"":""2018-11-05 02:21:10.263""}"
product.firstbloom.804	document.firstbloom.release_818	publisher.firstbloom.80	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.9	804	818	Le Reveillon	2018-12-05		2026-08-24T00:00:00+00:00		744932fd70fbacd254ef07889af52028566be535f8de37be028fa8a2e1ad85e2	744932fd70fbacd254ef07889af52028566be535f8de37be028fa8a2e1ad85e2	a7225bdb3671768230485e7f070d55b611a5bebbd31c9bcc74886cb36a88bcf7	21ca739560d8f8ed2402775ea09b64f859b3bb08d2e9926ee77803d0aa577193	9	1	0	1	"[""CD"",""ET""]"	[]	[]	[]	[]	[]	"{""cleaning_process_names"":[],""coffee_origin_country_names"":[""Democratic Republic of the Congo"",""Ethiopia""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2018-12-05 14:16:16.782"",""source_relation_row_count"":2,""source_release_created_at"":""2018-12-05 14:16:17.239""}"
product.firstbloom.793	document.firstbloom.release_806	publisher.firstbloom.81	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.9	793	806	Pink Lady	2018-12-01		2026-08-24T00:00:00+00:00		19ef2a1aa48c9cd3907a96eb04e2869ab33e436a1e1733dcc231bd4b9b46995e	19ef2a1aa48c9cd3907a96eb04e2869ab33e436a1e1733dcc231bd4b9b46995e	a1dff0c6a2d73579a0ae945b9c9837a59d34063b3d1ce91a18ae26ae00522714	4654df21328a8eb2845d41c7c1607c37846dba57c5cc7df2c44f2457f6cc1d76	9	2	2	0	"[""ET""]"	"[""Oromia""]"	"[""Aman Adinew""]"	"[""Hambela""]"	"[""Regional Landraces/Heirloom""]"	"[""Dry/Natural"",""Wet/Washed""]"	"{""cleaning_process_names"":[""Dry/Natural"",""Wet/Washed""],""coffee_origin_country_names"":[""Ethiopia""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""Hambela""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2018-12-01 23:39:02.873"",""source_relation_row_count"":2,""source_release_created_at"":""2018-12-01 23:39:03.851""}"
