dataset_snapshot_key	source_file	source_row_identity	record_type	raw_value_json	parsed_value_json	normalized_value_json	normalization_rule	exclusion_reason
mendeley.coffee-taste-sensitivity.v1	mendeley_taste_sensitivity_v1/Coffee_sensory_information_data.xlsx	raw data!42	pseudonymous_consumer_response	"{""Age"":18,""Bitterness"":5,""Gender"":0,""ID"":40,""Overall taste"":2,""PROP score"":30,""Preference level"":1,""Purchase likelihood"":1,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":0,""experience with coffee"":1,""frequency of buying coffee"":1,""years of being drinking coffee"":0}"	"{""Age"":18,""Bitterness"":5,""Gender"":0,""ID"":40,""Overall taste"":2,""PROP score"":30,""Preference level"":1,""Purchase likelihood"":1,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":0,""experience with coffee"":1,""frequency of buying coffee"":1,""years of being drinking coffee"":0}"	"{""Age"":18,""Bitterness"":5,""Gender"":0,""ID"":40,""Overall taste"":2,""PROP score"":30,""Preference level"":1,""Purchase likelihood"":1,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":0,""experience with coffee"":1,""frequency of buying coffee"":1,""years of being drinking coffee"":0}"	identity; pseudonymous source ID retained; no scale transformation	
mendeley.coffee-taste-sensitivity.v1	mendeley_taste_sensitivity_v1/Coffee_sensory_information_data.xlsx	raw data!43	pseudonymous_consumer_response	"{""Age"":21,""Bitterness"":2,""Gender"":1,""ID"":43,""Overall taste"":2,""PROP score"":58,""Preference level"":1,""Purchase likelihood"":1,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":4,""experience with coffee"":5,""frequency of buying coffee"":5,""years of being drinking coffee"":3}"	"{""Age"":21,""Bitterness"":2,""Gender"":1,""ID"":43,""Overall taste"":2,""PROP score"":58,""Preference level"":1,""Purchase likelihood"":1,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":4,""experience with coffee"":5,""frequency of buying coffee"":5,""years of being drinking coffee"":3}"	"{""Age"":21,""Bitterness"":2,""Gender"":1,""ID"":43,""Overall taste"":2,""PROP score"":58,""Preference level"":1,""Purchase likelihood"":1,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":4,""experience with coffee"":5,""frequency of buying coffee"":5,""years of being drinking coffee"":3}"	identity; pseudonymous source ID retained; no scale transformation	
mendeley.coffee-taste-sensitivity.v1	mendeley_taste_sensitivity_v1/Coffee_sensory_information_data.xlsx	raw data!44	pseudonymous_consumer_response	"{""Age"":21,""Bitterness"":9,""Gender"":1,""ID"":44,""Overall taste"":2,""PROP score"":15,""Preference level"":4,""Purchase likelihood"":2,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":0,""experience with coffee"":1,""frequency of buying coffee"":1,""years of being drinking coffee"":0}"	"{""Age"":21,""Bitterness"":9,""Gender"":1,""ID"":44,""Overall taste"":2,""PROP score"":15,""Preference level"":4,""Purchase likelihood"":2,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":0,""experience with coffee"":1,""frequency of buying coffee"":1,""years of being drinking coffee"":0}"	"{""Age"":21,""Bitterness"":9,""Gender"":1,""ID"":44,""Overall taste"":2,""PROP score"":15,""Preference level"":4,""Purchase likelihood"":2,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":0,""experience with coffee"":1,""frequency of buying coffee"":1,""years of being drinking coffee"":0}"	identity; pseudonymous source ID retained; no scale transformation	
mendeley.coffee-taste-sensitivity.v1	mendeley_taste_sensitivity_v1/Coffee_sensory_information_data.xlsx	raw data!45	pseudonymous_consumer_response	"{""Age"":21,""Bitterness"":8,""Gender"":1,""ID"":45,""Overall taste"":3,""PROP score"":75,""Preference level"":2,""Purchase likelihood"":1,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":6,""experience with coffee"":7,""frequency of buying coffee"":7,""years of being drinking coffee"":3}"	"{""Age"":21,""Bitterness"":8,""Gender"":1,""ID"":45,""Overall taste"":3,""PROP score"":75,""Preference level"":2,""Purchase likelihood"":1,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":6,""experience with coffee"":7,""frequency of buying coffee"":7,""years of being drinking coffee"":3}"	"{""Age"":21,""Bitterness"":8,""Gender"":1,""ID"":45,""Overall taste"":3,""PROP score"":75,""Preference level"":2,""Purchase likelihood"":1,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":6,""experience with coffee"":7,""frequency of buying coffee"":7,""years of being drinking coffee"":3}"	identity; pseudonymous source ID retained; no scale transformation	
mendeley.coffee-taste-sensitivity.v1	mendeley_taste_sensitivity_v1/Coffee_sensory_information_data.xlsx	raw data!46	pseudonymous_consumer_response	"{""Age"":21,""Bitterness"":6,""Gender"":1,""ID"":46,""Overall taste"":7,""PROP score"":80,""Preference level"":7,""Purchase likelihood"":5,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":10,""experience with coffee"":9,""frequency of buying coffee"":9,""years of being drinking coffee"":8}"	"{""Age"":21,""Bitterness"":6,""Gender"":1,""ID"":46,""Overall taste"":7,""PROP score"":80,""Preference level"":7,""Purchase likelihood"":5,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":10,""experience with coffee"":9,""frequency of buying coffee"":9,""years of being drinking coffee"":8}"	"{""Age"":21,""Bitterness"":6,""Gender"":1,""ID"":46,""Overall taste"":7,""PROP score"":80,""Preference level"":7,""Purchase likelihood"":5,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":10,""experience with coffee"":9,""frequency of buying coffee"":9,""years of being drinking coffee"":8}"	identity; pseudonymous source ID retained; no scale transformation	
mendeley.coffee-taste-sensitivity.v1	mendeley_taste_sensitivity_v1/Coffee_sensory_information_data.xlsx	raw data!47	pseudonymous_consumer_response	"{""Age"":21,""Bitterness"":7,""Gender"":1,""ID"":47,""Overall taste"":4,""PROP score"":19,""Preference level"":4,""Purchase likelihood"":3,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":4,""experience with coffee"":7,""frequency of buying coffee"":7,""years of being drinking coffee"":7}"	"{""Age"":21,""Bitterness"":7,""Gender"":1,""ID"":47,""Overall taste"":4,""PROP score"":19,""Preference level"":4,""Purchase likelihood"":3,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":4,""experience with coffee"":7,""frequency of buying coffee"":7,""years of being drinking coffee"":7}"	"{""Age"":21,""Bitterness"":7,""Gender"":1,""ID"":47,""Overall taste"":4,""PROP score"":19,""Preference level"":4,""Purchase likelihood"":3,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":4,""experience with coffee"":7,""frequency of buying coffee"":7,""years of being drinking coffee"":7}"	identity; pseudonymous source ID retained; no scale transformation	
mendeley.coffee-taste-sensitivity.v1	mendeley_taste_sensitivity_v1/Coffee_sensory_information_data.xlsx	raw data!48	pseudonymous_consumer_response	"{""Age"":21,""Bitterness"":5,""Gender"":1,""ID"":48,""Overall taste"":4,""PROP score"":50,""Preference level"":3,""Purchase likelihood"":3,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":10,""experience with coffee"":9,""frequency of buying coffee"":9,""years of being drinking coffee"":5}"	"{""Age"":21,""Bitterness"":5,""Gender"":1,""ID"":48,""Overall taste"":4,""PROP score"":50,""Preference level"":3,""Purchase likelihood"":3,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":10,""experience with coffee"":9,""frequency of buying coffee"":9,""years of being drinking coffee"":5}"	"{""Age"":21,""Bitterness"":5,""Gender"":1,""ID"":48,""Overall taste"":4,""PROP score"":50,""Preference level"":3,""Purchase likelihood"":3,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":10,""experience with coffee"":9,""frequency of buying coffee"":9,""years of being drinking coffee"":5}"	identity; pseudonymous source ID retained; no scale transformation	
mendeley.coffee-taste-sensitivity.v1	mendeley_taste_sensitivity_v1/Coffee_sensory_information_data.xlsx	raw data!49	pseudonymous_consumer_response	"{""Age"":22,""Bitterness"":7,""Gender"":0,""ID"":49,""Overall taste"":4,""PROP score"":27,""Preference level"":1,""Purchase likelihood"":2,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":0,""experience with coffee"":1,""frequency of buying coffee"":1,""years of being drinking coffee"":0}"	"{""Age"":22,""Bitterness"":7,""Gender"":0,""ID"":49,""Overall taste"":4,""PROP score"":27,""Preference level"":1,""Purchase likelihood"":2,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":0,""experience with coffee"":1,""frequency of buying coffee"":1,""years of being drinking coffee"":0}"	"{""Age"":22,""Bitterness"":7,""Gender"":0,""ID"":49,""Overall taste"":4,""PROP score"":27,""Preference level"":1,""Purchase likelihood"":2,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":0,""experience with coffee"":1,""frequency of buying coffee"":1,""years of being drinking coffee"":0}"	identity; pseudonymous source ID retained; no scale transformation	
mendeley.coffee-taste-sensitivity.v1	mendeley_taste_sensitivity_v1/Coffee_sensory_information_data.xlsx	raw data!50	pseudonymous_consumer_response	"{""Age"":22,""Bitterness"":3,""Gender"":0,""ID"":51,""Overall taste"":6,""PROP score"":47,""Preference level"":4,""Purchase likelihood"":4,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":1.5,""experience with coffee"":2,""frequency of buying coffee"":3,""years of being drinking coffee"":4}"	"{""Age"":22,""Bitterness"":3,""Gender"":0,""ID"":51,""Overall taste"":6,""PROP score"":47,""Preference level"":4,""Purchase likelihood"":4,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":1.5,""experience with coffee"":2,""frequency of buying coffee"":3,""years of being drinking coffee"":4}"	"{""Age"":22,""Bitterness"":3,""Gender"":0,""ID"":51,""Overall taste"":6,""PROP score"":47,""Preference level"":4,""Purchase likelihood"":4,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":1.5,""experience with coffee"":2,""frequency of buying coffee"":3,""years of being drinking coffee"":4}"	identity; pseudonymous source ID retained; no scale transformation	
mendeley.coffee-taste-sensitivity.v1	mendeley_taste_sensitivity_v1/Coffee_sensory_information_data.xlsx	raw data!51	pseudonymous_consumer_response	"{""Age"":22,""Bitterness"":5,""Gender"":0,""ID"":52,""Overall taste"":1,""PROP score"":87,""Preference level"":1,""Purchase likelihood"":1,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":0,""experience with coffee"":1,""frequency of buying coffee"":1,""years of being drinking coffee"":0}"	"{""Age"":22,""Bitterness"":5,""Gender"":0,""ID"":52,""Overall taste"":1,""PROP score"":87,""Preference level"":1,""Purchase likelihood"":1,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":0,""experience with coffee"":1,""frequency of buying coffee"":1,""years of being drinking coffee"":0}"	"{""Age"":22,""Bitterness"":5,""Gender"":0,""ID"":52,""Overall taste"":1,""PROP score"":87,""Preference level"":1,""Purchase likelihood"":1,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":0,""experience with coffee"":1,""frequency of buying coffee"":1,""years of being drinking coffee"":0}"	identity; pseudonymous source ID retained; no scale transformation	
mendeley.coffee-taste-sensitivity.v1	mendeley_taste_sensitivity_v1/Coffee_sensory_information_data.xlsx	raw data!52	pseudonymous_consumer_response	"{""Age"":21,""Bitterness"":8,""Gender"":1,""ID"":53,""Overall taste"":7,""PROP score"":12,""Preference level"":1,""Purchase likelihood"":1,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":0,""experience with coffee"":1,""frequency of buying coffee"":1,""years of being drinking coffee"":1}"	"{""Age"":21,""Bitterness"":8,""Gender"":1,""ID"":53,""Overall taste"":7,""PROP score"":12,""Preference level"":1,""Purchase likelihood"":1,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":0,""experience with coffee"":1,""frequency of buying coffee"":1,""years of being drinking coffee"":1}"	"{""Age"":21,""Bitterness"":8,""Gender"":1,""ID"":53,""Overall taste"":7,""PROP score"":12,""Preference level"":1,""Purchase likelihood"":1,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":0,""experience with coffee"":1,""frequency of buying coffee"":1,""years of being drinking coffee"":1}"	identity; pseudonymous source ID retained; no scale transformation	
mendeley.coffee-taste-sensitivity.v1	mendeley_taste_sensitivity_v1/Coffee_sensory_information_data.xlsx	raw data!53	pseudonymous_consumer_response	"{""Age"":20,""Bitterness"":9,""Gender"":1,""ID"":55,""Overall taste"":5,""PROP score"":0,""Preference level"":3,""Purchase likelihood"":2,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":5,""experience with coffee"":5,""frequency of buying coffee"":6,""years of being drinking coffee"":3}"	"{""Age"":20,""Bitterness"":9,""Gender"":1,""ID"":55,""Overall taste"":5,""PROP score"":0,""Preference level"":3,""Purchase likelihood"":2,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":5,""experience with coffee"":5,""frequency of buying coffee"":6,""years of being drinking coffee"":3}"	"{""Age"":20,""Bitterness"":9,""Gender"":1,""ID"":55,""Overall taste"":5,""PROP score"":0,""Preference level"":3,""Purchase likelihood"":2,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":5,""experience with coffee"":5,""frequency of buying coffee"":6,""years of being drinking coffee"":3}"	identity; pseudonymous source ID retained; no scale transformation	
mendeley.coffee-taste-sensitivity.v1	mendeley_taste_sensitivity_v1/Coffee_sensory_information_data.xlsx	raw data!54	pseudonymous_consumer_response	"{""Age"":20,""Bitterness"":4,""Gender"":1,""ID"":56,""Overall taste"":4,""PROP score"":60,""Preference level"":4,""Purchase likelihood"":5,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":1.5,""experience with coffee"":1,""frequency of buying coffee"":2,""years of being drinking coffee"":7}"	"{""Age"":20,""Bitterness"":4,""Gender"":1,""ID"":56,""Overall taste"":4,""PROP score"":60,""Preference level"":4,""Purchase likelihood"":5,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":1.5,""experience with coffee"":1,""frequency of buying coffee"":2,""years of being drinking coffee"":7}"	"{""Age"":20,""Bitterness"":4,""Gender"":1,""ID"":56,""Overall taste"":4,""PROP score"":60,""Preference level"":4,""Purchase likelihood"":5,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":1.5,""experience with coffee"":1,""frequency of buying coffee"":2,""years of being drinking coffee"":7}"	identity; pseudonymous source ID retained; no scale transformation	
mendeley.coffee-taste-sensitivity.v1	mendeley_taste_sensitivity_v1/Coffee_sensory_information_data.xlsx	raw data!55	pseudonymous_consumer_response	"{""Age"":21,""Bitterness"":6,""Gender"":1,""ID"":57,""Overall taste"":1,""PROP score"":78,""Preference level"":2,""Purchase likelihood"":2,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":7,""experience with coffee"":6,""frequency of buying coffee"":6,""years of being drinking coffee"":4}"	"{""Age"":21,""Bitterness"":6,""Gender"":1,""ID"":57,""Overall taste"":1,""PROP score"":78,""Preference level"":2,""Purchase likelihood"":2,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":7,""experience with coffee"":6,""frequency of buying coffee"":6,""years of being drinking coffee"":4}"	"{""Age"":21,""Bitterness"":6,""Gender"":1,""ID"":57,""Overall taste"":1,""PROP score"":78,""Preference level"":2,""Purchase likelihood"":2,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":7,""experience with coffee"":6,""frequency of buying coffee"":6,""years of being drinking coffee"":4}"	identity; pseudonymous source ID retained; no scale transformation	
mendeley.coffee-taste-sensitivity.v1	mendeley_taste_sensitivity_v1/Coffee_sensory_information_data.xlsx	raw data!56	pseudonymous_consumer_response	"{""Age"":21,""Bitterness"":8,""Gender"":1,""ID"":59,""Overall taste"":1,""PROP score"":35,""Preference level"":1,""Purchase likelihood"":1,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":0,""experience with coffee"":3,""frequency of buying coffee"":1,""years of being drinking coffee"":0}"	"{""Age"":21,""Bitterness"":8,""Gender"":1,""ID"":59,""Overall taste"":1,""PROP score"":35,""Preference level"":1,""Purchase likelihood"":1,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":0,""experience with coffee"":3,""frequency of buying coffee"":1,""years of being drinking coffee"":0}"	"{""Age"":21,""Bitterness"":8,""Gender"":1,""ID"":59,""Overall taste"":1,""PROP score"":35,""Preference level"":1,""Purchase likelihood"":1,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":0,""experience with coffee"":3,""frequency of buying coffee"":1,""years of being drinking coffee"":0}"	identity; pseudonymous source ID retained; no scale transformation	
mendeley.coffee-taste-sensitivity.v1	mendeley_taste_sensitivity_v1/Coffee_sensory_information_data.xlsx	raw data!57	pseudonymous_consumer_response	"{""Age"":20,""Bitterness"":5,""Gender"":1,""ID"":69,""Overall taste"":5,""PROP score"":25,""Preference level"":2,""Purchase likelihood"":1,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":0,""experience with coffee"":1,""frequency of buying coffee"":1,""years of being drinking coffee"":0}"	"{""Age"":20,""Bitterness"":5,""Gender"":1,""ID"":69,""Overall taste"":5,""PROP score"":25,""Preference level"":2,""Purchase likelihood"":1,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":0,""experience with coffee"":1,""frequency of buying coffee"":1,""years of being drinking coffee"":0}"	"{""Age"":20,""Bitterness"":5,""Gender"":1,""ID"":69,""Overall taste"":5,""PROP score"":25,""Preference level"":2,""Purchase likelihood"":1,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":0,""experience with coffee"":1,""frequency of buying coffee"":1,""years of being drinking coffee"":0}"	identity; pseudonymous source ID retained; no scale transformation	
mendeley.coffee-taste-sensitivity.v1	mendeley_taste_sensitivity_v1/Coffee_sensory_information_data.xlsx	raw data!58	pseudonymous_consumer_response	"{""Age"":21,""Bitterness"":4,""Gender"":1,""ID"":75,""Overall taste"":2,""PROP score"":24,""Preference level"":1,""Purchase likelihood"":1,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":2,""experience with coffee"":5,""frequency of buying coffee"":6,""years of being drinking coffee"":5}"	"{""Age"":21,""Bitterness"":4,""Gender"":1,""ID"":75,""Overall taste"":2,""PROP score"":24,""Preference level"":1,""Purchase likelihood"":1,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":2,""experience with coffee"":5,""frequency of buying coffee"":6,""years of being drinking coffee"":5}"	"{""Age"":21,""Bitterness"":4,""Gender"":1,""ID"":75,""Overall taste"":2,""PROP score"":24,""Preference level"":1,""Purchase likelihood"":1,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":2,""experience with coffee"":5,""frequency of buying coffee"":6,""years of being drinking coffee"":5}"	identity; pseudonymous source ID retained; no scale transformation	
mendeley.coffee-taste-sensitivity.v1	mendeley_taste_sensitivity_v1/Coffee_sensory_information_data.xlsx	raw data!59	pseudonymous_consumer_response	"{""Age"":21,""Bitterness"":3,""Gender"":0,""ID"":87,""Overall taste"":6,""PROP score"":50,""Preference level"":6,""Purchase likelihood"":5,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":3,""experience with coffee"":6,""frequency of buying coffee"":6,""years of being drinking coffee"":4}"	"{""Age"":21,""Bitterness"":3,""Gender"":0,""ID"":87,""Overall taste"":6,""PROP score"":50,""Preference level"":6,""Purchase likelihood"":5,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":3,""experience with coffee"":6,""frequency of buying coffee"":6,""years of being drinking coffee"":4}"	"{""Age"":21,""Bitterness"":3,""Gender"":0,""ID"":87,""Overall taste"":6,""PROP score"":50,""Preference level"":6,""Purchase likelihood"":5,""Tasting note (information treatment)"":""objective"",""cups of coffee per week on average"":3,""experience with coffee"":6,""frequency of buying coffee"":6,""years of being drinking coffee"":4}"	identity; pseudonymous source ID retained; no scale transformation	
mendeley.coffee-taste-sensitivity.v1	mendeley_taste_sensitivity_v1/Coffee_sensory_information_data.xlsx	raw data!60	pseudonymous_consumer_response	"{""Age"":21,""Bitterness"":4,""Gender"":1,""ID"":4,""Overall taste"":6,""PROP score"":35,""Preference level"":7,""Purchase likelihood"":1,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":7,""experience with coffee"":5,""frequency of buying coffee"":7,""years of being drinking coffee"":7}"	"{""Age"":21,""Bitterness"":4,""Gender"":1,""ID"":4,""Overall taste"":6,""PROP score"":35,""Preference level"":7,""Purchase likelihood"":1,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":7,""experience with coffee"":5,""frequency of buying coffee"":7,""years of being drinking coffee"":7}"	"{""Age"":21,""Bitterness"":4,""Gender"":1,""ID"":4,""Overall taste"":6,""PROP score"":35,""Preference level"":7,""Purchase likelihood"":1,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":7,""experience with coffee"":5,""frequency of buying coffee"":7,""years of being drinking coffee"":7}"	identity; pseudonymous source ID retained; no scale transformation	
mendeley.coffee-taste-sensitivity.v1	mendeley_taste_sensitivity_v1/Coffee_sensory_information_data.xlsx	raw data!61	pseudonymous_consumer_response	"{""Age"":20,""Bitterness"":2,""Gender"":1,""ID"":5,""Overall taste"":7,""PROP score"":47,""Preference level"":6,""Purchase likelihood"":6,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":0,""experience with coffee"":2,""frequency of buying coffee"":1,""years of being drinking coffee"":1}"	"{""Age"":20,""Bitterness"":2,""Gender"":1,""ID"":5,""Overall taste"":7,""PROP score"":47,""Preference level"":6,""Purchase likelihood"":6,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":0,""experience with coffee"":2,""frequency of buying coffee"":1,""years of being drinking coffee"":1}"	"{""Age"":20,""Bitterness"":2,""Gender"":1,""ID"":5,""Overall taste"":7,""PROP score"":47,""Preference level"":6,""Purchase likelihood"":6,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":0,""experience with coffee"":2,""frequency of buying coffee"":1,""years of being drinking coffee"":1}"	identity; pseudonymous source ID retained; no scale transformation	
mendeley.coffee-taste-sensitivity.v1	mendeley_taste_sensitivity_v1/Coffee_sensory_information_data.xlsx	raw data!62	pseudonymous_consumer_response	"{""Age"":26,""Bitterness"":4,""Gender"":1,""ID"":6,""Overall taste"":6,""PROP score"":10,""Preference level"":5,""Purchase likelihood"":5,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":0,""experience with coffee"":2,""frequency of buying coffee"":1,""years of being drinking coffee"":9}"	"{""Age"":26,""Bitterness"":4,""Gender"":1,""ID"":6,""Overall taste"":6,""PROP score"":10,""Preference level"":5,""Purchase likelihood"":5,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":0,""experience with coffee"":2,""frequency of buying coffee"":1,""years of being drinking coffee"":9}"	"{""Age"":26,""Bitterness"":4,""Gender"":1,""ID"":6,""Overall taste"":6,""PROP score"":10,""Preference level"":5,""Purchase likelihood"":5,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":0,""experience with coffee"":2,""frequency of buying coffee"":1,""years of being drinking coffee"":9}"	identity; pseudonymous source ID retained; no scale transformation	
mendeley.coffee-taste-sensitivity.v1	mendeley_taste_sensitivity_v1/Coffee_sensory_information_data.xlsx	raw data!63	pseudonymous_consumer_response	"{""Age"":21,""Bitterness"":7,""Gender"":1,""ID"":8,""Overall taste"":7,""PROP score"":90,""Preference level"":6,""Purchase likelihood"":6,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":10,""experience with coffee"":8,""frequency of buying coffee"":9,""years of being drinking coffee"":3}"	"{""Age"":21,""Bitterness"":7,""Gender"":1,""ID"":8,""Overall taste"":7,""PROP score"":90,""Preference level"":6,""Purchase likelihood"":6,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":10,""experience with coffee"":8,""frequency of buying coffee"":9,""years of being drinking coffee"":3}"	"{""Age"":21,""Bitterness"":7,""Gender"":1,""ID"":8,""Overall taste"":7,""PROP score"":90,""Preference level"":6,""Purchase likelihood"":6,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":10,""experience with coffee"":8,""frequency of buying coffee"":9,""years of being drinking coffee"":3}"	identity; pseudonymous source ID retained; no scale transformation	
mendeley.coffee-taste-sensitivity.v1	mendeley_taste_sensitivity_v1/Coffee_sensory_information_data.xlsx	raw data!64	pseudonymous_consumer_response	"{""Age"":20,""Bitterness"":1,""Gender"":1,""ID"":9,""Overall taste"":1,""PROP score"":44,""Preference level"":1,""Purchase likelihood"":1,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":15,""experience with coffee"":9,""frequency of buying coffee"":9,""years of being drinking coffee"":6}"	"{""Age"":20,""Bitterness"":1,""Gender"":1,""ID"":9,""Overall taste"":1,""PROP score"":44,""Preference level"":1,""Purchase likelihood"":1,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":15,""experience with coffee"":9,""frequency of buying coffee"":9,""years of being drinking coffee"":6}"	"{""Age"":20,""Bitterness"":1,""Gender"":1,""ID"":9,""Overall taste"":1,""PROP score"":44,""Preference level"":1,""Purchase likelihood"":1,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":15,""experience with coffee"":9,""frequency of buying coffee"":9,""years of being drinking coffee"":6}"	identity; pseudonymous source ID retained; no scale transformation	
mendeley.coffee-taste-sensitivity.v1	mendeley_taste_sensitivity_v1/Coffee_sensory_information_data.xlsx	raw data!65	pseudonymous_consumer_response	"{""Age"":19,""Bitterness"":9,""Gender"":1,""ID"":10,""Overall taste"":7,""PROP score"":75,""Preference level"":7,""Purchase likelihood"":6,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":10,""experience with coffee"":8,""frequency of buying coffee"":9,""years of being drinking coffee"":3}"	"{""Age"":19,""Bitterness"":9,""Gender"":1,""ID"":10,""Overall taste"":7,""PROP score"":75,""Preference level"":7,""Purchase likelihood"":6,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":10,""experience with coffee"":8,""frequency of buying coffee"":9,""years of being drinking coffee"":3}"	"{""Age"":19,""Bitterness"":9,""Gender"":1,""ID"":10,""Overall taste"":7,""PROP score"":75,""Preference level"":7,""Purchase likelihood"":6,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":10,""experience with coffee"":8,""frequency of buying coffee"":9,""years of being drinking coffee"":3}"	identity; pseudonymous source ID retained; no scale transformation	
mendeley.coffee-taste-sensitivity.v1	mendeley_taste_sensitivity_v1/Coffee_sensory_information_data.xlsx	raw data!66	pseudonymous_consumer_response	"{""Age"":18,""Bitterness"":8,""Gender"":1,""ID"":11,""Overall taste"":3,""PROP score"":83,""Preference level"":1,""Purchase likelihood"":1,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":1,""experience with coffee"":3,""frequency of buying coffee"":3,""years of being drinking coffee"":4}"	"{""Age"":18,""Bitterness"":8,""Gender"":1,""ID"":11,""Overall taste"":3,""PROP score"":83,""Preference level"":1,""Purchase likelihood"":1,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":1,""experience with coffee"":3,""frequency of buying coffee"":3,""years of being drinking coffee"":4}"	"{""Age"":18,""Bitterness"":8,""Gender"":1,""ID"":11,""Overall taste"":3,""PROP score"":83,""Preference level"":1,""Purchase likelihood"":1,""Tasting note (information treatment)"":""subjective"",""cups of coffee per week on average"":1,""experience with coffee"":3,""frequency of buying coffee"":3,""years of being drinking coffee"":4}"	identity; pseudonymous source ID retained; no scale transformation	
