propagation_layer	propagation_entity_id	parent_entity_id	rights_partition_id	PUBLIC_DISCOVERY	INTERNAL_RESEARCH_ANALYSIS	NONCOMMERCIAL_MODEL_RESEARCH	COMMERCIAL_MODEL_TRAINING	DERIVED_DATA_RELEASE	RAW_TEXT_REDISTRIBUTION	MODEL_WEIGHT_RELEASE	PRODUCT_DEPLOYMENT	propagation_rule
CLEANED_OUTPUT_ATOM	cleaned-output-atom:e52c6aaaa84d8bcb1e126cbe	assertion-b2:6182d0748e9e87dc1245c9ff	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:b89b8a7f35b9830fd1022710	assertion-b2:6182e9d5e217ccc7b850034c	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:0140f8eb423bb1d2c58f1028	assertion-b2:61832f48983621fdfeba9001	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:2e18d4c519ac3301be0868ad	assertion-b2:6185321849046adbe4136da5	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:12fbcc144921a255ae34df36	assertion-b2:6186f354ea73f57c0b468455	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:2aa1042a8063e0c461a44222	assertion-b2:6188fc4e241967201d7f673f	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:60a2f93901f2f5fd68e6d7ad	assertion-b2:6189af7ee17f7ef354d5941b	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:1869ae47cf40add194bae082	assertion-b2:618b2aa4d62c40ae9ac25f01	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:1bedb08c9bdcbcee0162353d	assertion-b2:618e7d8c0eaefd7f2f556f4d	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:3cc807f393eaa8935b3aae28	assertion-b2:61910690e04a0a854967904f	rights-partition:5138ce3800a5f0dd8eb0b73a	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	PROHIBITED	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	OWNER_POLICY_REQUIRED	PROHIBITED	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:99e0349dd0e5955965b825c2	assertion-b2:6191f938268801954fc60577	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:8e7e1a7409b97bfaf15effb1	assertion-b2:61940dd5b8b737ce98e2ac56	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:597586ce40d4dfa36137f43d	assertion-b2:6196c80fe8a464ab8c55f26f	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:40d58570d0ea2cf8bb8523e0	assertion-b2:619796eb585ecefeed7df4f4	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:7c00c6f99bb0dc199975d1f9	assertion-b2:619a3a8d0d70c1e9fd871d9e	rights-partition:5138ce3800a5f0dd8eb0b73a	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	PROHIBITED	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	OWNER_POLICY_REQUIRED	PROHIBITED	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:d90ecac593a72a4b23de42fd	assertion-b2:619b0f4bd8938890330a75fc	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:a1ded1a0f2a75354cd750876	assertion-b2:619c6d1826ec3c31196944d2	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:98d76674d7c8b8a22ea7bab9	assertion-b2:61a13420f2c1091fb757fc52	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:c6818f8e716891f9beaf6e76	assertion-b2:61a3462358a4130cd1cb8376	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:6289464f057977b1e2bf2477	assertion-b2:61a3462358a4130cd1cb8376	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:a46d1bf9776bbb7fb79436fe	assertion-b2:61a5ec590995573481b1e789	rights-partition:5138ce3800a5f0dd8eb0b73a	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	PROHIBITED	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	OWNER_POLICY_REQUIRED	PROHIBITED	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:00d41683ccad4885e680f464	assertion-b2:61aabda303fca9b8314cbe2a	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:1e391277e47a7ea3b38e5172	assertion-b2:61af228fa69ffd3683f33116	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:a3229f3d6a81449f26627007	assertion-b2:61b69172d8e7f9b6da86b3b5	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:b4f8e57cbf1ec45d8a643ec0	assertion-b2:61b69172d8e7f9b6da86b3b5	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:37c2fb3d69e5e1ebc8ea0308	assertion-b2:61b71a070048fdda64efbc54	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:33f17f4933448a464c769f4b	assertion-b2:61b71a070048fdda64efbc54	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:7757b41c8475911e8b412733	assertion-b2:61bbf2b728f785fdef834b16	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:ca79cb8b150a8abde32a37f2	assertion-b2:61bd917724d4d8cd8a9c37d1	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:907b6d1ea62fa1865f4ea542	assertion-b2:61c118484a16c514d7564260	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:e2dea0c754fdba2418387518	assertion-b2:61c3b0cc62afc3c06500f78d	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:2758c99daea10782fe756634	assertion-b2:61c5e66758f4bc09abbb4d34	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:d0de24fa21270426cb20e5af	assertion-b2:61c7f6cfc74d245fa8f5b2e3	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:4a6f6af3092f44094ea89977	assertion-b2:61c9045d77e9cc3c4da26708	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:f9ee1d79c60129d29b5d70d8	assertion-b2:61c9a7599bb8819da823b611	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:ce129bb7221ca22f99810935	assertion-b2:61c9ca268cc9c6bb8ebe8013	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:7a3ea1bd8d00dc33d4b7e725	assertion-b2:61cc8712571fe3a97c7b475a	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:1bc841eeecc9ee21a717ee3e	assertion-b2:61d34cc3987df582fccffc62	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:88bcb69c2e24619bbee8d78d	assertion-b2:61d43754bea2338bd6e831fc	rights-partition:5138ce3800a5f0dd8eb0b73a	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	PROHIBITED	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	OWNER_POLICY_REQUIRED	PROHIBITED	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:1caf837b00e3c73e00304047	assertion-b2:61d51be17c992cc832cd23be	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:33e35e20b1c5bd9abd0e39cd	assertion-b2:61d5a5b0b783f3ba76510b6f	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:a5574f6d1c227605547addde	assertion-b2:61d899cade4d956b0f8be5c4	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:180b2c2fe121c700ccdbddc0	assertion-b2:61da0e7e6ef0c95925c6ee0e	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:a1a6b03a3732397c9aca7d5f	assertion-b2:61de9a89fffee7222a9a53c0	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:8a69311ef335c740858f5149	assertion-b2:61e082a276a949b559454e93	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:5fad66a67d2e374db22f6df3	assertion-b2:61e1ba119db75d5cb477f700	rights-partition:5138ce3800a5f0dd8eb0b73a	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	PROHIBITED	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	OWNER_POLICY_REQUIRED	PROHIBITED	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:8b52f19ed139669f1ea20501	assertion-b2:61e26b91db49bedb1c696dda	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:87c7acfca0e61ede6ae9f3eb	assertion-b2:61e4446ea090be62a77039fb	rights-partition:5138ce3800a5f0dd8eb0b73a	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	PROHIBITED	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	OWNER_POLICY_REQUIRED	PROHIBITED	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:909e9c1dfac302e18cf53d37	assertion-b2:61e5a8a6ad902a954be97423	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:e83b3524aa3ccaf7aa390d70	assertion-b2:61eb51858e4a98f35a870ee7	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:3206a04d6defc30c7c1367aa	assertion-b2:61eb54eb7d7a7a76529d3bfd	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:679aac4f0a79b0e53e1a274c	assertion-b2:61ed16d1675141ac3583a371	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:cbcdfd8a5c529b40f797121a	assertion-b2:61edef402f0e74dbfcbd1d66	rights-partition:5138ce3800a5f0dd8eb0b73a	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	PROHIBITED	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	OWNER_POLICY_REQUIRED	PROHIBITED	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:4a85040e0dae5ca719f94072	assertion-b2:61efcf971a6903a333357544	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:7859c8880db73d1d579b9c31	assertion-b2:61f076707aba732664de6c9f	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:247bf2fda4dd67b7bdd90cc7	assertion-b2:61f114443655613090c1736b	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:0ae91d8d92f6e064f23e835d	assertion-b2:61f47d8a22a69f27b0931707	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:67f34b008f6283ed910ca2de	assertion-b2:61f5e5f7f479b8b70cd515da	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:cfb30cccd442e5f7b7acbfad	assertion-b2:61fa81cdb5b300afde614303	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:e3776fe061e5f13aec7cda5b	assertion-b2:61feb02b5650b0cf34de6b23	rights-partition:5138ce3800a5f0dd8eb0b73a	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	PROHIBITED	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	OWNER_POLICY_REQUIRED	PROHIBITED	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:cce795530391778b1deabfed	assertion-b2:61feb02b5650b0cf34de6b23	rights-partition:5138ce3800a5f0dd8eb0b73a	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	PROHIBITED	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	OWNER_POLICY_REQUIRED	PROHIBITED	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:56e9ca46c9b13e72152bb5ab	assertion-b2:61ff4ad630c8ae419919b00f	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:007ebee73413b6165c531e75	assertion-b2:6201057ee3fd541683e54e2d	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:3fa3da589fbade61981e5d8e	assertion-b2:62021a3538a502416c209556	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:8a7c09fe3daa31d991f479f4	assertion-b2:62041dbe3517ed0c4f3b2fd2	rights-partition:5138ce3800a5f0dd8eb0b73a	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	PROHIBITED	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	OWNER_POLICY_REQUIRED	PROHIBITED	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:2ef2965965f2740eea467c51	assertion-b2:62041dbe3517ed0c4f3b2fd2	rights-partition:5138ce3800a5f0dd8eb0b73a	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	PROHIBITED	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	OWNER_POLICY_REQUIRED	PROHIBITED	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
