semantic_relation_candidate_id	semantic_relation_id	relation_type	candidate_reason	review_required
semantic-candidate:7e5175f71e79ecf30185e963	semantic-relation:af3429d72c454924454179d1	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:7e541b53774e038a195cb274	semantic-relation:d7fa65073e80a9f33d346582	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:7e5dad0e3dfdb0beeb89616b	semantic-relation:75abd223e7b2b1c24851d033	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:7e6112626223d28598c92c5a	semantic-relation:5db3bf393f4c4f8e2ef8777a	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:7e7625ea1e12d5a2d5aaf1b2	semantic-relation:a293cfe9a5f27fb74903d81c	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:7e815aec057cb42e147fc7fa	semantic-relation:45f751035cf04883d11100bd	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:7e92e2e12a8eea4db90090ab	semantic-relation:c5f91aa4d79eb1920fe0b79e	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:7e973e2867998c247170220b	semantic-relation:e09af48f4c94eb603a357a42	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:7e9ad68333335c407bb28ce7	semantic-relation:328a82f2870a2ebcc5414486	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:7e9c0ac078d3f66307e50080	semantic-relation:2d92bd8c45ac7fce00fd5ee2	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:7ea3feea3e607142ee7b0145	semantic-relation:876ce25343a348629d58fb59	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:7ebff55dd0445d744a6af020	semantic-relation:21f85a434e40c01e7392a8a5	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:7ed4b3f47cb297ab55db4315	semantic-relation:520660c7b5eb9f412d8a3ca6	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:7efc129c4795c55f585aa544	semantic-relation:6902ee74a0eb7231797a9660	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:7f3e86e10bd78e3d612885e4	semantic-relation:1da18d5309d92f5dd690b80e	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:7f41fb719a2a31dcc7a6d14f	semantic-relation:fc449754816a16015aa7f98a	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:7f4d9d479f7fdd0e62d55193	semantic-relation:6fa3e9933378433517d2f266	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:7f66e6fb2df7121a809f4162	semantic-relation:84f1330af4c188594044b713	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:7f6a555a27003e54c921c664	semantic-relation:21229e14c0dc1754efa72a58	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:7f8b95a8c21ed83dae40fd53	semantic-relation:1a0e98307ca4bed9ddb5d90b	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:7fc0ccb7bcd46cb5667101bc	semantic-relation:4d58d637239a0c91312ceccf	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:7fcc793bf51e8db26efd12b5	semantic-relation:1e729444b4bf58f1bdcd55a7	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:7fd7b337a2f211543d63df4e	semantic-relation:eda31d1baa7233adfa338a97	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:7fd834d57f8896273635fc34	semantic-relation:4d1324cccbf1a3fea7127d80	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:7ff0550e713b395ad795a1c3	semantic-relation:d9cbd331867dcfce21e3e2dc	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:7ffad76e93e448638d4e2740	semantic-relation:ba07719a0282b4d08839d7ec	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:8012d6aaad89935367eeb660	semantic-relation:9d3bea2f1692adee64d81de9	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:801940751cbb502668832be5	semantic-relation:e564e13fb2a0f8d38bbd0846	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:802aabc31f8f2f70e9b75cbc	semantic-relation:54de7d71ec7c201f480fa45b	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:8034991aea38ad14dc88be5b	semantic-relation:fbaf73ad72ae8ffcd3f2cbea	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:803e188ae938c3267b2242df	semantic-relation:a586e0045a20314adc139523	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:803f55192965cf4ca0a90a5e	semantic-relation:ee509126aafb4ad37df79d22	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:804748149c3904b6a5a41175	semantic-relation:1ea3e5e82caaf626fceff453	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:805a57ebb90f924e900b3315	semantic-relation:df09edeb50f74083890b8846	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:805f07d5a64ba310846f387a	semantic-relation:8fd71c7657f857d4904f4f68	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:80662ea38d52958ea0cdc943	semantic-relation:4d9ec7da198d2ce7e85ede22	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:806b76eb9e5b9cc9b59a0fa6	semantic-relation:2e7474d08a8dee4288d962bf	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:806c33431e5168ea92d33ab9	semantic-relation:527cce05c8a33fedbefd5215	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:80998d0f3da25c7dfb970d27	semantic-relation:c7c75ee627bef5da6b9f5501	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:80a2561eb483379d1101be73	semantic-relation:451ca535764d12711c6df380	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:80ea07f2938a691532f74058	semantic-relation:23650a6e1ef2a96d4de0cb9a	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:80f0599b49c7ccbaebd5a69c	semantic-relation:e31920d3f8dd619fe82664fa	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:80f464202414e2499f87a44c	semantic-relation:09c853a4257d97b08dea32fb	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:80f7402ee537a1a9b49a49aa	semantic-relation:aa6fd2f9d3c73e7e51dd8dd2	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:81444ccbe67b3460a228bfc7	semantic-relation:7fc4b28a66e7248415ba373d	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:815802063a433a8e07126f88	semantic-relation:57e6169db73ef27b9463b114	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:8168ee97f3f2661ddbb303cc	semantic-relation:162e2ee11e8c6cfa8089c305	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:81690899d26a8cb0adcf3907	semantic-relation:e02e5d9827af0ed50db79bd3	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:8178852e0cbf42a4074f3e1a	semantic-relation:841d3a551d397b5c303187b5	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:818564df3a76171d59aa57da	semantic-relation:bf51089c5c588a7a18219371	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:8186ce829258e91346d92386	semantic-relation:b12a75b5ad2917b725ac3754	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:818743b2d8d20d81ef6bfc1f	semantic-relation:34c1600d6be6bfa95555c2f2	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:8199589c0378830d814463c0	semantic-relation:3c8e5f1008ad9c01c15cb7db	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:8199f133c90882efb3b587a0	semantic-relation:26b29d9a6e7630ad4c9e9913	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:819c6dd5e66e44730be22ae9	semantic-relation:8839ee5b6576882de3d91b6b	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:81a2895685548bb173fac3e1	semantic-relation:f204cb9e7a06c0a6a5019c18	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:81b2cae7950815ccc21ad8d3	semantic-relation:4c583f55424f05bd29ef4d84	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:81bc2f2fa88fd3bcb0b12f0a	semantic-relation:65d7c774c056f79a992065b0	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:81c3f369b7eadc53f4e3e200	semantic-relation:9b1a966c20e1fb71bc9732f6	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:81c701e07a3efe1f5756c180	semantic-relation:65dedee499148b5918f4b6d5	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:81cb9c24486493495bc0efae	semantic-relation:74148bba1a27ab057de4e135	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:81d0b4fd1622f1e72b0056ed	semantic-relation:40a0a6f1a2868b424a72bf0f	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:81d745a322a02e649cb5bb3c	semantic-relation:976620a0211a15a883946fbc	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:820f6b8983ca2a669774d576	semantic-relation:f782ba9b273e9d003590be26	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:822fefb2ec077134c8490dcb	semantic-relation:9b04e70cfb9812e8fed57c03	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:824abd2724624c4573e5b677	semantic-relation:d4662534073853e6cea3ad1b	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:8253a0b82240843b4b7afaa1	semantic-relation:ac3837864d93fad014e4980b	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:827dcc38b4c0258737a2e444	semantic-relation:1b3f4e36380138da5830d11d	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:827e399a2f16e842ebd7f208	semantic-relation:8ab85e1ab6256e32ca8f3c18	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:8281a7575f1a8dbba5f29c1b	semantic-relation:4856ffd16c6187cf3631d87d	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:82918197dbbe07750f54a38d	semantic-relation:7dacc9e364cc0f748bd9bcc9	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:8297758cf3c83639c3eea8f6	semantic-relation:40cb783c9489230af574f0e1	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:8298af53702cb91f6f1d4f07	semantic-relation:7d311509792f01b813829815	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:82a5c44e7aa20aab91bd47a8	semantic-relation:7d592773a99fc63821b302c7	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:82aa5bedc9c5a00143f77714	semantic-relation:74143de38d1f497746ba3ebf	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:82bc97a7b090ac1362cda942	semantic-relation:f77b9828a1df2855e174a16a	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:82bd2bd23458f5ea8d2241d3	semantic-relation:e97acb594d25923f8fbd4ae6	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:82c118db655ac818e1b2b40b	semantic-relation:f56b7d08ec34a57f564800b8	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:82c908ed4b13ee8ec738c133	semantic-relation:ee7e762379fd0af68e9c6b18	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:82cf02c2a53065a861c7fbde	semantic-relation:faf54127932f51b90c4df424	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:82d30023182c96500a127dff	semantic-relation:54017b05f5a0568b107d0ff7	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:82dceffd65fc89b8d10727ad	semantic-relation:a59e7814f5b9c6ac511ad0d4	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:82e0451b983fc859c2dc3d5a	semantic-relation:38106507a1b9a0dcfafa2ebd	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:82e0de8521f5f2ee82e075c6	semantic-relation:3f32332f2a0761d625201c37	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:82e1791f9d7751aae4eb9c57	semantic-relation:0d12d8143b2d898b89d9143a	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:82e4f247778d178720626dc3	semantic-relation:290aa77a4b3776ec9cfe0968	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:82f28d56e90096664fd843e6	semantic-relation:59d6f6dd0fb32b5f19e51a18	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:82fcda9f24389235a4071c24	semantic-relation:dba0c47546b2f07dd649f646	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:82feb4db7b1e1db4bafafac6	semantic-relation:811474067abc788f5d31b5c1	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:831dc9bf815a00f6a722ac3f	semantic-relation:48dcea9b47e6d581ff8ef23c	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:8326a026d4004bab6fd4fc5d	semantic-relation:12fd48c055f12d1d779988a6	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:8344a2f8dbd5bde24e72b197	semantic-relation:f5e3e40c64f1347e6ba8956d	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:8351e7923e9e76fb291a7a8f	semantic-relation:721940b927d38ec267b98571	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:8353c461fb8d1398470353f6	semantic-relation:79eb184e82e7a015135e705f	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:8355a569bb9a6c621537f65e	semantic-relation:cb75070f629016856ee96b68	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:83622eac714d103c44a0286b	semantic-relation:653bd082f2e0545b963741e5	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:8363a42be96158c84a4d5f9e	semantic-relation:f65480824b237b73514c5f26	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:83649e81f5052b7b2977c51d	semantic-relation:abf7d5f5afe689b859008b1d	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:836bb6740517262ad722396a	semantic-relation:b018108c79291494801e769f	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:837cf765155e1e33b264f675	semantic-relation:cddb72673d4b3c27642126eb	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:839f88d48ea99ad7036c6ce5	semantic-relation:bd18f307ff71ba23babd0d8f	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:83cb7ccf2460f556155c121c	semantic-relation:f4c3901f14e943e56744c755	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:83d85706153b8c49cd14b296	semantic-relation:22e1f10dacdc454a2094a150	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:83efbd7701e50ad6dd33d271	semantic-relation:a0854fa32e84966272a4464b	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:8402e97a7b5c1e31d81e1193	semantic-relation:3a613575f6e36b55d01d1932	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:8408b713cf686a8e2c02bc77	semantic-relation:c53edf64f608ae251ff8e5fb	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:84101fb04a2ec32e90e4c655	semantic-relation:509bcfd661ff0bce246fe402	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:84272054d981675ac5bd2101	semantic-relation:30566325eb67e1827e1d258c	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:84597fe8a9ecfd4fa06eaa89	semantic-relation:cb7be07ff0c8400296b88070	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:845990a9a1e15407b5d20573	semantic-relation:e1dd2750554a09bb05871e6c	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:8467cc6640d3ae74e21c5f87	semantic-relation:357d2ecab1ffa49b4261c45b	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:84842f238ef441d4c1aac05c	semantic-relation:4d2ee1745eec91d08afb607b	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:849532ca5da28bbfc2f80700	semantic-relation:add7776a6b102ef77238250d	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:84b655dfd44126935e0f11b6	semantic-relation:d647cf7a94869fef2ba4f866	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:84db7b54091bd8e3f35ef78a	semantic-relation:58f00de3dbcf851711f98f56	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:84e1198c3e1c0baab68f9cef	semantic-relation:745ff4ed84a26240271308fb	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:84ecef6dec3d9f2bd3f55aab	semantic-relation:88c71f56ff53c032e0c7f355	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:84f5e9a11841e71e2e02766b	semantic-relation:dbc26095cdbde1eb9fd863bf	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:84f749b8466f45a6a0f0696a	semantic-relation:bdea0f8d67fddc57ae0409c8	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:84fad8979e1e7c1f1d9010c9	semantic-relation:6bfc5fda0a8c9d957b89aa02	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:850f972f5f12f83705bb3d70	semantic-relation:574e07d7e592eb19b10bcf0d	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:8511690b02150d6704b9c2bc	semantic-relation:4afd77bf5708b2302c9fc841	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:8519384f6380b5b8335d10ff	semantic-relation:d083a55b8145d3ff18df8069	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:851ca68e856bfdccf4795b31	semantic-relation:8c14b3e9deda6969644e348a	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:8539e875571226acf33fdbe2	semantic-relation:ca0863ddd56e8ebbb4d91064	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:853c861b50465a2d1ddbf0b6	semantic-relation:5723d818beef7d670abb9695	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:853fce1f41928a4e1629c903	semantic-relation:3b6f95468132f48456056b5e	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:8540a025dcc88ed905f5ae76	semantic-relation:585761f393ad08a0bc8b7441	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:8544e4ffbacfd2cf56615488	semantic-relation:56e5c152dab3aca78fb55a91	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:854e140454b03620368102fc	semantic-relation:e1e3c1953d0fd57619d07994	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:855944638681772991324876	semantic-relation:506aec546bdf7961a081f6c3	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:856dd2a6426835fc0ca2d077	semantic-relation:72aaaedb33e9062ec3643841	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:857128eb228567250b6a29ea	semantic-relation:0f2814ea80ac1a95c0722bf8	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:858682708eef7d5bc3c9f0c9	semantic-relation:04c4d05853023b380585bfbd	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:8596b2e195ade69981d66da8	semantic-relation:7c5f1b6335dfa71abd427ce5	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:8596e6e6b30c9ebcf1399823	semantic-relation:c4af6590701252cf7d54f4f4	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:85ab445afd525fde4eb85c2d	semantic-relation:15cab0cdf8959949c83dde96	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:85e9ea6b86c84a6aa63cd797	semantic-relation:056ab010666bad3fe53fb04c	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:85f0a4a58bfb516322d35845	semantic-relation:dcaf3cb592aa8858e9770199	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:85f2f1d5c6af97507b3a64d0	semantic-relation:14dd893ef15312f3d3edfd37	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
