cleaned_output_atom_id	descriptor_assertion_id	source_native_form_id	cleaned_form_id	cleaned_lexical_form_sha256	concept_cluster_id	mapping_state	canonical_concept_id	base_form_sha256	modifier_form_sha256s	component_concept_ids	normalization_authority	mapping_confidence	reversible_source_pointer	project_owner_reviewed	sensory_expert_adjudicated
cleaned-output-atom:02ca31d451606ee128d5c6d5	assertion-b2:709d041e126df83f11c25ff6	source-form:2daf0e6c79009f9234ed9baa	cleaned-form:2daf0e6c79009f9234ed9baa	2daf0e6c79009f9234ed9baa5bb930898e2847810617e118518d88e4d3140a2e	concept-cluster:08f3a3dfb648c5f643d502b8	EXISTING_CANONICAL_EXACT	sensory.cherry	2daf0e6c79009f9234ed9baa5bb930898e2847810617e118518d88e4d3140a2e		sensory.cherry	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:89fcd22b18edae195208d42203978b726453508478cfe22ae9c0696b0ce189e0	false	false
cleaned-output-atom:f4cba37fc9a18df9f1509dcc	assertion-b2:70a1c89cf1a577c2245764e3	source-form:f464d7d71c06e47a535ce441	cleaned-form:f464d7d71c06e47a535ce441	f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7	concept-cluster:ef6299fa2df616e4759d76d2	EXISTING_CANONICAL_EXACT	sensory.lemon	f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7		sensory.lemon	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:91cfa54a7950cfbbb69ae83a95747e585867d549daa80f2c9196d695d5d25132	false	false
cleaned-output-atom:57ee8d8a46875d2a2a13f09a	assertion-b2:70a987e7f0dd36554990d01d	source-form:039b3254950cfd6e62ea76ed	cleaned-form:740d9472155d310672c71c28	740d9472155d310672c71c284d4b91e751b93f8f0a5a3ed9ee01b30f204bf0a8	concept-cluster:af5cfea7fb578d5ae07545f5	EXISTING_CANONICAL_EXACT	sensory.cocoa	740d9472155d310672c71c284d4b91e751b93f8f0a5a3ed9ee01b30f204bf0a8		sensory.cocoa	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	restricted://post20k_extension/assertions/assertion-b2:70a987e7f0dd36554990d01d	false	false
cleaned-output-atom:be98276cefc730aa95f59808	assertion-b2:70aa6822fc3023788ae26623	source-form:0187cf006f58f6f8aa69b240	cleaned-form:fc7647bee720ef94013a9ff0	fc7647bee720ef94013a9ff03d93d7bdc231eaa072f7312e27558fecf5dde52c	concept-cluster:2a29c88a3ea1b1bd8cbd948c	EXISTING_CANONICAL_EXACT	sensory.blackberry	fc7647bee720ef94013a9ff03d93d7bdc231eaa072f7312e27558fecf5dde52c		sensory.blackberry	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:3164edeb937a8037e02643fa8b411abd7408d74215b82aa4012e4f4577ae72e5	false	false
cleaned-output-atom:9e04d6d5414ef9276ebeb5d7	assertion-b2:70b262feff52fbb6114a7e6b	source-form:7876ab82ad2df908f840d321	cleaned-form:6d1c5859550824d403d8c31a	6d1c5859550824d403d8c31af9ac673b7ba206e6f87e61e096a017299f74d63f	concept-cluster:f4c9332bdc5af1332b4beebe	EXISTING_CANONICAL_EXACT	sensory.jasmine	6d1c5859550824d403d8c31af9ac673b7ba206e6f87e61e096a017299f74d63f		sensory.jasmine	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	restricted://post20k_extension/assertions/assertion-b2:70b262feff52fbb6114a7e6b	false	false
cleaned-output-atom:b35e8acf2d199be8153594b3	assertion-b2:70b2e260409086585129dbb1	source-form:5e356f10ef7b19891dcc27e5	cleaned-form:d751ccb2237a8c78679d94d5	d751ccb2237a8c78679d94d57d2713690958a34b440e7a141bc0aaedabde095b	concept-cluster:8e4591cb1c2e54de44cdcca9	EXISTING_CANONICAL_EXACT	sensory.brown_sugar	d751ccb2237a8c78679d94d57d2713690958a34b440e7a141bc0aaedabde095b			MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:7ad53a57994c1d7de3513fff8978b38631fd6c015e13b8c85ecf99d2a8e733a9	false	false
cleaned-output-atom:45779176ee26912090cd9044	assertion-b2:70b6a05184b934621353b3cd	source-form:78e7771b8b46e11ddb34ba48	cleaned-form:1b4c9133da73a71132240431	1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94	concept-cluster:7e2cab11be5e3b34887e4d2a	EXISTING_CANONICAL_EXACT	sensory.orange	1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94		sensory.orange	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	restricted://post20k_extension/assertions/assertion-b2:70b6a05184b934621353b3cd	false	false
cleaned-output-atom:2e124747887a48decaed9973	assertion-b2:70beb9aeb55464d3b67585ff	source-form:3a7bd3e2360a3d29eea436fc	cleaned-form:3a7bd3e2360a3d29eea436fc	3a7bd3e2360a3d29eea436fcfb7e44c735d117c42d1c1835420b6b9942dd4f1b	concept-cluster:550c354ca9f3411d5b5fe931	EXISTING_CANONICAL_EXACT	sensory.apple	3a7bd3e2360a3d29eea436fcfb7e44c735d117c42d1c1835420b6b9942dd4f1b		sensory.apple	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:9910ca4b0c98c4cb2144b9e9bc3d4762cb0bef35711df4c572e901d2b75ee651	false	false
cleaned-output-atom:21e28beaaf4766f21fdb8da4	assertion-b2:70c2fc59cdd2ebcc0df52b51	source-form:6d33a9d4d7809052cf8c6b59	cleaned-form:f464d7d71c06e47a535ce441	f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7	concept-cluster:ef6299fa2df616e4759d76d2	EXISTING_CANONICAL_EXACT	sensory.lemon	f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7		sensory.lemon	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	restricted://post20k_extension/assertions/assertion-b2:70c2fc59cdd2ebcc0df52b51	false	false
cleaned-output-atom:3cf7b27130db1c0d00bf3808	assertion-b2:70c6c850c8261239145eb855	source-form:68ddbd5a6d8179ba30a22bea	cleaned-form:099bbde85d2ab4f33035c0d4	099bbde85d2ab4f33035c0d46c8195e2e9b8c3d6af7c24b1eabcf5bf8afc08ed	concept-cluster:9e3735e073075f3f9406dc80	EXISTING_CANONICAL_EXACT	sensory.black_tea	099bbde85d2ab4f33035c0d46c8195e2e9b8c3d6af7c24b1eabcf5bf8afc08ed			MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:e118e129cf26c85b08ccb418c26e646699ff1aa5c7b1953178895820250cb9ae	false	false
cleaned-output-atom:e3d07fcf901b29393c495823	assertion-b2:70ce0cb661b5a1472c7b45a4	source-form:f223faa96f22916294922b17	cleaned-form:3a7bd3e2360a3d29eea436fc	3a7bd3e2360a3d29eea436fcfb7e44c735d117c42d1c1835420b6b9942dd4f1b	concept-cluster:550c354ca9f3411d5b5fe931	EXISTING_CANONICAL_EXACT	sensory.apple	3a7bd3e2360a3d29eea436fcfb7e44c735d117c42d1c1835420b6b9942dd4f1b		sensory.apple	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	restricted://post20k_extension/assertions/assertion-b2:70ce0cb661b5a1472c7b45a4	false	false
cleaned-output-atom:f8efdc77436d7afc3b60935e	assertion-b2:70d020f2e006d9f975e2d587	source-form:2b1f3f0b7afa26e4a8245213	cleaned-form:85356064d03872ac4bed179b	85356064d03872ac4bed179b8bbe8318ab67a9626be55d0d72288ee14e165265	concept-cluster:a21a7a6912d00ef787a29bbb	EXISTING_CANONICAL_EXACT	sensory.peach	85356064d03872ac4bed179b8bbe8318ab67a9626be55d0d72288ee14e165265		sensory.peach	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:d72224c5a62cea2fad0dc63a978c7eba92879d82a911183952273464e14d59f6	false	false
cleaned-output-atom:733e71bf004d04ff5036fc86	assertion-b2:70d97f61f45226005305601c	source-form:618d663af0f1ec88a5a19def	cleaned-form:618d663af0f1ec88a5a19def	618d663af0f1ec88a5a19defa65a2f80d06582a832510b12f475d80870bdb3ab	concept-cluster:9a3929541828b12abfcfcaf5	EXISTING_CANONICAL_EXACT	sensory.rose	618d663af0f1ec88a5a19defa65a2f80d06582a832510b12f475d80870bdb3ab		sensory.rose	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:4b55c76e235da284d8d848742dcfb0f5ca03a5aeb3e0b6b9afa166763da2ae57	false	false
cleaned-output-atom:abcfe75419c3360ba0a17e1e	assertion-b2:70db99957bda79657ce21988	source-form:8b08b70bef0c5f31046c217a	cleaned-form:5e737f891db1175442a39fde	5e737f891db1175442a39fde73e51d781a545506d71c95477a6deb5988bd7f9a	concept-cluster:c77d3443b248de8dd00b0810	EXISTING_CANONICAL_EXACT	sensory.strawberry	5e737f891db1175442a39fde73e51d781a545506d71c95477a6deb5988bd7f9a		sensory.strawberry	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:b96e691b0b6356b8ef845bc5d07a1cc02491d720191dd48118a0cfea67ad58a7	false	false
cleaned-output-atom:eb26028042f89c227fdb3d1c	assertion-b2:70dbbe0ef7588389b0c56b01	source-form:24adb72e01fdfe2552cafb34	cleaned-form:0f78fcc486f5315418fbf095	0f78fcc486f5315418fbf095e71c0675ee07d318e5ac4d150050cd8e57966496	concept-cluster:e02f9c8ddc5d774d0a65608d	EXISTING_CANONICAL_EXACT	sensory.grape	0f78fcc486f5315418fbf095e71c0675ee07d318e5ac4d150050cd8e57966496		sensory.grape	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	restricted://post20k_extension/assertions/assertion-b2:70dbbe0ef7588389b0c56b01	false	false
cleaned-output-atom:78f61e2b7494f50b79af5d69	assertion-b2:70e08881f4d2470cf920dfe0	source-form:abf61b12b0266e8e76b502ff	cleaned-form:2daf0e6c79009f9234ed9baa	2daf0e6c79009f9234ed9baa5bb930898e2847810617e118518d88e4d3140a2e	concept-cluster:08f3a3dfb648c5f643d502b8	EXISTING_CANONICAL_EXACT	sensory.cherry	2daf0e6c79009f9234ed9baa5bb930898e2847810617e118518d88e4d3140a2e		sensory.cherry	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	restricted://post20k_extension/assertions/assertion-b2:70e08881f4d2470cf920dfe0	false	false
cleaned-output-atom:d730c25173cafca46b34c751	assertion-b2:70e1bf1bd5c4f7d103a305e1	source-form:f223faa96f22916294922b17	cleaned-form:3a7bd3e2360a3d29eea436fc	3a7bd3e2360a3d29eea436fcfb7e44c735d117c42d1c1835420b6b9942dd4f1b	concept-cluster:550c354ca9f3411d5b5fe931	EXISTING_CANONICAL_EXACT	sensory.apple	3a7bd3e2360a3d29eea436fcfb7e44c735d117c42d1c1835420b6b9942dd4f1b		sensory.apple	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	restricted://post20k_extension/assertions/assertion-b2:70e1bf1bd5c4f7d103a305e1	false	false
cleaned-output-atom:81a03dbc946a40bf88a728e2	assertion-b2:70e8ed9075279ca5647d0949	source-form:5296c024e03e439ba3d72c8e	cleaned-form:5296c024e03e439ba3d72c8e	5296c024e03e439ba3d72c8e432d4f890b3cd0d2c36d67d428aa1e401e675b69	concept-cluster:d61d460bdbca3f8e00d2bd30	EXISTING_CANONICAL_EXACT	sensory.vanilla	5296c024e03e439ba3d72c8e432d4f890b3cd0d2c36d67d428aa1e401e675b69		sensory.vanilla	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:c3ecc7e98ce287bb182c207a42a7ba8ed17f746d6838cb17e97ce1f030d9b045	false	false
cleaned-output-atom:6c043403ad86b6e2f4c34d6e	assertion-b2:70f97f6caf897994ac9e6b96	source-form:a45b21cde08b85209a71171e	cleaned-form:abe10a7b1ab725a978ccf7e8	abe10a7b1ab725a978ccf7e84f2b60cf1d24717c819664a46569099a88e57bc4	concept-cluster:9d8fd85884da81aa18ff6900	EXISTING_CANONICAL_EXACT	sensory.molasses	abe10a7b1ab725a978ccf7e84f2b60cf1d24717c819664a46569099a88e57bc4		sensory.molasses	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	restricted://post20k_extension/assertions/assertion-b2:70f97f6caf897994ac9e6b96	false	false
cleaned-output-atom:85d10b55756e997562e1e916	assertion-b2:70f9ce74d5d6ba3ec8d343aa	source-form:4bb92af3df886cdd3dfb96f1	cleaned-form:c6de72fbfb89efcf82e78393	c6de72fbfb89efcf82e78393d9b7736ebc531f493a9902bd120202101d35925c	concept-cluster:08f3a3dfb648c5f643d502b8	EXISTING_CANONICAL_MORPHOLOGICAL_VARIANT	sensory.cherry	c6de72fbfb89efcf82e78393d9b7736ebc531f493a9902bd120202101d35925c		sensory.cherry	MACHINE_GOVERNED_HIGH_CONFIDENCE	0.980000	restricted://post20k_extension/assertions/assertion-b2:70f9ce74d5d6ba3ec8d343aa	false	false
cleaned-output-atom:5299ebcf5ec7e2f7f2acd84e	assertion-b2:710a47d7bc0049009d712881	source-form:eaf33279efeffb350a3e0698	cleaned-form:cbbd23cc32c5016b0017c4ec	cbbd23cc32c5016b0017c4ec7a98cc82fda6edbaeccf27d72453006067d821cd	concept-cluster:09664d9ae7559a91712fa781	EXISTING_CANONICAL_EXACT	sensory.lemongrass	cbbd23cc32c5016b0017c4ec7a98cc82fda6edbaeccf27d72453006067d821cd		sensory.lemongrass	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	restricted://post20k_extension/assertions/assertion-b2:710a47d7bc0049009d712881	false	false
cleaned-output-atom:7d18c80d616baef7f4adf374	assertion-b2:710d57e7dd2faa7cb58b1e34	source-form:81fda04b5cade7f0dba73f34	cleaned-form:90e62b92a956add6e1c3871b	90e62b92a956add6e1c3871b7f592616665e610f12c6468eaad9533ef50834bc	concept-cluster:dac57ccd680e685c77c774ec	EXISTING_CANONICAL_EXACT	sensory.almond	90e62b92a956add6e1c3871b7f592616665e610f12c6468eaad9533ef50834bc		sensory.almond	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:36e5899871a80147681944208c641f7d8dc948f47d3c89b36532d27891dc88bb	false	false
cleaned-output-atom:bb90f0252337416bd6f23040	assertion-b2:711054cbc890e5e45c596e86	source-form:abf61b12b0266e8e76b502ff	cleaned-form:2daf0e6c79009f9234ed9baa	2daf0e6c79009f9234ed9baa5bb930898e2847810617e118518d88e4d3140a2e	concept-cluster:08f3a3dfb648c5f643d502b8	EXISTING_CANONICAL_EXACT	sensory.cherry	2daf0e6c79009f9234ed9baa5bb930898e2847810617e118518d88e4d3140a2e		sensory.cherry	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:1f493bbfe458a75d4f3578a8d6354f2b6aa4d2230207b1c25edadcc048b7ce29	false	false
cleaned-output-atom:848807a7feabed9e0ef1e49d	assertion-b2:71139052e6c53431fd49d4b2	source-form:ebcf983695346eea63258d8a	cleaned-form:a55e2e3846a51f6ad0abfdfb	a55e2e3846a51f6ad0abfdfbdea2ba0e5e0c76b5ccfa8a920895fedeae89a8b6	concept-cluster:92bac7e710e58049970d1da9	EXISTING_CANONICAL_EXACT	sensory.honey	a55e2e3846a51f6ad0abfdfbdea2ba0e5e0c76b5ccfa8a920895fedeae89a8b6		sensory.honey	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:b947e162d0a5ef200937243461691ea25a90e775224e7daef39e3b2454a01490	false	false
cleaned-output-atom:1502dc2ce972f5cbc7ca05f0	assertion-b2:711f5b06010d675643916d3f	source-form:78e7771b8b46e11ddb34ba48	cleaned-form:1b4c9133da73a71132240431	1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94	concept-cluster:7e2cab11be5e3b34887e4d2a	EXISTING_CANONICAL_EXACT	sensory.orange	1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94		sensory.orange	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:de26a1cae6570bc24bbb48ed408001d624d51e372bdbe0d31c8c21153138f2e6	false	false
cleaned-output-atom:d8470ae6c0f5dec811f600e7	assertion-b2:7124b17535e35f475d228eda	source-form:1b4c9133da73a71132240431	cleaned-form:1b4c9133da73a71132240431	1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94	concept-cluster:7e2cab11be5e3b34887e4d2a	EXISTING_CANONICAL_EXACT	sensory.orange	1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94		sensory.orange	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	restricted://post20k_extension/assertions/assertion-b2:7124b17535e35f475d228eda	false	false
cleaned-output-atom:89f5708f4d8e19c4cee1096e	assertion-b2:712750634d14fc301d898d19	source-form:5e356f10ef7b19891dcc27e5	cleaned-form:d751ccb2237a8c78679d94d5	d751ccb2237a8c78679d94d57d2713690958a34b440e7a141bc0aaedabde095b	concept-cluster:8e4591cb1c2e54de44cdcca9	EXISTING_CANONICAL_EXACT	sensory.brown_sugar	d751ccb2237a8c78679d94d57d2713690958a34b440e7a141bc0aaedabde095b			MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	restricted://post20k_extension/assertions/assertion-b2:712750634d14fc301d898d19	false	false
cleaned-output-atom:bbd145405ab4d002a88a64e1	assertion-b2:7128cc7e98780debe1ef1e83	source-form:7876ab82ad2df908f840d321	cleaned-form:6d1c5859550824d403d8c31a	6d1c5859550824d403d8c31af9ac673b7ba206e6f87e61e096a017299f74d63f	concept-cluster:f4c9332bdc5af1332b4beebe	EXISTING_CANONICAL_EXACT	sensory.jasmine	6d1c5859550824d403d8c31af9ac673b7ba206e6f87e61e096a017299f74d63f		sensory.jasmine	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:2adf9804e76d68144370303af2eff9891529c2c304e3ec0f83e77465aefa1cbe	false	false
cleaned-output-atom:fd2a90095e1db9dcd9bc186f	assertion-b2:712c604266ddccc36f789bdf	source-form:6455dbcb9597e2174aedccfd	cleaned-form:6815f3c300383519de8e4374	6815f3c300383519de8e437497e2c3e97852fe8d717a5419d5aafb00cb43c494	concept-cluster:aa970c4b0083ea9b5e9eef7e	EXISTING_CANONICAL_EXACT	sensory.mango	6815f3c300383519de8e437497e2c3e97852fe8d717a5419d5aafb00cb43c494		sensory.mango	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	restricted://post20k_extension/assertions/assertion-b2:712c604266ddccc36f789bdf	false	false
cleaned-output-atom:5016cd78c0baee5f8f57307a	assertion-b2:712cd736af1c53a5caa828e5	source-form:a40010d6046616915d64e2b0	cleaned-form:a40010d6046616915d64e2b0	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	concept-cluster:021a37d5fcdab9f7756708ae	EXISTING_CANONICAL_EXACT	sensory.caramel	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a		sensory.caramel	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	restricted://post20k_extension/assertions/assertion-b2:712cd736af1c53a5caa828e5	false	false
cleaned-output-atom:d8bc83e33e6420c04b0ab5f2	assertion-b2:7132f624eb00e4996e2aa5e3	source-form:80421e0021c50527f28a00a8	cleaned-form:b0fef621727ff82a7d334d9f	b0fef621727ff82a7d334d9f1f047dc662ed0e27e05aa8fd1aefd19b0fff312c	concept-cluster:609a72759be0f0246e47f8d8	EXISTING_CANONICAL_EXACT	sensory.pineapple	b0fef621727ff82a7d334d9f1f047dc662ed0e27e05aa8fd1aefd19b0fff312c		sensory.pineapple	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	restricted://post20k_extension/assertions/assertion-b2:7132f624eb00e4996e2aa5e3	false	false
cleaned-output-atom:198a3a61bf21a9e08359c04f	assertion-b2:7139d077c721e37680068fb3	source-form:24adb72e01fdfe2552cafb34	cleaned-form:0f78fcc486f5315418fbf095	0f78fcc486f5315418fbf095e71c0675ee07d318e5ac4d150050cd8e57966496	concept-cluster:e02f9c8ddc5d774d0a65608d	EXISTING_CANONICAL_EXACT	sensory.grape	0f78fcc486f5315418fbf095e71c0675ee07d318e5ac4d150050cd8e57966496		sensory.grape	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	restricted://post20k_extension/assertions/assertion-b2:7139d077c721e37680068fb3	false	false
cleaned-output-atom:82fa0902f805fa05339cddac	assertion-b2:713a82b39a69ca00e4737fa9	source-form:dca40757d00d1d85634daa89	cleaned-form:a40010d6046616915d64e2b0	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	concept-cluster:021a37d5fcdab9f7756708ae	EXISTING_CANONICAL_EXACT	sensory.caramel	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a		sensory.caramel	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:6fb3eb2b62dca7489d4f9d299dc5077c5befbddf4073cc1a6ea9883ce3cc4c89	false	false
cleaned-output-atom:4d99b907a91435321d6793eb	assertion-b2:713e9c347160e475592b02f1	source-form:5296c024e03e439ba3d72c8e	cleaned-form:5296c024e03e439ba3d72c8e	5296c024e03e439ba3d72c8e432d4f890b3cd0d2c36d67d428aa1e401e675b69	concept-cluster:d61d460bdbca3f8e00d2bd30	EXISTING_CANONICAL_EXACT	sensory.vanilla	5296c024e03e439ba3d72c8e432d4f890b3cd0d2c36d67d428aa1e401e675b69		sensory.vanilla	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:bb60bd6c2f8cd59cd42bf25fef1c43ae5d433e8e89d0704b1691b3823c2b69f2	false	false
cleaned-output-atom:602e654ce19551b7a8d13fb1	assertion-b2:71429e3e158bbf03bd6727ab	source-form:6d33a9d4d7809052cf8c6b59	cleaned-form:f464d7d71c06e47a535ce441	f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7	concept-cluster:ef6299fa2df616e4759d76d2	EXISTING_CANONICAL_EXACT	sensory.lemon	f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7		sensory.lemon	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	restricted://post20k_extension/assertions/assertion-b2:71429e3e158bbf03bd6727ab	false	false
cleaned-output-atom:68708777c16785c778dccf14	assertion-b2:7144d952210f1111aa1fbf26	source-form:6d33a9d4d7809052cf8c6b59	cleaned-form:f464d7d71c06e47a535ce441	f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7	concept-cluster:ef6299fa2df616e4759d76d2	EXISTING_CANONICAL_EXACT	sensory.lemon	f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7		sensory.lemon	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:a86f560badb21c3fe8fac5e07dcf541f6d03240cecf236365b3fa0ec1dd7554d	false	false
cleaned-output-atom:6a9af5eed4ffa5b8bf9ee658	assertion-b2:7148c4c1aa5ce0258618857e	source-form:abf61b12b0266e8e76b502ff	cleaned-form:2daf0e6c79009f9234ed9baa	2daf0e6c79009f9234ed9baa5bb930898e2847810617e118518d88e4d3140a2e	concept-cluster:08f3a3dfb648c5f643d502b8	EXISTING_CANONICAL_EXACT	sensory.cherry	2daf0e6c79009f9234ed9baa5bb930898e2847810617e118518d88e4d3140a2e		sensory.cherry	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:3610560260d933b961da029918f102547c5a16efa22931d1bf4f311e5b5790bb	false	false
cleaned-output-atom:386da23d3f00541cae8b96d4	assertion-b2:714a5509a12f50d21fd614c0	source-form:68ddbd5a6d8179ba30a22bea	cleaned-form:099bbde85d2ab4f33035c0d4	099bbde85d2ab4f33035c0d46c8195e2e9b8c3d6af7c24b1eabcf5bf8afc08ed	concept-cluster:9e3735e073075f3f9406dc80	EXISTING_CANONICAL_EXACT	sensory.black_tea	099bbde85d2ab4f33035c0d46c8195e2e9b8c3d6af7c24b1eabcf5bf8afc08ed			MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:94dda436cdb7784f9f73d6496ffa76ed32dce40b8e5cd132517584785a3669aa	false	false
cleaned-output-atom:8409519ff11601417cc29e6f	assertion-b2:714b7996d953fdb128efdf8b	source-form:8bd1c5cb837eb8a4bf13bb88	cleaned-form:8bd1c5cb837eb8a4bf13bb88	8bd1c5cb837eb8a4bf13bb88f8a7922d84d2b98b192bc698e1a8058d0a97e0fd	concept-cluster:97e6c79a81e87da83dd272bc	EXISTING_CANONICAL_EXACT	sensory.burnt	8bd1c5cb837eb8a4bf13bb88f8a7922d84d2b98b192bc698e1a8058d0a97e0fd		sensory.burnt	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:f5ad6be1fe654595821488204002d9e60f9565cc50264a6f38e524f903448c43	false	false
cleaned-output-atom:56b9ee0c4a5690af88bd42a1	assertion-b2:7150a504fe6af8af4358e9fb	source-form:78e7771b8b46e11ddb34ba48	cleaned-form:1b4c9133da73a71132240431	1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94	concept-cluster:7e2cab11be5e3b34887e4d2a	EXISTING_CANONICAL_EXACT	sensory.orange	1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94		sensory.orange	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:08e973e7bd64c1dca9585127371f7ec26a191b68027b19284166780302e29da0	false	false
cleaned-output-atom:02ce391738f2cb9f4bced0e9	assertion-b2:7157597060ffa086d736cb3a	source-form:5e356f10ef7b19891dcc27e5	cleaned-form:d751ccb2237a8c78679d94d5	d751ccb2237a8c78679d94d57d2713690958a34b440e7a141bc0aaedabde095b	concept-cluster:8e4591cb1c2e54de44cdcca9	EXISTING_CANONICAL_EXACT	sensory.brown_sugar	d751ccb2237a8c78679d94d57d2713690958a34b440e7a141bc0aaedabde095b			MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:00a0fffa7a5f461bcdbef3636d7861bb0ed0480ccf365657556ce34d2e09023e	false	false
cleaned-output-atom:8dfa27b46b724d593d0ec1e0	assertion-b2:715898c0bfb2f8fe51f144b8	source-form:e97407735e49029c96e5708c	cleaned-form:e97407735e49029c96e5708c	e97407735e49029c96e5708c724fc9ce57b6335dba804a893320fcb7c0a07953	concept-cluster:4fbf77cfbdb4cc056ca482b9	EXISTING_CANONICAL_EXACT	sensory.raspberry	e97407735e49029c96e5708c724fc9ce57b6335dba804a893320fcb7c0a07953		sensory.raspberry	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:4006ce1e7e572c35acea17b9d059f206972a597fd3fec9452250c233466d1180	false	false
cleaned-output-atom:cc9a4af935f29d8d4345e1db	assertion-b2:715fcc215c75f61b04356d15	source-form:80421e0021c50527f28a00a8	cleaned-form:b0fef621727ff82a7d334d9f	b0fef621727ff82a7d334d9f1f047dc662ed0e27e05aa8fd1aefd19b0fff312c	concept-cluster:609a72759be0f0246e47f8d8	EXISTING_CANONICAL_EXACT	sensory.pineapple	b0fef621727ff82a7d334d9f1f047dc662ed0e27e05aa8fd1aefd19b0fff312c		sensory.pineapple	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	restricted://post20k_extension/assertions/assertion-b2:715fcc215c75f61b04356d15	false	false
