descriptor_assertion_id	v1_disposition	v2_disposition	v1_cleaned_lexical_form_sha256s	v2_cleaned_lexical_form_sha256s	v1_semantic_classes	v2_semantic_classes	v1_canonical_concept_ids	v2_canonical_concept_ids	split_or_merge_changed	classification_changed	normalized_output_changed	mapping_changed	change_reason_code	reversible_provenance_pointer	cleaner_v1_version	cleaner_v2_version
assertion-b2:767559c9c6701af962dda2c7	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	STRICT_FLAVOR	STRICT_FLAVOR	sensory.caramel	sensory.caramel	false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:dfc7b966e0307753e1562fbb6cb3a1708bf7306445c11023b789dbb0dfde1a6d	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:76762ae2043f4c82561771f0	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	98e037737e012b59ad3159d2db851b9cb8f3fed61ce9c3eb6d1a983127690b06	98e037737e012b59ad3159d2db851b9cb8f3fed61ce9c3eb6d1a983127690b06	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:5bc5dc6c5f0e140a27f5b60f10fb340535c213a61a2af7fd36b9c46d82601ad7	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:767b12825c0a96d15ee6dd17	NON_DESCRIPTOR	PROCESS_OR_ORIGIN_METADATA	ffbf4559cb6290960f1b17096afb8cd65f79dc961ae6323e654e68a69ba10cd3	ffbf4559cb6290960f1b17096afb8cd65f79dc961ae6323e654e68a69ba10cd3	PROCESS_OR_ORIGIN_METADATA	PROCESS_OR_ORIGIN_METADATA			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:8c41adf9e12a547ca29c31ffe65df77282b1ab4d8436b2633b0717f5ae94a11e	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:767c37a7afc0e2b0c92c8948	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	0a74f3353673c6f25d8e51548677f3db9791381ffc33efa40175333268ab63ee	0a74f3353673c6f25d8e51548677f3db9791381ffc33efa40175333268ab63ee	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:0002c45961f2756c802088da69a638cfe868d8cf592e612074b345488d518cb4	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:7684df5e3c9febf60f8c223f	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	a0e732628346bf0f5713f4e2a0d09eb21418db53e05c5756fb9763ceda111224	a0e732628346bf0f5713f4e2a0d09eb21418db53e05c5756fb9763ceda111224	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:d1e7110b14d49ce298c790553443a6b399312ea85e73f5c85ada57ea8765407f	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:7685e5272bca46888bb36df0	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	c877647d1eef4e2a539597841d24963407bb2d32fde8cb5cff82f19d9e973d8f	c877647d1eef4e2a539597841d24963407bb2d32fde8cb5cff82f19d9e973d8f	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:cd7230b5374b96a6012aee84d0c0d7e1b559612d8716f08e718e73c205782c2f	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:7691d304e514730c0a40e589	SEMANTICALLY_VALID	VALID_COMPOUND_PRESERVED	00d2064db061fbc29e714b94dd81e903c98af4b411b58cd303e0ecd2753791a9	00d2064db061fbc29e714b94dd81e903c98af4b411b58cd303e0ecd2753791a9	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:5f5c58e86d999aea4aa6ee61bb605ac65a50c49e9ddd9eabf8e7b9a9188b276f	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:76974df0f9828399de699683	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	0f78fcc486f5315418fbf095e71c0675ee07d318e5ac4d150050cd8e57966496	0f78fcc486f5315418fbf095e71c0675ee07d318e5ac4d150050cd8e57966496	STRICT_FLAVOR	STRICT_FLAVOR	sensory.grape	sensory.grape	false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:4adcfb08dfbe86024dd8d974a568682f3e30de334ca31f76d3062237460a3e34	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:76a0306027a983d3d6331949	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	f2b764032ffd79a52a80d455d5af4f90ce8b44b9885a9bbfcf66dee850f7069d	f2b764032ffd79a52a80d455d5af4f90ce8b44b9885a9bbfcf66dee850f7069d	STRICT_FLAVOR	STRICT_FLAVOR		sensory.blackcurrant	false	false	false	true	V2_SEMANTIC_OR_MAPPING_CHANGE	hash:sha256:e036f1d2507c040b47d88e13980da67e3cba35ab87893d6208ef2c868a4decc0	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:76a0e899b7c8676f0da9a50d	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	10ef487e48df3a7dabf54101660b74f1f1f3d5b9dc5400decda2d01099c4ccaa	10ef487e48df3a7dabf54101660b74f1f1f3d5b9dc5400decda2d01099c4ccaa	STRICT_FLAVOR	STRICT_FLAVOR		sensory.apple	false	false	false	true	V2_SEMANTIC_OR_MAPPING_CHANGE	hash:sha256:704b4198c05bfb9deabba2ca2294561b2a0d10a6928e4d49abcedd5fdd0485f9	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:76a2b570b849df35d155e7ee	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	7dfd8928a4a3162bbd66beb10987e7640f1de3230dd1bef92b5ee9a1c751ab28	7dfd8928a4a3162bbd66beb10987e7640f1de3230dd1bef92b5ee9a1c751ab28	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:b14012f06d49e735937ec813cdab6cd5a632ef5570d190937ee071d806f22136	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:76a6d6c4b5408122f9eadc78	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	545ce787c410276d227955b06ea5e6c1f3e3d611dc3f50594e556cce34b5ce4e	545ce787c410276d227955b06ea5e6c1f3e3d611dc3f50594e556cce34b5ce4e	STRICT_FLAVOR	STRICT_FLAVOR		sensory.cherry	false	false	false	true	V2_SEMANTIC_OR_MAPPING_CHANGE	hash:sha256:5e13f4853ea08e6a34507959372aa068eb47cc7944bb1d8384b1f9defab1b1e3	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:76adab408aab44299e17c777	NON_DESCRIPTOR	MODIFIER_ONLY	b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d	b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d	INTENSITY_OR_QUALITY_MODIFIER	INTENSITY_OR_QUALITY_MODIFIER			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:aeb876b3696d657d77c0cd16e6afeaedf263df3f8af17a017d7885084394379f	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:76adb9d8b57beef6ce876193	SEMANTICALLY_VALID	VALID_COMPOUND_SPLIT	0d4fc4a78d3706edccafb665a8b2fdd9309e82c78625bb0f2b8e7bb9e1c4d21c|b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d	0d4fc4a78d3706edccafb665a8b2fdd9309e82c78625bb0f2b8e7bb9e1c4d21c|b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d	STRICT_FLAVOR|INTENSITY_OR_QUALITY_MODIFIER	STRICT_FLAVOR|INTENSITY_OR_QUALITY_MODIFIER			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:50a535454512602778ef4476a7f39338ef29a8c776a8ae9121a4169cc819e47c	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:76aedc47fc2a3ab11e0a3691	SEMANTICALLY_VALID	VALID_COMPOUND_PRESERVED	099bbde85d2ab4f33035c0d46c8195e2e9b8c3d6af7c24b1eabcf5bf8afc08ed	099bbde85d2ab4f33035c0d46c8195e2e9b8c3d6af7c24b1eabcf5bf8afc08ed	STRICT_FLAVOR	STRICT_FLAVOR	sensory.black_tea	sensory.black_tea	false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:c091fcba3fb287a897c89b2dd66c7eb483fae256fa21622b7afa02b4ce79ec89	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:76b50b104605a89edc53631f	SEMANTICALLY_VALID	VALID_DEFECT_OR_NEGATIVE_SENSORY	058ce9bd95f5595d789494945ff8f29948c9e608550bee23198c81333d6ac756	058ce9bd95f5595d789494945ff8f29948c9e608550bee23198c81333d6ac756	DEFECT_OR_NEGATIVE_SENSORY	DEFECT_OR_NEGATIVE_SENSORY	sensory.rubber	sensory.rubber	false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:98595c35abd3661671d4554503e56e167cd4bf42ccb6f12f4b1f36aa2a25143c	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:76ba60aee82a191d299bfd36	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	7d108ddb9255c7f990a9ec23453aea2b99ac06e5150c1e70e804e64dc22ee748	7d108ddb9255c7f990a9ec23453aea2b99ac06e5150c1e70e804e64dc22ee748	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:18adbabf9b0b7311ba53792e2ecb804a454a935493d6e2d035e70a34140b6872	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:76bae12f9fdff7b4056c6dc6	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	918f112d100d00dec359dcf58c5be7052076c0f47bc5752bae153c0e92eafda0	918f112d100d00dec359dcf58c5be7052076c0f47bc5752bae153c0e92eafda0	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:8c5fd9643099a5d55bb696f0e4def638896697504cb9fecfe0776d76ba729632	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:76be46a9b34bbce3d802774f	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	380b60069b6247252434a749a32d0735a7fa9cbf0e39b4fd455244b0bfa16785	380b60069b6247252434a749a32d0735a7fa9cbf0e39b4fd455244b0bfa16785	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:6beaa3f8a0360a38b87192461011550447450315d4da45cbc7f7c3df7d89dcba	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:76c15bf91a581367bc099f1e	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	STRICT_FLAVOR	STRICT_FLAVOR	sensory.caramel	sensory.caramel	false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:247c4d852119574b8e3239c773e8a74d90da924de21e3703f166d4c741dfd4c4	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:76c2073c71508b7b871966ec	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	3a7bd3e2360a3d29eea436fcfb7e44c735d117c42d1c1835420b6b9942dd4f1b	3a7bd3e2360a3d29eea436fcfb7e44c735d117c42d1c1835420b6b9942dd4f1b	STRICT_FLAVOR	STRICT_FLAVOR	sensory.apple	sensory.apple	false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:e6f7269f22f7a3ccca371e33f2e87c2bac4014833176e3ca7c2fcbacb0a3a79e	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:76c5f012e656e6400b7de71f	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	f6c544f14cf432eb80745e9637ace25e460f06a74b85acfa1b235f0404c09f4a	f6c544f14cf432eb80745e9637ace25e460f06a74b85acfa1b235f0404c09f4a	STRICT_FLAVOR	STRICT_FLAVOR		sensory.butter	false	false	false	true	V2_SEMANTIC_OR_MAPPING_CHANGE	hash:sha256:4b54b33678fd75c642571e0ff0e9eca11ec70b35cc8e24d7138385c1d101cb1b	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:76c87d455f22fee5fb5699b1	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	c877647d1eef4e2a539597841d24963407bb2d32fde8cb5cff82f19d9e973d8f	c877647d1eef4e2a539597841d24963407bb2d32fde8cb5cff82f19d9e973d8f	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:c877647d1eef4e2a539597841d24963407bb2d32fde8cb5cff82f19d9e973d8f	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:76d6d2690287ebea0892a74a	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	60c764918a5ee73621a75e4915424dc0b7dbebe3da18eb0efcfde37a69774dd3	60c764918a5ee73621a75e4915424dc0b7dbebe3da18eb0efcfde37a69774dd3	STRICT_FLAVOR	STRICT_FLAVOR		sensory.plum	false	false	false	true	V2_SEMANTIC_OR_MAPPING_CHANGE	hash:sha256:1ecf4d3a91c1dd3b5de5efbaf2f51b8e3ad044d8c7440e495a446b2dba263cd6	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:76d9286db093d2bd0c729c50	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	fb8f4afb1a1f8691132e563c429021459ad42876a9fae42dcadaa7fb28d7a935	fb8f4afb1a1f8691132e563c429021459ad42876a9fae42dcadaa7fb28d7a935	STRICT_FLAVOR	STRICT_FLAVOR		sensory.ash	false	false	false	true	V2_SEMANTIC_OR_MAPPING_CHANGE	hash:sha256:19c8862a6776b1a642a6a4591587be0a0655d1ae257e2b52a44cafc43b02dbd3	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:76dc1c1451ccf0b5c5e11e63	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	a55e2e3846a51f6ad0abfdfbdea2ba0e5e0c76b5ccfa8a920895fedeae89a8b6	a55e2e3846a51f6ad0abfdfbdea2ba0e5e0c76b5ccfa8a920895fedeae89a8b6	STRICT_FLAVOR	STRICT_FLAVOR	sensory.honey	sensory.honey	false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:84317158e5d85d1c64a1479b67b11c10e818209d4842da3c8333f066ad5404aa	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:76dc425236f03260b5426f12	SEMANTICALLY_VALID	VALID_BROAD_SENSORY	06df90ccef78b5002bf5d2b2c5a9ab54c58ba70be98b839161928e8d76a0d478	06df90ccef78b5002bf5d2b2c5a9ab54c58ba70be98b839161928e8d76a0d478	BROAD_SENSORY	BROAD_SENSORY			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:1922a6da4ba06ed4f559719d5769b89763a222015d1a0b6df604f253082f0711	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:76e319a0c89169a17de359e1	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	85356064d03872ac4bed179b8bbe8318ab67a9626be55d0d72288ee14e165265	85356064d03872ac4bed179b8bbe8318ab67a9626be55d0d72288ee14e165265	STRICT_FLAVOR	STRICT_FLAVOR	sensory.peach	sensory.peach	false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:48faec973a4c17e6e39df866e3576dbb9b0d38af317d0ae8e49ea3668b074823	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:76ecd82ba4e2ee69672e9656	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	0a74f3353673c6f25d8e51548677f3db9791381ffc33efa40175333268ab63ee	0a74f3353673c6f25d8e51548677f3db9791381ffc33efa40175333268ab63ee	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:9ba537e31f810752ed9cfa3f27c04f66c91070269d993be1c35438608a6ecc4e	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:76ef353a29c31688bea3679d	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	c9452dcec3d330f089036f5bdd23c12a421cee51c316169199a3a1596b52e4bb	c9452dcec3d330f089036f5bdd23c12a421cee51c316169199a3a1596b52e4bb	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:23bbcee497bfd42cb9ec9a9019abe8b2ee45ef7798b10c537dc4f7b1bfadf5e8	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:76f297b14718a9264de6c700	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	STRICT_FLAVOR	STRICT_FLAVOR	sensory.caramel	sensory.caramel	false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:7ac3f983f38924ed5abf42d5bc9184f2c46448ff3e9704fc1d42120243391042	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:76f370e7ebb8818a5d28febd	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	bbe8e9531e011540d71bdd2ba9addd73edf7e56313c446d5cf014f09e4e42eb1	bbe8e9531e011540d71bdd2ba9addd73edf7e56313c446d5cf014f09e4e42eb1	STRICT_FLAVOR	STRICT_FLAVOR	sensory.bitter	sensory.bitter	false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:0543e5502d12cd4f3991a898a4e45c73d236e49b5273d57aa63be671f9257c22	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:76f3b52456a78603634a2256	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	a1e634d900bf403fe72ab7bd3a20ca6f5130e76038585a94b21194960484e924	a1e634d900bf403fe72ab7bd3a20ca6f5130e76038585a94b21194960484e924	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:3a9c8072ddee869b6f0fefc5a2167f24f0b771c82f55c4816614888f9309ea4b	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:76f403c1e5c16a64a5012c44	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	83a1cbb2b2d02d342042c0042aac671146b9941c09820f430afa4a338ce8ebfe	83a1cbb2b2d02d342042c0042aac671146b9941c09820f430afa4a338ce8ebfe	STRICT_FLAVOR	STRICT_FLAVOR	sensory.hazelnut	sensory.hazelnut	false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:a86f560badb21c3fe8fac5e07dcf541f6d03240cecf236365b3fa0ec1dd7554d	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:76f5dfa3d472551a1ecbfe15	SEMANTICALLY_VALID	VALID_COMPOUND_SPLIT	520cdb563bf80b193aab6aad62781a9647c75dbf76748117299c7dac0ae63a87|533703fd6141e25f565fa24dee8ada19e1765495adb3daae56565b3bb6b4957a	520cdb563bf80b193aab6aad62781a9647c75dbf76748117299c7dac0ae63a87|533703fd6141e25f565fa24dee8ada19e1765495adb3daae56565b3bb6b4957a	STRICT_FLAVOR|INTENSITY_OR_QUALITY_MODIFIER	STRICT_FLAVOR|INTENSITY_OR_QUALITY_MODIFIER			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:9437fc875e3a9af39927b99349804550e44e919b733472da9a9327ee2fe666d9	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:76fbe2142fc02c38e1fb2f90	SEMANTICALLY_VALID	VALID_BROAD_SENSORY	7f18041501a6073856a11aeccde8725cb9fe20ddefe45b5772ae880290fb0f2c	7f18041501a6073856a11aeccde8725cb9fe20ddefe45b5772ae880290fb0f2c	BROAD_SENSORY	BROAD_SENSORY			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:e4d9708a33bcb7a05cfab58b1c8f6e7d47f7b7c2c7070c5908003b78a53ad814	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:76fe3b34a0a0f8fca05187ec	SEMANTICALLY_VALID	VALID_COMPOUND_PRESERVED	510e9cd005e362235259c1dbb49fe549fa788a63b29535195f9d396f79e9a05b	510e9cd005e362235259c1dbb49fe549fa788a63b29535195f9d396f79e9a05b	STRICT_FLAVOR	STRICT_FLAVOR		sensory.apple	false	false	false	true	V2_SEMANTIC_OR_MAPPING_CHANGE	hash:sha256:6e0f105e4db7e75dd59423dff4498a5ec5826e1717bc40efdf8c1786dbef9707	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:770051045a3cd7ae7a8268b3	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	2a4796d53a1ec4dd67daa38b92994c579e7ebe071ae5ceab870c5fc5736f2311	2a4796d53a1ec4dd67daa38b92994c579e7ebe071ae5ceab870c5fc5736f2311	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:1b82770e95d736802ac285a19e6603a094752bce33a05e36feb71fed3d9710f5	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:7702a9688b248305dd1b6559	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	206b5ec743f4c4871bc45ea8f93272fe162d8a1aaad6c684299ccdf813183c14	206b5ec743f4c4871bc45ea8f93272fe162d8a1aaad6c684299ccdf813183c14	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:b1f27c6ea612f0d263ac823baecd0d488023fdbd02a6745f80998b4529e68e68	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:770426a984956e666b1eb6c8	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	d23de180bc826d4bac2c61e45074adf007e7153d446617724173a4f1d2d2c4b0	d23de180bc826d4bac2c61e45074adf007e7153d446617724173a4f1d2d2c4b0	STRICT_FLAVOR	STRICT_FLAVOR		sensory.raspberry	false	false	false	true	V2_SEMANTIC_OR_MAPPING_CHANGE	hash:sha256:a7193e71fef9c8a13df0b6fb7f81c877efe2b023e77a50c6133ba9facaf0190d	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:7705cc36962ee814359a3af9	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	e3ae0782ba0071285ea94cdd96911e833557c794a3f16a90c4ffd6e603450a21	e3ae0782ba0071285ea94cdd96911e833557c794a3f16a90c4ffd6e603450a21	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:fb79d455c705fce5cc579f4562cb7de1c523e861480362448946187041123ecd	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:77066a37042289be85eebe29	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	618d663af0f1ec88a5a19defa65a2f80d06582a832510b12f475d80870bdb3ab	618d663af0f1ec88a5a19defa65a2f80d06582a832510b12f475d80870bdb3ab	STRICT_FLAVOR	STRICT_FLAVOR	sensory.rose	sensory.rose	false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:93eb4fbe25b527ab604b287b7c0be834379038bdb4dadb2c2906128d822578b7	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:7707c8b6f615fc3bea95e64b	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	e97407735e49029c96e5708c724fc9ce57b6335dba804a893320fcb7c0a07953	e97407735e49029c96e5708c724fc9ce57b6335dba804a893320fcb7c0a07953	STRICT_FLAVOR	STRICT_FLAVOR	sensory.raspberry	sensory.raspberry	false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:b0a6684a26e0331d2f445485d9d5f42ec3276f9ffea13c801e52080de98adcdd	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:77094cf34bbeadacf13c82e0	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	STRICT_FLAVOR	STRICT_FLAVOR	sensory.caramel	sensory.caramel	false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:a617b5e32b88a8f32afae59d7dfcbda76b260a70c6ca2a85bf74a7b14c87c053	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:770d34c6485c4e221e445c80	NON_DESCRIPTOR	MODIFIER_ONLY	fc66f021c67d064c1490a12b5a4d4d2f5167ca692a16ca12f1f3a4cda29a6fa9	fc66f021c67d064c1490a12b5a4d4d2f5167ca692a16ca12f1f3a4cda29a6fa9	INTENSITY_OR_QUALITY_MODIFIER	INTENSITY_OR_QUALITY_MODIFIER			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:fc66f021c67d064c1490a12b5a4d4d2f5167ca692a16ca12f1f3a4cda29a6fa9	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:7712d019c05540288ca6087d	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	bb3c78a5ebceae972f96ce02703dc26cc38605228683877d214c3d8138cf0b0b	bb3c78a5ebceae972f96ce02703dc26cc38605228683877d214c3d8138cf0b0b	STRICT_FLAVOR	STRICT_FLAVOR		sensory.orange	false	false	false	true	V2_SEMANTIC_OR_MAPPING_CHANGE	hash:sha256:ffdf3cbf8a3f1c704d16d531e4c81c7d14495891b8f21c480024b8439c17b2be	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
