cleaned_output_atom_id	descriptor_assertion_id	source_native_form_id	cleaned_form_id	cleaned_lexical_form_sha256	concept_cluster_id	mapping_state	canonical_concept_id	base_form_sha256	modifier_form_sha256s	component_concept_ids	normalization_authority	mapping_confidence	reversible_source_pointer	project_owner_reviewed	sensory_expert_adjudicated
cleaned-output-atom:b0564997d0121da854d62ac4	assertion-b2:81c6d97492b9c0c3d0da21dc	source-form:be7171fe658bae221ac10863	cleaned-form:02517a175e65db85d4468b5b	02517a175e65db85d4468b5baa1755802be1aa410232ac8dbf1d58ae89528abe	concept-cluster:f38d282b2fc1f001f767717d	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	sensory.clove	02517a175e65db85d4468b5baa1755802be1aa410232ac8dbf1d58ae89528abe		sensory.honey	NO_GOVERNED_AUTHORITY	0.700000	hash:sha256:40b1997beb04efac5e3106b135096cb68652fadd9ea1b30f7ee3e6e47ea065b2	false	false
cleaned-output-atom:f313383a7e8da77880975e3a	assertion-b2:81c9dbea8f742c3a3a82ece2	source-form:0187cf006f58f6f8aa69b240	cleaned-form:fc7647bee720ef94013a9ff0	fc7647bee720ef94013a9ff03d93d7bdc231eaa072f7312e27558fecf5dde52c	concept-cluster:2a29c88a3ea1b1bd8cbd948c	EXISTING_CANONICAL_EXACT	sensory.blackberry	fc7647bee720ef94013a9ff03d93d7bdc231eaa072f7312e27558fecf5dde52c		sensory.blackberry	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	restricted://post20k_extension/assertions/assertion-b2:81c9dbea8f742c3a3a82ece2	false	false
cleaned-output-atom:87a445fc2d53a850c1187604	assertion-b2:81ca8ed80a2c8a72d107af56	source-form:c877647d1eef4e2a53959784	cleaned-form:c877647d1eef4e2a53959784	c877647d1eef4e2a539597841d24963407bb2d32fde8cb5cff82f19d9e973d8f	concept-cluster:9e5d5d7a8c97ee4071468b15	AMBIGUOUS_CONCEPT_BOUNDARY		c877647d1eef4e2a539597841d24963407bb2d32fde8cb5cff82f19d9e973d8f			NO_GOVERNED_AUTHORITY	0.000000	hash:sha256:d2c37c01cbf0a7358eaaf0fad6ae2d1c6b3d93eb2b11a0a2a96ef8b0b3344967	false	false
cleaned-output-atom:c2980f9ebdbfe9aec16d727c	assertion-b2:81cb0a73c09e29a3cf03254b	source-form:7876ab82ad2df908f840d321	cleaned-form:6d1c5859550824d403d8c31a	6d1c5859550824d403d8c31af9ac673b7ba206e6f87e61e096a017299f74d63f	concept-cluster:f4c9332bdc5af1332b4beebe	EXISTING_CANONICAL_EXACT	sensory.jasmine	6d1c5859550824d403d8c31af9ac673b7ba206e6f87e61e096a017299f74d63f		sensory.jasmine	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:e0e3a48091dd08de8a74c3c7c1761330951ec9c3ccb85160830f277e137cae5b	false	false
cleaned-output-atom:1e4bef389ed014fcfdf8a2b5	assertion-b2:81cd12f31588c13fb46531ce	source-form:099bbde85d2ab4f33035c0d4	cleaned-form:099bbde85d2ab4f33035c0d4	099bbde85d2ab4f33035c0d46c8195e2e9b8c3d6af7c24b1eabcf5bf8afc08ed	concept-cluster:9e3735e073075f3f9406dc80	EXISTING_CANONICAL_EXACT	sensory.black_tea	099bbde85d2ab4f33035c0d46c8195e2e9b8c3d6af7c24b1eabcf5bf8afc08ed			MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:099bbde85d2ab4f33035c0d46c8195e2e9b8c3d6af7c24b1eabcf5bf8afc08ed	false	false
cleaned-output-atom:025caef454645976d1671813	assertion-b2:81ce8591e8652d47ecb10f3d	source-form:939cdab24ab8e2507ed87ced	cleaned-form:939cdab24ab8e2507ed87ced	939cdab24ab8e2507ed87ced1fc8c119a04255d1767de1ab72c005300747df3b	concept-cluster:fb2298fd8ba103e6e95a0fae	GENUINE_ONTOLOGY_CANDIDATE		939cdab24ab8e2507ed87ced1fc8c119a04255d1767de1ab72c005300747df3b			NO_GOVERNED_AUTHORITY	0.000000	hash:sha256:8389251d2c431fc41235d9353054da8aaf45bab75ade7452dfd1055c52b8661c	false	false
cleaned-output-atom:205b4a5272ee4bb4a0d0850b	assertion-b2:81d0952671c4cb8308fa3fc2	source-form:329d81722740efdd0d33a5f1	cleaned-form:8290c583738717f6ceea216b	8290c583738717f6ceea216b3c94302eeaf53dc81bcaf4337a593bb6a752b851	concept-cluster:e0b6b05a6bb4b3d9ae198883	MODIFIER_OF_EXISTING_CONCEPT		8290c583738717f6ceea216b3c94302eeaf53dc81bcaf4337a593bb6a752b851	8290c583738717f6ceea216b3c94302eeaf53dc81bcaf4337a593bb6a752b851		NO_GOVERNED_AUTHORITY	0.900000	restricted://post20k_extension/assertions/assertion-b2:81d0952671c4cb8308fa3fc2	false	false
cleaned-output-atom:008843c136cc96f3cbf4e457	assertion-b2:81d14d34a2eb8eb2ceb2eb15	source-form:b579d00d3939d52a938bd668	cleaned-form:12fad53d7ead16e0de5e2f4e	12fad53d7ead16e0de5e2f4ecf70102a8f1971916c5a1bd7dbf7360f5d5ac1b0	concept-cluster:fff4e8ec42c9fca16e65d7ee	AMBIGUOUS_CONCEPT_BOUNDARY		12fad53d7ead16e0de5e2f4ecf70102a8f1971916c5a1bd7dbf7360f5d5ac1b0			NO_GOVERNED_AUTHORITY	0.000000	hash:sha256:98343b6f2347cdd392288c0e0f5b27b9eb9b710dc5a7c1364011dacd3bb8cd89	false	false
cleaned-output-atom:d22f07256e1dac2cd17e5e3f	assertion-b2:81d221fac85e1ad3e57f062a	source-form:2efe147f807a984572e45054	cleaned-form:2efe147f807a984572e45054	2efe147f807a984572e45054d5d16169d9b8bdf4fcc0d45d12fb269a8be12f5b	concept-cluster:550c354ca9f3411d5b5fe931	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	sensory.apple	2efe147f807a984572e45054d5d16169d9b8bdf4fcc0d45d12fb269a8be12f5b		sensory.apple	NO_GOVERNED_AUTHORITY	0.700000	hash:sha256:5e13f4853ea08e6a34507959372aa068eb47cc7944bb1d8384b1f9defab1b1e3	false	false
cleaned-output-atom:06f64b317929121a101bbdca	assertion-b2:81d5a7677c37bb2afbdebf14	source-form:039b3254950cfd6e62ea76ed	cleaned-form:3bbd81ca7735640cb5a7f837	3bbd81ca7735640cb5a7f837d52559d6ca22ec9b5892ef4c33da75ada9dad63c	concept-cluster:3918c21a81dab5cdf6b4f38a	GENUINE_ONTOLOGY_CANDIDATE		3bbd81ca7735640cb5a7f837d52559d6ca22ec9b5892ef4c33da75ada9dad63c			NO_GOVERNED_AUTHORITY	0.000000	restricted://post20k_extension/assertions/assertion-b2:81d5a7677c37bb2afbdebf14	false	false
cleaned-output-atom:b1dadd9df32b9724d91f9413	assertion-b2:81d5a7677c37bb2afbdebf14	source-form:039b3254950cfd6e62ea76ed	cleaned-form:740d9472155d310672c71c28	740d9472155d310672c71c284d4b91e751b93f8f0a5a3ed9ee01b30f204bf0a8	concept-cluster:af5cfea7fb578d5ae07545f5	EXISTING_CANONICAL_EXACT	sensory.cocoa	740d9472155d310672c71c284d4b91e751b93f8f0a5a3ed9ee01b30f204bf0a8		sensory.cocoa	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	restricted://post20k_extension/assertions/assertion-b2:81d5a7677c37bb2afbdebf14	false	false
cleaned-output-atom:477a70b3271d8bec098a2306	assertion-b2:81d5de7e2097ad952428426a	source-form:c42f334fcb88864f18653f94	cleaned-form:6011d7a8f33ed8ec9a98ae81	6011d7a8f33ed8ec9a98ae8103b24310067dd7eb1a6dff6baa3c478612d313a1	concept-cluster:460c490805e120bf25b3c38d	EXISTING_CANONICAL_EXACT	sensory.cinnamon	6011d7a8f33ed8ec9a98ae8103b24310067dd7eb1a6dff6baa3c478612d313a1		sensory.cinnamon	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:108620c52154f56ec312441360d3320eff3e0781973bd8fbef1a3008e70cd635	false	false
cleaned-output-atom:bd227cebae7feb6514e7c47f	assertion-b2:81d98a5ca978700ddad86943	source-form:c0f1779c16d26bac92c4e32f	cleaned-form:c0f1779c16d26bac92c4e32f	c0f1779c16d26bac92c4e32fe385d4214da39e7bd6f87aa7a4ce2bef8fb669ed	concept-cluster:1bbe75434eceb735c8a8ee29	QUALITY_OR_STRUCTURE_ATTRIBUTE		c0f1779c16d26bac92c4e32fe385d4214da39e7bd6f87aa7a4ce2bef8fb669ed			NO_GOVERNED_AUTHORITY	0.700000	hash:sha256:0fd8ad140129af9936745828cf94d20f32142d06c69064485bdd1aa280b3602d	false	false
cleaned-output-atom:7fb6173fd3e549bb6ef979cb	assertion-b2:81dfa97466731b04f017706d	source-form:36247b7d25973a97f69be74f	cleaned-form:3df17b92d63c1eb0fd5cddac	3df17b92d63c1eb0fd5cddac88929a813642e02414689ebb0556dfba67d081eb	concept-cluster:ca073af3d7269f217c2a5d1a	GENUINE_ONTOLOGY_CANDIDATE		3df17b92d63c1eb0fd5cddac88929a813642e02414689ebb0556dfba67d081eb			NO_GOVERNED_AUTHORITY	0.000000	restricted://post20k_extension/assertions/assertion-b2:81dfa97466731b04f017706d	false	false
cleaned-output-atom:17b43b9bc440b9dd2a235904	assertion-b2:81e0c31967d8ac3d3084896a	source-form:eb775be89e22d158b2e5c1fa	cleaned-form:87d2cdbe4385080ba6000193	87d2cdbe4385080ba6000193893d9f8aa2405ce2e00bff3dfe5e9385ada63355	concept-cluster:840aaf801b175649fa871c25	GENUINE_ONTOLOGY_CANDIDATE		b3c5c82a7a9d1c4ab8a56d8f6dc392db7c7f135218ff11d7d5da900c7c2ce350	d0d092b83d4aefab43b6c1ba0d766d7e1a0d2677ab9abe374d6d5fe83a1ee641		NO_GOVERNED_AUTHORITY	0.000000	restricted://post20k_extension/assertions/assertion-b2:81e0c31967d8ac3d3084896a	false	false
cleaned-output-atom:f3f4ec793d097be0a54d0c66	assertion-b2:81e0c31967d8ac3d3084896a	source-form:eb775be89e22d158b2e5c1fa	cleaned-form:12fad53d7ead16e0de5e2f4e	12fad53d7ead16e0de5e2f4ecf70102a8f1971916c5a1bd7dbf7360f5d5ac1b0	concept-cluster:fff4e8ec42c9fca16e65d7ee	AMBIGUOUS_CONCEPT_BOUNDARY		12fad53d7ead16e0de5e2f4ecf70102a8f1971916c5a1bd7dbf7360f5d5ac1b0			NO_GOVERNED_AUTHORITY	0.000000	restricted://post20k_extension/assertions/assertion-b2:81e0c31967d8ac3d3084896a	false	false
cleaned-output-atom:a58a946a0900a51f8c55ba82	assertion-b2:81e88d0af786195e3a3eb32d	source-form:da51938777726566b44abd22	cleaned-form:c0f1779c16d26bac92c4e32f	c0f1779c16d26bac92c4e32fe385d4214da39e7bd6f87aa7a4ce2bef8fb669ed	concept-cluster:1bbe75434eceb735c8a8ee29	QUALITY_OR_STRUCTURE_ATTRIBUTE		c0f1779c16d26bac92c4e32fe385d4214da39e7bd6f87aa7a4ce2bef8fb669ed			NO_GOVERNED_AUTHORITY	0.700000	hash:sha256:6c65ec80b800d82f614f48a6911788cd4ff6149d43495abfe798dc64754f8948	false	false
cleaned-output-atom:ff7791194fad1a64e127df8f	assertion-b2:81ebe063c3fb75f6e7ac48ed	source-form:a87b3e348ccb598ecb71bb83	cleaned-form:a87b3e348ccb598ecb71bb83	a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8	concept-cluster:89815ab731cb2c2b38bd3f75	QUALITY_OR_STRUCTURE_ATTRIBUTE		a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8			NO_GOVERNED_AUTHORITY	0.700000	hash:sha256:9afc0960744e8cbac46fe4e2fdbb275f9e8629a220d22a7c9809d1013b4ed965	false	false
cleaned-output-atom:68048bc1d2ea6a0262af139b	assertion-b2:81ed3ed5f0b162ebac0a65ba	source-form:f223faa96f22916294922b17	cleaned-form:3a7bd3e2360a3d29eea436fc	3a7bd3e2360a3d29eea436fcfb7e44c735d117c42d1c1835420b6b9942dd4f1b	concept-cluster:550c354ca9f3411d5b5fe931	EXISTING_CANONICAL_EXACT	sensory.apple	3a7bd3e2360a3d29eea436fcfb7e44c735d117c42d1c1835420b6b9942dd4f1b		sensory.apple	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:ff9d7de843a47531e9079c9e700e594b67542d2b017b07418c98e6d9c62bf234	false	false
cleaned-output-atom:a3c62e70cc8c1e35cc2ecc68	assertion-b2:81ee3dca9b933ad8080d72d7	source-form:6d1c5859550824d403d8c31a	cleaned-form:6d1c5859550824d403d8c31a	6d1c5859550824d403d8c31af9ac673b7ba206e6f87e61e096a017299f74d63f	concept-cluster:f4c9332bdc5af1332b4beebe	EXISTING_CANONICAL_EXACT	sensory.jasmine	6d1c5859550824d403d8c31af9ac673b7ba206e6f87e61e096a017299f74d63f		sensory.jasmine	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:2fc6527a308fcec1c2185c0a7a3fb2bae3c459095cd659dcfea611a98b86e18f	false	false
cleaned-output-atom:d50289642617e619a4929e89	assertion-b2:81ef882dc29bae00f22defed	source-form:1b35cfba043c1d10319eaf83	cleaned-form:1b35cfba043c1d10319eaf83	1b35cfba043c1d10319eaf830c8b0e3ad846e6c2249b2c12a250eea00f281919	concept-cluster:81e6113e43689f17fc21caa6	GENUINE_ONTOLOGY_CANDIDATE		1b35cfba043c1d10319eaf830c8b0e3ad846e6c2249b2c12a250eea00f281919			NO_GOVERNED_AUTHORITY	0.000000	hash:sha256:82a0dcda8d56d5b6acbd805ee70f297b4a4cb3dcaecb20252bd651bf9402ffa5	false	false
cleaned-output-atom:6634b77720a758d5b4163331	assertion-b2:81ef8b1f37eb4b59369127f1	source-form:c3015a24147356412740562c	cleaned-form:d751ccb2237a8c78679d94d5	d751ccb2237a8c78679d94d57d2713690958a34b440e7a141bc0aaedabde095b	concept-cluster:8e4591cb1c2e54de44cdcca9	EXISTING_CANONICAL_EXACT	sensory.brown_sugar	d751ccb2237a8c78679d94d57d2713690958a34b440e7a141bc0aaedabde095b			MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:b63a41f29ea82db54382e00513f515f6965081c8e04e6e14d78621aea88a7666	false	false
cleaned-output-atom:e392c8135c4cca45ec3d0f4f	assertion-b2:81efc95394c8c8aad1088820	source-form:7073ba391f6781ee969ea9b3	cleaned-form:7073ba391f6781ee969ea9b3	7073ba391f6781ee969ea9b37004effb0c0d9c9718e167f1c806e7ece89d8509	concept-cluster:e9ab5b692e49469eecd68d34	GENUINE_ONTOLOGY_CANDIDATE		7073ba391f6781ee969ea9b37004effb0c0d9c9718e167f1c806e7ece89d8509			NO_GOVERNED_AUTHORITY	0.000000	hash:sha256:2976c690dd1e0d8a756ce0ad089d9000b4bada463fe5fe8b7866f11959855e68	false	false
cleaned-output-atom:fc2e82bd05028ae8f21b2aac	assertion-b2:81f0a9c98dd253ad20720429	source-form:ebcf983695346eea63258d8a	cleaned-form:a55e2e3846a51f6ad0abfdfb	a55e2e3846a51f6ad0abfdfbdea2ba0e5e0c76b5ccfa8a920895fedeae89a8b6	concept-cluster:92bac7e710e58049970d1da9	EXISTING_CANONICAL_EXACT	sensory.honey	a55e2e3846a51f6ad0abfdfbdea2ba0e5e0c76b5ccfa8a920895fedeae89a8b6		sensory.honey	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:6484bb304f491ba178ecc50c528c2183c0ecf27fa7f3fef13d16cfacd34b1196	false	false
cleaned-output-atom:81dc49e5fdac9821258c9478	assertion-b2:81f238d5fd22c1c6ecc0b350	source-form:d776f7cf4e43af5c0bc12b56	cleaned-form:d776f7cf4e43af5c0bc12b56	d776f7cf4e43af5c0bc12b5634fa50843c0158263f1552540447d3e28e7528a2	concept-cluster:387227b0ee0ed3845bb6bd33	GENUINE_ONTOLOGY_CANDIDATE		d776f7cf4e43af5c0bc12b5634fa50843c0158263f1552540447d3e28e7528a2			NO_GOVERNED_AUTHORITY	0.000000	hash:sha256:58d7168ed10e41c45d1654b4443568bff6c32bc5df597a7d87d2fea9abe74a1d	false	false
cleaned-output-atom:03e6af908b6676ce98de8982	assertion-b2:81f5894f77329e4ce761689e	source-form:258e5f076bba687259266eff	cleaned-form:2a4796d53a1ec4dd67daa38b	2a4796d53a1ec4dd67daa38b92994c579e7ebe071ae5ceab870c5fc5736f2311	concept-cluster:5e3505ae5600c4d4a675f5fb	GENUINE_ONTOLOGY_CANDIDATE		2a4796d53a1ec4dd67daa38b92994c579e7ebe071ae5ceab870c5fc5736f2311			NO_GOVERNED_AUTHORITY	0.000000	hash:sha256:efc4ea91bc70996530ffc5953312399a0ece539f7d64474b15f78c9ec3136a1e	false	false
cleaned-output-atom:3e12d59e0cb01e437a80c78d	assertion-b2:81f7ebb83c6340cce8fb8cb5	source-form:cb48108ea0d1b87a515dc3d6	cleaned-form:cb48108ea0d1b87a515dc3d6	cb48108ea0d1b87a515dc3d6e3427200d98af7795ccc4ad81d85d17c04d0237b	concept-cluster:c240060f928a7b34fbb7164f	GENUINE_ONTOLOGY_CANDIDATE		cb48108ea0d1b87a515dc3d6e3427200d98af7795ccc4ad81d85d17c04d0237b			NO_GOVERNED_AUTHORITY	0.000000	hash:sha256:61c57273f692b10ec18617789fe00fa4829766a853e552de7a88466e5344a0e1	false	false
cleaned-output-atom:8af5f638b2e9003a8b809b3f	assertion-b2:81f881acfe58f7804ec7acee	source-form:16eddf1578aee94c7b526373	cleaned-form:9738eaf312d761a8ae49f777	9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014	concept-cluster:cf06d9dc3cdf43dc497ae9c1	AMBIGUOUS_CONCEPT_BOUNDARY		9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014			NO_GOVERNED_AUTHORITY	0.000000	restricted://post20k_extension/assertions/assertion-b2:81f881acfe58f7804ec7acee	false	false
cleaned-output-atom:ff963dd2f4e64adefe5cb0a9	assertion-b2:81fbece31ea4d3cc7b98fe1b	source-form:5137c8760c9411860cdc0ecc	cleaned-form:3b066804f6d1d077173cfe4d	3b066804f6d1d077173cfe4d06002e6a61e6f21c2b2e648417962115f1afcd8e	concept-cluster:f4667d8c54a242c4ffef007d	MODIFIER_OF_EXISTING_CONCEPT		3b066804f6d1d077173cfe4d06002e6a61e6f21c2b2e648417962115f1afcd8e	3b066804f6d1d077173cfe4d06002e6a61e6f21c2b2e648417962115f1afcd8e		NO_GOVERNED_AUTHORITY	0.900000	hash:sha256:2ff678a4ddd496c3621102feca870fe487cac9fc7e3291a0061a0caf175b87e3	false	false
cleaned-output-atom:99a54397cd0520420e80630e	assertion-b2:81fc2b1f4a63a8879b92d5bf	source-form:98a4f7655958a385a0667bad	cleaned-form:98a4f7655958a385a0667bad	98a4f7655958a385a0667bad61bac1b10f31df5f39eb57e06527dc1949acaf18	concept-cluster:5445e5ca3defec69c220ad05	GENUINE_ONTOLOGY_CANDIDATE		98a4f7655958a385a0667bad61bac1b10f31df5f39eb57e06527dc1949acaf18			NO_GOVERNED_AUTHORITY	0.000000	restricted://post20k_extension/assertions/assertion-b2:81fc2b1f4a63a8879b92d5bf	false	false
cleaned-output-atom:ec4f1aa3e1178d127cf6b4dd	assertion-b2:81fda07c22a339366e82cfc7	source-form:b6f436d9d3beaf4d676ebab5	cleaned-form:510e9cd005e362235259c1db	510e9cd005e362235259c1dbb49fe549fa788a63b29535195f9d396f79e9a05b	concept-cluster:550c354ca9f3411d5b5fe931	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	sensory.apple	510e9cd005e362235259c1dbb49fe549fa788a63b29535195f9d396f79e9a05b		sensory.apple	NO_GOVERNED_AUTHORITY	0.700000	restricted://post20k_extension/assertions/assertion-b2:81fda07c22a339366e82cfc7	false	false
cleaned-output-atom:65f11c8debcbfd2af3cee66c	assertion-b2:820363bf7d9ffad57ff3e035	source-form:05dcae2b47ae8627c7efc703	cleaned-form:5296c024e03e439ba3d72c8e	5296c024e03e439ba3d72c8e432d4f890b3cd0d2c36d67d428aa1e401e675b69	concept-cluster:d61d460bdbca3f8e00d2bd30	EXISTING_CANONICAL_EXACT	sensory.vanilla	5296c024e03e439ba3d72c8e432d4f890b3cd0d2c36d67d428aa1e401e675b69		sensory.vanilla	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:9480fb8ad1a14f8a2d3b64be415d11cf659bfdcf6b1c4f777dde0fea49b40a8b	false	false
cleaned-output-atom:f2e1140a23b53cd7b775d06f	assertion-b2:8203d408aef76f9e66d6dc85	source-form:b1123b42a6d1bb3e5e45c403	cleaned-form:b1123b42a6d1bb3e5e45c403	b1123b42a6d1bb3e5e45c40353a2bbe668e240933f735d4d48dbc2563e3c9310	concept-cluster:428200dc97310a3af7140d6a	AMBIGUOUS_CONCEPT_BOUNDARY		b1123b42a6d1bb3e5e45c40353a2bbe668e240933f735d4d48dbc2563e3c9310			NO_GOVERNED_AUTHORITY	0.000000	restricted://post20k_extension/assertions/assertion-b2:8203d408aef76f9e66d6dc85	false	false
cleaned-output-atom:d47a9f12b1bfa040f67fec53	assertion-b2:82051faa42443cf694936859	source-form:d5fab6d3de1d6a40c11a2e92	cleaned-form:8286ee4ea8f54f0276bcd4a1	8286ee4ea8f54f0276bcd4a125de6fd38a58534eebe24df396f05febeee3a91a	concept-cluster:e02f9c8ddc5d774d0a65608d	EXISTING_CANONICAL_MORPHOLOGICAL_VARIANT	sensory.grape	8286ee4ea8f54f0276bcd4a125de6fd38a58534eebe24df396f05febeee3a91a		sensory.grape	MACHINE_GOVERNED_HIGH_CONFIDENCE	0.980000	restricted://post20k_extension/assertions/assertion-b2:82051faa42443cf694936859	false	false
cleaned-output-atom:5ee8b1cd066e4325520116ba	assertion-b2:82053cd839c59a212ecd3193	source-form:abf61b12b0266e8e76b502ff	cleaned-form:2daf0e6c79009f9234ed9baa	2daf0e6c79009f9234ed9baa5bb930898e2847810617e118518d88e4d3140a2e	concept-cluster:08f3a3dfb648c5f643d502b8	EXISTING_CANONICAL_EXACT	sensory.cherry	2daf0e6c79009f9234ed9baa5bb930898e2847810617e118518d88e4d3140a2e		sensory.cherry	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	restricted://post20k_extension/assertions/assertion-b2:82053cd839c59a212ecd3193	false	false
cleaned-output-atom:015b0feeb30a8399c7544335	assertion-b2:8205f64a48660b95baed54be	source-form:9039bc6c0b3f5e0c6f926d24	cleaned-form:d0d092b83d4aefab43b6c1ba	d0d092b83d4aefab43b6c1ba0d766d7e1a0d2677ab9abe374d6d5fe83a1ee641	concept-cluster:edc79f2faf469b35f9f398c1	MODIFIER_OF_EXISTING_CONCEPT		d0d092b83d4aefab43b6c1ba0d766d7e1a0d2677ab9abe374d6d5fe83a1ee641	d0d092b83d4aefab43b6c1ba0d766d7e1a0d2677ab9abe374d6d5fe83a1ee641		NO_GOVERNED_AUTHORITY	0.900000	restricted://post20k_extension/assertions/assertion-b2:8205f64a48660b95baed54be	false	false
cleaned-output-atom:b2a45d0bfe1341d4da987077	assertion-b2:8206388657bf0637a1a5d45a	source-form:0a74f3353673c6f25d8e5154	cleaned-form:0a74f3353673c6f25d8e5154	0a74f3353673c6f25d8e51548677f3db9791381ffc33efa40175333268ab63ee	concept-cluster:56ae35d0e1173ad65db8856f	GENUINE_ONTOLOGY_CANDIDATE		0a74f3353673c6f25d8e51548677f3db9791381ffc33efa40175333268ab63ee			NO_GOVERNED_AUTHORITY	0.000000	hash:sha256:9867090b385c8117dbe45f561a56716081a99229a676ff066d817848b9d786fa	false	false
cleaned-output-atom:7d875320b787dc20e9ffdcc8	assertion-b2:820971a9b2d4bf3bb6cd8bae	source-form:98b946f0ec07b871cc5b3292	cleaned-form:98b946f0ec07b871cc5b3292	98b946f0ec07b871cc5b32923c8a8f96804e46428af8a4b6eb14672a0bca3338	concept-cluster:abb2bcf3d1d6e7c973a64be1	GENUINE_ONTOLOGY_CANDIDATE		98b946f0ec07b871cc5b32923c8a8f96804e46428af8a4b6eb14672a0bca3338			NO_GOVERNED_AUTHORITY	0.000000	hash:sha256:9aa40dbcc947362140ccc8ed67386cd6f8c266bd168015a37bf4812bc941c542	false	false
cleaned-output-atom:d748916eb80129b3834921e3	assertion-b2:820ec7f274c50c281cede3ac	source-form:7499aced43869b27f505701e	cleaned-form:7499aced43869b27f505701e	7499aced43869b27f505701e4edc737f0cc346add1240d4ba86fbfa251e0fc35	concept-cluster:82c770dc95c80374ce894646	AMBIGUOUS_CONCEPT_BOUNDARY		7499aced43869b27f505701e4edc737f0cc346add1240d4ba86fbfa251e0fc35			NO_GOVERNED_AUTHORITY	0.000000	hash:sha256:56d43697fd1ca9f0d14e418f7e64ac15da69049c4a81a71b98bb94a2271c448b	false	false
cleaned-output-atom:d3008a235c70abfc9a4a0e2c	assertion-b2:820f1e5f1fc5279a1262cdc8	source-form:2fe128498fd44396ef3ffebd	cleaned-form:992c812e2b3074466600a23f	992c812e2b3074466600a23f5ac5bdf6f15cb35044dd381c7fa3ee38afec4df2	concept-cluster:c2647737371acb79316f6b69	GENUINE_ONTOLOGY_CANDIDATE		992c812e2b3074466600a23f5ac5bdf6f15cb35044dd381c7fa3ee38afec4df2			NO_GOVERNED_AUTHORITY	0.000000	hash:sha256:185dfccc5da536b966819a54b541f3d37bd856c627859b62b43136ab7ef422e2	false	false
cleaned-output-atom:4a363e89f173f3bc27185685	assertion-b2:821081a16ecd9129c88132fd	source-form:bf70552eb765992c6222a8c2	cleaned-form:97cfbe87531abe0c6bac7b21	97cfbe87531abe0c6bac7b21d616cb422faaa158a9f2ae7e8685c79eb85fc65e	concept-cluster:bacfe24f3701173b66529fe5	EXISTING_CANONICAL_EXACT	sensory.pear	97cfbe87531abe0c6bac7b21d616cb422faaa158a9f2ae7e8685c79eb85fc65e		sensory.pear	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	restricted://post20k_extension/assertions/assertion-b2:821081a16ecd9129c88132fd	false	false
cleaned-output-atom:31ee115fb5f62c1c92999449	assertion-b2:8210f7c16c3557bea05853e6	source-form:9b93e56bac7dafe920105787	cleaned-form:9b93e56bac7dafe920105787	9b93e56bac7dafe920105787c5b3377827cb129ebea9b78df9488da3449360ce	concept-cluster:2ea50d03e9439e1f76f4057a	GENUINE_ONTOLOGY_CANDIDATE		9b93e56bac7dafe920105787c5b3377827cb129ebea9b78df9488da3449360ce			NO_GOVERNED_AUTHORITY	0.000000	hash:sha256:f2fd8d6ede82b043310e54009b82c5f68bdf56e5b16ac69bc2f6c5d69bbfc47b	false	false
cleaned-output-atom:f122101be1311278aa2c4418	assertion-b2:8211f0cf0ca3e845b5c8a4a6	source-form:01e7c30f7fec479d601b6df8	cleaned-form:b9043c16af362f30807deaf6	b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d	concept-cluster:527fc2be53e4a1f199e90a03	MODIFIER_OF_EXISTING_CONCEPT		b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d	b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d	sensory.sweet	NO_GOVERNED_AUTHORITY	0.900000	restricted://post20k_extension/assertions/assertion-b2:8211f0cf0ca3e845b5c8a4a6	false	false
