segmentation_group_id	effective_record_id	source_family_id	publication_layer	source_field_label	source_locator	raw_field_text_or_restricted_pointer	raw_field_text_sha256	first_pass_atom_count	first_pass_atom_sha256s	cleaned_atom_count	cleaned_atom_sha256s	segmentation_decisions	minimum_segmentation_confidence	decision_basis	review_requirement	segmentation_reversible
segmentation-field:6eacd4c1b77d303c0c72a847	effective-b2:d317670a5472aba663c5fcd6	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Body description	sheet:All Panelists#row=290;column=20	hash:sha256:572b23203d2009b9c00a1dce2998c9422e466db45c29414bbc381078d5c3ecb9	572b23203d2009b9c00a1dce2998c9422e466db45c29414bbc381078d5c3ecb9	4	01024deec75e9c0eb827d664f2a6880101e363819017fa6d96b0b345ea25ef3e|a064b73b3256d69ad0937be44fc033aae2955ce8bc06a9ba1c5bb16228effbae|c082456a7766e23a18db084cd34b6ff510baef506548b897cc80e9b7d3e121c8|c0f1779c16d26bac92c4e32fe385d4214da39e7bd6f87aa7a4ce2bef8fb669ed	4	['01024deec75e9c0eb827d664f2a6880101e363819017fa6d96b0b345ea25ef3e']|['a064b73b3256d69ad0937be44fc033aae2955ce8bc06a9ba1c5bb16228effbae']|['c082456a7766e23a18db084cd34b6ff510baef506548b897cc80e9b7d3e121c8']|['c0f1779c16d26bac92c4e32fe385d4214da39e7bd6f87aa7a4ce2bef8fb669ed']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:92d44a0f59f1cbea60c3a244	effective-b2:d317670a5472aba663c5fcd6	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Aroma description	sheet:All Panelists#row=9;column=5	hash:sha256:5b213c2648697f5a982e57238fc6277e88d873c84187b93c0108557716fde9c8	5b213c2648697f5a982e57238fc6277e88d873c84187b93c0108557716fde9c8	1	5b213c2648697f5a982e57238fc6277e88d873c84187b93c0108557716fde9c8	1	['5b213c2648697f5a982e57238fc6277e88d873c84187b93c0108557716fde9c8']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:3592de6e1bc628ec6f22f0e5	effective-b2:d317670a5472aba663c5fcd6	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Bitterness description	sheet:All Panelists#row=290;column=17	hash:sha256:6c1ff09db3a73dc4a854f695d20d174a848d55f2d743bab2ee1f8fc75be454f3	6c1ff09db3a73dc4a854f695d20d174a848d55f2d743bab2ee1f8fc75be454f3	1	6c1ff09db3a73dc4a854f695d20d174a848d55f2d743bab2ee1f8fc75be454f3	1	['6c1ff09db3a73dc4a854f695d20d174a848d55f2d743bab2ee1f8fc75be454f3']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	AUTOMATED_SAFE_RULE	true
segmentation-field:ee021d460ddd933c809d0039	effective-b2:d317670a5472aba663c5fcd6	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Bouquet description	sheet:All Panelists#row=9;column=7	hash:sha256:71e9390c7a61a25f457f099107c7f5fe0bf16dd6d97d55729466060047f2bd4c	71e9390c7a61a25f457f099107c7f5fe0bf16dd6d97d55729466060047f2bd4c	4	1b35cfba043c1d10319eaf830c8b0e3ad846e6c2249b2c12a250eea00f281919|57f64f1b45572420f70df63573f4b115970951a20723cd4e8371d88e13dbcea2|8286ee4ea8f54f0276bcd4a125de6fd38a58534eebe24df396f05febeee3a91a|da43f06caa04c6fd627b63e9e825119a41a376d12ca7a306769d6ea652f9a486	4	['1b35cfba043c1d10319eaf830c8b0e3ad846e6c2249b2c12a250eea00f281919']|['57f64f1b45572420f70df63573f4b115970951a20723cd4e8371d88e13dbcea2']|['8286ee4ea8f54f0276bcd4a125de6fd38a58534eebe24df396f05febeee3a91a']|['da43f06caa04c6fd627b63e9e825119a41a376d12ca7a306769d6ea652f9a486']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:2d63c6ae5112130193cd0683	effective-b2:d317670a5472aba663c5fcd6	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Sweetness description	sheet:All Panelists#row=100;column=14	hash:sha256:740d9472155d310672c71c284d4b91e751b93f8f0a5a3ed9ee01b30f204bf0a8	740d9472155d310672c71c284d4b91e751b93f8f0a5a3ed9ee01b30f204bf0a8	1	740d9472155d310672c71c284d4b91e751b93f8f0a5a3ed9ee01b30f204bf0a8	1	['740d9472155d310672c71c284d4b91e751b93f8f0a5a3ed9ee01b30f204bf0a8']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	AUTOMATED_SAFE_RULE	true
segmentation-field:3d9a2b7ebae13d57a2056b6f	effective-b2:d317670a5472aba663c5fcd6	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Bitterness description	sheet:All Panelists#row=9;column=17	hash:sha256:76e3b9e3bbad529cb823f9ce0d4445245f001ecfe9669e40cf5623153842039d	76e3b9e3bbad529cb823f9ce0d4445245f001ecfe9669e40cf5623153842039d	2	54c0bcab0e7334379ea4e9df9706f845ebcd39924b2d291fb78ebc82f1b4317b|6c1ff09db3a73dc4a854f695d20d174a848d55f2d743bab2ee1f8fc75be454f3	2	['54c0bcab0e7334379ea4e9df9706f845ebcd39924b2d291fb78ebc82f1b4317b']|['6c1ff09db3a73dc4a854f695d20d174a848d55f2d743bab2ee1f8fc75be454f3']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	AUTOMATED_SAFE_RULE	true
segmentation-field:e29487caeae5e64f3991a2de	effective-b2:d317670a5472aba663c5fcd6	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Body description	sheet:All Panelists#row=100;column=20	hash:sha256:77b77601c255f24709f8b13144f531b11eabd9dcc9d29678eb1a08b96b37940c	77b77601c255f24709f8b13144f531b11eabd9dcc9d29678eb1a08b96b37940c	2	1ec0fe141fba1936860db9c51056213412feca312cb9e888a88a330a0d9fc8b6|f811eb5c56eeb90a48b9dfc01b860424a8c7b4bd349119d07a8969dd7811b127	2	['1ec0fe141fba1936860db9c51056213412feca312cb9e888a88a330a0d9fc8b6']|['f811eb5c56eeb90a48b9dfc01b860424a8c7b4bd349119d07a8969dd7811b127']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:98f97aa169cc152b2ecbe975	effective-b2:d317670a5472aba663c5fcd6	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Body description	sheet:All Panelists#row=478;column=20	hash:sha256:77b77601c255f24709f8b13144f531b11eabd9dcc9d29678eb1a08b96b37940c	77b77601c255f24709f8b13144f531b11eabd9dcc9d29678eb1a08b96b37940c	2	1ec0fe141fba1936860db9c51056213412feca312cb9e888a88a330a0d9fc8b6|f811eb5c56eeb90a48b9dfc01b860424a8c7b4bd349119d07a8969dd7811b127	2	['1ec0fe141fba1936860db9c51056213412feca312cb9e888a88a330a0d9fc8b6']|['f811eb5c56eeb90a48b9dfc01b860424a8c7b4bd349119d07a8969dd7811b127']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:c614223657ac46f66e232d41	effective-b2:d317670a5472aba663c5fcd6	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Acidity description	sheet:All Panelists#row=100;column=11	hash:sha256:9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014	9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014	1	9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014	1	['9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:8fcad2509711ecc535f6e3bc	effective-b2:d317670a5472aba663c5fcd6	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Acidity description	sheet:All Panelists#row=478;column=11	hash:sha256:9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014	9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014	1	9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014	1	['9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:e07475ea6df510a12e1338fc	effective-b2:d317670a5472aba663c5fcd6	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Bouquet description	sheet:All Panelists#row=290;column=7	hash:sha256:9b168f61c68f8c2d2ebf02eae46f1f30a1ddc5e2b4460faa177d10cb4bca946c	9b168f61c68f8c2d2ebf02eae46f1f30a1ddc5e2b4460faa177d10cb4bca946c	5	2daf0e6c79009f9234ed9baa5bb930898e2847810617e118518d88e4d3140a2e|8a3224be38e7bd4668d3b664ea7fee279b2ec661a5e3b7fbb36cd9d0a057b3c6|9555b4567112256b5affc21652ed0834c0e85af10d6cec5ed83e703d8d19e269|bdcf3139e2d2e9e58d5d6b99f0c7cd56183273b0d3517ac38577bd8bb4d244f2|ca3eed46a2ef0abf597e4838fd3b050d9b3a626589b31ddc521149480c97e962	5	['1f700a857f48b30b3237cf48b752afc114e282ccb43d6960388fba38aa4d1411']|['1fc8a12995092da3f626ac22b1a4db8ce50cf64d1ee1eba8ebd1734045c34fc0']|['2daf0e6c79009f9234ed9baa5bb930898e2847810617e118518d88e4d3140a2e']|['8a3224be38e7bd4668d3b664ea7fee279b2ec661a5e3b7fbb36cd9d0a057b3c6']|['bdcf3139e2d2e9e58d5d6b99f0c7cd56183273b0d3517ac38577bd8bb4d244f2']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:fa315d4c5d8546734cfb9bd1	effective-b2:d317670a5472aba663c5fcd6	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Acidity description	sheet:All Panelists#row=9;column=11	hash:sha256:ada4e048be36544083efcee4f7071851fee7cc59559cefcbbd15441674364be3	ada4e048be36544083efcee4f7071851fee7cc59559cefcbbd15441674364be3	2	c082456a7766e23a18db084cd34b6ff510baef506548b897cc80e9b7d3e121c8|c877647d1eef4e2a539597841d24963407bb2d32fde8cb5cff82f19d9e973d8f	2	['c082456a7766e23a18db084cd34b6ff510baef506548b897cc80e9b7d3e121c8']|['c877647d1eef4e2a539597841d24963407bb2d32fde8cb5cff82f19d9e973d8f']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:604fd6ad6f91d60f6c29da5d	effective-b2:d317670a5472aba663c5fcd6	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Bitterness description	sheet:All Panelists#row=100;column=17	hash:sha256:c098884f257c8790beb2ca970505113f1d4af17754c7859d40a7d35bc49167b7	c098884f257c8790beb2ca970505113f1d4af17754c7859d40a7d35bc49167b7	2	a9f74d1ec36ebdeb2da3f6e5868090cd2a2d20b3dcca7b62f60304b1d3d9ef42|bf2cc45372afec5f59f34d911b72587b03ff999a8381848d5726c279987aee26	2	['a9f74d1ec36ebdeb2da3f6e5868090cd2a2d20b3dcca7b62f60304b1d3d9ef42']|['bf2cc45372afec5f59f34d911b72587b03ff999a8381848d5726c279987aee26']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:0e9335418cb09cc25dd3e2f9	effective-b2:d317670a5472aba663c5fcd6	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Bouquet description	sheet:All Panelists#row=478;column=7	hash:sha256:d397b1f17b3ed8f15859264071508dc77a52b48aa24f5ea01a6012f3290dbf45	d397b1f17b3ed8f15859264071508dc77a52b48aa24f5ea01a6012f3290dbf45	3	3c322fdd1cdc5903c7f6cd2195a08e15d83aa336b73303abfc4afe15bf841752|95c62f4729267dc1938c5579f414a001746e04f7373b3183d343ca67ed6a8ac3|f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7	3	['3c322fdd1cdc5903c7f6cd2195a08e15d83aa336b73303abfc4afe15bf841752']|['95c62f4729267dc1938c5579f414a001746e04f7373b3183d343ca67ed6a8ac3']|['f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:d3a19a70ab2af75ae3d3648c	effective-b2:d317670a5472aba663c5fcd6	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Sweetness description	sheet:All Panelists#row=9;column=14	hash:sha256:dff22754ace5cbab4fbb2da37f8e9b377303c66d157e0b5262182108604ed637	dff22754ace5cbab4fbb2da37f8e9b377303c66d157e0b5262182108604ed637	1	dff22754ace5cbab4fbb2da37f8e9b377303c66d157e0b5262182108604ed637	1	['dff22754ace5cbab4fbb2da37f8e9b377303c66d157e0b5262182108604ed637']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:d0798715028839b8e897614e	effective-b2:d317670a5472aba663c5fcd6	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Aftertaste description	sheet:All Panelists#row=290;column=9	hash:sha256:f00c738c0022799fde773ab8312a7aa7b18da9cc188b078ca6166c4f5a0064a7	f00c738c0022799fde773ab8312a7aa7b18da9cc188b078ca6166c4f5a0064a7	2	c082456a7766e23a18db084cd34b6ff510baef506548b897cc80e9b7d3e121c8|e30970665ed2e34594c2645ba9d3c307b36fc95efb92136b18ebdeee48b9072b	2	['c082456a7766e23a18db084cd34b6ff510baef506548b897cc80e9b7d3e121c8']|['e30970665ed2e34594c2645ba9d3c307b36fc95efb92136b18ebdeee48b9072b']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	AUTOMATED_SAFE_RULE	true
segmentation-field:0044ccc080e742017c7ea9d5	effective-b2:d317670a5472aba663c5fcd6	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Aroma description	sheet:All Panelists#row=290;column=5	hash:sha256:fea5eed1d7e214ec9de2634c6761cfc3b3845b56184a80491d71ac2b910dcca7	fea5eed1d7e214ec9de2634c6761cfc3b3845b56184a80491d71ac2b910dcca7	3	9aafbfb222ed84a0f54f4790f67bdab778d18de2385de09948c590c3dff1e2a0|cc1d86b81a087c9a92cda82911e1efa303b138fd084483d6a0dedff2a53e1f7d|e30970665ed2e34594c2645ba9d3c307b36fc95efb92136b18ebdeee48b9072b	3	['9aafbfb222ed84a0f54f4790f67bdab778d18de2385de09948c590c3dff1e2a0']|['cc1d86b81a087c9a92cda82911e1efa303b138fd084483d6a0dedff2a53e1f7d']|['e30970665ed2e34594c2645ba9d3c307b36fc95efb92136b18ebdeee48b9072b']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:6b8f5fd52bf3c7c97e2d3c06	effective-b2:d321017ee434dda67587ac4d	family.ace_cup_of_excellence	GENERIC_ORGANIZER_SENSORY_FIELD	Overall	html:item-attr=Overall;index=1	hash:sha256:4640ad5db2114beccc27c216916e1ef242269bd148b61f57096f21835380407d	4640ad5db2114beccc27c216916e1ef242269bd148b61f57096f21835380407d	1	4640ad5db2114beccc27c216916e1ef242269bd148b61f57096f21835380407d	1	['4640ad5db2114beccc27c216916e1ef242269bd148b61f57096f21835380407d']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:dc5a3775bc6a50c8ecc07feb	effective-b2:d321017ee434dda67587ac4d	family.ace_cup_of_excellence	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	hash:sha256:638153a17f258cbe8e0fd32456c95bd9459480e9b4aad7957478ab945c9b93e5	638153a17f258cbe8e0fd32456c95bd9459480e9b4aad7957478ab945c9b93e5	9	12fad53d7ead16e0de5e2f4ecf70102a8f1971916c5a1bd7dbf7360f5d5ac1b0|63088cdbb845a75e6f6cf1b300ef2eca0c23c212a87df5e6c8d881ef822e5999|669ab269a3a2ba01abcf254bf5267513024293d5ffcb72ce54c9999bb8430ad3|7073ba391f6781ee969ea9b37004effb0c0d9c9718e167f1c806e7ece89d8509|90e62b92a956add6e1c3871b7f592616665e610f12c6468eaad9533ef50834bc|a1548093e19f72818af9512ca520e17286b3b5a41058f66d05b33d3bc67635e6|ce1fc7d8ebc93ac8f19b01ea42389adb1e42b6a1a79f1184e49584322d0f4424|f6c544f14cf432eb80745e9637ace25e460f06a74b85acfa1b235f0404c09f4a|f6c544f14cf432eb80745e9637ace25e460f06a74b85acfa1b235f0404c09f4a	10	['12fad53d7ead16e0de5e2f4ecf70102a8f1971916c5a1bd7dbf7360f5d5ac1b0']|['63088cdbb845a75e6f6cf1b300ef2eca0c23c212a87df5e6c8d881ef822e5999']|['7073ba391f6781ee969ea9b37004effb0c0d9c9718e167f1c806e7ece89d8509']|['90e62b92a956add6e1c3871b7f592616665e610f12c6468eaad9533ef50834bc']|['a1548093e19f72818af9512ca520e17286b3b5a41058f66d05b33d3bc67635e6']|['a73860a05ec07cb9ce86d8022312d6e32e5048f44e33e3386cf1ce8a6dc4fe27', 'b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d']|['ce1fc7d8ebc93ac8f19b01ea42389adb1e42b6a1a79f1184e49584322d0f4424']|['f6c544f14cf432eb80745e9637ace25e460f06a74b85acfa1b235f0404c09f4a']|['f6c544f14cf432eb80745e9637ace25e460f06a74b85acfa1b235f0404c09f4a']	HEAD_PLUS_MODIFIER|KEEP_AS_ESTABLISHED_COMPOUND|KEEP_ATOMIC	0.920000	GOVERNED_BATCH3_COMPOUND_ALLOWLIST|LEADING_MODIFIER_PRESERVED_SEPARATELY|SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:ea34478c2c45bea50ca583e4	effective-b2:d321017ee434dda67587ac4d	family.ace_cup_of_excellence	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	html:item-attr=Acidity;index=3	hash:sha256:90bd2e6718c28333f2915c53a0a2afb6061da59a323301af4ed0308dc296f9f9	90bd2e6718c28333f2915c53a0a2afb6061da59a323301af4ed0308dc296f9f9	3	1fed38cf6802f61d8a86d2f896228747fe652cd028a839ae087c6c2d41a8fb86|a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8|ffe152f436093cbd335aad6f17a263f04727ce5c4685978240b5a00f1c8d8d7c	3	['1fed38cf6802f61d8a86d2f896228747fe652cd028a839ae087c6c2d41a8fb86']|['a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8']|['ffe152f436093cbd335aad6f17a263f04727ce5c4685978240b5a00f1c8d8d7c']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:90899eb4198a919647eec5cb	effective-b2:d33d0edf7ce9f11aa6848a63	family.ace_cup_of_excellence	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	hash:sha256:939cdab24ab8e2507ed87ced1fc8c119a04255d1767de1ab72c005300747df3b	939cdab24ab8e2507ed87ced1fc8c119a04255d1767de1ab72c005300747df3b	1	939cdab24ab8e2507ed87ced1fc8c119a04255d1767de1ab72c005300747df3b	1	['939cdab24ab8e2507ed87ced1fc8c119a04255d1767de1ab72c005300747df3b']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:61e4fbe0c37c0cdcf3faad6e	effective-b2:d33d0edf7ce9f11aa6848a63	family.ace_cup_of_excellence	GENERIC_ORGANIZER_SENSORY_FIELD	Overall	html:item-attr=Overall;index=1	hash:sha256:abbf2e05cede0037551786f23f8e5aefe795656262ce6edb0d7eba126afa7003	abbf2e05cede0037551786f23f8e5aefe795656262ce6edb0d7eba126afa7003	7	0b571c894bfaacb2f4d9edb2611bd8894d32465cfb14834bc178b18aa11da8a5|2efe147f807a984572e45054d5d16169d9b8bdf4fcc0d45d12fb269a8be12f5b|5296c024e03e439ba3d72c8e432d4f890b3cd0d2c36d67d428aa1e401e675b69|7499aced43869b27f505701e4edc737f0cc346add1240d4ba86fbfa251e0fc35|7bcf701c8c364843f24bf92f60eb64e7b5020998ebbe1b6470ada2b1ab2f5db1|d751ccb2237a8c78679d94d57d2713690958a34b440e7a141bc0aaedabde095b|e97407735e49029c96e5708c724fc9ce57b6335dba804a893320fcb7c0a07953	7	['0b571c894bfaacb2f4d9edb2611bd8894d32465cfb14834bc178b18aa11da8a5']|['2efe147f807a984572e45054d5d16169d9b8bdf4fcc0d45d12fb269a8be12f5b']|['5296c024e03e439ba3d72c8e432d4f890b3cd0d2c36d67d428aa1e401e675b69']|['7499aced43869b27f505701e4edc737f0cc346add1240d4ba86fbfa251e0fc35']|['7bcf701c8c364843f24bf92f60eb64e7b5020998ebbe1b6470ada2b1ab2f5db1']|['d751ccb2237a8c78679d94d57d2713690958a34b440e7a141bc0aaedabde095b']|['e97407735e49029c96e5708c724fc9ce57b6335dba804a893320fcb7c0a07953']	KEEP_AS_ESTABLISHED_COMPOUND|KEEP_ATOMIC	0.920000	GOVERNED_BATCH3_COMPOUND_ALLOWLIST|SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:280a7dbdce3957c25d7043b1	effective-b2:d33d0edf7ce9f11aa6848a63	family.ace_cup_of_excellence	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	html:item-attr=Acidity;index=3	hash:sha256:dc310a8e4aa14de6d9c32c0bb66afc211000964673b6e483ee727a87297d04db	dc310a8e4aa14de6d9c32c0bb66afc211000964673b6e483ee727a87297d04db	2	d40c675d1e2462a8a15819aa49d7e9249bfa0bb9bb1a2403a102169a28134334|d5ffe4934f5b8ed550de4c7452e5bc5727435a0ea19574dff2d47835554b609a	2	['d40c675d1e2462a8a15819aa49d7e9249bfa0bb9bb1a2403a102169a28134334']|['d5ffe4934f5b8ed550de4c7452e5bc5727435a0ea19574dff2d47835554b609a']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:396db4dfef8a9646525bc6ab	effective-b2:d359abcfee3f0cd8b54d6390	family.ace_cup_of_excellence	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	hash:sha256:4a264550f98f3d52fc0c64bf46626ab722c9c495f67960e5ba6af59d77476b13	4a264550f98f3d52fc0c64bf46626ab722c9c495f67960e5ba6af59d77476b13	11	0a052c147632c55a2ac98b4578fd75a8ff142bff9c94be915a41f0c4cca06630|57cccc34fe982cc4ddafb3efb274b16228947c61a2e08d4fb2411d26df66b66f|7499aced43869b27f505701e4edc737f0cc346add1240d4ba86fbfa251e0fc35|7d9f72f6de608982c43aabd062f0c77abc27f18afdfee5aefe0e07e0040d10ba|941c8fa676ca32c2bba646914d5aafdd4e2d43eb9f53d0470c2242080c0cf17a|b11bc28501d02d48fbab61ff0cdffa6c5c302ed7fe8840ca518f802276e45aea|bf439b04fe8b7d503596c0313799006f5ed1f70c36bf4463cb6a30df97627206|c8c8c8d466e4c7eea525e86a5c2ca4d91dbf915a85ccac47ee32af7eb7d9b1c6|cc4f343a45bf2cd957f6f00a14ab0b18332c28c10ccddb9c0cb4e4220620cedc|e9664961c84a9974da38803129ebf9ca14db2d1902631408950c49f0eb3201aa|ff49ce9a7851305fc5c537a3e2d798b6f0fea887f040042fd779d67d8638c6e5	11	['099bbde85d2ab4f33035c0d46c8195e2e9b8c3d6af7c24b1eabcf5bf8afc08ed']|['0a052c147632c55a2ac98b4578fd75a8ff142bff9c94be915a41f0c4cca06630']|['57cccc34fe982cc4ddafb3efb274b16228947c61a2e08d4fb2411d26df66b66f']|['7499aced43869b27f505701e4edc737f0cc346add1240d4ba86fbfa251e0fc35']|['7d9f72f6de608982c43aabd062f0c77abc27f18afdfee5aefe0e07e0040d10ba']|['941c8fa676ca32c2bba646914d5aafdd4e2d43eb9f53d0470c2242080c0cf17a']|['b11bc28501d02d48fbab61ff0cdffa6c5c302ed7fe8840ca518f802276e45aea']|['bf439b04fe8b7d503596c0313799006f5ed1f70c36bf4463cb6a30df97627206']|['c8c8c8d466e4c7eea525e86a5c2ca4d91dbf915a85ccac47ee32af7eb7d9b1c6']|['cc4f343a45bf2cd957f6f00a14ab0b18332c28c10ccddb9c0cb4e4220620cedc']|['e9664961c84a9974da38803129ebf9ca14db2d1902631408950c49f0eb3201aa']	KEEP_AS_ESTABLISHED_COMPOUND|KEEP_ATOMIC|SENTENCE_LEAKAGE_REJECTED	0.920000	GOVERNED_BATCH3_COMPOUND_ALLOWLIST|SENTENCE_OR_MARKETING_PROSE_RULE|SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:9fc77fa4742435bf44efa259	effective-b2:d359abcfee3f0cd8b54d6390	family.ace_cup_of_excellence	GENERIC_ORGANIZER_SENSORY_FIELD	Overall	html:item-attr=Overall;index=1	hash:sha256:b514d77bd7071f0914b0e6071885c7a56104019489b2d5ca4a17e15c337557e8	b514d77bd7071f0914b0e6071885c7a56104019489b2d5ca4a17e15c337557e8	2	00c1bfc25e3f420f698eb4e4c2fe71ddee95dfa749a4ee3ac5f4a5bf82054217|8c3a6651362d2264b171fd16941acabbf3aa7a4177aa71a2c9d3c4cb1fa82ffc	3	['411d175545314788be0ee22c1adc98f791438014f32d2c899617315ce801ef52', 'f6c544f14cf432eb80745e9637ace25e460f06a74b85acfa1b235f0404c09f4a']|['8c3a6651362d2264b171fd16941acabbf3aa7a4177aa71a2c9d3c4cb1fa82ffc']	KEEP_ATOMIC|SAFE_LIST_SPLIT	0.920000	BOUNDED_COORDINATION_RULE|SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:94f7a86e60765feadf3803c1	effective-b2:d359abcfee3f0cd8b54d6390	family.ace_cup_of_excellence	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	html:item-attr=Acidity;index=3	hash:sha256:fa0dce8b386b112e9eb7a0b7511bca31f7b5d07f4cfd50c57a515173ade4fbf4	fa0dce8b386b112e9eb7a0b7511bca31f7b5d07f4cfd50c57a515173ade4fbf4	1	fa0dce8b386b112e9eb7a0b7511bca31f7b5d07f4cfd50c57a515173ade4fbf4	1	['52f9f23c45b58c61bbe90e7437d16a01a7064d63f7f71eae8b8f89295f9939e4']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
