semantic_concept_node_id	concept_or_cluster_id	node_kind	canonical_ontology_auto_promotion
semantic-concept:concept-cluster:7093c9fabe97ccd24e8e1949	concept-cluster:7093c9fabe97ccd24e8e1949	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:709af9beb33754e4a7928cf6	concept-cluster:709af9beb33754e4a7928cf6	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:70b16bf0f98f691e312c3237	concept-cluster:70b16bf0f98f691e312c3237	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:70bf87d84fc23dae482e074e	concept-cluster:70bf87d84fc23dae482e074e	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:70c0b5e1b76844b116a30028	concept-cluster:70c0b5e1b76844b116a30028	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:70d303b81d0e0ae5572fcd16	concept-cluster:70d303b81d0e0ae5572fcd16	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:70dd0d1ef54a2707e8250ddd	concept-cluster:70dd0d1ef54a2707e8250ddd	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:70e1373bfbb02a16f5f32189	concept-cluster:70e1373bfbb02a16f5f32189	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:70e3363ca7bb2a07e907ef00	concept-cluster:70e3363ca7bb2a07e907ef00	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:711ee4ed80699a9cd1aa5622	concept-cluster:711ee4ed80699a9cd1aa5622	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:712cc2f5b9e6dcbc29f9ae66	concept-cluster:712cc2f5b9e6dcbc29f9ae66	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:712d08c826d50b74d2588f77	concept-cluster:712d08c826d50b74d2588f77	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:71415d585b08894d67f2fcd5	concept-cluster:71415d585b08894d67f2fcd5	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:7153a0deccb58945d1fecc7c	concept-cluster:7153a0deccb58945d1fecc7c	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:716bf288a299374920b7b426	concept-cluster:716bf288a299374920b7b426	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:717249ed288d7a66cc78c75c	concept-cluster:717249ed288d7a66cc78c75c	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:717bc29b8b72afe655e8fdc3	concept-cluster:717bc29b8b72afe655e8fdc3	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:7182a75f525b4eb6151cc0ba	concept-cluster:7182a75f525b4eb6151cc0ba	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:718ede467a515cbc114eee80	concept-cluster:718ede467a515cbc114eee80	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:71a03c3e1ecac50030e6d6f5	concept-cluster:71a03c3e1ecac50030e6d6f5	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:71b166a72b249746e4aca5e2	concept-cluster:71b166a72b249746e4aca5e2	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:71b55655bc148f1dcfa32481	concept-cluster:71b55655bc148f1dcfa32481	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:71bfb322afef5db38fa5202c	concept-cluster:71bfb322afef5db38fa5202c	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:71c74b54f73e87c32e2bf67f	concept-cluster:71c74b54f73e87c32e2bf67f	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:71cd368ed0383770f1ec7da2	concept-cluster:71cd368ed0383770f1ec7da2	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:71d4513b59cb858781611430	concept-cluster:71d4513b59cb858781611430	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:71d61fee6801a34f22aab191	concept-cluster:71d61fee6801a34f22aab191	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:71e5b81a322be302a070eb82	concept-cluster:71e5b81a322be302a070eb82	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:72011a02b6cecb61497a99db	concept-cluster:72011a02b6cecb61497a99db	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:72059e333cb545217b714cdb	concept-cluster:72059e333cb545217b714cdb	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:720a729f3410ded00695ad35	concept-cluster:720a729f3410ded00695ad35	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:721325fcbec84d1fada75b71	concept-cluster:721325fcbec84d1fada75b71	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:721a5f5b09d03aa3494a47e6	concept-cluster:721a5f5b09d03aa3494a47e6	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:72235639cd1c614ddd903889	concept-cluster:72235639cd1c614ddd903889	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:72367d15d47d70376fb9c2b8	concept-cluster:72367d15d47d70376fb9c2b8	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:724523a0c2c1fc0dcffc4705	concept-cluster:724523a0c2c1fc0dcffc4705	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:7251f6ad607123156cda8c76	concept-cluster:7251f6ad607123156cda8c76	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:72524690db36b780160e3766	concept-cluster:72524690db36b780160e3766	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:725bedcdbd8c5293ab539f78	concept-cluster:725bedcdbd8c5293ab539f78	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:7273b1bc7e3896431822986d	concept-cluster:7273b1bc7e3896431822986d	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:72771a35c03acc9c2cfff6bf	concept-cluster:72771a35c03acc9c2cfff6bf	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:7277629775c3dba0d7843897	concept-cluster:7277629775c3dba0d7843897	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:729c7eaf769a42f7e6eec803	concept-cluster:729c7eaf769a42f7e6eec803	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:72aa86443971b0bdbefca306	concept-cluster:72aa86443971b0bdbefca306	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:72ac9e33cf3a9e4b0e8f0140	concept-cluster:72ac9e33cf3a9e4b0e8f0140	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:72bb8f71e39e575b78f18b47	concept-cluster:72bb8f71e39e575b78f18b47	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:72c9e30093ecbdca66ff19bf	concept-cluster:72c9e30093ecbdca66ff19bf	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:730aeb91da8d95767cc016cd	concept-cluster:730aeb91da8d95767cc016cd	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:730f3b74433d3a96349657cb	concept-cluster:730f3b74433d3a96349657cb	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:7319e2768506beb897bc0ecd	concept-cluster:7319e2768506beb897bc0ecd	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:7335a33da80684044ff7234f	concept-cluster:7335a33da80684044ff7234f	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:7339377d461870ffd37945ba	concept-cluster:7339377d461870ffd37945ba	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:733a34c45cc9882950650a7b	concept-cluster:733a34c45cc9882950650a7b	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:7349eb2a62bd10670eec49a3	concept-cluster:7349eb2a62bd10670eec49a3	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:734bb6c668f98e63b899e2f9	concept-cluster:734bb6c668f98e63b899e2f9	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:734f639c75671e339dad4ba2	concept-cluster:734f639c75671e339dad4ba2	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:7373449b7d95f9090463cfc3	concept-cluster:7373449b7d95f9090463cfc3	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:737a2062408dca14880b497d	concept-cluster:737a2062408dca14880b497d	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:7391fdfd6d1c9396adaa9495	concept-cluster:7391fdfd6d1c9396adaa9495	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:73b0ed1b636066f9ef9d5c0c	concept-cluster:73b0ed1b636066f9ef9d5c0c	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:73b8c148bd76363655c6407d	concept-cluster:73b8c148bd76363655c6407d	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:73ce13bdd301eed54d344e4c	concept-cluster:73ce13bdd301eed54d344e4c	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:73ce712e8a7bfbdee8e38a27	concept-cluster:73ce712e8a7bfbdee8e38a27	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:73e13e0a3af90b313f757857	concept-cluster:73e13e0a3af90b313f757857	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:73e25f6d498706aeece62306	concept-cluster:73e25f6d498706aeece62306	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:73e8d51101cfd9111112b5c4	concept-cluster:73e8d51101cfd9111112b5c4	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:74082b4f285413d6adf31d08	concept-cluster:74082b4f285413d6adf31d08	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:740aa199c8affd17b7579a2b	concept-cluster:740aa199c8affd17b7579a2b	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:74157345b6336d12a8201109	concept-cluster:74157345b6336d12a8201109	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:7420081091800d515fa0b45f	concept-cluster:7420081091800d515fa0b45f	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:7424e06fa788dd22fbaf4816	concept-cluster:7424e06fa788dd22fbaf4816	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:742837563cac39debd44994e	concept-cluster:742837563cac39debd44994e	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:742c3059f53a064bc1eb5389	concept-cluster:742c3059f53a064bc1eb5389	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:74367ba4e6e603c838c2e27f	concept-cluster:74367ba4e6e603c838c2e27f	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:744287d5515e77512b818070	concept-cluster:744287d5515e77512b818070	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:744331cbecebcf3050158ed1	concept-cluster:744331cbecebcf3050158ed1	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:74595e966942b31b401c03c5	concept-cluster:74595e966942b31b401c03c5	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:745db073e25ddd84d31c876a	concept-cluster:745db073e25ddd84d31c876a	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:7471653e86bd0480a8edef2b	concept-cluster:7471653e86bd0480a8edef2b	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:7477c63796e7831a8cbe0ce1	concept-cluster:7477c63796e7831a8cbe0ce1	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:747ab1ff74619354824bec12	concept-cluster:747ab1ff74619354824bec12	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:747bda437bafc7f0c490be79	concept-cluster:747bda437bafc7f0c490be79	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:7484c4d2ad0068a53d78be17	concept-cluster:7484c4d2ad0068a53d78be17	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:74862331413b7c0ea153706a	concept-cluster:74862331413b7c0ea153706a	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:7486de32538008c17fdbcb57	concept-cluster:7486de32538008c17fdbcb57	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:748b586c17d125fc6d548ba6	concept-cluster:748b586c17d125fc6d548ba6	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:748f9b5df0920e447efff6bc	concept-cluster:748f9b5df0920e447efff6bc	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:74ae7604d05bd24af7ea5a6a	concept-cluster:74ae7604d05bd24af7ea5a6a	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:74be0a97117923383e186c8d	concept-cluster:74be0a97117923383e186c8d	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:74c56ea11379b27bc5854c28	concept-cluster:74c56ea11379b27bc5854c28	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:74c7524c11b771166b2f0806	concept-cluster:74c7524c11b771166b2f0806	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:74e1d072969d2da7129443a0	concept-cluster:74e1d072969d2da7129443a0	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:74ec3e22b7990915ee53fbfc	concept-cluster:74ec3e22b7990915ee53fbfc	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:74ed5d7ecfa592b86447f3ae	concept-cluster:74ed5d7ecfa592b86447f3ae	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:74f0ecd5955ca25712bdd7c4	concept-cluster:74f0ecd5955ca25712bdd7c4	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:75186f5f91f72727e603bcb9	concept-cluster:75186f5f91f72727e603bcb9	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:751f0fa11e76626483b7eaf7	concept-cluster:751f0fa11e76626483b7eaf7	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:7524535f17d1dcdf2fda17ed	concept-cluster:7524535f17d1dcdf2fda17ed	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:7529f7ae04d5f95b0ea261e3	concept-cluster:7529f7ae04d5f95b0ea261e3	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:752f4b7ce1cf9c167b92fd5e	concept-cluster:752f4b7ce1cf9c167b92fd5e	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:754fa5c1ef7e665959676b1a	concept-cluster:754fa5c1ef7e665959676b1a	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:755750d64587f430fd61930f	concept-cluster:755750d64587f430fd61930f	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:756499556f027886545d4466	concept-cluster:756499556f027886545d4466	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:75691e3b3d93998d379d9383	concept-cluster:75691e3b3d93998d379d9383	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:757223fc1784327fc6c08439	concept-cluster:757223fc1784327fc6c08439	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:757ce02ff0a02f73024ac25f	concept-cluster:757ce02ff0a02f73024ac25f	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:757eee59c8dac379720da3b7	concept-cluster:757eee59c8dac379720da3b7	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:7580f15e1a4ad8e854960735	concept-cluster:7580f15e1a4ad8e854960735	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:7597581001c6a981c5bd75af	concept-cluster:7597581001c6a981c5bd75af	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:759b4550e33a5bd2a887e759	concept-cluster:759b4550e33a5bd2a887e759	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:75e03cc084d2ff997a5a0e73	concept-cluster:75e03cc084d2ff997a5a0e73	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:75e11988046025c64c240e13	concept-cluster:75e11988046025c64c240e13	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:75ed22fb70a455bf66568401	concept-cluster:75ed22fb70a455bf66568401	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:75f28fb493393b6a72ccdc2c	concept-cluster:75f28fb493393b6a72ccdc2c	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:75f2f981f63cfd16fb95dd17	concept-cluster:75f2f981f63cfd16fb95dd17	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:75f7884b1a15bae57e3059e8	concept-cluster:75f7884b1a15bae57e3059e8	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:75f78de4a65f7bad2cd58809	concept-cluster:75f78de4a65f7bad2cd58809	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:75fc0e99ea08a4974851a971	concept-cluster:75fc0e99ea08a4974851a971	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:75feb2431ec1debd426576e1	concept-cluster:75feb2431ec1debd426576e1	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:75ffcf9a7fba744f88250b7f	concept-cluster:75ffcf9a7fba744f88250b7f	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:7623b3392bce3e95d6e70d32	concept-cluster:7623b3392bce3e95d6e70d32	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:762a274304679d5344ebda55	concept-cluster:762a274304679d5344ebda55	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:762b91bf9395455cd3372bcf	concept-cluster:762b91bf9395455cd3372bcf	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:76581b5f41f90c0d69bf6bf4	concept-cluster:76581b5f41f90c0d69bf6bf4	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:765981fd3e80c1569f98079b	concept-cluster:765981fd3e80c1569f98079b	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:765e4af234e6106528300311	concept-cluster:765e4af234e6106528300311	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:76604b68c6d107af084d4900	concept-cluster:76604b68c6d107af084d4900	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:7671ac25c2e7a833356ed8a5	concept-cluster:7671ac25c2e7a833356ed8a5	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:767fb651bead2aa8215540b8	concept-cluster:767fb651bead2aa8215540b8	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:768939175e343ac26b111716	concept-cluster:768939175e343ac26b111716	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:768bf6b985c85122c1df0d57	concept-cluster:768bf6b985c85122c1df0d57	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:768f7c686055ca115bf98739	concept-cluster:768f7c686055ca115bf98739	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:76b597255ed0690419e256bc	concept-cluster:76b597255ed0690419e256bc	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:76c0de2d348de93e88be85f5	concept-cluster:76c0de2d348de93e88be85f5	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:76c71f6387559e0503edb23e	concept-cluster:76c71f6387559e0503edb23e	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:76c997dd69716c00604e9825	concept-cluster:76c997dd69716c00604e9825	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:76d9141e5f7d14eb69ab93b0	concept-cluster:76d9141e5f7d14eb69ab93b0	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:76e2053d641d6b63d41092ea	concept-cluster:76e2053d641d6b63d41092ea	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:7701c93e35a1142f3b8c3ca1	concept-cluster:7701c93e35a1142f3b8c3ca1	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:77094c43b1b270f167e142b4	concept-cluster:77094c43b1b270f167e142b4	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:771b36acb64c9f6cb7121ce4	concept-cluster:771b36acb64c9f6cb7121ce4	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:771f32307f387b386d97c85e	concept-cluster:771f32307f387b386d97c85e	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:77282e6234f8d3e6faf975b8	concept-cluster:77282e6234f8d3e6faf975b8	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:776becf31d366bc6874a720e	concept-cluster:776becf31d366bc6874a720e	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:777f7376c8006db70cb8e697	concept-cluster:777f7376c8006db70cb8e697	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:777fee1165de2f4bc634d7db	concept-cluster:777fee1165de2f4bc634d7db	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:7782664fae83187030be0758	concept-cluster:7782664fae83187030be0758	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:77837afad9fb2f1371baeae9	concept-cluster:77837afad9fb2f1371baeae9	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:7785a08d2b66d043390ac4ca	concept-cluster:7785a08d2b66d043390ac4ca	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:778ccd401a84396cc1c578cd	concept-cluster:778ccd401a84396cc1c578cd	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:77945d524f4e0a55f8444dfe	concept-cluster:77945d524f4e0a55f8444dfe	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:7796edeb198426250765248a	concept-cluster:7796edeb198426250765248a	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:779b071091b86dd011f120eb	concept-cluster:779b071091b86dd011f120eb	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:77a386710477ac1e36cf064a	concept-cluster:77a386710477ac1e36cf064a	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:77a83ecf3e80796d59cca3fd	concept-cluster:77a83ecf3e80796d59cca3fd	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:77a9be1b95932b76479bcc82	concept-cluster:77a9be1b95932b76479bcc82	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:77affe38ff0c59035ed46036	concept-cluster:77affe38ff0c59035ed46036	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:77c05ffa4f8ba96c096800f7	concept-cluster:77c05ffa4f8ba96c096800f7	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:77d2b7c0034dd4f05500bd4c	concept-cluster:77d2b7c0034dd4f05500bd4c	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:77e95ed87a41c59efa0be9ec	concept-cluster:77e95ed87a41c59efa0be9ec	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:77f87ae6f0cb5d957a584f30	concept-cluster:77f87ae6f0cb5d957a584f30	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:78001ca05c7ba7ddde909e98	concept-cluster:78001ca05c7ba7ddde909e98	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:78039d5bd73c09672425fe3a	concept-cluster:78039d5bd73c09672425fe3a	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:780702327e1869b296d28599	concept-cluster:780702327e1869b296d28599	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:7815978f49350ff29bc0b414	concept-cluster:7815978f49350ff29bc0b414	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:784607a87a6285f0139ec73b	concept-cluster:784607a87a6285f0139ec73b	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:7858ea031c156c9a795140c9	concept-cluster:7858ea031c156c9a795140c9	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:78681c945d6a6fa791282eec	concept-cluster:78681c945d6a6fa791282eec	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:786a5962402207739db326dd	concept-cluster:786a5962402207739db326dd	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:787109f41ff46a1d430f9caa	concept-cluster:787109f41ff46a1d430f9caa	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:7871da67ce3a271193561d31	concept-cluster:7871da67ce3a271193561d31	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:787557a165a92494ab47fad9	concept-cluster:787557a165a92494ab47fad9	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:78833e086d4e1e0383bb63da	concept-cluster:78833e086d4e1e0383bb63da	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:78b92aaba443a45e3163dcfc	concept-cluster:78b92aaba443a45e3163dcfc	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:78c4eec16345704947da5d4e	concept-cluster:78c4eec16345704947da5d4e	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:78daa00b29d3c54849a58179	concept-cluster:78daa00b29d3c54849a58179	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:78db7a68670f56dfd952e000	concept-cluster:78db7a68670f56dfd952e000	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:79078dbd52a9439f5ee661a7	concept-cluster:79078dbd52a9439f5ee661a7	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:7926c193cb05ed759991f0f0	concept-cluster:7926c193cb05ed759991f0f0	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:792a0d27d595880d26fde745	concept-cluster:792a0d27d595880d26fde745	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:795c0b140865b45d33ee28f3	concept-cluster:795c0b140865b45d33ee28f3	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:7985fb145cd36c47fe2e69b9	concept-cluster:7985fb145cd36c47fe2e69b9	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:7997f472c10a8144bc2483ac	concept-cluster:7997f472c10a8144bc2483ac	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:79b43e9effab9b71040954ff	concept-cluster:79b43e9effab9b71040954ff	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:79b90bba7024b27f519b3257	concept-cluster:79b90bba7024b27f519b3257	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:79bf51836acad2d50540a693	concept-cluster:79bf51836acad2d50540a693	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:79d6b8c93166dedd535731c2	concept-cluster:79d6b8c93166dedd535731c2	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:79db37000ac9d731cde91c65	concept-cluster:79db37000ac9d731cde91c65	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:79de2bafff6d6d5ba8d6a24c	concept-cluster:79de2bafff6d6d5ba8d6a24c	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:79f10b53b985639a1dc6734a	concept-cluster:79f10b53b985639a1dc6734a	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:79f33531597fa6f91e22e58e	concept-cluster:79f33531597fa6f91e22e58e	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:79fb1298074958ff8445019e	concept-cluster:79fb1298074958ff8445019e	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:7a22bb67226d655a10ceba3c	concept-cluster:7a22bb67226d655a10ceba3c	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:7a282e94991641785c1fe06f	concept-cluster:7a282e94991641785c1fe06f	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:7a377279ee0d170d92a24b91	concept-cluster:7a377279ee0d170d92a24b91	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:7a4a607724a180aafa9aec42	concept-cluster:7a4a607724a180aafa9aec42	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:7a4f94f186741f643ab97d75	concept-cluster:7a4f94f186741f643ab97d75	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:7a5aa518a94fb0e8a4229668	concept-cluster:7a5aa518a94fb0e8a4229668	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:7a5ef285b74a1161a36c43b5	concept-cluster:7a5ef285b74a1161a36c43b5	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:7a6c07614c4651fe9c6c97ef	concept-cluster:7a6c07614c4651fe9c6c97ef	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:7a731f1df369a67e956ab1a3	concept-cluster:7a731f1df369a67e956ab1a3	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:7a97b3c5c7427e9ec20089c6	concept-cluster:7a97b3c5c7427e9ec20089c6	CONCEPT_CLUSTER	false
