split_group_id	primary_grouping_key_id	cleaned_output_atom_count	strict_output_atom_count	gold_output_atom_count	rights_permitted_output_atom_count	machine_governed_output_atom_count	source_family_ids	publisher_ids	year_ids	coffee_identity_ids	effective_record_ids	judge_observation_ids_sha256	publication_layers	duplicate_group_ids	mirror_group_ids	source_assertion_ids	concept_target_ids	source_assertion_count	concept_target_count	deterministic_feasibility_bucket	grouping_contract_version	actual_train_evaluation_assignment
split-group:de2dadadbf0c659c4f229662	coffee-b2:4e1d6df5b62361a1ababb737	23	20	0	0	9	family.ace_cup_of_excellence	publisher:ce51521ee85097dc9bfca03b	year.2023	coffee-b2:4e1d6df5b62361a1ababb737	effective-b2:73a28e7e75506cf6add9c3c6		GENERIC_ORGANIZER_SENSORY_FIELD			assertion-b2:0e28009ef7d4910c824bfccf|assertion-b2:0f889a747313359d1ce3b389|assertion-b2:11f0d53628b9246d771e52ec|assertion-b2:1ddd6bf5dac67bed53284dd8|assertion-b2:3842992c2beaf494ca182c39|assertion-b2:384f8cde74e8af9f056327ec|assertion-b2:42585e40d3c9d4dfc8c78c91|assertion-b2:4f54ac149193c9379ac682b7|assertion-b2:54e2e31d7ea51d208a6aee41|assertion-b2:578a680834d2f7e590690f96|assertion-b2:6160ac3ed96efd1242cda9fb|assertion-b2:70cc5c7986f04bfe576dc9a4|assertion-b2:71e60175f96e11bcc878bcd3|assertion-b2:7a2a58d92d40c44b87ffe57d|assertion-b2:a8df9b268c71696f75d7bffa|assertion-b2:b2d20fb25d100805a668f3db|assertion-b2:dac95b696d6297e71ad03deb|assertion-b2:dbf2e3bfddefd900b47b92cf|assertion-b2:ec453d5777c416496df3f766|assertion-b2:ef970d0882d1445e99326c3e|assertion-b2:f8088020df99bc8924b0f73d	concept-cluster:10b83ef52026973d5abef7b6|concept-cluster:4457b102a5589dd1168dd982|concept-cluster:4578b88a426b906407e33ff6|concept-cluster:7039aedffc129f0eabf823ec|concept-cluster:85a01358939418c9214457ae|concept-cluster:89815ab731cb2c2b38bd3f75|concept-cluster:9e98e3512cfdf4e6043d4459|concept-cluster:ab511f80370f7100958a0ede|concept-cluster:e6467b3a48053e1babe94dd2|concept-cluster:e9ab5b692e49469eecd68d34|concept-cluster:f36cda45b42333bd60896371|concept-cluster:ff4d15bb059fd4f732ea4d13|sensory.blueberry|sensory.brown_sugar|sensory.butter|sensory.cherry|sensory.cinnamon|sensory.coconut|sensory.grape|sensory.green_tea|sensory.lime|sensory.sweet|sensory.vanilla	21	23	1	batch4.grouped-split-feasibility.v1	NOT_CREATED_NO_TRAINING_AUTHORIZATION
split-group:de96f6db2d9d0f1450991e67	coffee-b2:95c7ea75cc26af8f207e0ffe	10	8	0	0	2	family.ace_cup_of_excellence	publisher:ce51521ee85097dc9bfca03b	year.2009	coffee-b2:95c7ea75cc26af8f207e0ffe	effective-b2:aef5907441c8c2b14d43745c		GENERIC_ORGANIZER_SENSORY_FIELD			assertion-b2:0781f70e104e80381b672035|assertion-b2:623c46a9f9a5797922e5821e|assertion-b2:6fc0f9b84095cf69d46ee1cc|assertion-b2:9aeff999af3fe904f1be887d|assertion-b2:a5ce62a1be14d04295b0e1a4|assertion-b2:c14d04b196f479dc2bd9b345|assertion-b2:c2607bc882fa34c9f9e877b5|assertion-b2:c396b598da99f65506bc6b6b|assertion-b2:c78ab6fdc78a335164708829|assertion-b2:db02980f4c992950ab573531	concept-cluster:425e306ac48df7540aee4687|concept-cluster:7b24cfa797174a40bcf141a7|concept-cluster:82c770dc95c80374ce894646|concept-cluster:89815ab731cb2c2b38bd3f75|concept-cluster:d2a02036a6fdc7327e403e8f|concept-cluster:e6e4df5714990d2c9c16934c|concept-cluster:f4ae0bfd27937cbb6c5a20e7|sensory.caramel|sensory.vanilla|sensory.walnut	10	10	8	batch4.grouped-split-feasibility.v1	NOT_CREATED_NO_TRAINING_AUTHORIZATION
split-group:de9f945ee45ab3ea7013e65b	coffee-b2:a3416f023d096034f13db4f3	16	14	0	0	7	family.ace_cup_of_excellence	publisher:ce51521ee85097dc9bfca03b	year.2015	coffee-b2:a3416f023d096034f13db4f3	effective-b2:6062ec7d4ebadf80b6173d31		GENERIC_ORGANIZER_SENSORY_FIELD			assertion-b2:1bc240f18b7eedc8702225f2|assertion-b2:310b119e3daaccfdf7a35e55|assertion-b2:340299b01d4afc8b4024d5ed|assertion-b2:583ba87580df6b68e866d8fb|assertion-b2:6f6fdeeacc8686919d2a84fc|assertion-b2:7c8873abb5d80a50b238c9f1|assertion-b2:7db37b01ecae5581f706c5ab|assertion-b2:80348d987fdbcc79aee62039|assertion-b2:881ce9a9f2f1573b4292977c|assertion-b2:9aafed62d6921c754fc8fa2c|assertion-b2:a4e72df50fd2fdd65f7ad1ce|assertion-b2:b5f6e92311dd752a94aad1d4|assertion-b2:d74ce00148e7317b7a723fa0|assertion-b2:e6b1bf46f1e661388f476e92|assertion-b2:e784868cf7e0a4b33ad3be68|assertion-b2:f1a3b0694641d72f14b7ff02	concept-cluster:15436c2c16f538a6b9243567|concept-cluster:6896330c57ed86217d4466b4|concept-cluster:82c770dc95c80374ce894646|concept-cluster:9f993f5ff6139d33e80cbe32|concept-cluster:cf06d9dc3cdf43dc497ae9c1|concept-cluster:e6e4df5714990d2c9c16934c|concept-cluster:fa6b621a4b163496e225d7a1|concept-cluster:fff4e8ec42c9fca16e65d7ee|sensory.butter|sensory.caramel|sensory.clove|sensory.grapefruit|sensory.honey|sensory.molasses|sensory.orange|sensory.pear	16	16	3	batch4.grouped-split-feasibility.v1	NOT_CREATED_NO_TRAINING_AUTHORIZATION
split-group:ded49385016bc0687c4a4c1a	coffee-b2:fb5812287c4d4a11f49d0f3f	56	54	56	56	15	family.zenodo_golovinsky_q_grader_dataset	publisher:8ac960a303a6d7ae8e4f9f3a	year.2026	coffee-b2:fb5812287c4d4a11f49d0f3f	effective-b2:e3fb9fa47f458ba896ce6703	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107|77bca2769d9e667d2379a532d10b6e65504e7068c60a112cbff2bf5134783398|96ed759a58ead5fcb842f01e97bcebbc5ce84fc2ab29abeac8eec52dc7fce528|eeee7d0a469eec1639e33e02a1a098aa15d27bc81a52710d2f379bfd994b5514	JUDGE_LEVEL_OBSERVATION			assertion-b2:033098b27a15133e2caf493e|assertion-b2:08516b56c604685dfbc4ac27|assertion-b2:0b10399f3f6a8d1d64acb630|assertion-b2:19e8101bdf86d48a72e47f92|assertion-b2:2832e501e1d5960e76a08c57|assertion-b2:2e92dbc23e383235cd3ac7f8|assertion-b2:3519d6af18e34c81c9fefe9e|assertion-b2:3685667eb396f611f4d64c6f|assertion-b2:3e7e4165031b3eb9189da9cd|assertion-b2:4783ca64a36b5f7f426a4ef5|assertion-b2:4ceb054d2a1721e98bda8b7e|assertion-b2:583c9e79513eb6cfa7b610a4|assertion-b2:588fa36dedab0c250b99a9d8|assertion-b2:5c99fe3896285e2af4903ba3|assertion-b2:5e026d6d7716405ea6b3ddb2|assertion-b2:5edd333426d7e5e917478cd6|assertion-b2:67e40af5a6c42598981abdb2|assertion-b2:6e216496af2b637447cf5c4d|assertion-b2:7289d87d1e09c097428a8f34|assertion-b2:73ad289d71bc06128a6a6fe6|assertion-b2:763b705b6c557755606deb9f|assertion-b2:79f335a88d21781512d12768|assertion-b2:7a205b09ce2ae66fe5095b48|assertion-b2:8a2ca1cc6c85da2155802bfa|assertion-b2:8a3af17ccec33f31cf656b1d|assertion-b2:8bb381c63a063a26b5d9ba93|assertion-b2:8c71bed46b2458ee3e03bf3e|assertion-b2:9669c07ac335a4caeca847ec|assertion-b2:96f5c2dc50d57915f9cbeff2|assertion-b2:991b700e0696ab67f2e84c0e|assertion-b2:adffed991adffc59955461b9|assertion-b2:af160ee79a004a24441b5d1c|assertion-b2:b2ffa6602069cec86804739c|assertion-b2:b314db9e01b7954075973854|assertion-b2:b3b963af0a03ac3ece9f1352|assertion-b2:b4a1026ac0ec5da0124198ed|assertion-b2:b517a288e0bba66e4e1b4076|assertion-b2:b6fc7138f9c3de740e0a180b|assertion-b2:ba22ab734306aaec1a2a774a|assertion-b2:ba5892d9f5d2f3c7a82ca896|assertion-b2:baec732610cd3039c048366c|assertion-b2:be2035db3e06db0b7be5604a|assertion-b2:be52158f3d7ba2fe66939469|assertion-b2:c9e37984496466e09373eacc|assertion-b2:ca3c54111eb54fc9bc5a032f|assertion-b2:cc60f91a536d51e58a0781c6|assertion-b2:cca3bade618701b87ac7387d|assertion-b2:de97d44ec2219cf924e08d9b|assertion-b2:df9c9e9b7ca0e99aa038d9cc|assertion-b2:e7d3a5fc88ff2ce85301a2ca|assertion-b2:ef8ecc79e73484ba691da98c|assertion-b2:f1e34fd0222df95a0791e5bf|assertion-b2:f4f8ea96079b23f4e38ba473|assertion-b2:f5b092f8e653f8caa9e2bb81|assertion-b2:fd23565b42599a2a649e03df|assertion-b2:fe3f7b0108013885fb5a00b1	concept-cluster:0815b177f5600a6280fc0547|concept-cluster:10ac6495952bc906af51d4a8|concept-cluster:1bb601d8132af920463d75dc|concept-cluster:1bbe75434eceb735c8a8ee29|concept-cluster:242a8980ffdc68dfa4e27c1c|concept-cluster:250c4402e8c9c08bc1c2528f|concept-cluster:5445e5ca3defec69c220ad05|concept-cluster:643ca0d5db19f15715b12f9f|concept-cluster:757eee59c8dac379720da3b7|concept-cluster:82c770dc95c80374ce894646|concept-cluster:838a1ecbced605a77ff34148|concept-cluster:8eea051c30900ab429f97e1f|concept-cluster:924f31483d0d4b13b5de4bd0|concept-cluster:94c9e1bb15364a0c6276e269|concept-cluster:a40256a971ba7ce7664acee6|concept-cluster:a4a52534827dbd0ba544ed04|concept-cluster:a7e2658b89dea2075b9f1263|concept-cluster:b6d22fb19f4d4a68da6eba65|concept-cluster:c240060f928a7b34fbb7164f|concept-cluster:c997702f89b15f24e5c90620|concept-cluster:cf06d9dc3cdf43dc497ae9c1|concept-cluster:df91c4d2ad6d43221cfc537c|concept-cluster:e3623ab2f4160cf7e0a5f5bd|concept-cluster:e9ab5b692e49469eecd68d34|concept-cluster:ffde5a7ab6253647805ca2c4|sensory.acetic_vinegar|sensory.alcoholic|sensory.anise|sensory.apple|sensory.black_tea|sensory.blackcurrant|sensory.blueberry|sensory.dark_chocolate|sensory.grape|sensory.green_tea|sensory.honey|sensory.lime|sensory.peach|sensory.strawberry|sensory.wine_like_character	56	40	2	batch4.grouped-split-feasibility.v1	NOT_CREATED_NO_TRAINING_AUTHORIZATION
split-group:df03adeefe1d407c13addd01	coffee-b2:ddf2b3d6cb037578e05131a9	5	5	0	0	0	family.ace_cup_of_excellence	publisher:ce51521ee85097dc9bfca03b	year.2024	coffee-b2:ddf2b3d6cb037578e05131a9	effective-b2:6f98a00d49c5f01bcd4c70e4		GENERIC_ORGANIZER_SENSORY_FIELD			assertion-b2:35f9f3de2c5c16ff33e252e1|assertion-b2:4372da3a96c114a6c571bdbd|assertion-b2:4edf17fe4ae9b83ac0185747	concept-cluster:41358a7597e517ddc9f4aae0|concept-cluster:42b588609c0cc0924a3afad9|concept-cluster:aa66c51630c548b21f0c774c|concept-cluster:ef9ae35f32b9c0b5212d0a5c|sensory.caramel	3	5	7	batch4.grouped-split-feasibility.v1	NOT_CREATED_NO_TRAINING_AUTHORIZATION
split-group:df03e2fc784de178f4607bb9	coffee-b2:477ea2f8d142df10830b0bd9	14	14	0	0	2	family.ace_cup_of_excellence	publisher:ce51521ee85097dc9bfca03b	year.2017	coffee-b2:477ea2f8d142df10830b0bd9	effective-b2:07a0dcf4a647cd8061ee7879		GENERIC_ORGANIZER_SENSORY_FIELD			assertion-b2:2a57025db7967627514ca38d|assertion-b2:4265a72e192bd0a95de5f6e8|assertion-b2:5a659da6a8dc660a80af688f|assertion-b2:5e896842f2a0ab7bc707a7ab|assertion-b2:6a5079722a1ba81be2795fd8|assertion-b2:6cf5e99c6831813d5dca0ffc|assertion-b2:73c790737b98616b8703a76f|assertion-b2:761833fb47d720f9f805bac1|assertion-b2:7c6e48c462034daee1ac75a0|assertion-b2:8f5a8b68bf395a7e3523ebac|assertion-b2:991f49c304c8ada7c0b1a89d|assertion-b2:a81dd9a99800e374ae04c921|assertion-b2:bcc4ad5467ade305e286b47c|assertion-b2:ce82471b89951121ac0b8d8e	concept-cluster:1d53f1a913483195509ea0fd|concept-cluster:527aff86f2627c9847975069|concept-cluster:6c27a4c684be53747aa52bcb|concept-cluster:88568c02b23701ca294541c2|concept-cluster:ac741c410b39ae7cfe01bcf0|concept-cluster:c7df4708388faec034fd0bb7|concept-cluster:ca56c155458bfdf306556c10|sensory.black_tea|sensory.caramel|sensory.grape|sensory.honey|sensory.lemon|sensory.orange|sensory.sweet	14	14	5	batch4.grouped-split-feasibility.v1	NOT_CREATED_NO_TRAINING_AUTHORIZATION
split-group:df2ae828ae80821617fbf31e	coffee-b2:7a1cbdf3991a30366484001b	13	10	0	0	0	family.ace_cup_of_excellence	publisher:ce51521ee85097dc9bfca03b	year.2013	coffee-b2:7a1cbdf3991a30366484001b	effective-b2:697c8662e7b8d6e730f5dc2d		GENERIC_ORGANIZER_SENSORY_FIELD			assertion-b2:27fd60f79703a68c506a05ae|assertion-b2:2fd8f2e1b0cf8702c675ecd1|assertion-b2:52ce0530c51e07d408a6f603|assertion-b2:63e296f9878ca1f643a697e8|assertion-b2:6996cf0225fece2e50e7c2d0|assertion-b2:71ceb65c55a329659fa0ed70|assertion-b2:7eb34625848d04045a0c6d32|assertion-b2:b648182c61b502b28dab0976|assertion-b2:bd833df7d41cba6143944f49|assertion-b2:c566e1a8e351aa66c70882ad|assertion-b2:d175a898fc6a24e8c9eacd31|assertion-b2:d5eb7abf504f7c94433fe2a9|assertion-b2:f6033b9e96437b1ce6252939	concept-cluster:021db4fc859c090e7463da95|concept-cluster:084d3002e359444604cbad55|concept-cluster:14dbdc7f650e89a8a3bb3394|concept-cluster:387227b0ee0ed3845bb6bd33|concept-cluster:428200dc97310a3af7140d6a|concept-cluster:46c98227fcdfe17e552d84c2|concept-cluster:7d382c675acffc56cbab8eb4|concept-cluster:85a01358939418c9214457ae|concept-cluster:c240060f928a7b34fbb7164f|concept-cluster:d2a02036a6fdc7327e403e8f|concept-cluster:e6e4df5714990d2c9c16934c|sensory.grape	13	12	2	batch4.grouped-split-feasibility.v1	NOT_CREATED_NO_TRAINING_AUTHORIZATION
split-group:df7bd829367be80194c141ad	coffee-b2:fa584fafca3262270e1023fd	16	13	0	0	3	family.ace_cup_of_excellence	publisher:ce51521ee85097dc9bfca03b	year.2018	coffee-b2:fa584fafca3262270e1023fd	effective-b2:1f7f9da5c0571bb372e1760d		GENERIC_ORGANIZER_SENSORY_FIELD			assertion-b2:0e52942f0802fbfa0ad0cd43|assertion-b2:120dc65bda4d1304291f26d4|assertion-b2:1b0b5b09de5b7eb2d82d83fa|assertion-b2:283e9787ee0f9fea026a753c|assertion-b2:2f2c8f2e9dd164166f63f4a9|assertion-b2:330748c7fbf43526543064ea|assertion-b2:81110e6b4a008f85ba1f6c93|assertion-b2:8b90371867ae2ef0cb4a11be|assertion-b2:c391ca7d9d362041eae02b44|assertion-b2:c7ba1b6307b64393a804afa1|assertion-b2:c8a411371c8951db213b6a95|assertion-b2:d149be993bbb5c8ffb7bd405|assertion-b2:dd56c3bf1d09db06b94da20d|assertion-b2:eb112e56b3374656b76b1112|assertion-b2:f7876c481a5329e6d44a762b	concept-cluster:3140dca4c25823bae5b186cf|concept-cluster:3efeb5625d37739b90fc2053|concept-cluster:472e59051b05afead147ce06|concept-cluster:4fcf0591db1c10510a549e0e|concept-cluster:89815ab731cb2c2b38bd3f75|concept-cluster:9e44d815982769862c225a1c|concept-cluster:c4a96e5f6bb8ceff61aeb637|concept-cluster:d094714573c278992cd35d9a|concept-cluster:d2a02036a6fdc7327e403e8f|concept-cluster:da6d2b4307190489547bb075|concept-cluster:e9ab5b692e49469eecd68d34|sensory.apple|sensory.cherry|sensory.clove|sensory.lemon|sensory.raisin	15	16	5	batch4.grouped-split-feasibility.v1	NOT_CREATED_NO_TRAINING_AUTHORIZATION
split-group:dff1bf0f3cae5a126b9d736b	coffee-b2:e340bd62bd434336f0c33d24	27	27	0	0	11	family.ace_cup_of_excellence	publisher:ce51521ee85097dc9bfca03b	year.2023	coffee-b2:e340bd62bd434336f0c33d24	effective-b2:20be7d740af1e99790ff4bac		GENERIC_ORGANIZER_SENSORY_FIELD			assertion-b2:0123b2b5003418a4ede95b24|assertion-b2:0579853cbe7a1fb16315af58|assertion-b2:0e989b1e44f71ea0cca074c4|assertion-b2:1003da390f5c0d7de8390deb|assertion-b2:169f2b97a63f3f60ffa55548|assertion-b2:18071b736a04a38004f9170d|assertion-b2:1f6cb591505c6617241036d1|assertion-b2:2450d9dc156f08c85f891189|assertion-b2:35fc116100974487f5305853|assertion-b2:36408d7924232800db28826c|assertion-b2:3ed2da7ca5d6a9f2c4d1543d|assertion-b2:3ffcd8069adb17f416a41fd8|assertion-b2:43c48fe9db187f700f563848|assertion-b2:55cf409eb0e845777654c545|assertion-b2:5d96e7745ddb7da0379fddf1|assertion-b2:5f7aaa37769d0f4a0a5a121c|assertion-b2:78af9082ec8b1a0bc2d2e564|assertion-b2:7f8d4c031ea709fc5f382779|assertion-b2:910574289d71e9cce82f4d04|assertion-b2:afd32513eefc972eb8340029|assertion-b2:cd017f043adbdff41288c4df|assertion-b2:d307705294cdd6cd4a1b2fe7|assertion-b2:d6339cf78909f59b5454c274|assertion-b2:dbc07fdb11ad067958f4505e|assertion-b2:de88bd9ec2a9d2b0ddc4e143|assertion-b2:ecd62aa36305f49cd2ace81e|assertion-b2:f19dfe0ee3695b0fd1e3c7c4	concept-cluster:4408944d52a2c373685f9907|concept-cluster:4bc61a7581d3938fbe380c56|concept-cluster:5e3505ae5600c4d4a675f5fb|concept-cluster:7039aedffc129f0eabf823ec|concept-cluster:7597581001c6a981c5bd75af|concept-cluster:82c770dc95c80374ce894646|concept-cluster:a57db2fdabc6646c1166cde8|concept-cluster:b6d22fb19f4d4a68da6eba65|concept-cluster:c167028914190fcf5060f318|sensory.blueberry|sensory.brown_sugar|sensory.caramel|sensory.chamomile|sensory.cocoa|sensory.dark_chocolate|sensory.eucalyptus|sensory.grape|sensory.grapefruit|sensory.green_tea|sensory.lemongrass|sensory.lime|sensory.mango|sensory.mint|sensory.sweet	27	24	7	batch4.grouped-split-feasibility.v1	NOT_CREATED_NO_TRAINING_AUTHORIZATION
split-group:e00090535ec100578b15ca49	coffee-b2:919877b6e9c798ae72be03ec	15	13	0	0	5	family.ace_cup_of_excellence	publisher:ce51521ee85097dc9bfca03b	year.2011	coffee-b2:919877b6e9c798ae72be03ec	effective-b2:59b061986b9995d07080d43a		GENERIC_ORGANIZER_SENSORY_FIELD			assertion-b2:1e580697c5fb9511148a0f09|assertion-b2:3c695e1d8dcdefe399af1f28|assertion-b2:469b2ca852c425df6b0cc338|assertion-b2:614f7b23eef055f941b41781|assertion-b2:6eab62b78364ee9568415117|assertion-b2:78250fe41be456827849ccae|assertion-b2:8315ce2944247762f0dc9996|assertion-b2:997d4bc668da57e128716c38|assertion-b2:9a81263c06e19b8ba5d0bdfb|assertion-b2:a93a48e6b4b4fd68b0981c7f|assertion-b2:b3c9db376ba5d10ff212dc3b|assertion-b2:c576777e84f38612893fe3bb|assertion-b2:c7b3c84f5cc7591f03401b6b|assertion-b2:cbaca9a354174da6763969d4|assertion-b2:ee0e0a327d0ee75b8b02fd05	concept-cluster:262d0562af40db14becf7854|concept-cluster:46c98227fcdfe17e552d84c2|concept-cluster:5b1d13fe4417f6f1d844a857|concept-cluster:7486de32538008c17fdbcb57|concept-cluster:82c770dc95c80374ce894646|concept-cluster:89815ab731cb2c2b38bd3f75|sensory.blueberry|sensory.butter|sensory.caramel|sensory.cherry|sensory.lime|sensory.orange|sensory.strawberry|sensory.walnut	15	14	7	batch4.grouped-split-feasibility.v1	NOT_CREATED_NO_TRAINING_AUTHORIZATION
split-group:e0612f75d34e5e8b158ebe3a	coffee-b2:62970851b150774df21f3a8b	22	21	0	0	9	family.ace_cup_of_excellence	publisher:ce51521ee85097dc9bfca03b	year.2025	coffee-b2:62970851b150774df21f3a8b	effective-b2:c26d5173bc58e33fd82e7a6e		GENERIC_ORGANIZER_SENSORY_FIELD			assertion-b2:0683f395a09131fccd586d66|assertion-b2:09d56ce5c829de4b7706f314|assertion-b2:16887175936ae3193f7b58d9|assertion-b2:17671a1e4f3fd804855a4e1f|assertion-b2:1871e40fb2a93179f3f6302b|assertion-b2:2ae4d3a5d642bb006963f03c|assertion-b2:3a9717759658631c584d92a0|assertion-b2:3f9a18f2345ec56bab446a62|assertion-b2:416217e845d8901d6f279de8|assertion-b2:41fbcbf29521dba6f418814c|assertion-b2:5625dc4242c740d15dde9d81|assertion-b2:75ba64b8dd76ea089aea3e0a|assertion-b2:7bfdc807be1d15d662e0c83a|assertion-b2:7ddbd90f17dd393727ea3e06|assertion-b2:8eb62b1a02fe5c00571c263e|assertion-b2:957bc4b55a8f70292723f11b|assertion-b2:a65e2de223c7930a61eddaae|assertion-b2:ab953d93714ef2eb5b1fb8ee|assertion-b2:e6a04550062569feb02d549c|assertion-b2:e752914c695ee5a277d04441|assertion-b2:ebf9ff558832da453084f0a9|assertion-b2:eeb793588a5d4555299ec142	concept-cluster:15436c2c16f538a6b9243567|concept-cluster:4bc61a7581d3938fbe380c56|concept-cluster:548764ea8c0caf43d9c955b2|concept-cluster:56ae35d0e1173ad65db8856f|concept-cluster:89815ab731cb2c2b38bd3f75|concept-cluster:8eea051c30900ab429f97e1f|concept-cluster:c167028914190fcf5060f318|concept-cluster:c240060f928a7b34fbb7164f|concept-cluster:e082d767214258ee18afdb4b|concept-cluster:fff4e8ec42c9fca16e65d7ee|sensory.apple|sensory.brown_sugar|sensory.grape|sensory.grapefruit|sensory.honey|sensory.jasmine|sensory.lemon|sensory.orange|sensory.peach	22	19	3	batch4.grouped-split-feasibility.v1	NOT_CREATED_NO_TRAINING_AUTHORIZATION
split-group:e0723b9cbd79dd21d2fc8c2a	coffee-b2:d5c2e83918b41bd601f1d7bb	17	16	0	0	5	family.ace_cup_of_excellence	publisher:ce51521ee85097dc9bfca03b	year.2019	coffee-b2:d5c2e83918b41bd601f1d7bb	effective-b2:a35aa4343b1508430ff573ee		GENERIC_ORGANIZER_SENSORY_FIELD			assertion-b2:0c61c18f16d0a63da8d80d2a|assertion-b2:2d99b73854daf7639c1f5dd6|assertion-b2:496cb0daaaf26995137ad261|assertion-b2:4f5278d6bbd319d0ab6046b5|assertion-b2:56d46fd9cc2e50231f875b33|assertion-b2:69bc05f50556d63b0a68c4e3|assertion-b2:7e6b2b8fb1c619ad68e06e7d|assertion-b2:84ef9aeeb3643a51f8ca355f|assertion-b2:96253da920f0391aa1c911dd|assertion-b2:996822899b37584a27511d68|assertion-b2:9972bed5ab6d40f985c22b5b|assertion-b2:a8313c683dfbd664295ae52e|assertion-b2:a8f316967242b84c458f595a|assertion-b2:a94f1fd407434c3adcd79b54|assertion-b2:b34e34bb3f1fd4ae38ba2ae4|assertion-b2:f2a25db0161d31d005713835|assertion-b2:fc501f967c8bf8d86765141f	concept-cluster:15436c2c16f538a6b9243567|concept-cluster:3b914106333880f480bb6606|concept-cluster:5e92f96f875a92f82984e405|concept-cluster:77a83ecf3e80796d59cca3fd|concept-cluster:89815ab731cb2c2b38bd3f75|concept-cluster:ac741c410b39ae7cfe01bcf0|concept-cluster:ca56c155458bfdf306556c10|concept-cluster:d2a02036a6fdc7327e403e8f|concept-cluster:e5c38b99a0f29dd0f7d6de10|concept-cluster:fa6b621a4b163496e225d7a1|sensory.apple|sensory.cocoa|sensory.honey|sensory.jasmine|sensory.lemon|sensory.mango|sensory.peach	17	17	8	batch4.grouped-split-feasibility.v1	NOT_CREATED_NO_TRAINING_AUTHORIZATION
