corpus_view	normalized_descriptor_candidate_id	assertion_count	effective_record_count	coffee_identity_count	source_family_count	source_route_count	edition_count	year_count	preparation_service_count	c0_family_count	direct_source_roast_count	reviewed_c1_count	p1_count	p2_count	p3_count	p4_count	unresolved_count	rights_affirmative_count	rights_pending_count	rights_unknown_count	human_reviewed_count	gold_candidate_count	silver_candidate_count	bronze_candidate_count	multi_target_record_count	supported_pair_event_count
SILVER_CANDIDATES	provisional-form:b290a318cc9796d1db07e7bc	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	14
SILVER_CANDIDATES	provisional-form:b2d07b8b4248809f3cf30fa0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	10
SILVER_CANDIDATES	provisional-form:b2dc5ac0a8657215a12b481e	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	29
SILVER_CANDIDATES	provisional-form:b2e2bcea92296f1b97a855ec	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	10
SILVER_CANDIDATES	provisional-form:b2e55e456cf481005d30ad1d	23	23	23	1	1	10	10	1	0	0	0	0	0	0	0	23	0	0	23	0	0	23	0	23	763
SILVER_CANDIDATES	provisional-form:b2e78e3a5bb1d60df728818e	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	15
SILVER_CANDIDATES	provisional-form:b2ebe239da7658afd573f55f	3	3	3	1	1	1	1	1	0	0	0	0	0	0	0	3	0	0	3	0	0	3	0	3	82
SILVER_CANDIDATES	provisional-form:b2ee4db92c3e570a426f9c87	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	12
SILVER_CANDIDATES	provisional-form:b2f031bf0edd9c9acdb4a53a	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	31
SILVER_CANDIDATES	provisional-form:b3429495a14719c2f8b96d2a	2	2	2	1	1	1	1	1	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	2	28
SILVER_CANDIDATES	provisional-form:b34f5d33fd1afbf050690220	5	5	5	1	1	4	4	1	0	0	0	0	0	0	0	5	0	0	5	0	0	5	0	5	175
SILVER_CANDIDATES	provisional-form:b3af5c693a2e5926ea70be33	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	26
SILVER_CANDIDATES	provisional-form:b3af608d2a6489f4a225b9fc	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	45
SILVER_CANDIDATES	provisional-form:b3c5c82a7a9d1c4ab8a56d8f	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	8
SILVER_CANDIDATES	provisional-form:b3d2b9eda588d48aeb48a729	5	5	5	1	1	2	2	1	0	0	0	0	0	0	0	5	0	0	5	0	0	5	0	5	182
SILVER_CANDIDATES	provisional-form:b3e6c143ebb5bd3bb0963a28	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	55
SILVER_CANDIDATES	provisional-form:b3f487fbc1970da93ec06115	7	7	7	1	1	3	3	1	0	0	0	0	0	0	0	7	0	0	7	0	0	7	0	7	195
SILVER_CANDIDATES	provisional-form:b3fcf297984559806ca1f0ad	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	21
SILVER_CANDIDATES	provisional-form:b418d9f63527a9a4636469da	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	14
SILVER_CANDIDATES	provisional-form:b4544b5c9118dd861755887b	2	2	2	1	1	1	1	1	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	2	94
SILVER_CANDIDATES	provisional-form:b45d465e04dc987b94dc1085	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	20
SILVER_CANDIDATES	provisional-form:b476186086eb80f0156ccccb	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	14
SILVER_CANDIDATES	provisional-form:b47baa7e45c3d2cbde6401d2	4	4	4	1	1	2	2	1	0	0	0	0	0	0	0	4	0	0	4	0	0	4	0	4	165
SILVER_CANDIDATES	provisional-form:b47e1f4277f4ba448fc4977c	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	1
SILVER_CANDIDATES	provisional-form:b493d48364afe44d11c0165c	27	27	27	1	1	12	12	1	0	0	0	0	0	0	0	27	0	0	27	0	0	27	0	27	929
SILVER_CANDIDATES	provisional-form:b4c3858f5f1e123198e835de	42	41	41	1	1	13	13	1	0	0	0	0	0	0	0	42	0	0	42	0	0	42	0	41	972
SILVER_CANDIDATES	provisional-form:b4cf7fb62470796d808b8ca2	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	20
SILVER_CANDIDATES	provisional-form:b581aa020dc5c49baeba98fc	15	13	13	1	1	3	3	1	0	0	0	0	0	0	0	15	0	0	15	0	0	15	0	13	431
SILVER_CANDIDATES	provisional-form:b58eff491c9311a9cbdfcff6	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	18
SILVER_CANDIDATES	provisional-form:b5d051a24c8a4d18da3f9eeb	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	27
SILVER_CANDIDATES	provisional-form:b6555e60952768983f04335e	2	2	2	1	1	1	1	1	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	2	47
SILVER_CANDIDATES	provisional-form:b65dd552d805e18b6126367e	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	2
SILVER_CANDIDATES	provisional-form:b66e69c090d1c6daa6c5ab52	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	10
SILVER_CANDIDATES	provisional-form:b66f39dd745a0b196070a870	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	75
SILVER_CANDIDATES	provisional-form:b6b54201f23d00f5b719f532	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	20
SILVER_CANDIDATES	provisional-form:b6e4221dfda0c45f51475403	29	28	28	1	1	6	6	1	0	0	0	0	0	0	0	29	0	0	29	0	0	29	0	28	1001
SILVER_CANDIDATES	provisional-form:b70deaf0a32b4d0b9f00112d	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	18
SILVER_CANDIDATES	provisional-form:b72c942d514c1e460eb3c393	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	4
SILVER_CANDIDATES	provisional-form:b755cb248c3c4a7d94f835b4	9	9	9	1	1	6	6	1	0	0	0	0	0	0	0	9	0	0	9	0	0	9	0	9	189
SILVER_CANDIDATES	provisional-form:b7a08be13e2a249d53e8355f	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	33
SILVER_CANDIDATES	provisional-form:b7a3191096ad2af880f5ab2f	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	20
SILVER_CANDIDATES	provisional-form:b843af19de8003583c645a04	2	2	2	1	1	2	2	1	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	2	114
SILVER_CANDIDATES	provisional-form:b86217babaaeb2ff7d867ad3	4	4	4	1	1	3	3	1	0	0	0	0	0	0	0	4	0	0	4	0	0	4	0	4	161
SILVER_CANDIDATES	provisional-form:b880ef5a73fa94a8bd198329	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	64
SILVER_CANDIDATES	provisional-form:b8c47fcbcb8c9431f5a75d63	2	2	2	1	1	2	2	1	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	2	75
SILVER_CANDIDATES	provisional-form:b8d976ef0be935c3562078e5	3	3	3	1	1	3	3	1	0	0	0	0	0	0	0	3	0	0	3	0	0	3	0	3	71
SILVER_CANDIDATES	provisional-form:b8ec46788dd85e72ace6a0ec	10	10	10	1	1	3	3	1	0	0	0	0	0	0	0	10	0	0	10	0	0	10	0	10	381
SILVER_CANDIDATES	provisional-form:b8ed4061930b16fca59fc961	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	14
SILVER_CANDIDATES	provisional-form:b8f2860e1bfc4f1ae30003ea	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	7
SILVER_CANDIDATES	provisional-form:b8f6ad4f084ac1699058fbe9	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	13
SILVER_CANDIDATES	provisional-form:b9043c16af362f30807deaf6	149	131	131	2	2	19	18	1	0	0	0	0	0	0	0	149	0	0	149	0	0	149	0	131	3599
SILVER_CANDIDATES	provisional-form:b92620dd221fda350fae2fd9	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	11
SILVER_CANDIDATES	provisional-form:b930fc04351553cb6cb5b05b	2	2	2	1	1	2	2	1	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	2	62
SILVER_CANDIDATES	provisional-form:b94e241ee5e738b004db0751	4	4	4	1	1	4	4	1	0	0	0	0	0	0	0	4	0	0	4	0	0	4	0	4	111
SILVER_CANDIDATES	provisional-form:b9582e85d6b722082ff0ea45	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	28
SILVER_CANDIDATES	provisional-form:b95bc6a17787a5b3af471a22	3	3	3	1	1	2	2	1	0	0	0	0	0	0	0	3	0	0	3	0	0	3	0	3	90
SILVER_CANDIDATES	provisional-form:b96482290a873ee9875236c0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	35
SILVER_CANDIDATES	provisional-form:b96b64c0d259d85772264b0d	2	2	2	1	1	1	1	1	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	2	59
SILVER_CANDIDATES	provisional-form:b9e9ff2ccbb2b810c8779c6b	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	43
SILVER_CANDIDATES	provisional-form:b9ebbe6e090b5b52e2de4abd	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	50
SILVER_CANDIDATES	provisional-form:b9fdc539aabca967bdd0f4f9	10	10	10	1	1	7	7	1	0	0	0	0	0	0	0	10	0	0	10	0	0	10	0	10	167
SILVER_CANDIDATES	provisional-form:ba1001e0dd061cdc573fe219	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	50
SILVER_CANDIDATES	provisional-form:ba20c1ac38734a6bdfc5136c	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	28
SILVER_CANDIDATES	provisional-form:ba25f3b69d3cf3da918f72d2	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	28
SILVER_CANDIDATES	provisional-form:ba4607e92dbec48bf242d1c5	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	18
SILVER_CANDIDATES	provisional-form:ba4788b226aa8dc2e6dc7424	5	4	4	1	1	3	3	1	0	0	0	0	0	0	0	5	0	0	5	0	0	5	0	4	147
SILVER_CANDIDATES	provisional-form:ba4a5e8cd4e87052ac540bd4	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	14
SILVER_CANDIDATES	provisional-form:ba564d207f61fd83aeb098eb	2	2	2	1	1	1	1	1	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	2	92
SILVER_CANDIDATES	provisional-form:ba65bd235c0644ee56d96a17	2	2	2	1	1	1	1	1	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	2	52
SILVER_CANDIDATES	provisional-form:ba7ad46689f94dc14c1a456c	70	62	62	1	1	9	9	1	0	0	0	0	0	0	0	70	0	0	70	0	0	70	0	62	2282
SILVER_CANDIDATES	provisional-form:ba903bb1c8d533e91842b38f	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	22
SILVER_CANDIDATES	provisional-form:ba9f6e2cc358097447784531	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	16
SILVER_CANDIDATES	provisional-form:baa3d9e56c2ce375b8dd70e5	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	20
SILVER_CANDIDATES	provisional-form:bab4fb9f66dc7ead817f2921	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	58
SILVER_CANDIDATES	provisional-form:babf9633d46beda14f2378e6	13	12	12	1	1	3	3	1	0	0	0	0	0	0	0	13	0	0	13	0	0	13	0	12	476
SILVER_CANDIDATES	provisional-form:bacd15b55be48339ef074e8c	3	2	2	1	1	2	2	1	0	0	0	0	0	0	0	3	0	0	3	0	0	3	0	2	66
SILVER_CANDIDATES	provisional-form:bb04722bb8c202e53cd1a027	2	2	2	1	1	1	1	1	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	2	38
SILVER_CANDIDATES	provisional-form:bb126eae058295d9cfe24136	6	6	6	1	1	2	2	1	0	0	0	0	0	0	0	6	0	0	6	0	0	6	0	6	97
SILVER_CANDIDATES	provisional-form:bb3c78a5ebceae972f96ce02	8	8	8	1	1	4	4	1	0	0	0	0	0	0	0	8	0	0	8	0	0	8	0	8	211
SILVER_CANDIDATES	provisional-form:bb46b09f297364cddcfc02b1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	14
SILVER_CANDIDATES	provisional-form:bb9cbd9193ebf11da53117a8	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	36
SILVER_CANDIDATES	provisional-form:bbb4228fc21df004441fc39a	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	41
SILVER_CANDIDATES	provisional-form:bbc097ea274209a2a5e3d8f3	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	16
SILVER_CANDIDATES	provisional-form:bbca54790636cfe1e21fe1f9	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	11
SILVER_CANDIDATES	provisional-form:bbced5500c39e86651f10ff8	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	14
SILVER_CANDIDATES	provisional-form:bbd0cfbe5302a34222fc064f	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	6
SILVER_CANDIDATES	provisional-form:bbd13852609e32006653a34a	3	3	3	1	1	2	2	1	0	0	0	0	0	0	0	3	0	0	3	0	0	3	0	3	83
SILVER_CANDIDATES	provisional-form:bbe8e9531e011540d71bdd2b	2	2	2	1	1	2	2	1	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	2	88
SILVER_CANDIDATES	provisional-form:bc5b2e7c593289be1938d194	2	2	2	1	1	2	2	1	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	2	64
SILVER_CANDIDATES	provisional-form:bc7ae0eb76c4ba4403af3a44	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	13
SILVER_CANDIDATES	provisional-form:bcb4927846eafd984202efd5	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	17
SILVER_CANDIDATES	provisional-form:bcb52bb19fbe41ce912f7158	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	13
SILVER_CANDIDATES	provisional-form:bcf4a44c105afbed60d7530d	2	2	2	1	1	2	2	1	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	2	33
SILVER_CANDIDATES	provisional-form:bcff265305d5741d1a1a92ec	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	55
SILVER_CANDIDATES	provisional-form:bd044f0e8c315d0388f1ae89	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	3
SILVER_CANDIDATES	provisional-form:bd071899591c00d2276d2254	31	31	31	1	1	10	10	1	0	0	0	0	0	0	0	31	0	0	31	0	0	31	0	31	1070
SILVER_CANDIDATES	provisional-form:bd192a72446816b32a35b4d4	2	2	2	1	1	1	1	1	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	2	76
SILVER_CANDIDATES	provisional-form:bd1db5b5a3d8412270e4b4c8	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	18
SILVER_CANDIDATES	provisional-form:bd70c61af7d46215afb040f9	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	16
SILVER_CANDIDATES	provisional-form:bd82ae44a689140c04029802	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	18
SILVER_CANDIDATES	provisional-form:bd878fa2293de72e9c871463	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	27
SILVER_CANDIDATES	provisional-form:bdaccfd77f483e9791b0c53e	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	12
SILVER_CANDIDATES	provisional-form:bdb75dbdc11ade67827c0626	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	14
SILVER_CANDIDATES	provisional-form:bdc5ce63eb8d73f1511822ae	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	9
SILVER_CANDIDATES	provisional-form:bdd6bd186c72095b54b4ace3	3	3	3	1	1	1	1	1	0	0	0	0	0	0	0	3	0	0	3	0	0	3	0	3	57
SILVER_CANDIDATES	provisional-form:be0a9aad13dbfb7d4d923c25	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	50
SILVER_CANDIDATES	provisional-form:be4a9cef9b38b7c5109aac48	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	13
SILVER_CANDIDATES	provisional-form:be4dc3652997dfd0fc339751	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	24
SILVER_CANDIDATES	provisional-form:be6d8d3859e285711969c988	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	8
SILVER_CANDIDATES	provisional-form:beaac1faca992ae5dabf900f	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	4
SILVER_CANDIDATES	provisional-form:beae83e6862a22178feeaf68	2	2	2	1	1	1	1	1	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	2	94
SILVER_CANDIDATES	provisional-form:beef3adc090c8c95993a1b13	5	5	5	1	1	3	3	1	0	0	0	0	0	0	0	5	0	0	5	0	0	5	0	5	169
SILVER_CANDIDATES	provisional-form:bf04ab117091d33cc0bad57a	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	14
SILVER_CANDIDATES	provisional-form:bf2cc45372afec5f59f34d91	5	4	4	1	1	3	3	1	0	0	0	0	0	0	0	5	0	0	5	0	0	5	0	4	118
SILVER_CANDIDATES	provisional-form:bf3ee326facd455d7984a7b7	2	2	2	1	1	2	2	1	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	2	83
SILVER_CANDIDATES	provisional-form:bf42a21995be15d252137a5b	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	17
SILVER_CANDIDATES	provisional-form:bf439b04fe8b7d503596c031	2	2	2	1	1	1	1	1	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	2	26
SILVER_CANDIDATES	provisional-form:bf5a08a84e3d0d8add09f6f7	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	28
SILVER_CANDIDATES	provisional-form:bf646d956e5eb469fc6e76f2	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	30
SILVER_CANDIDATES	provisional-form:bf691a162a0274db59784335	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	40
SILVER_CANDIDATES	provisional-form:bf777ff9041f84a9c3a3bd8c	4	4	4	1	1	3	3	1	0	0	0	0	0	0	0	4	0	0	4	0	0	4	0	4	141
SILVER_CANDIDATES	provisional-form:bfa3d229a02e2b28e0346837	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	10
SILVER_CANDIDATES	provisional-form:bfab7ae2d83d3d8fadc02a1e	4	4	4	1	1	2	2	1	0	0	0	0	0	0	0	4	0	0	4	0	0	4	0	4	182
SILVER_CANDIDATES	provisional-form:bfc72b4304c19eb25d1f690f	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	36
SILVER_CANDIDATES	provisional-form:bfd62d807cf7a350e59e66a1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	3
SILVER_CANDIDATES	provisional-form:bfd96be73430cff5015dabe8	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	10
SILVER_CANDIDATES	provisional-form:c00236cbf8333bf5313461fc	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	13
SILVER_CANDIDATES	provisional-form:c02ba1014ca97f7f774a2d7a	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	18
SILVER_CANDIDATES	provisional-form:c02dc5ce71783cadfe0ce040	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	29
SILVER_CANDIDATES	provisional-form:c06b0cfe0cc5e900c5778448	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	28
SILVER_CANDIDATES	provisional-form:c079f369e7a6cc91ba6551db	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	2
SILVER_CANDIDATES	provisional-form:c082456a7766e23a18db084c	2	2	2	1	1	2	2	1	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	2	61
SILVER_CANDIDATES	provisional-form:c0905088ba5b80677849d482	53	52	52	1	1	15	15	1	0	0	0	0	0	0	0	53	0	0	53	0	0	53	0	52	1244
SILVER_CANDIDATES	provisional-form:c0cda683c525c3ea63de4029	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	17
SILVER_CANDIDATES	provisional-form:c0db3dca9797e2cc1a43f83e	2	2	2	1	1	2	2	1	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	2	42
SILVER_CANDIDATES	provisional-form:c0dcd769bb770fdbf752c29e	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	14
SILVER_CANDIDATES	provisional-form:c0e5eb15b27d73702d8c713b	37	37	37	1	1	16	16	1	0	0	0	0	0	0	0	37	0	0	37	0	0	37	0	37	1059
SILVER_CANDIDATES	provisional-form:c0f1779c16d26bac92c4e32f	88	86	86	1	1	16	16	1	0	0	0	0	0	0	0	88	0	0	88	0	0	88	0	86	2183
SILVER_CANDIDATES	provisional-form:c120509912a0c59cb94383ec	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	75
SILVER_CANDIDATES	provisional-form:c12da903ca98be3a943b7840	2	2	2	1	1	2	2	1	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	2	38
SILVER_CANDIDATES	provisional-form:c16a53f912ffe00d337fc477	17	17	17	1	1	8	8	1	0	0	0	0	0	0	0	17	0	0	17	0	0	17	0	17	654
SILVER_CANDIDATES	provisional-form:c1a1bf4e5d3842ad3437b8f4	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	11
SILVER_CANDIDATES	provisional-form:c1a9ce1c510c4e0b1ce9ba55	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	24
SILVER_CANDIDATES	provisional-form:c1deb3268b977bb925905657	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	20
SILVER_CANDIDATES	provisional-form:c207996e90954a133a19ce9a	2	2	2	1	1	2	2	1	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	2	31
SILVER_CANDIDATES	provisional-form:c216cd4ee312f42031cf072e	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	18
SILVER_CANDIDATES	provisional-form:c2359a52cbe845599f81e38f	2	2	2	1	1	1	1	1	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	2	92
SILVER_CANDIDATES	provisional-form:c245aed4340cd2c8039ee054	3	3	3	1	1	2	2	1	0	0	0	0	0	0	0	3	0	0	3	0	0	3	0	3	113
SILVER_CANDIDATES	provisional-form:c26d16543ff9afa99a0a6a33	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	28
SILVER_CANDIDATES	provisional-form:c2720445a45267813688ff73	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	64
SILVER_CANDIDATES	provisional-form:c278da1a53ec06b0808d6458	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	21
SILVER_CANDIDATES	provisional-form:c2a07f87990fc35872b0def9	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	32
SILVER_CANDIDATES	provisional-form:c2a1eb38d4c65c86435af76e	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	25
SILVER_CANDIDATES	provisional-form:c2a32a97ec5500bd2d304b38	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	27
SILVER_CANDIDATES	provisional-form:c2a67872808861cc1e41d413	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	14
SILVER_CANDIDATES	provisional-form:c2b0704a3f665468bed8bea3	2	2	2	1	1	2	2	1	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	2	78
SILVER_CANDIDATES	provisional-form:c320bcf263fee599a9eb9154	15	15	15	1	1	3	3	1	0	0	0	0	0	0	0	15	0	0	15	0	0	15	0	15	621
SILVER_CANDIDATES	provisional-form:c35e535177601118cb4f31e5	2	2	2	1	1	1	1	1	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	2	55
SILVER_CANDIDATES	provisional-form:c36ea063284b31b7eee0f9af	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	16
SILVER_CANDIDATES	provisional-form:c36eeaaa83880806b0d38851	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	53
