language_document_key	language_source_key	language_source_family_key	source_revision	source_date	source_row_locator	language_code	document_type	source_content_sha256	content	raw_text_public_export_allowed	counts_as_new_contemporary_document	counts_as_zh_hans_document	source_authored	machine_translated	artificial_variant	privacy_state	public_export_state	frozen_snapshot
document.firstbloom.release_2906	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-10-13	product_release_id=2906	en	TASTING_NOTE	6bbffe61914d275ec714512028cf5b36ca0c3c91b9389fee2519c0c60dd0eac6	"{""external_release_key"":""2906"",""product_id"":""2729"",""raw_field_sha256"":""6bbffe61914d275ec714512028cf5b36ca0c3c91b9389fee2519c0c60dd0eac6"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_2924	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-10-16	product_release_id=2924	en	TASTING_NOTE	cd0f25218ce9e601f315fa5c39d5fd83985c3c2052936a91fe8654e25836537a	"{""external_release_key"":""2924"",""product_id"":""227"",""raw_field_sha256"":""cd0f25218ce9e601f315fa5c39d5fd83985c3c2052936a91fe8654e25836537a"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_2926	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-10-16	product_release_id=2926	en	TASTING_NOTE	f06d19f97ffdab8967531c3dc301cbe8fd57e502b07fb429213b98aaf6e9f6cf	"{""external_release_key"":""2926"",""product_id"":""2741"",""raw_field_sha256"":""f06d19f97ffdab8967531c3dc301cbe8fd57e502b07fb429213b98aaf6e9f6cf"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_2927	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-10-16	product_release_id=2927	en	TASTING_NOTE	bbe4ad8281853563a90f72e7dd3506db26e9e28f3dbfac57a53972d4e7ee0381	"{""external_release_key"":""2927"",""product_id"":""2742"",""raw_field_sha256"":""bbe4ad8281853563a90f72e7dd3506db26e9e28f3dbfac57a53972d4e7ee0381"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_2928	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-10-16	product_release_id=2928	en	TASTING_NOTE	e843db3b3c3d78b5eff402e352ff9ca6968f29b1478f5b66d53e1888bcf795a9	"{""external_release_key"":""2928"",""product_id"":""2743"",""raw_field_sha256"":""e843db3b3c3d78b5eff402e352ff9ca6968f29b1478f5b66d53e1888bcf795a9"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_2936	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-10-17	product_release_id=2936	en	TASTING_NOTE	0e6ce26c431c83ff83045f8a3c930c1e9744a5c9bcbd1e8083f67d6a2dc96f87	"{""external_release_key"":""2936"",""product_id"":""2751"",""raw_field_sha256"":""0e6ce26c431c83ff83045f8a3c930c1e9744a5c9bcbd1e8083f67d6a2dc96f87"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_2938	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-10-17	product_release_id=2938	en	TASTING_NOTE	4dbb7c11436c25da69b100cb67e95adb852d3b3e725a92ce616c38a6b18db780	"{""external_release_key"":""2938"",""product_id"":""734"",""raw_field_sha256"":""4dbb7c11436c25da69b100cb67e95adb852d3b3e725a92ce616c38a6b18db780"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_2939	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-10-17	product_release_id=2939	en	TASTING_NOTE	8aeed7544587f6ceb9d4521bd8d48d7714e7ebb44c7e3646eefb948aa28bfd56	"{""external_release_key"":""2939"",""product_id"":""2753"",""raw_field_sha256"":""8aeed7544587f6ceb9d4521bd8d48d7714e7ebb44c7e3646eefb948aa28bfd56"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_2948	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-10-18	product_release_id=2948	en	TASTING_NOTE	f98f982897ed3e734c1764cab8e41530b9ab924dab0727ce17a60ac802ed3b90	"{""external_release_key"":""2948"",""product_id"":""2762"",""raw_field_sha256"":""f98f982897ed3e734c1764cab8e41530b9ab924dab0727ce17a60ac802ed3b90"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_2949	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-10-18	product_release_id=2949	en	TASTING_NOTE	c3c01d1060071f3c90bedd6fff74f584d93c02d67aae145c6af6c883797a1423	"{""external_release_key"":""2949"",""product_id"":""2763"",""raw_field_sha256"":""c3c01d1060071f3c90bedd6fff74f584d93c02d67aae145c6af6c883797a1423"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_2953	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-10-18	product_release_id=2953	en	TASTING_NOTE	356d61f5a28c9c757a01607b9c425e1fa51409f92b5713f1e37e6a77b081024e	"{""external_release_key"":""2953"",""product_id"":""2767"",""raw_field_sha256"":""356d61f5a28c9c757a01607b9c425e1fa51409f92b5713f1e37e6a77b081024e"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_2954	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-10-18	product_release_id=2954	en	TASTING_NOTE	356d61f5a28c9c757a01607b9c425e1fa51409f92b5713f1e37e6a77b081024e	"{""external_release_key"":""2954"",""product_id"":""2768"",""raw_field_sha256"":""356d61f5a28c9c757a01607b9c425e1fa51409f92b5713f1e37e6a77b081024e"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_2973	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-10-18	product_release_id=2973	en	TASTING_NOTE	8e3b0fc72e0998630f943d2de73abb6d5b58e062a4fd34d32a55ee090c362b1c	"{""external_release_key"":""2973"",""product_id"":""2787"",""raw_field_sha256"":""8e3b0fc72e0998630f943d2de73abb6d5b58e062a4fd34d32a55ee090c362b1c"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_2986	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-10-18	product_release_id=2986	en	TASTING_NOTE	7afe7d7c07be2694fa0ec2f0b7e8d80acdc9d292f8213f189d21b1b813bdd3c5	"{""external_release_key"":""2986"",""product_id"":""2800"",""raw_field_sha256"":""7afe7d7c07be2694fa0ec2f0b7e8d80acdc9d292f8213f189d21b1b813bdd3c5"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_2987	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-10-18	product_release_id=2987	en	TASTING_NOTE	477df7f3bf877397d3fa40f56961aa6d7177bffdc236067c81ded86bee25568e	"{""external_release_key"":""2987"",""product_id"":""2801"",""raw_field_sha256"":""477df7f3bf877397d3fa40f56961aa6d7177bffdc236067c81ded86bee25568e"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_2997	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-10-23	product_release_id=2997	en	TASTING_NOTE	d58e9e2e6d25bb302638546a52c21ed1c1a0b84995f38bb5d55b87c2edb453bb	"{""external_release_key"":""2997"",""product_id"":""2811"",""raw_field_sha256"":""d58e9e2e6d25bb302638546a52c21ed1c1a0b84995f38bb5d55b87c2edb453bb"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_3000	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-10-23	product_release_id=3000	en	TASTING_NOTE	8fd4e84d5af70b235e6d5a4a58a7d07b9066d5079a3c157409deaac7139daebd	"{""external_release_key"":""3000"",""product_id"":""2814"",""raw_field_sha256"":""8fd4e84d5af70b235e6d5a4a58a7d07b9066d5079a3c157409deaac7139daebd"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_3013	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-10-23	product_release_id=3013	en	TASTING_NOTE	6244907426ee24c7690ae3f76e91e32ad6981d0436d7adea3d9b13b0bfc6c63d	"{""external_release_key"":""3013"",""product_id"":""2824"",""raw_field_sha256"":""6244907426ee24c7690ae3f76e91e32ad6981d0436d7adea3d9b13b0bfc6c63d"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_3014	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-10-23	product_release_id=3014	en	TASTING_NOTE	8813692a69f45b067b2dd7a9c9c1ac141f2b8affa06645d1fca69ce58ddbfbfb	"{""external_release_key"":""3014"",""product_id"":""248"",""raw_field_sha256"":""8813692a69f45b067b2dd7a9c9c1ac141f2b8affa06645d1fca69ce58ddbfbfb"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_3025	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-10-23	product_release_id=3025	en	TASTING_NOTE	302edfe440f7624be8b2ff6ce122d53359bdfb9393afdaaeb4b650bd93525ca6	"{""external_release_key"":""3025"",""product_id"":""2832"",""raw_field_sha256"":""302edfe440f7624be8b2ff6ce122d53359bdfb9393afdaaeb4b650bd93525ca6"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_3048	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-10-24	product_release_id=3048	en	TASTING_NOTE	6cdd71f283b233175216b9a59c5572c4a7f0bd2e48f06f98c9412d57427c6bc5	"{""external_release_key"":""3048"",""product_id"":""2855"",""raw_field_sha256"":""6cdd71f283b233175216b9a59c5572c4a7f0bd2e48f06f98c9412d57427c6bc5"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_3060	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-10-25	product_release_id=3060	en	TASTING_NOTE	1f1d1c4f9ba56a2ee5955ee2bd80302b34aa9979e5c668c4a1001c3bd112184c	"{""external_release_key"":""3060"",""product_id"":""2867"",""raw_field_sha256"":""1f1d1c4f9ba56a2ee5955ee2bd80302b34aa9979e5c668c4a1001c3bd112184c"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_3061	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-10-25	product_release_id=3061	en	TASTING_NOTE	44774453882333da07e57f19343cafc41636cccc1a9e07a3e5d296ce1d480121	"{""external_release_key"":""3061"",""product_id"":""2868"",""raw_field_sha256"":""44774453882333da07e57f19343cafc41636cccc1a9e07a3e5d296ce1d480121"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_3065	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-10-25	product_release_id=3065	en	TASTING_NOTE	a0b069578e03ef7b296abeb261483fc60b34c897591fdc2eaf93f543ac5e62b4	"{""external_release_key"":""3065"",""product_id"":""2871"",""raw_field_sha256"":""a0b069578e03ef7b296abeb261483fc60b34c897591fdc2eaf93f543ac5e62b4"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_3066	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-10-25	product_release_id=3066	en	TASTING_NOTE	2d9d6ae646274f2fbc758d092708dfb708cec35aae03ebb3cfbb110131100ecc	"{""external_release_key"":""3066"",""product_id"":""2872"",""raw_field_sha256"":""2d9d6ae646274f2fbc758d092708dfb708cec35aae03ebb3cfbb110131100ecc"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_307	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2018-09-15	product_release_id=307	en	TASTING_NOTE	dc9d33815572976ec8d4ab8d998f4059d3eeab273620f12cef07ee718153d0b0	"{""external_release_key"":""307"",""product_id"":""314"",""raw_field_sha256"":""dc9d33815572976ec8d4ab8d998f4059d3eeab273620f12cef07ee718153d0b0"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_3079	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-10-28	product_release_id=3079	en	TASTING_NOTE	11c9d576227430214ff50d0042750e26445e2d99d30d4c7e693efb23ea52724c	"{""external_release_key"":""3079"",""product_id"":""2885"",""raw_field_sha256"":""11c9d576227430214ff50d0042750e26445e2d99d30d4c7e693efb23ea52724c"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_3085	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-10-28	product_release_id=3085	en	TASTING_NOTE	2b434d52ad8e2a95f7dab7a4ee1dfe8549ec54ed1beaf4d786bb1adf4f618287	"{""external_release_key"":""3085"",""product_id"":""2891"",""raw_field_sha256"":""2b434d52ad8e2a95f7dab7a4ee1dfe8549ec54ed1beaf4d786bb1adf4f618287"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_309	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2018-09-15	product_release_id=309	en	TASTING_NOTE	b3ef756da65f384331fa808fb0719b900d636a6e08ec523cec7c7729d783e54b	"{""external_release_key"":""309"",""product_id"":""316"",""raw_field_sha256"":""b3ef756da65f384331fa808fb0719b900d636a6e08ec523cec7c7729d783e54b"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_3091	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-10-29	product_release_id=3091	en	TASTING_NOTE	2854167e670af10f4912da7f184b19ae40600f6b71b8552867097b310a8e7396	"{""external_release_key"":""3091"",""product_id"":""2897"",""raw_field_sha256"":""2854167e670af10f4912da7f184b19ae40600f6b71b8552867097b310a8e7396"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_3109	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-10-30	product_release_id=3109	en	TASTING_NOTE	f19ea70de2aef87d35f43bf1959e7aa833dd68403477bba717a8d7218b5b7918	"{""external_release_key"":""3109"",""product_id"":""2915"",""raw_field_sha256"":""f19ea70de2aef87d35f43bf1959e7aa833dd68403477bba717a8d7218b5b7918"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_3111	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-10-30	product_release_id=3111	en	TASTING_NOTE	0edfbccc99ae127bffa88e99cf9157bc4850d322217e7e1f061599d3ac1a1583	"{""external_release_key"":""3111"",""product_id"":""2917"",""raw_field_sha256"":""0edfbccc99ae127bffa88e99cf9157bc4850d322217e7e1f061599d3ac1a1583"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_3112	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-10-30	product_release_id=3112	en	TASTING_NOTE	000f0d021cff7e0bdecb5a254bc57620935b77190c24cd0ed9c430f02e4d2a6d	"{""external_release_key"":""3112"",""product_id"":""2918"",""raw_field_sha256"":""000f0d021cff7e0bdecb5a254bc57620935b77190c24cd0ed9c430f02e4d2a6d"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_3122	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-10-30	product_release_id=3122	en	TASTING_NOTE	650466ce8c50391763f2c6cc3682d52daa349763021521afa866e37a70e8946b	"{""external_release_key"":""3122"",""product_id"":""2927"",""raw_field_sha256"":""650466ce8c50391763f2c6cc3682d52daa349763021521afa866e37a70e8946b"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_3126	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-10-30	product_release_id=3126	en	TASTING_NOTE	ed613d544b276ebe0b947e0b9f4b1cdc83929ca7b8a64c2771c0d29ff5bc7c68	"{""external_release_key"":""3126"",""product_id"":""2929"",""raw_field_sha256"":""ed613d544b276ebe0b947e0b9f4b1cdc83929ca7b8a64c2771c0d29ff5bc7c68"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_3130	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-10-30	product_release_id=3130	en	TASTING_NOTE	696bf6ed81512a75d87ac29488d34d02e002e6ab7cbb69a97d54421cb0d16e64	"{""external_release_key"":""3130"",""product_id"":""2931"",""raw_field_sha256"":""696bf6ed81512a75d87ac29488d34d02e002e6ab7cbb69a97d54421cb0d16e64"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_3137	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-10-31	product_release_id=3137	en	TASTING_NOTE	9c6fa81d02874e3b7f77cb62d414e9ec00d8d8b88ebe9c646f1dd7d9ab70b92d	"{""external_release_key"":""3137"",""product_id"":""2938"",""raw_field_sha256"":""9c6fa81d02874e3b7f77cb62d414e9ec00d8d8b88ebe9c646f1dd7d9ab70b92d"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_3139	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-10-31	product_release_id=3139	en	TASTING_NOTE	36bc7d99e65a3d87f1b644beb341b9a88369341dcf6798f52f88e93468adc49e	"{""external_release_key"":""3139"",""product_id"":""2940"",""raw_field_sha256"":""36bc7d99e65a3d87f1b644beb341b9a88369341dcf6798f52f88e93468adc49e"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_3140	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-10-31	product_release_id=3140	en	TASTING_NOTE	8ae428553ff7da7550d88d4357c63cbf898c61ead749aff18ab2db00eee6e44d	"{""external_release_key"":""3140"",""product_id"":""2941"",""raw_field_sha256"":""8ae428553ff7da7550d88d4357c63cbf898c61ead749aff18ab2db00eee6e44d"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_3142	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-10-31	product_release_id=3142	en	TASTING_NOTE	6d63cc3193ff2fc9af448df4ee0d21850b86216ba8f6093c3f1a878980799281	"{""external_release_key"":""3142"",""product_id"":""2943"",""raw_field_sha256"":""6d63cc3193ff2fc9af448df4ee0d21850b86216ba8f6093c3f1a878980799281"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_3144	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-10-31	product_release_id=3144	en	TASTING_NOTE	ca9d9f73ac4733f09583d536426c0e8eac89f2107b77b1df5b53cc956e2148d3	"{""external_release_key"":""3144"",""product_id"":""752"",""raw_field_sha256"":""ca9d9f73ac4733f09583d536426c0e8eac89f2107b77b1df5b53cc956e2148d3"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_3145	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-10-31	product_release_id=3145	en	TASTING_NOTE	c1613345a101e98a0856396c80a555864ab3bba7d82b21562b2b2b56757a690a	"{""external_release_key"":""3145"",""product_id"":""505"",""raw_field_sha256"":""c1613345a101e98a0856396c80a555864ab3bba7d82b21562b2b2b56757a690a"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_3146	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-10-31	product_release_id=3146	en	TASTING_NOTE	ac6208d601b7e12c882133ff259bd270ad07490d1c220b6cce0e8a726b1f3e5c	"{""external_release_key"":""3146"",""product_id"":""754"",""raw_field_sha256"":""ac6208d601b7e12c882133ff259bd270ad07490d1c220b6cce0e8a726b1f3e5c"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_3147	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-10-31	product_release_id=3147	en	TASTING_NOTE	0863a28eee8928cfaf07a98d87cbe32b5c4cfaf464790c4ab7b8d82be038d6cb	"{""external_release_key"":""3147"",""product_id"":""503"",""raw_field_sha256"":""0863a28eee8928cfaf07a98d87cbe32b5c4cfaf464790c4ab7b8d82be038d6cb"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_3157	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-11-02	product_release_id=3157	en	TASTING_NOTE	e246a90ef47b7964495c21ae498d40eca08fa978431ed89c3bb2ef9985709483	"{""external_release_key"":""3157"",""product_id"":""2951"",""raw_field_sha256"":""e246a90ef47b7964495c21ae498d40eca08fa978431ed89c3bb2ef9985709483"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_3174	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-11-02	product_release_id=3174	en	TASTING_NOTE	daeac265e17e2cde756e175db80ad58805ac9bf9b5696dab97d29f8342ed10d2	"{""external_release_key"":""3174"",""product_id"":""88"",""raw_field_sha256"":""daeac265e17e2cde756e175db80ad58805ac9bf9b5696dab97d29f8342ed10d2"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
