candidate_key	pass_a_decision	pass_a_reason	pass_b_decision	pass_b_reason	consensus_admitted
round3i.firstbloom.sha256_7996812ac97c563df9ff3bb9ab6096f98ab0ebd640c7b90556557dd8ed0ebe2a	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_7a212efe771cacb7a9690e9e19fa5a8bcd8477f5af15f5f1264043fc0dee79cf	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_7a4a419e614e1f31af1d6bf8d08dd8e9b35955701a60df8609d6c62f67445ee8	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_7abd40809f6b8d634ab041c799107412a730e6c322cd344d74bb2e207493343a	REJECT_NON_SENSORY	product_name	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	false
round3i.firstbloom.sha256_7ae43ea09f77811b2a528dcae8a6b565ae7ec858ec20694eeb19bc869a06cace	REJECT_NON_SENSORY	incomplete_non_sensory_fragment	REJECT_NON_SENSORY	incomplete_fragment	false
round3i.firstbloom.sha256_7b072759b80ce2a41257c8adceb522a985b4985feb96825fc4c502d36759bf35	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_7b1291e7ed8a6f3e8aa82ce5a4176a5b1877b17e7cb62f638ac6fdddd8ecfe11	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_7b383239c4069749e6201a9db0b76205e4f4da12a55ff51b5daf9270568542c0	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_7b7f1c06bb38141fdebe85c90f9de1b80315ef0df6156296ea8813eb176e5fcf	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_7b8a40792464611d7bda1fb0b7788dea190aed21a30279091210f59d295b4531	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_7b9a608c38671639e035672277fe0e5b5550077144323158c1f3d211109bbcf6	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_7bba9b4c698547dd76804629e795a9494f94438678dd04b01e0e0d8943d9404c	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_7bcae4abe3bcd6ac7337d6787af66b3eb1b4b83635335493c5d10010482f1e10	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_7c3eca6043dc179126b12b03e4d73aeefe62ab6f620d829af3d0e1d4d59ed519	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_7cb3b345c3789e092c619d7b61cfaedb05c4a2373e1ee2ab899ea4b925b1dbc7	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_7cc7244d0e6fcf29daf30307b9998677e5903a3b1119315ff5a654bd5aea1c10	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_7ce8c923ea9a3bd49a47d58a42f96ef385e9a9520f6f9b04da32143b76ec2f53	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_7d31b10db74e092c2ea39c7d0354ea9c9a0600fb175e545db63f868d14bafd76	REJECT_NON_SENSORY	product_name	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	false
round3i.firstbloom.sha256_7d37fc54dc7510f689d1c64e4b9a9c01b57ac164cfcc997ce2f861e96ce6f0b5	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_7d3ec90b72383b2f4aca67fecf4bbe2abc93b0a3c8f689be7f4bf99e1825c109	REJECT_UNCERTAIN	ambiguous_crossmodal_metaphor	REJECT_NON_SENSORY	non_sensory_metaphor	false
round3i.firstbloom.sha256_7d8a9d974400404afb786e2cd5b6f18e255091df6a0933ff91f58c31e3efe70e	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_7e0810a205c39c718226c9162d61afe6544890d7623d3bd686d77b51b72ec915	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_7e605c9b10912d560b37597d233d2374836bf8f79e8f05ebe0d4c8652d7de392	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_7e78bd92f5b0c01080ac17404c668af2b187f98585210a3a53139d7ab45f2a0c	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_7e803fa828578691cd18bb2919ede00cc0a7b095facce8f815e8f09946794820	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_7e82c3a79d4fff28820ef055d96fa8faf1cf36ed528a2f6bd711be687b7900bb	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_7ebd17c1451ed71cc249796a3b7545983188f36baca26010bf88e8c4c0545a53	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_7ee840f24106338624f71908ffe029b1829077f79d358fcf16235a606f8e29d6	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_7f9a5bd2aad4d0e4c2cb051aa652b9d6eb7d0dba1e716a3db1b33a15d66a152d	REJECT_NON_SENSORY	product_name	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	false
round3i.firstbloom.sha256_7f9ae81582bd8a746b8e52e1a1de6a7993bddffec05220a27bb17798f223c35e	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_7fac0d20d2d952076508b7a7a6a10883d3f9781c3187ce34a909f00760177b84	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_7fae5926cbfda86b688659d240dc021797f66d646de12b5a383daa066e750a85	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_80308d43006e41957181408348f35e26f244b2654d108bf025bc73a30a98cb5d	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_80f5c039cb520b5b5138fd89cd6a931c6762c6518ecf542255c38c875fd7a564	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_8100a76ec15738ae4927e91c8bbf1dff0e7d7fc7dca81162778843db0667f4d6	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_813859d5cc8fd76bc3be3526039f0e8e72858fd62f0502dd5c7ef76bae24597f	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_81eba6dc6f1d4638df89c5fba6ddc88c4343b8289d4d8c5cb6563bd31690fe83	REJECT_NON_SENSORY	product_name	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	false
round3i.firstbloom.sha256_81f116680c7e50812522abce29dd943c0c8c56e334fc81ef43483184a923d56e	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_826bcb9765f37ded2dfb6e89e06ae241d2c285096442903589e01e3d23806911	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_8280694f9e17876c545c0b24d4aea06491d8e64a975a7e81f3ffd228f7169f78	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_82b474347753c5abf84491c2da5ea4a75017487c83b6545709bfc258049e2ff8	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_82b5e1819445de5cc9f5349ac2eb88a9f68b7c94dbbae7322d2da33e4b5f4a96	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_82cc2eb8e7669c2d1670f6f143460c9adda42f7e82e38e1cee8027ce8a2ec1d0	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_82d68a121058172ff532679a8d683add49b386285512ff53f6048a79b6b8e9b7	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_82ff82883d20941e9c9d8126e2fa2bb41909bd7be45709b538c3d8a65c04b3e2	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_83007c9e4a3678d65203e267606e89d422839159951799727171fb0053a00102	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_832662f3b28ee938ee8d8d057f4b9464385ade2b91cb645535e81435746873e9	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_83b23e8175834a1693ad7422ccd7a61eddaa2be88b940191532eac23a31b3cd0	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_83c14c0e6624adb166f1ebe66afe023811b126a4c71f59590c6a9b1debeabf91	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_83d50afe0499b7e13c015cbe610ac9653975df1f7d98b22d583ad06b082aaddc	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_843ff2957e8701e8a5d1b38146b35dca7de0a6dea7196d92d3453ba8b7e61c39	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_845ac5398216bf8add7655d3cfc0eb20d3e41f86133e831a4db78b9849fd4d87	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_8543f6eb46b0b4d929b2fd4599d3596640e18b4fadc37f0e557953b2ead9a1fb	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_854b56126edf4431a17c40c1a2c52ced1e2b59ad32e8f5fd43cb678796b04a7c	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_85cb8452b7f8612fcaa5d52b9bdeb9f1b1a820f6d73cf04acb25295d8e3c4731	REJECT_UNCERTAIN	ambiguous_without_context	REJECT_UNCERTAIN	ambiguous_sensory_impact	false
round3i.firstbloom.sha256_86218595261bfa1bf9f235cf9e81766e8b2aa44ab8d09c77e37d399c42583eb7	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_871024fab894938b051f3498b841cd96afa3f0496aeb0aa5c847e0e0f76be15d	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_87b0b21bebf590f49a22477292c19f8f2c0a907c6fc6eeea75a69e96666bbbab	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_87d9e20705c112473bfd89557630d0d230c68e8d18e67ee7434cc6dd9ff2e898	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_880dcf438a70759e15792bd11d9d7b50b50a656a055f724c68dd52fa60a0fc62	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_886f257989b918aa279a9d21690edb9482db359f42886ee9bacc4b058aceb175	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_88bb0da782f3035e0e6435a7a9637ec5d43e73ba0585dc501a093afd67db854f	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_88c946882ac9f294660e6d0a771ca73c25b92f88f5e98a409f86d8add103ae4b	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_88eebf2ea1fddac313c889f919cd796c59077d1861fa78802f566d88e8fd81b9	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_89f4723bc97505d508720e9c9686f18eec2dd6f6bbefe80eee51b9d8f739ac01	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_8a259350a87f7d792da8d73426d9b98ba3dacc668c3d1acf389fe89811ce8b57	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_8a8294fb7097c12d0ab0bf0916ee1583a8def3be5160880454ced4cc99bec4df	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_8a8cb2ab95c7f7722399e5a0eb47abaf84076100e3fdd2c5a43cca0348e6bd04	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_8a97e84d03973013261c810c5930186ca2a59a91c24be1051592c919f8ec5b2a	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_8aa8f96b10b41c8850fbe9570bc1936cba9faa8f2b08407c9427e2c8522331c3	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_8b5dd9a02c701a820cdba7c30ec4476cef73facfa4d4535b3e1d013c0a953d39	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_8c226f62f50613a24caab233c1a4404981aaf8361a4bcd7615fa9fb82026585d	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_8c52fa44970944335a009ad3eb51bbe6b27b185d4345897920c51730e8f10975	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_8c67223bc4e29ab15ba5b557467a3dd5e21089ec8319b04f9fbb0c81a200834b	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_8cb49affafa6220fcd8fe5f58403d1c7af734938b50f8ac34e032b636edd3913	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_8d16498453b03d4420d90362d71e6c36bb1564aeea53f36f206746e7cb5a5175	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_8dbf0fef5d358e81a8fcbc5a58b3a6fdc24b55963299cfc90b1d19be02ff5aa0	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_8df60f42efb2d7494cd4b30fd3965c9a17337a41e1d2ad0ac421a07ca5c13265	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_8e0a868e7050ccbf9cd601c6e5e5a0381f67fd3644fbc26876947efe5aa13731	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_8e592dfcb289ac5f9f2401a597d501c810aef4bf12a64fd1b27b6b5c67fe95bc	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_8eb79a7236179f15dae6c7081b6218091b5cf8aa0c58c5f8ecbfdc006a435f4f	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_8ee3e51c0d9cadcbcdbe49b72f904f0b335dc0ff8b894b030fceb0016282ee3a	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_8f3b22393419d68b21d43d32d905523cd1e35da117f331ee283821aac73b5d78	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_8f7452db80383a70e81daac41e488563c661d91a6e4f000e8294208410939e2d	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_8f9e588c3f866601e8c45e9090d650f7cc984bdb40bcc3a3a0a8f1020e65a795	REJECT_NON_SENSORY	promotional_judgment	REJECT_NON_SENSORY	promotional_response	false
round3i.firstbloom.sha256_901add28f95b275f5862cc011e0675b98bb67aed7cf06d64e712f63c4ff29240	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_90338b7eb3a9ec8831687afd2ea2c0b54acaa8e2bed0b8858d05088eb0f3c09f	REJECT_NON_SENSORY	product_name	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	false
round3i.firstbloom.sha256_90674f8709754326c2db0acb85fa390040b8e8b0b67e9165cadc97a4b9c3df59	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_908493d1c78e30de58f6f872d5c5531b05187aac382fb1de639fbdb85fa9779c	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_908a42c32b6a7d09250fac4f40d05269b54a6fe0bed665c4856ffa53071478ec	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_908da8d0401b8b660f44588abbbf544dad28a5ad840c944f15ce478fe748b1fe	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_90e23a39248d3ab9a50af6741fff0964d5a4330fb2c554b19775053ba9a085ae	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_91308e81087a23ec369115eb923ca6a927344fce01b37fff228b8f902a854ef2	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_913a4cb91be20332f3559f8070255d7ac3e6228bb423f4441551d3f783e7d4f4	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_916bb2873fb21e9c32189254c3908acd5d59771b968dcdf5f25bb2df49ad2c32	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_9220bf783ce861279de9f3ebe9d3f376bd38ab5b55ffa951ae458f03f6d29d82	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_924ae389c4b9e68b3e99be65717c90910d7d5b1080706d31c02302fd6ce88fde	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_925963a6a1ce308922f8781184015b3691c8c168f2d6a732c4f21f6e2bf674db	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_92638f428bf09e1de32f3b09a51fced08bf64692afe9c11e17b148063579673a	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_928941c4340cd03fb5db628f8c6a4046dd359aeabd75b60755d70a74b93b0aef	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_92a7933a44dc135db8691b5184d93e8afd28930475a15c4463eefce6ba321c03	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_93664c17359709d651434425815c8aa882b3ae3c39d3d5e400dadc09925c3de6	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_937d2751bf06c30804e963dcf10f32d8abfc2308e56bdc18fcc67c4cd81f813f	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_93ef37eedf9c8d97eaf3e24f85dd67ea5477fb7b86f6415e4556f5c49508f9ad	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_93ff011b38dc23e3c50e3f55729af29253bf2b2dd48f6abc69e5d36808b8ae8b	REJECT_NON_SENSORY	product_name	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	false
round3i.firstbloom.sha256_9448ee77ec2b6e1b9947340b543ad6d5da543945d2d73b45bc9b190cafe8b8a8	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_9596381d33e813d03031451a9a67e66b6ac2c756ba82121371eac2d5fda4d106	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_95a76a362c951febdaf4f398f8e18c11b070bce0711c198b488e59fe63967150	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_95f32270ee93385de514f08f7f11826aa40ff48b2c17d81fd904aae9850c5ece	REJECT_NON_SENSORY	product_name	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	false
round3i.firstbloom.sha256_966191dc0b43f3342ef27a3ee33e057e406e7a760cbbab0312878894c1d76d6a	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_966ae623370c2c3ebc7ff60b25e9e03eaf82ad1f07e9d6272a6af7968fefc06f	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_966e6daa8cbfd4b513b5a0c36b9e9010796640d78bc8803946699651c49e5329	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_96f1c0ae307df34748b8d1005d2d9c70c3ad18af1613008b2d8d2b32ca4a4c1d	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_975dd4801b28413140161c1c8974176fef7699f0f89585030322dfd63bd80097	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_979ecea91a6b0b4d1ef45ab3a11386f967893eb6f40789822967a5edf36a3ec4	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_97d26c7d4a0605ba37a6ea82f57fc2240ea9698fbee17931bc52ea752a88ccbd	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_985c2e58519773240e2c715f2f2d3091fc02280c11b8ca4f3555e0e997de7a0e	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_98d3bb4c4c46bc147ec8f04c62c4343dd8edc839765f9a533301618710bc113f	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_98e037737e012b59ad3159d2db851b9cb8f3fed61ce9c3eb6d1a983127690b06	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_991b7da9c2541aa099ded8b017e04a385796438ccb88c636c0710805a509f2c7	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_991fde730d59c04ee468bca03a70dfff89447aa560b15f34044769965047299e	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
