candidate_review_key	candidate_key	reviewer_key	review_pass	candidate_inventory_sha256	decision_code	reason_code	reviewed_on	human_review	automatic_language_detection
review.round3i.firstbloom.b.82b5e1819445de5cc9f5349ac2eb88a9f68b7c94dbbae7322d2da33e4b5f4a96	round3i.firstbloom.sha256_82b5e1819445de5cc9f5349ac2eb88a9f68b7c94dbbae7322d2da33e4b5f4a96	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.82cc2eb8e7669c2d1670f6f143460c9adda42f7e82e38e1cee8027ce8a2ec1d0	round3i.firstbloom.sha256_82cc2eb8e7669c2d1670f6f143460c9adda42f7e82e38e1cee8027ce8a2ec1d0	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.82cc2eb8e7669c2d1670f6f143460c9adda42f7e82e38e1cee8027ce8a2ec1d0	round3i.firstbloom.sha256_82cc2eb8e7669c2d1670f6f143460c9adda42f7e82e38e1cee8027ce8a2ec1d0	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.82d68a121058172ff532679a8d683add49b386285512ff53f6048a79b6b8e9b7	round3i.firstbloom.sha256_82d68a121058172ff532679a8d683add49b386285512ff53f6048a79b6b8e9b7	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.82d68a121058172ff532679a8d683add49b386285512ff53f6048a79b6b8e9b7	round3i.firstbloom.sha256_82d68a121058172ff532679a8d683add49b386285512ff53f6048a79b6b8e9b7	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.82ff82883d20941e9c9d8126e2fa2bb41909bd7be45709b538c3d8a65c04b3e2	round3i.firstbloom.sha256_82ff82883d20941e9c9d8126e2fa2bb41909bd7be45709b538c3d8a65c04b3e2	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.82ff82883d20941e9c9d8126e2fa2bb41909bd7be45709b538c3d8a65c04b3e2	round3i.firstbloom.sha256_82ff82883d20941e9c9d8126e2fa2bb41909bd7be45709b538c3d8a65c04b3e2	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.83007c9e4a3678d65203e267606e89d422839159951799727171fb0053a00102	round3i.firstbloom.sha256_83007c9e4a3678d65203e267606e89d422839159951799727171fb0053a00102	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.83007c9e4a3678d65203e267606e89d422839159951799727171fb0053a00102	round3i.firstbloom.sha256_83007c9e4a3678d65203e267606e89d422839159951799727171fb0053a00102	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.832662f3b28ee938ee8d8d057f4b9464385ade2b91cb645535e81435746873e9	round3i.firstbloom.sha256_832662f3b28ee938ee8d8d057f4b9464385ade2b91cb645535e81435746873e9	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.832662f3b28ee938ee8d8d057f4b9464385ade2b91cb645535e81435746873e9	round3i.firstbloom.sha256_832662f3b28ee938ee8d8d057f4b9464385ade2b91cb645535e81435746873e9	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.83b23e8175834a1693ad7422ccd7a61eddaa2be88b940191532eac23a31b3cd0	round3i.firstbloom.sha256_83b23e8175834a1693ad7422ccd7a61eddaa2be88b940191532eac23a31b3cd0	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.83b23e8175834a1693ad7422ccd7a61eddaa2be88b940191532eac23a31b3cd0	round3i.firstbloom.sha256_83b23e8175834a1693ad7422ccd7a61eddaa2be88b940191532eac23a31b3cd0	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.83c14c0e6624adb166f1ebe66afe023811b126a4c71f59590c6a9b1debeabf91	round3i.firstbloom.sha256_83c14c0e6624adb166f1ebe66afe023811b126a4c71f59590c6a9b1debeabf91	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.83c14c0e6624adb166f1ebe66afe023811b126a4c71f59590c6a9b1debeabf91	round3i.firstbloom.sha256_83c14c0e6624adb166f1ebe66afe023811b126a4c71f59590c6a9b1debeabf91	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.83d50afe0499b7e13c015cbe610ac9653975df1f7d98b22d583ad06b082aaddc	round3i.firstbloom.sha256_83d50afe0499b7e13c015cbe610ac9653975df1f7d98b22d583ad06b082aaddc	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.83d50afe0499b7e13c015cbe610ac9653975df1f7d98b22d583ad06b082aaddc	round3i.firstbloom.sha256_83d50afe0499b7e13c015cbe610ac9653975df1f7d98b22d583ad06b082aaddc	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.843ff2957e8701e8a5d1b38146b35dca7de0a6dea7196d92d3453ba8b7e61c39	round3i.firstbloom.sha256_843ff2957e8701e8a5d1b38146b35dca7de0a6dea7196d92d3453ba8b7e61c39	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.843ff2957e8701e8a5d1b38146b35dca7de0a6dea7196d92d3453ba8b7e61c39	round3i.firstbloom.sha256_843ff2957e8701e8a5d1b38146b35dca7de0a6dea7196d92d3453ba8b7e61c39	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.845ac5398216bf8add7655d3cfc0eb20d3e41f86133e831a4db78b9849fd4d87	round3i.firstbloom.sha256_845ac5398216bf8add7655d3cfc0eb20d3e41f86133e831a4db78b9849fd4d87	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.845ac5398216bf8add7655d3cfc0eb20d3e41f86133e831a4db78b9849fd4d87	round3i.firstbloom.sha256_845ac5398216bf8add7655d3cfc0eb20d3e41f86133e831a4db78b9849fd4d87	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.8543f6eb46b0b4d929b2fd4599d3596640e18b4fadc37f0e557953b2ead9a1fb	round3i.firstbloom.sha256_8543f6eb46b0b4d929b2fd4599d3596640e18b4fadc37f0e557953b2ead9a1fb	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.8543f6eb46b0b4d929b2fd4599d3596640e18b4fadc37f0e557953b2ead9a1fb	round3i.firstbloom.sha256_8543f6eb46b0b4d929b2fd4599d3596640e18b4fadc37f0e557953b2ead9a1fb	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.854b56126edf4431a17c40c1a2c52ced1e2b59ad32e8f5fd43cb678796b04a7c	round3i.firstbloom.sha256_854b56126edf4431a17c40c1a2c52ced1e2b59ad32e8f5fd43cb678796b04a7c	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.854b56126edf4431a17c40c1a2c52ced1e2b59ad32e8f5fd43cb678796b04a7c	round3i.firstbloom.sha256_854b56126edf4431a17c40c1a2c52ced1e2b59ad32e8f5fd43cb678796b04a7c	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.85cb8452b7f8612fcaa5d52b9bdeb9f1b1a820f6d73cf04acb25295d8e3c4731	round3i.firstbloom.sha256_85cb8452b7f8612fcaa5d52b9bdeb9f1b1a820f6d73cf04acb25295d8e3c4731	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	REJECT_UNCERTAIN	ambiguous_without_context	2026-08-26	false	false
review.round3i.firstbloom.b.85cb8452b7f8612fcaa5d52b9bdeb9f1b1a820f6d73cf04acb25295d8e3c4731	round3i.firstbloom.sha256_85cb8452b7f8612fcaa5d52b9bdeb9f1b1a820f6d73cf04acb25295d8e3c4731	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	REJECT_UNCERTAIN	ambiguous_sensory_impact	2026-08-26	false	false
review.round3i.firstbloom.a.86218595261bfa1bf9f235cf9e81766e8b2aa44ab8d09c77e37d399c42583eb7	round3i.firstbloom.sha256_86218595261bfa1bf9f235cf9e81766e8b2aa44ab8d09c77e37d399c42583eb7	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.86218595261bfa1bf9f235cf9e81766e8b2aa44ab8d09c77e37d399c42583eb7	round3i.firstbloom.sha256_86218595261bfa1bf9f235cf9e81766e8b2aa44ab8d09c77e37d399c42583eb7	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.871024fab894938b051f3498b841cd96afa3f0496aeb0aa5c847e0e0f76be15d	round3i.firstbloom.sha256_871024fab894938b051f3498b841cd96afa3f0496aeb0aa5c847e0e0f76be15d	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.871024fab894938b051f3498b841cd96afa3f0496aeb0aa5c847e0e0f76be15d	round3i.firstbloom.sha256_871024fab894938b051f3498b841cd96afa3f0496aeb0aa5c847e0e0f76be15d	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.87b0b21bebf590f49a22477292c19f8f2c0a907c6fc6eeea75a69e96666bbbab	round3i.firstbloom.sha256_87b0b21bebf590f49a22477292c19f8f2c0a907c6fc6eeea75a69e96666bbbab	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.87b0b21bebf590f49a22477292c19f8f2c0a907c6fc6eeea75a69e96666bbbab	round3i.firstbloom.sha256_87b0b21bebf590f49a22477292c19f8f2c0a907c6fc6eeea75a69e96666bbbab	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.87d9e20705c112473bfd89557630d0d230c68e8d18e67ee7434cc6dd9ff2e898	round3i.firstbloom.sha256_87d9e20705c112473bfd89557630d0d230c68e8d18e67ee7434cc6dd9ff2e898	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.87d9e20705c112473bfd89557630d0d230c68e8d18e67ee7434cc6dd9ff2e898	round3i.firstbloom.sha256_87d9e20705c112473bfd89557630d0d230c68e8d18e67ee7434cc6dd9ff2e898	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.880dcf438a70759e15792bd11d9d7b50b50a656a055f724c68dd52fa60a0fc62	round3i.firstbloom.sha256_880dcf438a70759e15792bd11d9d7b50b50a656a055f724c68dd52fa60a0fc62	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.880dcf438a70759e15792bd11d9d7b50b50a656a055f724c68dd52fa60a0fc62	round3i.firstbloom.sha256_880dcf438a70759e15792bd11d9d7b50b50a656a055f724c68dd52fa60a0fc62	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.886f257989b918aa279a9d21690edb9482db359f42886ee9bacc4b058aceb175	round3i.firstbloom.sha256_886f257989b918aa279a9d21690edb9482db359f42886ee9bacc4b058aceb175	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.886f257989b918aa279a9d21690edb9482db359f42886ee9bacc4b058aceb175	round3i.firstbloom.sha256_886f257989b918aa279a9d21690edb9482db359f42886ee9bacc4b058aceb175	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.88bb0da782f3035e0e6435a7a9637ec5d43e73ba0585dc501a093afd67db854f	round3i.firstbloom.sha256_88bb0da782f3035e0e6435a7a9637ec5d43e73ba0585dc501a093afd67db854f	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.88bb0da782f3035e0e6435a7a9637ec5d43e73ba0585dc501a093afd67db854f	round3i.firstbloom.sha256_88bb0da782f3035e0e6435a7a9637ec5d43e73ba0585dc501a093afd67db854f	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.88c946882ac9f294660e6d0a771ca73c25b92f88f5e98a409f86d8add103ae4b	round3i.firstbloom.sha256_88c946882ac9f294660e6d0a771ca73c25b92f88f5e98a409f86d8add103ae4b	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.88c946882ac9f294660e6d0a771ca73c25b92f88f5e98a409f86d8add103ae4b	round3i.firstbloom.sha256_88c946882ac9f294660e6d0a771ca73c25b92f88f5e98a409f86d8add103ae4b	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.88eebf2ea1fddac313c889f919cd796c59077d1861fa78802f566d88e8fd81b9	round3i.firstbloom.sha256_88eebf2ea1fddac313c889f919cd796c59077d1861fa78802f566d88e8fd81b9	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.88eebf2ea1fddac313c889f919cd796c59077d1861fa78802f566d88e8fd81b9	round3i.firstbloom.sha256_88eebf2ea1fddac313c889f919cd796c59077d1861fa78802f566d88e8fd81b9	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.89f4723bc97505d508720e9c9686f18eec2dd6f6bbefe80eee51b9d8f739ac01	round3i.firstbloom.sha256_89f4723bc97505d508720e9c9686f18eec2dd6f6bbefe80eee51b9d8f739ac01	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.89f4723bc97505d508720e9c9686f18eec2dd6f6bbefe80eee51b9d8f739ac01	round3i.firstbloom.sha256_89f4723bc97505d508720e9c9686f18eec2dd6f6bbefe80eee51b9d8f739ac01	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.8a259350a87f7d792da8d73426d9b98ba3dacc668c3d1acf389fe89811ce8b57	round3i.firstbloom.sha256_8a259350a87f7d792da8d73426d9b98ba3dacc668c3d1acf389fe89811ce8b57	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.8a259350a87f7d792da8d73426d9b98ba3dacc668c3d1acf389fe89811ce8b57	round3i.firstbloom.sha256_8a259350a87f7d792da8d73426d9b98ba3dacc668c3d1acf389fe89811ce8b57	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.8a8294fb7097c12d0ab0bf0916ee1583a8def3be5160880454ced4cc99bec4df	round3i.firstbloom.sha256_8a8294fb7097c12d0ab0bf0916ee1583a8def3be5160880454ced4cc99bec4df	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.8a8294fb7097c12d0ab0bf0916ee1583a8def3be5160880454ced4cc99bec4df	round3i.firstbloom.sha256_8a8294fb7097c12d0ab0bf0916ee1583a8def3be5160880454ced4cc99bec4df	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.8a8cb2ab95c7f7722399e5a0eb47abaf84076100e3fdd2c5a43cca0348e6bd04	round3i.firstbloom.sha256_8a8cb2ab95c7f7722399e5a0eb47abaf84076100e3fdd2c5a43cca0348e6bd04	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.8a8cb2ab95c7f7722399e5a0eb47abaf84076100e3fdd2c5a43cca0348e6bd04	round3i.firstbloom.sha256_8a8cb2ab95c7f7722399e5a0eb47abaf84076100e3fdd2c5a43cca0348e6bd04	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.8a97e84d03973013261c810c5930186ca2a59a91c24be1051592c919f8ec5b2a	round3i.firstbloom.sha256_8a97e84d03973013261c810c5930186ca2a59a91c24be1051592c919f8ec5b2a	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.8a97e84d03973013261c810c5930186ca2a59a91c24be1051592c919f8ec5b2a	round3i.firstbloom.sha256_8a97e84d03973013261c810c5930186ca2a59a91c24be1051592c919f8ec5b2a	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.8aa8f96b10b41c8850fbe9570bc1936cba9faa8f2b08407c9427e2c8522331c3	round3i.firstbloom.sha256_8aa8f96b10b41c8850fbe9570bc1936cba9faa8f2b08407c9427e2c8522331c3	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.8aa8f96b10b41c8850fbe9570bc1936cba9faa8f2b08407c9427e2c8522331c3	round3i.firstbloom.sha256_8aa8f96b10b41c8850fbe9570bc1936cba9faa8f2b08407c9427e2c8522331c3	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.8b5dd9a02c701a820cdba7c30ec4476cef73facfa4d4535b3e1d013c0a953d39	round3i.firstbloom.sha256_8b5dd9a02c701a820cdba7c30ec4476cef73facfa4d4535b3e1d013c0a953d39	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.8b5dd9a02c701a820cdba7c30ec4476cef73facfa4d4535b3e1d013c0a953d39	round3i.firstbloom.sha256_8b5dd9a02c701a820cdba7c30ec4476cef73facfa4d4535b3e1d013c0a953d39	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.8c226f62f50613a24caab233c1a4404981aaf8361a4bcd7615fa9fb82026585d	round3i.firstbloom.sha256_8c226f62f50613a24caab233c1a4404981aaf8361a4bcd7615fa9fb82026585d	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.8c226f62f50613a24caab233c1a4404981aaf8361a4bcd7615fa9fb82026585d	round3i.firstbloom.sha256_8c226f62f50613a24caab233c1a4404981aaf8361a4bcd7615fa9fb82026585d	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.8c52fa44970944335a009ad3eb51bbe6b27b185d4345897920c51730e8f10975	round3i.firstbloom.sha256_8c52fa44970944335a009ad3eb51bbe6b27b185d4345897920c51730e8f10975	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.8c52fa44970944335a009ad3eb51bbe6b27b185d4345897920c51730e8f10975	round3i.firstbloom.sha256_8c52fa44970944335a009ad3eb51bbe6b27b185d4345897920c51730e8f10975	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.8c67223bc4e29ab15ba5b557467a3dd5e21089ec8319b04f9fbb0c81a200834b	round3i.firstbloom.sha256_8c67223bc4e29ab15ba5b557467a3dd5e21089ec8319b04f9fbb0c81a200834b	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
