semantic_relation_id	semantic_reference_source_id	relation_type	relation_layer	subject_node_id	object_node_id	source_term_sha256	normalized_term_sha256	definition_or_category_sha256	source_locator_or_restricted_pointer	source_artifact_sha256	support_role	evidence_authority	rights_state	raw_definition_published
semantic-relation:a267144d70d3d555516230c0	semantic-reference.pmc11675256	EXPLICIT_DEFINITION_MATCH	LEXICAL_DEFINITION	semantic-reference-term:5b5823959509cc8aeb7792d5	semantic-reference-definition:f814771ea24ff7f40c2cae9d	5b5823959509cc8aeb7792d5ca869fa11e7e4cbf0b238e056cb37f84edbaa230	5b5823959509cc8aeb7792d5ca869fa11e7e4cbf0b238e056cb37f84edbaa230	f814771ea24ff7f40c2cae9d363696296fe955af15e8aba7f79a3d82675447f1	PMC11675256#table-1-row-23	425aefaa6a6b1f5558b7b271912f7a7675ed16b5bfc8be65451e879771eb4375	EXPLICIT_PROFESSIONAL_REFERENCE	S2_EXPLICIT_PROFESSIONAL_REFERENCE	CC_BY_4_0_ATTRIBUTION_REQUIRED	false
semantic-relation:a2a82b149aa83596ec78bbde	semantic-reference.pmc8774372	EXPLICIT_DEFINITION_MATCH	LEXICAL_DEFINITION	semantic-reference-term:f9e30618e2c481c023f92982	semantic-reference-definition:de6186a6d3e89a0eff0c8d44	505b3040c21c4444c34a2db5fd0546e45b9552ea0f7d246ea158ff4cdabca454	f9e30618e2c481c023f9298214d29f73f755224ee0602d5e1964d1b32bcc9eb5	de6186a6d3e89a0eff0c8d44ddf26d42bbf282c035eaac9511c7b1acce2729dd	PMC8774372#table-3-row-21	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	EXPLICIT_PROFESSIONAL_REFERENCE	S2_EXPLICIT_PROFESSIONAL_REFERENCE	CC_BY_4_0_ATTRIBUTION_REQUIRED	false
semantic-relation:a2bc4f84dda3f127c83b6a84	semantic-reference.pmc13279845	EXPLICIT_DEFINITION_MATCH	LEXICAL_DEFINITION	semantic-reference-term:6faac857e9a45619b7dc2c7d	semantic-reference-definition:c9885735b49ce1bad327386d	8af098cde9a99028965571e7577d8990311bccead245e348480fe924311a0b25	6faac857e9a45619b7dc2c7d0d767c77c4e99584cc101fb16d68eb9c3692b9eb	c9885735b49ce1bad327386dfdbb5e5f4b56c360bfbebd761a6867f3570ff727	PMC13279845#table-1-row-17	8d961983b5a647afc5aea9fa7983f4ccc54da96d523bf1f80332cdc2d94379d6	EXPLICIT_PROFESSIONAL_REFERENCE	S2_EXPLICIT_PROFESSIONAL_REFERENCE	CC_BY_4_0_ATTRIBUTION_REQUIRED	false
semantic-relation:a48661fe7acff22d21ea330a	semantic-reference.pmc11675256	EXPLICIT_DEFINITION_MATCH	LEXICAL_DEFINITION	semantic-reference-term:8bd1c5cb837eb8a4bf13bb88	semantic-reference-definition:fb30616b622f66777cb1a8b3	c85e187ffc90227d99568c3402dd785848092f38cca2f9fde36a2ee9c7f81f22	8bd1c5cb837eb8a4bf13bb88f8a7922d84d2b98b192bc698e1a8058d0a97e0fd	fb30616b622f66777cb1a8b38b6b2c441083b3b4016c48bd78ee91cc55001b26	PMC11675256#table-1-row-18	425aefaa6a6b1f5558b7b271912f7a7675ed16b5bfc8be65451e879771eb4375	EXPLICIT_PROFESSIONAL_REFERENCE	S2_EXPLICIT_PROFESSIONAL_REFERENCE	CC_BY_4_0_ATTRIBUTION_REQUIRED	false
semantic-relation:a53f70318f79034791fb5660	semantic-reference.pmc6776322	EXPLICIT_BROADER_NARROWER	CONCEPT_HIERARCHY	semantic-reference-term:7499aced43869b27f505701e	semantic-reference-definition:28a89b7b4f78e8f1b9a44b68	7499aced43869b27f505701e4edc737f0cc346add1240d4ba86fbfa251e0fc35	7499aced43869b27f505701e4edc737f0cc346add1240d4ba86fbfa251e0fc35	28a89b7b4f78e8f1b9a44b68ec2d3b42398262b2c640bbfe00f7453849195053	PMC6776322#table-2-column-4	8d4cb6ce053b964f650090b9e7a8d8222dab49a661622762f92bc2098c15c163	EXPLICIT_PROFESSIONAL_REFERENCE	S2_EXPLICIT_PROFESSIONAL_REFERENCE	CC_BY_4_0_ATTRIBUTION_REQUIRED	false
semantic-relation:ad2210f0fec8cb0c984e450d	semantic-reference.pmc8774372	EXPLICIT_DEFINITION_MATCH	LEXICAL_DEFINITION	semantic-reference-term:9b455c0df127f95a05c247f3	semantic-reference-definition:8fe12832da57dfda3642c08a	cea748479290f84f6f7bc0549484d74684042cba30bc81864ad3947518c838ee	9b455c0df127f95a05c247f3e9789c67e0479287ce8e499cd703166b87199d0c	8fe12832da57dfda3642c08a8c1c1c9241e3840d1d131a3cda302302086d5e02	PMC8774372#table-3-row-12	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	EXPLICIT_PROFESSIONAL_REFERENCE	S2_EXPLICIT_PROFESSIONAL_REFERENCE	CC_BY_4_0_ATTRIBUTION_REQUIRED	false
semantic-relation:add8a26864d6ce53ce879473	semantic-reference.pmc11675256	EXPLICIT_DEFINITION_MATCH	LEXICAL_DEFINITION	semantic-reference-term:e0464cd8e9161abe381959e8	semantic-reference-definition:49f2cb1bab48debba3bca759	29fc45b77f218fd577afca9e41231fcc00975f7c5fd20e90cb6afb9ae72d48dd	e0464cd8e9161abe381959e82a11ac8b4d41d0d7d416fea312f63389d767c901	49f2cb1bab48debba3bca75924ced8ac86569cfe58240b7851b4eaa339c5f6a0	PMC11675256#table-1-row-6	425aefaa6a6b1f5558b7b271912f7a7675ed16b5bfc8be65451e879771eb4375	EXPLICIT_PROFESSIONAL_REFERENCE	S2_EXPLICIT_PROFESSIONAL_REFERENCE	CC_BY_4_0_ATTRIBUTION_REQUIRED	false
semantic-relation:b1e3ff74b56b63a9f0ef02be	semantic-reference.pmc8774372	EXPLICIT_DEFINITION_MATCH	LEXICAL_DEFINITION	semantic-reference-term:21f1fbb337d3f8ec3973609a	semantic-reference-definition:77e1f37176de841fa13f48d7	aa890b1a16e0b6409db5bd503d3da3d5e0e3e89df216975a475d9906f78a80f8	21f1fbb337d3f8ec3973609afa3d0bd29e54ddf8f6942329084e78b90901b4a4	77e1f37176de841fa13f48d75e16a650b8740698b6ad57a59bfbca044cb7fa6c	PMC8774372#table-3-row-26	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	EXPLICIT_PROFESSIONAL_REFERENCE	S2_EXPLICIT_PROFESSIONAL_REFERENCE	CC_BY_4_0_ATTRIBUTION_REQUIRED	false
semantic-relation:b56ff41e8bdc8d69d22afbe3	semantic-reference.pmc13163763	EXPLICIT_DEFINITION_MATCH	LEXICAL_DEFINITION	semantic-reference-term:5296c024e03e439ba3d72c8e	semantic-reference-definition:338ac0492fb41771cefb58a1	ef8867618051a7ccf66141cca8d33959cfce0a0a88787d5453ea2b21f5b87bfb	5296c024e03e439ba3d72c8e432d4f890b3cd0d2c36d67d428aa1e401e675b69	338ac0492fb41771cefb58a1ccd27e186f1ccec492f23a9900ebc7f6f6b7ee8f	PMC13163763#table-2-row-6	c7343836d0bad771d5d43a142d1167038464473e5e974d3ad2a449958170c68b	EXPLICIT_PROFESSIONAL_REFERENCE	S2_EXPLICIT_PROFESSIONAL_REFERENCE	CC_BY_4_0_ATTRIBUTION_REQUIRED	false
semantic-relation:b641cb4ae43563357a4265c8	semantic-reference.pmc6776322	EXPLICIT_BROADER_NARROWER	CONCEPT_HIERARCHY	semantic-reference-term:0a3fbd76022074f7e31cddf7	semantic-reference-definition:28a89b7b4f78e8f1b9a44b68	0a3fbd76022074f7e31cddf75c46884774e0c0260ed0ccc5e060bf6b5b8a7504	0a3fbd76022074f7e31cddf75c46884774e0c0260ed0ccc5e060bf6b5b8a7504	28a89b7b4f78e8f1b9a44b68ec2d3b42398262b2c640bbfe00f7453849195053	PMC6776322#table-2-column-3	8d4cb6ce053b964f650090b9e7a8d8222dab49a661622762f92bc2098c15c163	EXPLICIT_PROFESSIONAL_REFERENCE	S2_EXPLICIT_PROFESSIONAL_REFERENCE	CC_BY_4_0_ATTRIBUTION_REQUIRED	false
semantic-relation:ba1501d27ff20a809bbb44b8	semantic-reference.pmc8774372	EXPLICIT_DEFINITION_MATCH	LEXICAL_DEFINITION	semantic-reference-term:563d8ec8040c0648dcdc24c2	semantic-reference-definition:8cb73918182987342ace6cd3	8ad34128e96c22c352d8a575bacfdb48430b426337bcad6f81976cc83edc4c4f	563d8ec8040c0648dcdc24c206276bcb7074b54fb3fe50dbc966c9e6f6103649	8cb73918182987342ace6cd3bcdd7976b38b01b655ce6f3f610fbcaae219cd24	PMC8774372#table-3-row-10	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	EXPLICIT_PROFESSIONAL_REFERENCE	S2_EXPLICIT_PROFESSIONAL_REFERENCE	CC_BY_4_0_ATTRIBUTION_REQUIRED	false
semantic-relation:bb0aa4267c0b91f95922f449	semantic-reference.pmc13279845	EXPLICIT_DEFINITION_MATCH	LEXICAL_DEFINITION	semantic-reference-term:62ba10be678b3aeb746803fe	semantic-reference-definition:79ec5f94cd5b26ac97a281b1	57095bf10216024c8261f8f8836122d4d0ab3dcf780be94d60e72aac4686e806	62ba10be678b3aeb746803fed87a7259addb7630d40ce5ffc3cc0abca8168b65	79ec5f94cd5b26ac97a281b17e2a53c322a1d7348ea002ca79b29d70285133d2	PMC13279845#table-1-row-5	8d961983b5a647afc5aea9fa7983f4ccc54da96d523bf1f80332cdc2d94379d6	EXPLICIT_PROFESSIONAL_REFERENCE	S2_EXPLICIT_PROFESSIONAL_REFERENCE	CC_BY_4_0_ATTRIBUTION_REQUIRED	false
semantic-relation:bb8dd767239d44310db4d5ab	semantic-reference.pmc11675256	EXPLICIT_DEFINITION_MATCH	LEXICAL_DEFINITION	semantic-reference-term:37290d74ac4d186e3a8e5785	semantic-reference-definition:8bfef7d23cd46ee3f5446aaa	dce1109a8ff530100331ff9620e73df99a237973d9f3d32dbdad4c41ef3fe859	37290d74ac4d186e3a8e5785d259d2ec04fac91ae28092e7620ec8bc99e830aa	8bfef7d23cd46ee3f5446aaa89782a3ad2d28394918c853d780747eababe75b3	PMC11675256#table-1-row-15	425aefaa6a6b1f5558b7b271912f7a7675ed16b5bfc8be65451e879771eb4375	EXPLICIT_PROFESSIONAL_REFERENCE	S2_EXPLICIT_PROFESSIONAL_REFERENCE	CC_BY_4_0_ATTRIBUTION_REQUIRED	false
semantic-relation:bf13851e96f7cdaef82ba326	semantic-reference.pmc6776322	EXPLICIT_BROADER_NARROWER	CONCEPT_HIERARCHY	semantic-reference-term:06f2cd50f23c0f032d94f9d5	semantic-reference-definition:28a89b7b4f78e8f1b9a44b68	06f2cd50f23c0f032d94f9d5517913f22d0213e39e44b8a7af07e2bbc2bbe22d	06f2cd50f23c0f032d94f9d5517913f22d0213e39e44b8a7af07e2bbc2bbe22d	28a89b7b4f78e8f1b9a44b68ec2d3b42398262b2c640bbfe00f7453849195053	PMC6776322#table-2-column-7	8d4cb6ce053b964f650090b9e7a8d8222dab49a661622762f92bc2098c15c163	EXPLICIT_PROFESSIONAL_REFERENCE	S2_EXPLICIT_PROFESSIONAL_REFERENCE	CC_BY_4_0_ATTRIBUTION_REQUIRED	false
semantic-relation:c574f3c2479b02320098327c	semantic-reference.pmc13163763	EXPLICIT_DEFINITION_MATCH	LEXICAL_DEFINITION	semantic-reference-term:8bd1c5cb837eb8a4bf13bb88	semantic-reference-definition:72278aeea5eb4f7f16fe58ed	e2f39915704c7eabc117a42ff8b3484325c01121e71e90ddb1e0615135d74e87	8bd1c5cb837eb8a4bf13bb88f8a7922d84d2b98b192bc698e1a8058d0a97e0fd	72278aeea5eb4f7f16fe58eda69518421cf77b0b6f8cfedaed9c6c4e7aaed75a	PMC13163763#table-2-row-13	c7343836d0bad771d5d43a142d1167038464473e5e974d3ad2a449958170c68b	EXPLICIT_PROFESSIONAL_REFERENCE	S2_EXPLICIT_PROFESSIONAL_REFERENCE	CC_BY_4_0_ATTRIBUTION_REQUIRED	false
semantic-relation:c68a23be44e1cd451a0b36ab	semantic-reference.pmc13163763	EXPLICIT_DEFINITION_MATCH	LEXICAL_DEFINITION	semantic-reference-term:cf2a680e064c26327b919f29	semantic-reference-definition:8a328a33ebbe302513f9f0d2	7fd00874d24aeb8ad9238d3a7ecaba9d02a0c9f8058f541d080babfeb69bba4e	cf2a680e064c26327b919f2961b6313045da06fc19d38a16428ce9cc2e01672d	8a328a33ebbe302513f9f0d2c379a7addd5eba3d3947bfd8c5c6aae170957a43	PMC13163763#table-2-row-21	c7343836d0bad771d5d43a142d1167038464473e5e974d3ad2a449958170c68b	EXPLICIT_PROFESSIONAL_REFERENCE	S2_EXPLICIT_PROFESSIONAL_REFERENCE	CC_BY_4_0_ATTRIBUTION_REQUIRED	false
semantic-relation:c810190d5d2b7234e600c6c1	semantic-reference.pmc13279845	EXPLICIT_DEFINITION_MATCH	LEXICAL_DEFINITION	semantic-reference-term:cbfa434bb1f11262af584a3b	semantic-reference-definition:d3defe4be31a605106d419aa	ef806c9b0bb704fe43c9d6bd01afc1bdd98dddd11cc5c5250e536da81d83bea7	cbfa434bb1f11262af584a3bd5f3bdc4b2b915fa306555d7929355af6211b851	d3defe4be31a605106d419aae1bf02e7f9a04cd1f8741be01e0d8400e8bbe570	PMC13279845#table-1-row-16	8d961983b5a647afc5aea9fa7983f4ccc54da96d523bf1f80332cdc2d94379d6	EXPLICIT_PROFESSIONAL_REFERENCE	S2_EXPLICIT_PROFESSIONAL_REFERENCE	CC_BY_4_0_ATTRIBUTION_REQUIRED	false
semantic-relation:d264843fa3ee5af6569f4431	semantic-reference.pmc8774372	EXPLICIT_DEFINITION_MATCH	LEXICAL_DEFINITION	semantic-reference-term:edd75644d05efbbb6d6b6b46	semantic-reference-definition:26acf24071cbb44dd38a9434	b90df51b038d688ce99e015af4f5f77d95eb217f5d94daab2c570bad15f214e4	edd75644d05efbbb6d6b6b4601578be1d6873f8e049d3be407472ad97b3647ff	26acf24071cbb44dd38a943460fca33f6d1540efa93aa0e56faaa38596206db2	PMC8774372#table-3-row-6	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	EXPLICIT_PROFESSIONAL_REFERENCE	S2_EXPLICIT_PROFESSIONAL_REFERENCE	CC_BY_4_0_ATTRIBUTION_REQUIRED	false
semantic-relation:d427e1afcc9d90723ebe39ab	semantic-reference.pmc8774372	EXPLICIT_DEFINITION_MATCH	LEXICAL_DEFINITION	semantic-reference-term:ae3cd006c7bb7593f1625d95	semantic-reference-definition:e5334d45bc4b750eef25c4db	22e2ee25457065617691c83ddeda20c10546b08129da8e893eafebf095ed2101	ae3cd006c7bb7593f1625d9520e3d9b8ff44b582b96cb4055a59c17e80844713	e5334d45bc4b750eef25c4dbbad9946a477de6c28d47d560015284631de656e3	PMC8774372#table-3-row-8	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	EXPLICIT_PROFESSIONAL_REFERENCE	S2_EXPLICIT_PROFESSIONAL_REFERENCE	CC_BY_4_0_ATTRIBUTION_REQUIRED	false
semantic-relation:d4428336d22bda5161b95092	semantic-reference.pmc6776322	EXPLICIT_BROADER_NARROWER	CONCEPT_HIERARCHY	semantic-reference-term:83a1cbb2b2d02d342042c004	semantic-reference-definition:28a89b7b4f78e8f1b9a44b68	83a1cbb2b2d02d342042c0042aac671146b9941c09820f430afa4a338ce8ebfe	83a1cbb2b2d02d342042c0042aac671146b9941c09820f430afa4a338ce8ebfe	28a89b7b4f78e8f1b9a44b68ec2d3b42398262b2c640bbfe00f7453849195053	PMC6776322#table-2-column-5	8d4cb6ce053b964f650090b9e7a8d8222dab49a661622762f92bc2098c15c163	EXPLICIT_PROFESSIONAL_REFERENCE	S2_EXPLICIT_PROFESSIONAL_REFERENCE	CC_BY_4_0_ATTRIBUTION_REQUIRED	false
semantic-relation:dc3c42b2f2a7a76e4ce2bf9c	semantic-reference.pmc11675256	EXPLICIT_DEFINITION_MATCH	LEXICAL_DEFINITION	semantic-reference-term:079f66fe293cb1a6185d5588	semantic-reference-definition:b35337cf2a094c9b5d490127	2497636b3911a3b19d056eece002ef9e5829992f96950e63b2ff001ab109cae3	079f66fe293cb1a6185d5588b13eaadb30475f9c3c6e47495fccfcedbbff7bfc	b35337cf2a094c9b5d490127f86dad4910e6455a14320571aa47f29b2f78b49f	PMC11675256#table-1-row-3	425aefaa6a6b1f5558b7b271912f7a7675ed16b5bfc8be65451e879771eb4375	EXPLICIT_PROFESSIONAL_REFERENCE	S2_EXPLICIT_PROFESSIONAL_REFERENCE	CC_BY_4_0_ATTRIBUTION_REQUIRED	false
semantic-relation:e12ab0962ce07b386a4c797a	semantic-reference.pmc11675256	EXPLICIT_DEFINITION_MATCH	LEXICAL_DEFINITION	semantic-reference-term:7499aced43869b27f505701e	semantic-reference-definition:1fe1036e68dbff78f33df642	9b4ff1589694dd0cd734e27f63af44f45343a3714aace69b14d24d6f922f7a99	7499aced43869b27f505701e4edc737f0cc346add1240d4ba86fbfa251e0fc35	1fe1036e68dbff78f33df642d40b4e44bd0725bb515c4e447eaa6f25e695fbe7	PMC11675256#table-1-row-2	425aefaa6a6b1f5558b7b271912f7a7675ed16b5bfc8be65451e879771eb4375	EXPLICIT_PROFESSIONAL_REFERENCE	S2_EXPLICIT_PROFESSIONAL_REFERENCE	CC_BY_4_0_ATTRIBUTION_REQUIRED	false
semantic-relation:e4e799d8600a036d77bf93cc	semantic-reference.pmc11675256	EXPLICIT_DEFINITION_MATCH	LEXICAL_DEFINITION	semantic-reference-term:2efa64f91736e51bfbcae85b	semantic-reference-definition:7a922e20675372c700434c8e	cd1327f7e971ae0c2ed853f502aa755430e9a07ebc5cd18ba8c2ee6faecac973	2efa64f91736e51bfbcae85be793635c890cf873727a90a959ad0fbcffafbead	7a922e20675372c700434c8ef6430dad43175bc2c7e06cfd37909813b9e940cf	PMC11675256#table-1-row-29	425aefaa6a6b1f5558b7b271912f7a7675ed16b5bfc8be65451e879771eb4375	EXPLICIT_PROFESSIONAL_REFERENCE	S2_EXPLICIT_PROFESSIONAL_REFERENCE	CC_BY_4_0_ATTRIBUTION_REQUIRED	false
semantic-relation:e4ec97ef68d96905cf203ede	semantic-reference.pmc11675256	EXPLICIT_DEFINITION_MATCH	LEXICAL_DEFINITION	semantic-reference-term:037d390cd4ef796e5d75407f	semantic-reference-definition:121ba4f1086a037ec71dd242	0e81719c8acd6a0044ac704e4007bad4b3252d6b39006e13a53d3ee5f17efe59	037d390cd4ef796e5d75407fa72cc4708aa8a1ba3c36ed88db6fd3a441b68503	121ba4f1086a037ec71dd2428af3b598de417e94bd54c861f23ce77017d6afe6	PMC11675256#table-1-row-4	425aefaa6a6b1f5558b7b271912f7a7675ed16b5bfc8be65451e879771eb4375	EXPLICIT_PROFESSIONAL_REFERENCE	S2_EXPLICIT_PROFESSIONAL_REFERENCE	CC_BY_4_0_ATTRIBUTION_REQUIRED	false
semantic-relation:e6d9354198d94f940aa21f54	semantic-reference.pmc8774372	EXPLICIT_DEFINITION_MATCH	LEXICAL_DEFINITION	semantic-reference-term:84c6729ba45a904d1232230f	semantic-reference-definition:1b8dd5662a0878cbcb0d9bf7	93a95bd9828322218dc6a5c7f96209b4f3a9ebba68ff8ffe560cfecc4f6059a1	84c6729ba45a904d1232230f197827349fbea006b683136f9477c8a6abb7c493	1b8dd5662a0878cbcb0d9bf727b95e6aae35672a8780fb2fd7f699c3b173014a	PMC8774372#table-3-row-7	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	EXPLICIT_PROFESSIONAL_REFERENCE	S2_EXPLICIT_PROFESSIONAL_REFERENCE	CC_BY_4_0_ATTRIBUTION_REQUIRED	false
semantic-relation:ec2983386da6869f444331a2	semantic-reference.pmc13163763	EXPLICIT_DEFINITION_MATCH	LEXICAL_DEFINITION	semantic-reference-term:06f2cd50f23c0f032d94f9d5	semantic-reference-definition:a8612ac77563cca754ef4d4a	4210ecb6dc051d214cbe27bb2e5953d138f7f635c61c3607228d3a9200a3a533	06f2cd50f23c0f032d94f9d5517913f22d0213e39e44b8a7af07e2bbc2bbe22d	a8612ac77563cca754ef4d4a143be0a8e6971f04c1e3687fbe5c859fa8c3d4c9	PMC13163763#table-2-row-5	c7343836d0bad771d5d43a142d1167038464473e5e974d3ad2a449958170c68b	EXPLICIT_PROFESSIONAL_REFERENCE	S2_EXPLICIT_PROFESSIONAL_REFERENCE	CC_BY_4_0_ATTRIBUTION_REQUIRED	false
semantic-relation:ee021e1a4c95b10a98a93992	semantic-reference.pmc8774372	EXPLICIT_DEFINITION_MATCH	LEXICAL_DEFINITION	semantic-reference-term:1805eafeb64b65faa5ccc78e	semantic-reference-definition:7ec8bbf7bf5970b96653e091	06a973c51d00ef9524b0e40f6b3e19e4df804baf37463ff4f355333032af1abf	1805eafeb64b65faa5ccc78e8a3eec3dbf0c7a15161f0216038327f7e8240bc0	7ec8bbf7bf5970b96653e0918bb9c1b3f0d8cbc4ea7859b3cb200b993d765e57	PMC8774372#table-3-row-17	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	EXPLICIT_PROFESSIONAL_REFERENCE	S2_EXPLICIT_PROFESSIONAL_REFERENCE	CC_BY_4_0_ATTRIBUTION_REQUIRED	false
semantic-relation:ef56898eb9e4c1deca16d7f7	semantic-reference.pmc8774372	EXPLICIT_DEFINITION_MATCH	LEXICAL_DEFINITION	semantic-reference-term:50c4ef6e34340f501305ef17	semantic-reference-definition:b88db5de249222015ca2d7d0	e49178609511cb0c1c5780097b2642beb1e6b70b9d8459fed0147ab2f3a6d6c4	50c4ef6e34340f501305ef1739dcced4001674041c0d70391e9b8bc0b9adf60b	b88db5de249222015ca2d7d07d43383844ec88b158ad4f8867511c123eed293e	PMC8774372#table-3-row-16	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	EXPLICIT_PROFESSIONAL_REFERENCE	S2_EXPLICIT_PROFESSIONAL_REFERENCE	CC_BY_4_0_ATTRIBUTION_REQUIRED	false
semantic-relation:efb4a8f48039fcb1d2fc9411	semantic-reference.pmc13279845	EXPLICIT_DEFINITION_MATCH	LEXICAL_DEFINITION	semantic-reference-term:046cfa1da86a305cc0f01022	semantic-reference-definition:4d843f518c4a1769c7f97b10	266c91832c9123bfa3eb6d8bbb38f1385e6ac5c965ee5bc692952fb419d3e585	046cfa1da86a305cc0f01022704d1264dc609ee23aadf0d74ed8964bcb7acf84	4d843f518c4a1769c7f97b10ec2b4eac0f064ccdc30610c78e08fab8283fee3d	PMC13279845#table-1-row-19	8d961983b5a647afc5aea9fa7983f4ccc54da96d523bf1f80332cdc2d94379d6	EXPLICIT_PROFESSIONAL_REFERENCE	S2_EXPLICIT_PROFESSIONAL_REFERENCE	CC_BY_4_0_ATTRIBUTION_REQUIRED	false
semantic-relation:efd713ef1df5fa451e270723	semantic-reference.pmc6776322	EXPLICIT_BROADER_NARROWER	CONCEPT_HIERARCHY	semantic-reference-term:8bd1c5cb837eb8a4bf13bb88	semantic-reference-definition:28a89b7b4f78e8f1b9a44b68	8bd1c5cb837eb8a4bf13bb88f8a7922d84d2b98b192bc698e1a8058d0a97e0fd	8bd1c5cb837eb8a4bf13bb88f8a7922d84d2b98b192bc698e1a8058d0a97e0fd	28a89b7b4f78e8f1b9a44b68ec2d3b42398262b2c640bbfe00f7453849195053	PMC6776322#table-2-column-2	8d4cb6ce053b964f650090b9e7a8d8222dab49a661622762f92bc2098c15c163	EXPLICIT_PROFESSIONAL_REFERENCE	S2_EXPLICIT_PROFESSIONAL_REFERENCE	CC_BY_4_0_ATTRIBUTION_REQUIRED	false
semantic-relation:f5bff81adb7ed444a1dba38f	semantic-reference.pmc13163763	EXPLICIT_DEFINITION_MATCH	LEXICAL_DEFINITION	semantic-reference-term:0a3fbd76022074f7e31cddf7	semantic-reference-definition:b7f27a527ed0164ceb88220f	2b51aa67d0146b7583150e9d51dfc39ac5d2a92af92e63a0ff7a61d369f38516	0a3fbd76022074f7e31cddf75c46884774e0c0260ed0ccc5e060bf6b5b8a7504	b7f27a527ed0164ceb88220f61cd2a82f3c83de4245084283c2bc9cf5fbd5280	PMC13163763#table-2-row-4	c7343836d0bad771d5d43a142d1167038464473e5e974d3ad2a449958170c68b	EXPLICIT_PROFESSIONAL_REFERENCE	S2_EXPLICIT_PROFESSIONAL_REFERENCE	CC_BY_4_0_ATTRIBUTION_REQUIRED	false
semantic-relation:f62a84e4167e28b78ba63beb	semantic-reference.pmc11675256	EXPLICIT_DEFINITION_MATCH	LEXICAL_DEFINITION	semantic-reference-term:57f64f1b45572420f70df635	semantic-reference-definition:c3e836884a8387c13dc53e03	830c8f040f9d4c94a31df504f9c5d1de39aeaa6c7f2c928d3599edd062b1f8a5	57f64f1b45572420f70df63573f4b115970951a20723cd4e8371d88e13dbcea2	c3e836884a8387c13dc53e03379b39ace6c4329011baf408f71ee3e08baebb67	PMC11675256#table-1-row-26	425aefaa6a6b1f5558b7b271912f7a7675ed16b5bfc8be65451e879771eb4375	EXPLICIT_PROFESSIONAL_REFERENCE	S2_EXPLICIT_PROFESSIONAL_REFERENCE	CC_BY_4_0_ATTRIBUTION_REQUIRED	false
semantic-relation:f71d5375448010a246ce7e40	semantic-reference.pmc8774372	EXPLICIT_DEFINITION_MATCH	LEXICAL_DEFINITION	semantic-reference-term:ef69319849f6ad2bb00dce7c	semantic-reference-definition:282db15636765d5dcaf40cfa	151a913b2fe4a2fe9c9e0f0fd3a37120ff66131c15a0cfff1dc39b057309261d	ef69319849f6ad2bb00dce7c0d75424f91c03d04f86a3930872c1f7caa98b009	282db15636765d5dcaf40cfa4178e848f162cdf7c5998a51c341fcc8bcd4a8e8	PMC8774372#table-3-row-20	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	EXPLICIT_PROFESSIONAL_REFERENCE	S2_EXPLICIT_PROFESSIONAL_REFERENCE	CC_BY_4_0_ATTRIBUTION_REQUIRED	false
semantic-relation:f81cf2199a1bd9c67c545384	semantic-reference.pmc13279845	EXPLICIT_DEFINITION_MATCH	LEXICAL_DEFINITION	semantic-reference-term:8c179f8438f05797fac82ad7	semantic-reference-definition:f378db929539f69596a16e8a	f667b45b0cd72cc39a5ea65f540cf6cdc3c72e8c06ed92e2d5eb0469d140e9ed	8c179f8438f05797fac82ad7061c0bb2869f7bd467010d8f25b80bf9e9dbc5e3	f378db929539f69596a16e8a3f8cc9102b4968aa708726f0805e1fe6d8e94bd5	PMC13279845#table-1-row-12	8d961983b5a647afc5aea9fa7983f4ccc54da96d523bf1f80332cdc2d94379d6	EXPLICIT_PROFESSIONAL_REFERENCE	S2_EXPLICIT_PROFESSIONAL_REFERENCE	CC_BY_4_0_ATTRIBUTION_REQUIRED	false
semantic-relation:f9235b96eaaa7c3273f47e3e	semantic-reference.pmc8774372	EXPLICIT_DEFINITION_MATCH	LEXICAL_DEFINITION	semantic-reference-term:5346a308129fad9771bd4483	semantic-reference-definition:df1d48654d1de719e14d08ef	835441a03fcf6f69154c4f06ba40ed8b1e0b0902fd72072709d8c71c535ee73d	5346a308129fad9771bd4483661f75a7d751edfa33c1aeb7aa7f5b9aed9c4265	df1d48654d1de719e14d08ef683169067c0f5f37d5192f22586c9d889e655efc	PMC8774372#table-3-row-25	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	EXPLICIT_PROFESSIONAL_REFERENCE	S2_EXPLICIT_PROFESSIONAL_REFERENCE	CC_BY_4_0_ATTRIBUTION_REQUIRED	false
