post30k_effective_record_id	post30k_coffee_identity_id	post30k_source_locator	post30k_year_id	post30k_descriptor_bundle_sha256	old_domain_candidate_count	candidate_effective_record_id	candidate_year_id	candidate_name_sha256	candidate_descriptor_bundle_sha256	name_token_overlap	year_exact	descriptor_bundle_exact	match_state	identity_merge_authorized	decision_basis
effective-b2:a187b595e32676650db566d0	coffee-b2:cfa70cde588623687a4883d5	https://farmdirectory.cupofexcellence.org/listing/8-san-luis-de-los-recuerdos-el-salvador-2024-wet/	year.2024	71efadc6c797d575a94db7b199704bf1417dc8669ca145792b119f4fa0bfc938	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:a3748c0e6b6e1bb707965352	coffee-b2:5f75aac2a39cdb14f925e441	https://farmdirectory.cupofexcellence.org/listing/14-bengkolan-dua-farm-indonesia-2023-24/	year.2023	db105a901b3af82faac26384d6ce825e835a718d8f26ca77ee858dfedefc5183	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:a49b84b54a674015af6e92f6	coffee-b2:1e88f30fa942d6252d5d3272	https://farmdirectory.cupofexcellence.org/listing/12-la-libertad-nicaragua-2024/	year.2024	eb1d68d63b9d27738c5c29eee44aa9e0c39a6becf56a1508f85a597302e4ca2c	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:a6ce5b385d605efefbd2541d	coffee-b2:6936448bc8c7d20b97840813	https://farmdirectory.cupofexcellence.org/listing/9-el-manantial-el-salvador-2024-experimental/	year.2024	25711601969b72b618cf5e7beded2ab6fe540482d06ff68e8dbac498441c4d7d	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:a71341eb7eb9bd608ba7afb7	coffee-b2:9c9a3aa0e920c38ed7ed4f1e	https://farmdirectory.cupofexcellence.org/listing/5-fazenda-irmas-pereira-ii-brazil-2023-experimental/	year.2023	14bc86f1af5dbba205c28883189bb19baa854847894509e610c383b671deac4a	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:a7837eccdcd6e9471fa3220e	coffee-b2:b293ab87e76d17ba97d95308	https://farmdirectory.cupofexcellence.org/listing/2-ecoagricola-cafe-brazil-2023-experimental/	year.2023	f4bb67ba5ec768501d7dea1967e88be7c2fd95f4354e96e69cc7294be83e01e6	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:a96e14948980f1c82fa8cdd9	coffee-b2:cf4db4db9d70949057935167	https://farmdirectory.cupofexcellence.org/listing/6-san-jose-el-salvador-2024-wet/	year.2024	9023583fd556da3c03d11d5aec19a9ee0a83ec2a23bb1dbcf4c46b6c2e41429c	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:a9bd41ae585a7416b1581536	coffee-b2:1b4459ee9a3952582e263825	https://farmdirectory.cupofexcellence.org/listing/4-hacienda-la-florida-ecuador-2023/	year.2023	5866840570f62656c011d14e8d168ca213f2a8607563c3c0e30413f2d079cc06	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:aaf7850cdf3b6df5e3f665a1	coffee-b2:254388456c6e3280afc17809	https://farmdirectory.cupofexcellence.org/listing/2-el-cedro-costa-rica-2024-wet/	year.2024	4d3081858c0ede6b9eaf62b6e1d54218d28b026bbdcce45e7da55fc46a56cede	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:ab66daf4fe30e34f8d550fd3	coffee-b2:0c24500881b9952ce205cedf	https://farmdirectory.cupofexcellence.org/listing/10-el-izotal-el-salvador-2024-experimental/	year.2024	d95073fdd1369cf68ed9bed8b59daf57ca63d38ddb88e3fee78c085b26808c5a	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:ac756d7d283bc9bd6ac9cbac	coffee-b2:3a8b7a88c1353705a9272666	https://farmdirectory.cupofexcellence.org/listing/21-buena-vista-nicaragua-2024/	year.2024	c41860de7ea29b2c3637a88148ca72581a35efa96a04668e463171dcf65411bf	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:ae2ee41274407d483afc5df9	coffee-b2:1de54e31f64c456b3a0f4582	https://farmdirectory.cupofexcellence.org/listing/8-el-dorado-ecuador-2023/	year.2023	5bcd71548739ca2970feef531010b550d8bc590a3f5886750181989adcc272ae	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:ae733290a350e90ed3849cd6	coffee-b2:7c9bc9edabb87492045ad1ae	https://farmdirectory.cupofexcellence.org/listing/6-jr-farm-ii-brazil-2023-wet/	year.2023	ac7903cba25907edd98ebadc485608750bace0bc6a0a175472770690889abcd6	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:af2ff1660827b26bfd4891ef	coffee-b2:864233912bf35d2aff414bbd	https://farmdirectory.cupofexcellence.org/listing/6-wanoja-coffee-plot-hj-eti-sumiati-indonesia-2023-24/	year.2023	59740a229b7751847c304c98d652cf67d7a6537beccd7ba198ff9052faf26329	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:af8f4199fcfe1bfd5e364cc9	coffee-b2:783b73970b9e3fa2c3e694b9	https://farmdirectory.cupofexcellence.org/listing/27-medalla-milagrosa-honduras-2024/	year.2024	88a5b528c9704de7482a394bac8a94664e1399df21b5a82ffe7bbbd425489004	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:b1a9c49dadef8b5c3b849ebf	coffee-b2:339b849b55bfd37f4290b2ec	https://farmdirectory.cupofexcellence.org/listing/7-volcan-azul-hacienda-colima-costa-rica-2024-wet/	year.2024	f52ddd2ebd3296bc282615c59faf9a7815fb3197498a915a2560104cee67aee3	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:b257026d04e17521262b0da4	coffee-b2:fff950c5f5a54ac6e49aa7aa	https://farmdirectory.cupofexcellence.org/listing/5-sitio-corrego-da-liberdade-brazil-2023-wet/	year.2023	2ad50ac6718a88ac531ac19f05334869a73a6a393f9664b5a1a7386eee0c89bb	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:b45218422517d11d589b2fce	coffee-b2:4d0dd248b00b4cd0795498a8	https://farmdirectory.cupofexcellence.org/listing/nw-la-lucuma-peru-2023/	year.2023	9fd15c34e15791b0254c9d0bfa5106d9050e32a48686cbcf2d54af18199d2ce1	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:b45f96c613ec35a6b80ca909	coffee-b2:1fba42ce9a9d460b8a4096df	https://farmdirectory.cupofexcellence.org/listing/16-el-aguate-honduras-2024/	year.2024	bb6d2cf524f14f0c5b4e3fa538b362d0e1e164f6a92b007f1860d95aab89ebb9	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:b587d6d9d82fea1bd0aa175a	coffee-b2:242c405d75deb9815d431e0a	https://farmdirectory.cupofexcellence.org/listing/29-virgen-de-la-piedra-nicaragua-2024/	year.2024	7673e16c11ad920b4b4c2fa57b24ba6ab2e0be3fb1e1b679221acb8656fadd42	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:b63f366cfa7c3a90d8596df6	coffee-b2:6d72584075b72574b9a4ce6e	https://farmdirectory.cupofexcellence.org/listing/9-morada-do-sol-brazil-dry/	year.2023	d4858ce08b7817c5b79b36385d0c00a4187e4d9929f996de2602154e46d5b4fc	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:b6bd7915d490d44a18f64b67	coffee-b2:86bad29afca3da0e6be69e88	https://farmdirectory.cupofexcellence.org/listing/25-hugo-medina-nicaragua-2024/	year.2024	631a4daa0ef1f58a65182db459546ea444ec41a0b05a53571aaaa590d588ed8e	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:b7de1f7cbcaf9b93463bf886	coffee-b2:56328f282e4c02c176bb4b38	https://farmdirectory.cupofexcellence.org/listing/11-las-duanas-el-salvador-2024-experimental/	year.2024	2128c3ef398c17639d086c6a062f2b09b68ae33b833a46bc14294015b7e5ff3a	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:bb14c767e5abc80ac598e69c	coffee-b2:00b2eee93db74c3e46a881aa	https://farmdirectory.cupofexcellence.org/listing/17-bella-aurora-nicaragua-2024/	year.2024	170084ae991d34f681875cfad0c6efe55d14dc01b417472c5a0a8d84171d7c24	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:bd1d4233c8bb8d4d7fd80fc9	coffee-b2:161a755c883ef08742a3d1ae	https://farmdirectory.cupofexcellence.org/listing/7-atang-jungket-indonesia-2023-24/	year.2023	f38a51c903a26fb23d345d2a56894f9b3d7b0b1bd554ae4aa7777ed41a0c54f5	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:bd4ecaa16563f1f80e70b389	coffee-b2:4d72245776b55aa781f17f30	https://farmdirectory.cupofexcellence.org/listing/27-fila-quemada-nicaragua-2024/	year.2024	67d52ffefc2eaf0519bfe7fd62056cee1793625c6e957c95ea185caf8832effd	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:be873d01ec31b7d7a2b61875	coffee-b2:ef38fc43bbb65a5bd25c3fc4	https://farmdirectory.cupofexcellence.org/listing/5-la-ele-costa-rica-2024-dry/	year.2024	be2ac0c2640f954c76459531cd50de1600ac02c63dab0427ad8b3216d4335572	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:bfecfde2b663f91d22b15d30	coffee-b2:daa53c23aabdd9974a49c700	https://farmdirectory.cupofexcellence.org/listing/26-el-sile-honduras-2024/	year.2024	2f96746b5d0f888da1f067fdebce99b46c3db71694e7ad016ee016f29683f98a	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:c094f1f1848fa52a9536db19	coffee-b2:1ebdcd163a38a99d86087f29	https://farmdirectory.cupofexcellence.org/listing/17-el-gravileo-honduras-2024/	year.2024	78d417203f0f81296d7477e1c63a547b70c0c9daafe848c03325e6e101e39d21	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:c13f58d615c6e89c305a5c22	coffee-b2:0970d948b9ea30ca2be57121	https://farmdirectory.cupofexcellence.org/listing/15-wanoja-coffee-plot-satrea-amambi-indonesia-2023-24/	year.2023	9d7684b2e8414bcf1fde9e123ca933d10f00658dbbaa4de7aef08cd0f1942c30	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:c18aecc6770723b055be461b	coffee-b2:7f97ec08585b5feb478f466f	https://farmdirectory.cupofexcellence.org/listing/9-fazenda-lagoa-dos-estulanos-brazil-2023-experimental/	year.2023	7b42882faf6e16ea3dbffce9c4bf67f794a0296fb1c70b052e07f48c1280986f	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:c26aa35008ef4a3a1fea1ba4	coffee-b2:87dbe91df1fd349f45c99534	https://farmdirectory.cupofexcellence.org/listing/3-los-pinos-honduras-2024/	year.2024	51062cd1c762dee55fadbfd57bf24a33bd82b759b7bff78c4fb013dd93d1cf16	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:c2bb91d35c3dad92424464a3	coffee-b2:c64af2a8329d17701c9e2e7f	https://farmdirectory.cupofexcellence.org/listing/19-el-porvenir-nicaragua-2024/	year.2024	1a589c4acd403f301fbfb29c8bc3ac19a6f0accf75cb8d3382dcc594b34a8824	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:c2e32e83f3d78450066227f8	coffee-b2:a544a7f026c1390775564976	https://farmdirectory.cupofexcellence.org/listing/nw-santa-sofia-peru-2023/	year.2023	4262f4321a5ef721b10027eaae8e9ef34d27bc9eb90ae0ec84c65e2e0676e2e7	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:c2f71066fc9f481b1c5935d3	coffee-b2:7faa276106c5702ac7ea718f	https://farmdirectory.cupofexcellence.org/listing/16-finca-montalvan-peru-2023/	year.2023	3d3e5585dbac03ad8beb089aab54ac87552131b832bb1a4121f5a8ddf794a946	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:c359166e960d110022604e72	coffee-b2:96b7c6e77d14ce4727497408	https://farmdirectory.cupofexcellence.org/listing/23-la-picona-nicaragua-2024/	year.2024	4bcdff9f300e9d1f8aab89dff00b85258c68ca890605e56480578fc7e60a90ba	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:c3cd8e12320ffc7850aed604	coffee-b2:8a3964a63f013f5eb9aa499d	https://farmdirectory.cupofexcellence.org/listing/20-tranca-amarilluyuq-peru-2023/	year.2023	a066f3171f93f888cf51493ab0896ce1d3f48d03cb3fb9f618da50b61831fcc0	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:c41bd0bff925605597286767	coffee-b2:b528056d79176a45aab41815	https://farmdirectory.cupofexcellence.org/listing/28-el-carreto-honduras-2024/	year.2024	8d9ec2c6f84d49b654dc068a83cf12dbe1c5f876143dc9945693e364c17a4b95	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:c830b1dedafc579e8797f706	coffee-b2:9dfb4acdc791eec4d287a656	https://farmdirectory.cupofexcellence.org/listing/5-la-perla-el-salvador-2024-experimental/	year.2024	33e4951bf4db26d11b393ca2184cd0f4f1fb96e256d3393fae631e5400a575eb	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:c83a22df9a4f256f0c7771cd	coffee-b2:239914b7f8acfaea88a1d390	https://farmdirectory.cupofexcellence.org/listing/11-koperasi-ribang-gayo-musara-indonesia-2023-24/	year.2023	55ec5f914f9227b378197b1ea65203ee83881950b7a059b3eda99c8146d34334	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:c9a9ed1f2465cfde9c673391	coffee-b2:49afa9da95b1781a1ccb1f67	https://farmdirectory.cupofexcellence.org/listing/5-los-naranjos-el-salvador-2024-dry/	year.2024	9507618b51195f534c2c8a62c5d45e1319210ae14a2b2a0228dd6e2fa52faab4	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:cc4f416f2342ae5820535aa8	coffee-b2:0810914cec65edc0d078a479	https://farmdirectory.cupofexcellence.org/listing/3-campo-bello-el-salvador-2024-dry/	year.2024	fc9fde3ba932bff27179c612a750dc6cb55560a7bcedde64bcc5b101f08f3bae	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:ce4d577768fa13a30041cc54	coffee-b2:c72547f1727405d0fe609f98	https://farmdirectory.cupofexcellence.org/listing/28-el-jordan-nicaragua-2024/	year.2024	fb10307442a3c902bf5ae7804995d6000218aa783ccb0400cd8579b98d143068	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:cf52510a633cbdb1de96e17f	coffee-b2:ec0f698323d8f0088db74659	https://farmdirectory.cupofexcellence.org/listing/30-las-hortencias-nicaragua-2024/	year.2024	632d2d0ec9336872becb6e04d4db83e9bb0901eaa2b23324953b66c57029771c	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:cf8c1192a5fbd79b8cafa158	coffee-b2:52fcdd275a50ea2aaa5e16c4	https://farmdirectory.cupofexcellence.org/listing/6-fcj-volcan-azul-cipresal-costa-rica-2024-experimental/	year.2024	e36f87bdea5c5e754132b2bc25a752cb54bd6849fa1ec8883a94a234990b76d5	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:cfb65d66f29f1940558657df	coffee-b2:2a32cf7bd31b07654d45ddd4	https://farmdirectory.cupofexcellence.org/listing/7-la-ponderosa-ecuador-2023/	year.2023	e93256c1605d0b126971481675c0db9ae1f6afa03493a6737f4742be422b2d18	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:d0604c3861b8da91e0c2cc34	coffee-b2:51175c24e2ab810c84302d0f	https://farmdirectory.cupofexcellence.org/listing/3-libre-nicaragua-2024/	year.2024	ae997bf69bc4d142931479f2828327251702ba1d2833285f4b3137a53dc54e3b	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:d240a39d315b26adb13c4bd8	coffee-b2:5f14dc3df95e93abf439f4e6	https://farmdirectory.cupofexcellence.org/listing/19-puquiopampa-peru-2023/	year.2023	9b973de44a0f58359ad804bdf1620b116b0fa0ac5ee32df07b511b47dfe5503c	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:d25e16c29a500df5398c4121	coffee-b2:819b51968661fe4d0a1448cf	https://farmdirectory.cupofexcellence.org/listing/1-fazenda-rainha-brazil-2023/	year.2023	c67ca71b90c3e464ea38070208c45f30e954d69dc22a95a0f5ca9d6056533cca	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:d35f6d993ac60acf70ec2d84	coffee-b2:3afd72d7eadab896e67f405d	https://farmdirectory.cupofexcellence.org/listing/20-la-pila-honduras-2024/	year.2024	ce8e74706e20c50a4786cf7ee64081994cec56b1000df0c7b8ce4f716af0888c	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:d4c595c9f3e9dfb65ab16b34	coffee-b2:687894ddab586e484ee15bfe	https://farmdirectory.cupofexcellence.org/listing/18-kian-mandiri-farm-indonesia-2023-24/	year.2023	8de72731f72dc206066f1a64c96cbe23be53e12268e7e12d68274ab918d3e775	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:d4e8c11b8734072f241a4c8c	coffee-b2:bb1d370ee485fec512aa385c	https://farmdirectory.cupofexcellence.org/listing/5-rio-blanco-costa-rica-2024-wet/	year.2024	e6bb36a33b603ae8b35302ad15a7bdae309575dcd993bf17d649bef6d0995df3	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:d52bab3a9ee27786393697ca	coffee-b2:7425944ae6b2df2b7d00f798	https://farmdirectory.cupofexcellence.org/listing/23-el-pozo-honduras-2024/	year.2024	f33c080c2f62273263495232761ea4ed0e4d6703a5f447085979059f66ac3fa7	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:d699207102b0f7263439c7b6	coffee-b2:2e44829b39b6fc9af9fedf52	https://farmdirectory.cupofexcellence.org/listing/12-capamaco-ecuador-2023/	year.2023	5bd6697def70613dcfe3ab16efdad737a2a23ffef33fdf9936c0f9ffb218d154	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:d90cc2e15b642f548cd49f8c	coffee-b2:19fddbabffe24a9c9945b918	https://farmdirectory.cupofexcellence.org/listing/25-la-palta-peru-2023/	year.2023	368e951c5a1299cb2e2613d6dc08d59d93927dcd64f8637abe13daa12bec5199	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:dca64fac77eeab75190c0501	coffee-b2:72bc7ddc65513a5bfa1566f5	https://farmdirectory.cupofexcellence.org/listing/13-santa-maria-de-lourdes-nicaragua-2024/	year.2024	b098771d7a6d687c829a291977328284f88e14d1681f35d1fb431fb77ca8bcde	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:e26d812fd7add10089fbc643	coffee-b2:550253cd3714f5dccf36999a	https://farmdirectory.cupofexcellence.org/listing/21-el-cedro-peru-2023/	year.2023	317b6a1fa6482079daffccfa009f1d925b2194a6dc0e593932197b1fbdd8c855	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
