cleaned_lexical_form_sha256	cleaned_lexical_form_or_restricted_pointer	source_language	semantic_class	mapping_state	canonical_concept_id	canonical_concept_label	decision_method	mapping_confidence	assertion_support	gold_support	silver_support	effective_record_support	source_family_count	source_family_ids	year_count	years	source_native_form_count	canonical_status	review_requirement
8734cd5b8abc0894d9de3c6b67c09e90181edee1bacc444dd1f43e31609f2395	hash:sha256:8734cd5b8abc0894d9de3c6b67c09e90181edee1bacc444dd1f43e31609f2395	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2009	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
87a06a58858b46db45c306bc85930441c2fff0b2c6625afab3e7b6865e3caea9	hash:sha256:87a06a58858b46db45c306bc85930441c2fff0b2c6625afab3e7b6865e3caea9	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2020	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
87b76fda2c52b81940c7fca041fd04a97d6c29e7fea711bee07259d6236f366e	hash:sha256:87b76fda2c52b81940c7fca041fd04a97d6c29e7fea711bee07259d6236f366e	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2026	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
87d1ecd93fcce38393230b585edb039ff0ad9e905484ee1493f5add59bc2497c	hash:sha256:87d1ecd93fcce38393230b585edb039ff0ad9e905484ee1493f5add59bc2497c	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2024	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
8824e8c074c5c5414423cfec1022b326191d5367ecb24150c25a5179840a5938	hash:sha256:8824e8c074c5c5414423cfec1022b326191d5367ecb24150c25a5179840a5938	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2025	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
8825e76530f87ff5c737b3254c6936bc0a90bba3a10a91bbba739268208d378a	hash:sha256:8825e76530f87ff5c737b3254c6936bc0a90bba3a10a91bbba739268208d378a	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	17	14	3	15	2	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	4	2014|2021|2022|2026	3	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
8831ed3277a1a689ef12b2e2f867ea72e20061e10507050ad9f1733f39891fe2	hash:sha256:8831ed3277a1a689ef12b2e2f867ea72e20061e10507050ad9f1733f39891fe2	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2017	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
88525d5e38c98018e54b927f8503f1f3317e20663605ac543086efc3897760f1	hash:sha256:88525d5e38c98018e54b927f8503f1f3317e20663605ac543086efc3897760f1	en	DEFECT_OR_NEGATIVE_SENSORY	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2025	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
886d4be94342742d4e20628616714f1cf43077b8878dfc5730ec68c96652ab6e	hash:sha256:886d4be94342742d4e20628616714f1cf43077b8878dfc5730ec68c96652ab6e	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	1	0	1	1	family.zenodo_golovinsky_q_grader_dataset	1	2026	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
888f50850db70b00967d2765c2b6ef2fc8d8838e664c4cc252baf541aa459564	hash:sha256:888f50850db70b00967d2765c2b6ef2fc8d8838e664c4cc252baf541aa459564	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2017	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
88ab17efaee1663bf205a7ceb96d7f9c98d34530b2a9723642b80de359a32dea	hash:sha256:88ab17efaee1663bf205a7ceb96d7f9c98d34530b2a9723642b80de359a32dea	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2021	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
88ae22433b6c152ea41d63aef27c4897ee6538a39fa16f77cec31e12e1f323aa	hash:sha256:88ae22433b6c152ea41d63aef27c4897ee6538a39fa16f77cec31e12e1f323aa	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	3	0	3	3	1	family.ace_cup_of_excellence	2	2020|2025	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
88f13fd433667df3f74f782eb9e55b341b2ccecfdfa3fcd01ea8c281f8bf77f4	hash:sha256:88f13fd433667df3f74f782eb9e55b341b2ccecfdfa3fcd01ea8c281f8bf77f4	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2018	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
892bd97bbc4e9f656650e222ac07b77c08ae147ff866332a1f5fb1e60eb18cc4	hash:sha256:892bd97bbc4e9f656650e222ac07b77c08ae147ff866332a1f5fb1e60eb18cc4	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2017	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
895919af210d3d54d313977f30d1b5dd540cce45c9c9096174accda47d1b1e10	hash:sha256:895919af210d3d54d313977f30d1b5dd540cce45c9c9096174accda47d1b1e10	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2014	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
89601a2c41e3b6bc691048f6228756a0f4a60373c07c3578d798486028d741c1	hash:sha256:89601a2c41e3b6bc691048f6228756a0f4a60373c07c3578d798486028d741c1	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2021	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
896b9b56646863937ada183ffdee4d7875d76b84ca9b635fdae81d1756a07b32	hash:sha256:896b9b56646863937ada183ffdee4d7875d76b84ca9b635fdae81d1756a07b32	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	3	3	0	3	1	family.zenodo_golovinsky_q_grader_dataset	1	2026	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
8998784f2a2b8c0d6d5016d93684198689d6d355defdd29168d31b3b79e8cf41	hash:sha256:8998784f2a2b8c0d6d5016d93684198689d6d355defdd29168d31b3b79e8cf41	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2025	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
89f1ba8d63a84e05467858bca575a0a6347767cc5e74ac9947caa19242b427f4	hash:sha256:89f1ba8d63a84e05467858bca575a0a6347767cc5e74ac9947caa19242b427f4	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	1	0	1	1	family.zenodo_golovinsky_q_grader_dataset	1	2026	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
89fa542d3fed781a0c573a5adb85039d0aa07d7141a1414303ab44fa5dfc6984	hash:sha256:89fa542d3fed781a0c573a5adb85039d0aa07d7141a1414303ab44fa5dfc6984	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2015	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
8a1cbe6a8f0423f224aaf8fd29e14eceaaaa78503f257ee6d35440af2e91c302	hash:sha256:8a1cbe6a8f0423f224aaf8fd29e14eceaaaa78503f257ee6d35440af2e91c302	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	1	0	1	1	family.zenodo_golovinsky_q_grader_dataset	1	2026	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
8a200c3130fdc7a470b6abf5bcb4453cd70929314acd8a75509b9c6e9e22a4ca	hash:sha256:8a200c3130fdc7a470b6abf5bcb4453cd70929314acd8a75509b9c6e9e22a4ca	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	1	0	1	1	family.zenodo_golovinsky_q_grader_dataset	1	2026	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
8a259350a87f7d792da8d73426d9b98ba3dacc668c3d1acf389fe89811ce8b57	hash:sha256:8a259350a87f7d792da8d73426d9b98ba3dacc668c3d1acf389fe89811ce8b57	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2020	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
8a3224be38e7bd4668d3b664ea7fee279b2ec661a5e3b7fbb36cd9d0a057b3c6	hash:sha256:8a3224be38e7bd4668d3b664ea7fee279b2ec661a5e3b7fbb36cd9d0a057b3c6	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	3	3	0	3	1	family.zenodo_golovinsky_q_grader_dataset	1	2026	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
8a3e0b7673a8a2d9e524d9809921f105935ffdcf18fccceade546af68edb408d	hash:sha256:8a3e0b7673a8a2d9e524d9809921f105935ffdcf18fccceade546af68edb408d	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2021	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
8a41db3aa3b10faf213869b78e9e6c173af79ef2695976be5e4b3f6c4644a603	hash:sha256:8a41db3aa3b10faf213869b78e9e6c173af79ef2695976be5e4b3f6c4644a603	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	1	0	1	1	family.zenodo_golovinsky_q_grader_dataset	1	2026	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
8a60896fe1bac2bb60736e08d8efaba551c9fb8a11a74fe68d86bb113086f85a	hash:sha256:8a60896fe1bac2bb60736e08d8efaba551c9fb8a11a74fe68d86bb113086f85a	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	6	1	5	6	2	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	5	2009|2017|2019|2021|2026	3	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
8a813cfea44ff37d952a9ea6a9c97abd400d7e92f9ce7a2f85dcb9e43b3840a5	hash:sha256:8a813cfea44ff37d952a9ea6a9c97abd400d7e92f9ce7a2f85dcb9e43b3840a5	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2019	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
8a92bcdd6dbdaa6ec99d4a31687e1492a9cd038ec3bcd570a1b1eb29dc6c8ac7	hash:sha256:8a92bcdd6dbdaa6ec99d4a31687e1492a9cd038ec3bcd570a1b1eb29dc6c8ac7	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	1	0	1	1	family.zenodo_golovinsky_q_grader_dataset	1	2026	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
8a9acce0bb8f78aee2c3f373ae2027215e12b7ad1e45305a3397f1cba145fda4	hash:sha256:8a9acce0bb8f78aee2c3f373ae2027215e12b7ad1e45305a3397f1cba145fda4	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2018	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
8ab7d8548a9a844cc15713a9cb891fbc74631843de1677673df02f43dbe489ce	hash:sha256:8ab7d8548a9a844cc15713a9cb891fbc74631843de1677673df02f43dbe489ce	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	3	2	1	3	2	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	2	2013|2026	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
8ad15c821f1de0547615e76965fb03387980b6ebbeaa800f3c4d07818948f19e	hash:sha256:8ad15c821f1de0547615e76965fb03387980b6ebbeaa800f3c4d07818948f19e	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2016	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
8ada92b13fda13fda4c92603d7bf25a8b10ab114bedd261c14f2cc327e5b6d75	hash:sha256:8ada92b13fda13fda4c92603d7bf25a8b10ab114bedd261c14f2cc327e5b6d75	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2020	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
8ae47db91e6498436a7446458dc99266608856b9af55a1818c009ad7c01d3d0c	hash:sha256:8ae47db91e6498436a7446458dc99266608856b9af55a1818c009ad7c01d3d0c	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2015	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
8ae6b3fb7e1fc16bee1e8a222b637a1cc3babe18ff62bf201b36a89db506eea2	hash:sha256:8ae6b3fb7e1fc16bee1e8a222b637a1cc3babe18ff62bf201b36a89db506eea2	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	16	1	15	16	2	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	8	2014|2015|2017|2018|2019|2022|2023|2026	5	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
8b03ebe21928593a6066e77cbb0c75b7f985d81e788c7d1419d9d5028bf95efd	hash:sha256:8b03ebe21928593a6066e77cbb0c75b7f985d81e788c7d1419d9d5028bf95efd	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2020	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
8b262f973a9b3f5ac4e53a07223c9f0f26ac6e8cbbfb829cf51cf74ac4cb2999	hash:sha256:8b262f973a9b3f5ac4e53a07223c9f0f26ac6e8cbbfb829cf51cf74ac4cb2999	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2014	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
8bb6df0051b62928d600619a5d83546178e439a86847572c956dee4e76f6a87e	hash:sha256:8bb6df0051b62928d600619a5d83546178e439a86847572c956dee4e76f6a87e	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2023	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
8bd1c5cb837eb8a4bf13bb88f8a7922d84d2b98b192bc698e1a8058d0a97e0fd	hash:sha256:8bd1c5cb837eb8a4bf13bb88f8a7922d84d2b98b192bc698e1a8058d0a97e0fd	en	DEFECT_OR_NEGATIVE_SENSORY	AUTO_EXACT_CANONICAL	sensory.burnt	burnt	AUTOMATED_SAFE_RULE	1.000000	2	2	0	2	1	family.zenodo_golovinsky_q_grader_dataset	1	2026	1	EXISTING_GOVERNED_CONCEPT	AUTOMATED_SAFE_RULE
8bd89c0ae675dfd00192759479696ae81f2eecbf40bd198ec8d3bc7a9f479be4	hash:sha256:8bd89c0ae675dfd00192759479696ae81f2eecbf40bd198ec8d3bc7a9f479be4	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2022	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
8bf4781317ad2ee33a31bd2fce81a987df377c2f5b0ef4517e36b82afbf68e89	hash:sha256:8bf4781317ad2ee33a31bd2fce81a987df377c2f5b0ef4517e36b82afbf68e89	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2015	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
8c39c63488260c318aea4cb09df75d79e27f13c6997489d4aee818cbb88a7d23	hash:sha256:8c39c63488260c318aea4cb09df75d79e27f13c6997489d4aee818cbb88a7d23	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	36	0	35	35	2	family.ace_cup_of_excellence|family.project_origin	10	2012|2015|2017|2018|2019|2021|2022|2023|2024|2025	5	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
8c3a6651362d2264b171fd16941acabbf3aa7a4177aa71a2c9d3c4cb1fa82ffc	hash:sha256:8c3a6651362d2264b171fd16941acabbf3aa7a4177aa71a2c9d3c4cb1fa82ffc	en	QUALITY_EVALUATION	NON_DESCRIPTOR			AUTOMATED_SAFE_RULE	1.000000	57	0	57	56	1	family.ace_cup_of_excellence	11	2011|2012|2013|2015|2016|2017|2018|2019|2020|2022|2025	4	UNMAPPED	AUTOMATED_SAFE_RULE
8c3c2e02c1fdcf7ec847690f07b921089361a297dc44c345cd812add5bec620c	hash:sha256:8c3c2e02c1fdcf7ec847690f07b921089361a297dc44c345cd812add5bec620c	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	4	0	4	4	1	family.ace_cup_of_excellence	3	2008|2015|2026	3	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
8c4ecd02e45514dca8952a6351f8fc38b572b3171cb0dcfad5fe10412e32e4dc	hash:sha256:8c4ecd02e45514dca8952a6351f8fc38b572b3171cb0dcfad5fe10412e32e4dc	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	1	0	1	1	family.zenodo_golovinsky_q_grader_dataset	1	2026	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
8c637bffdebb18b2620612b00efb26b51c9ceaf5f0084e7fb77bd85641097169	hash:sha256:8c637bffdebb18b2620612b00efb26b51c9ceaf5f0084e7fb77bd85641097169	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2013	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
8c7e006ad1fc5b3602d01afd08a2b46f6537f38efd4972908b18a3230ce1fd91	hash:sha256:8c7e006ad1fc5b3602d01afd08a2b46f6537f38efd4972908b18a3230ce1fd91	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	1	0	1	1	family.zenodo_golovinsky_q_grader_dataset	1	2026	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
8c7f9e5025adbfccfc86e1c45b9cdfeecc5ee20b732d853727b3a795bb0bd66d	hash:sha256:8c7f9e5025adbfccfc86e1c45b9cdfeecc5ee20b732d853727b3a795bb0bd66d	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2015	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
8ca09caf35584cfe765235579291bab73b23579093c6d46f9a9971223fef9418	hash:sha256:8ca09caf35584cfe765235579291bab73b23579093c6d46f9a9971223fef9418	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2024	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
8cbbcf29d9cef89675c5f5c1dcfe827d0570416a5aaba30dd0de159661ad905b	hash:sha256:8cbbcf29d9cef89675c5f5c1dcfe827d0570416a5aaba30dd0de159661ad905b	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	5	1	4	5	2	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	5	2008|2011|2012|2017|2026	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
8cf00330dce4f456d80d41cee0be28e9d489d3ef8c300837345e470417e1cac7	hash:sha256:8cf00330dce4f456d80d41cee0be28e9d489d3ef8c300837345e470417e1cac7	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	1	0	1	1	family.zenodo_golovinsky_q_grader_dataset	1	2026	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
8cf330b4ba8252e967f116ff9500bf70f8c3a5907ac6bb13625d3baaccb23968	hash:sha256:8cf330b4ba8252e967f116ff9500bf70f8c3a5907ac6bb13625d3baaccb23968	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	1	0	1	1	family.zenodo_golovinsky_q_grader_dataset	1	2026	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
8cff4f7de4a58adb21f1c8129c4bd4e274a38e1ae24a2cb33ba41df18f2f5d65	hash:sha256:8cff4f7de4a58adb21f1c8129c4bd4e274a38e1ae24a2cb33ba41df18f2f5d65	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	7	0	7	7	1	family.ace_cup_of_excellence	5	2015|2019|2022|2023|2024	2	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
8d16498453b03d4420d90362d71e6c36bb1564aeea53f36f206746e7cb5a5175	hash:sha256:8d16498453b03d4420d90362d71e6c36bb1564aeea53f36f206746e7cb5a5175	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2024	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
8d276e5af51d84afa71264b62d5385ddf21f1dc71348a5d3596f0989427021d8	hash:sha256:8d276e5af51d84afa71264b62d5385ddf21f1dc71348a5d3596f0989427021d8	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	3	0	3	3	1	family.ace_cup_of_excellence	3	2015|2019|2022	2	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
8d4724b69c586ebb2b8b42e731101745ee1d1f49b9e17fabf4c104860349d483	hash:sha256:8d4724b69c586ebb2b8b42e731101745ee1d1f49b9e17fabf4c104860349d483	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	4	0	4	4	1	family.ace_cup_of_excellence	1	2019	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
8d56947b408b2feb50cad0a50953d7a5c3a0983781f5ea35a4336ebc9f811193	hash:sha256:8d56947b408b2feb50cad0a50953d7a5c3a0983781f5ea35a4336ebc9f811193	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	3	0	3	3	1	family.ace_cup_of_excellence	1	2017	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
8d65df3d593f29918615420bc65043b869d6f77f70a22cbe020cf0fe07999f72	hash:sha256:8d65df3d593f29918615420bc65043b869d6f77f70a22cbe020cf0fe07999f72	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2017	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
8d8df47519806c666bae419d1aff314f5f87ce1bee09dcd8cc411ab49d16511c	hash:sha256:8d8df47519806c666bae419d1aff314f5f87ce1bee09dcd8cc411ab49d16511c	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	6	0	6	6	1	family.ace_cup_of_excellence	4	2009|2017|2018|2024	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
8d92bcadd135be00b2b4a9945a2c74fb4b532c36dc4fd1eaecf4fa04898643d4	hash:sha256:8d92bcadd135be00b2b4a9945a2c74fb4b532c36dc4fd1eaecf4fa04898643d4	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	3	0	3	3	1	family.ace_cup_of_excellence	2	2012|2026	2	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
8d9b5d1c890f2e653eaa56185161f00f80e99fd25c8e527b0cfa6aa4234e59c4	hash:sha256:8d9b5d1c890f2e653eaa56185161f00f80e99fd25c8e527b0cfa6aa4234e59c4	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2009	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
