record_json
"{""method"": ""Acid and sour were distinct consumer terms."", ""limitation"": ""Terms must not be silently merged."", ""source_key"": ""mdpi.gorman-2021"", ""snapshot_key"": ""snapshot.mdpi-beverages-07-00080.vor"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 4, ""document_count"": 1, ""evidence_basis"": ""OBSERVED_CO_SELECTION"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Gorman 2021 Table 3 and CATA analysis"", ""source_diversity"": 1, ""source_family_key"": ""family.gorman-milk-consumers-2021"", ""target_entity_key"": ""acidity-character"", ""evidence_claim_key"": ""claim.round3h.gorman.08"", ""evidence_direction"": ""CHALLENGES"", ""target_entity_type"": ""ASSOCIATION_RANGE"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Roasted, burnt, ashy, and acrid provide independent contrasts."", ""limitation"": ""Project prompt remains unvalidated."", ""source_key"": ""pmc.heo-2019"", ""snapshot_key"": ""snapshot.pmc6723667.vor"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 14, ""document_count"": 1, ""evidence_basis"": ""QUESTION_WORDING_EVIDENCE"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Heo 2019 Table 3 and reduced observed CATA sets"", ""source_diversity"": 1, ""source_family_key"": ""family.heo-coldbrew-consumers-2019"", ""target_entity_key"": ""question-range.roast-smoke-reference.roast-spice-smoke"", ""evidence_claim_key"": ""claim.round3h.heo.07"", ""evidence_direction"": ""SUPPORTS"", ""target_entity_type"": ""QUESTION_TARGET"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Roasted, burnt, ashy, and acrid were distinct observed terms."", ""limitation"": ""Distinct terms cannot be collapsed."", ""source_key"": ""pmc.heo-2019"", ""snapshot_key"": ""snapshot.pmc6723667.vor"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 14, ""document_count"": 1, ""evidence_basis"": ""OBSERVED_CO_SELECTION"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Heo 2019 Table 3 and reduced observed CATA sets"", ""source_diversity"": 1, ""source_family_key"": ""family.heo-coldbrew-consumers-2019"", ""target_entity_key"": ""roast-spice-smoke"", ""evidence_claim_key"": ""claim.round3h.heo.03"", ""evidence_direction"": ""CHALLENGES"", ""target_entity_type"": ""ASSOCIATION_RANGE"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Roasted, burnt, brown, and dark brown are separate variables."", ""limitation"": ""Source medium roast does not unify those perceptions."", ""source_key"": ""mdpi.nguyen-2026"", ""snapshot_key"": ""snapshot.mdpi-foods-15-02583.vor"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 10, ""document_count"": 1, ""evidence_basis"": ""COFFEE_SENSORY_STUDY"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Nguyen 2026 Tables 3 and 4"", ""source_diversity"": 1, ""source_family_key"": ""family.nguyen-pbma-thai-2026"", ""target_entity_key"": ""roast-spice-smoke"", ""evidence_claim_key"": ""claim.round3h.nguyen.03"", ""evidence_direction"": ""CHALLENGES"", ""target_entity_type"": ""ASSOCIATION_RANGE"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Roasted, burnt, brown, and dark brown were distinguished."", ""limitation"": ""All samples share a source medium roast label."", ""source_key"": ""mdpi.nguyen-2026"", ""snapshot_key"": ""snapshot.mdpi-foods-15-02583.vor"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 10, ""document_count"": 1, ""evidence_basis"": ""QUESTION_WORDING_EVIDENCE"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Nguyen 2026 Tables 3 and 4"", ""source_diversity"": 1, ""source_family_key"": ""family.nguyen-pbma-thai-2026"", ""target_entity_key"": ""question-range.roast-direction.roast-spice-smoke"", ""evidence_claim_key"": ""claim.round3h.nguyen.09"", ""evidence_direction"": ""SUPPORTS"", ""target_entity_type"": ""QUESTION_TARGET"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Salt/Acid is a ratio measure, not pure acidity intensity."", ""limitation"": ""It cannot be pooled with direct acidity ratings."", ""source_key"": ""figshare.bollen-2024"", ""snapshot_key"": ""snapshot.figshare-25735122.v1"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 95, ""document_count"": 1, ""evidence_basis"": ""COFFEE_SENSORY_STUDY"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Bollen 2024 Sensory_scores"", ""source_diversity"": 1, ""source_family_key"": ""family.bollen-robusta-qgraders-2024"", ""target_entity_key"": ""acidity-character"", ""evidence_claim_key"": ""claim.round3h.bollen.05"", ""evidence_direction"": ""MIXED"", ""target_entity_type"": ""ASSOCIATION_RANGE"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Separate RATA variables compared within one protocol"", ""limitation"": ""Body and astringent aftertaste are separate variables; current texture memberships are not validated."", ""source_key"": ""mendeley.liberica-sensory.v1"", ""snapshot_key"": ""snapshot.mendeley-liberica.v1"", ""configuration"": {""pooling"": ""NONE"", ""value_semantics"": ""source-local evidence; not sensory similarity"", ""long_tail_disposition"": ""INSUFFICIENT_FOR_RANGE"", ""minimum_document_count"": 2, ""minimum_occurrence_count"": 3, ""minimum_source_diversity"": 1}, ""review_status"": ""REVIEWED"", ""support_count"": 9, ""document_count"": 9, ""evidence_basis"": ""COFFEE_SENSORY_STUDY"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Dataset.xlsx:RATA Test rows Astringent Aftertaste and Body"", ""source_diversity"": 1, ""source_family_key"": ""family.liberica-ratapanel-2025"", ""target_entity_key"": ""texture-body-drying"", ""evidence_claim_key"": ""claim.liberica.range.texture.separate"", ""evidence_direction"": ""CHALLENGES"", ""target_entity_type"": ""ASSOCIATION_RANGE"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Separate RATA variables compared within one protocol"", ""limitation"": ""The source separates smoky aroma and roasty flavor."", ""source_key"": ""mendeley.liberica-sensory.v1"", ""snapshot_key"": ""snapshot.mendeley-liberica.v1"", ""configuration"": {""pooling"": ""NONE"", ""value_semantics"": ""source-local evidence; not sensory similarity"", ""long_tail_disposition"": ""INSUFFICIENT_FOR_RANGE"", ""minimum_document_count"": 2, ""minimum_occurrence_count"": 3, ""minimum_source_diversity"": 1}, ""review_status"": ""REVIEWED"", ""support_count"": 9, ""document_count"": 9, ""evidence_basis"": ""COFFEE_SENSORY_STUDY"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Dataset.xlsx:RATA Test rows Smoky Aroma and Roasty Flavor"", ""source_diversity"": 1, ""source_family_key"": ""family.liberica-ratapanel-2025"", ""target_entity_key"": ""roast-spice-smoke"", ""evidence_claim_key"": ""claim.liberica.range.roast.distinct"", ""evidence_direction"": ""CHALLENGES"", ""target_entity_type"": ""ASSOCIATION_RANGE"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Separate RATA variable under the source protocol"", ""limitation"": ""Sour is operationalized directly; bright, citrus and juicy equivalence is not established."", ""source_key"": ""mendeley.liberica-sensory.v1"", ""snapshot_key"": ""snapshot.mendeley-liberica.v1"", ""configuration"": {""pooling"": ""NONE"", ""value_semantics"": ""source-local evidence; not sensory similarity"", ""long_tail_disposition"": ""INSUFFICIENT_FOR_RANGE"", ""minimum_document_count"": 2, ""minimum_occurrence_count"": 3, ""minimum_source_diversity"": 1}, ""review_status"": ""REVIEWED"", ""support_count"": 9, ""document_count"": 9, ""evidence_basis"": ""COFFEE_SENSORY_STUDY"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Dataset.xlsx:RATA Test row Sour"", ""source_diversity"": 1, ""source_family_key"": ""family.liberica-ratapanel-2025"", ""target_entity_key"": ""acidity-character"", ""evidence_claim_key"": ""claim.liberica.range.acidity.sour-separate"", ""evidence_direction"": ""CHALLENGES"", ""target_entity_type"": ""ASSOCIATION_RANGE"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Single descriptor measured across source-defined samples"", ""limitation"": ""Sweet is measured directly but caramel and honey associations are not tested."", ""source_key"": ""mendeley.liberica-sensory.v1"", ""snapshot_key"": ""snapshot.mendeley-liberica.v1"", ""configuration"": {""pooling"": ""NONE"", ""value_semantics"": ""source-local evidence; not sensory similarity"", ""long_tail_disposition"": ""INSUFFICIENT_FOR_RANGE"", ""minimum_document_count"": 2, ""minimum_occurrence_count"": 3, ""minimum_source_diversity"": 1}, ""review_status"": ""REVIEWED"", ""support_count"": 9, ""document_count"": 9, ""evidence_basis"": ""COFFEE_SENSORY_STUDY"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Dataset.xlsx:RATA Test row Sweet"", ""source_diversity"": 1, ""source_family_key"": ""family.liberica-ratapanel-2025"", ""target_entity_key"": ""sweet-associated"", ""evidence_claim_key"": ""claim.liberica.range.sweet.direct"", ""evidence_direction"": ""MIXED"", ""target_entity_type"": ""ASSOCIATION_RANGE"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Smoky was selected in consumer CATA and associated with oat coffee."", ""limitation"": ""Supports smoky source-local use only."", ""source_key"": ""mdpi.gorman-2021"", ""snapshot_key"": ""snapshot.mdpi-beverages-07-00080.vor"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 4, ""document_count"": 1, ""evidence_basis"": ""OBSERVED_CO_SELECTION"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Gorman 2021 Table 3 and CATA analysis"", ""source_diversity"": 1, ""source_family_key"": ""family.gorman-milk-consumers-2021"", ""target_entity_key"": ""membership.roast-spice-smoke.smoke"", ""evidence_claim_key"": ""claim.round3h.gorman.03"", ""evidence_direction"": ""SUPPORTS"", ""target_entity_type"": ""MEMBERSHIP"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Sour, sour aroma, citric acid, malic acid, and citrus fruit were distinct."", ""limitation"": ""Cultural translation caveats remain."", ""source_key"": ""pmc.heo-2019"", ""snapshot_key"": ""snapshot.pmc6723667.vor"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 14, ""document_count"": 1, ""evidence_basis"": ""OBSERVED_CO_SELECTION"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Heo 2019 Table 3 and reduced observed CATA sets"", ""source_diversity"": 1, ""source_family_key"": ""family.heo-coldbrew-consumers-2019"", ""target_entity_key"": ""acidity-character"", ""evidence_claim_key"": ""claim.round3h.heo.04"", ""evidence_direction"": ""CHALLENGES"", ""target_entity_type"": ""ASSOCIATION_RANGE"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Stone fruit and floral-and-fruity are distinct variables."", ""limitation"": ""No berry or citrus subregion is tested."", ""source_key"": ""pmc.vezzulli-2022"", ""snapshot_key"": ""snapshot.pmc8953325.xml"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 8, ""document_count"": 1, ""evidence_basis"": ""COFFEE_SENSORY_STUDY"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Vezzulli 2022 Table 2"", ""source_diversity"": 1, ""source_family_key"": ""family.vezzulli-trainedpanel-2022"", ""target_entity_key"": ""fruit"", ""evidence_claim_key"": ""claim.round3h.vezzulli.08"", ""evidence_direction"": ""MIXED"", ""target_entity_type"": ""ASSOCIATION_RANGE"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Sweet and caramel appeared as distinct source constructs."", ""limitation"": ""A future question should preserve the contrast."", ""source_key"": ""mdpi.gorman-2021"", ""snapshot_key"": ""snapshot.mdpi-beverages-07-00080.vor"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 4, ""document_count"": 1, ""evidence_basis"": ""QUESTION_WORDING_EVIDENCE"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Gorman 2021 Table 3 and CATA analysis"", ""source_diversity"": 1, ""source_family_key"": ""family.gorman-milk-consumers-2021"", ""target_entity_key"": ""question-range.sweet-direction.sweet-associated"", ""evidence_claim_key"": ""claim.round3h.gorman.13"", ""evidence_direction"": ""SUPPORTS"", ""target_entity_type"": ""QUESTION_TARGET"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Sweet aromatic, sweet taste, and caramel are separate variables."", ""limitation"": ""Added sugar and PBMA matrix confound interpretation."", ""source_key"": ""mdpi.nguyen-2026"", ""snapshot_key"": ""snapshot.mdpi-foods-15-02583.vor"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 10, ""document_count"": 1, ""evidence_basis"": ""COFFEE_SENSORY_STUDY"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Nguyen 2026 Tables 3 and 4"", ""source_diversity"": 1, ""source_family_key"": ""family.nguyen-pbma-thai-2026"", ""target_entity_key"": ""sweet-associated"", ""evidence_claim_key"": ""claim.round3h.nguyen.05"", ""evidence_direction"": ""MIXED"", ""target_entity_type"": ""ASSOCIATION_RANGE"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Sweet CATA selection independently drove liking."", ""limitation"": ""Does not validate Atlas response options."", ""source_key"": ""mdpi.gorman-2021"", ""snapshot_key"": ""snapshot.mdpi-beverages-07-00080.vor"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 4, ""document_count"": 1, ""evidence_basis"": ""QUESTION_WORDING_EVIDENCE"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Gorman 2021 Table 3 and CATA analysis"", ""source_diversity"": 1, ""source_family_key"": ""family.gorman-milk-consumers-2021"", ""target_entity_key"": ""question-range.sweetness-character.sweet-associated"", ""evidence_claim_key"": ""claim.round3h.gorman.12"", ""evidence_direction"": ""SUPPORTS"", ""target_entity_type"": ""QUESTION_TARGET"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Sweet drove liking while caramel associated with a different sample."", ""limitation"": ""Sweet and caramel are not interchangeable."", ""source_key"": ""mdpi.gorman-2021"", ""snapshot_key"": ""snapshot.mdpi-beverages-07-00080.vor"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 4, ""document_count"": 1, ""evidence_basis"": ""OBSERVED_CO_SELECTION"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Gorman 2021 Table 3 and CATA analysis"", ""source_diversity"": 1, ""source_family_key"": ""family.gorman-milk-consumers-2021"", ""target_entity_key"": ""sweet-associated"", ""evidence_claim_key"": ""claim.round3h.gorman.09"", ""evidence_direction"": ""MIXED"", ""target_entity_type"": ""ASSOCIATION_RANGE"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Sweet taste and sweet aromatic are distinct source variables."", ""limitation"": ""Added sugar limits generalization."", ""source_key"": ""mdpi.nguyen-2026"", ""snapshot_key"": ""snapshot.mdpi-foods-15-02583.vor"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 10, ""document_count"": 1, ""evidence_basis"": ""QUESTION_WORDING_EVIDENCE"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Nguyen 2026 Tables 3 and 4"", ""source_diversity"": 1, ""source_family_key"": ""family.nguyen-pbma-thai-2026"", ""target_entity_key"": ""question-range.sweet-direction.sweet-associated"", ""evidence_claim_key"": ""claim.round3h.nguyen.12"", ""evidence_direction"": ""SUPPORTS"", ""target_entity_type"": ""QUESTION_TARGET"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Three observed roast levels produced sensory differences."", ""limitation"": ""This supports a roast research target, not an answer scale."", ""source_key"": ""scielo.iswaldi-2026"", ""snapshot_key"": ""snapshot.scielo-iswaldi-2026.vor"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 12, ""document_count"": 1, ""evidence_basis"": ""QUESTION_WORDING_EVIDENCE"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Iswaldi 2026 Table 3"", ""source_diversity"": 1, ""source_family_key"": ""family.iswaldi-rataconsumers-2026"", ""target_entity_key"": ""question-range.roast-direction.roast-spice-smoke"", ""evidence_claim_key"": ""claim.round3h.iswaldi.07"", ""evidence_direction"": ""SUPPORTS"", ""target_entity_type"": ""QUESTION_TARGET"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Viscous, astringent, thick, and thin were distinct constructs."", ""limitation"": ""JAR body adequacy is not intensity."", ""source_key"": ""pmc.coffee-cuality-2026"", ""snapshot_key"": ""snapshot.pmc12938992.vor"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 12, ""document_count"": 1, ""evidence_basis"": ""OBSERVED_CO_SELECTION"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Guinard 2026 generic method architecture and aggregate drivers"", ""source_diversity"": 1, ""source_family_key"": ""family.coffee-cuality-experts-2026"", ""target_entity_key"": ""texture-body-drying"", ""evidence_claim_key"": ""claim.round3h.cuality.04"", ""evidence_direction"": ""CHALLENGES"", ""target_entity_type"": ""ASSOCIATION_RANGE"", ""contradictory_evidence_retained"": true}"
