edge_id	graph_layer	edge_type	left_descriptor_hash	right_descriptor_hash	raw_pair_support	distinct_effective_record_support	distinct_source_family_support	distinct_year_support	context_specific_support	source_family	edition_year	preparation_scope	roast_scope	publication_layer	evidence_tier	rights_regime	review_state	normalized_candidate_edge_eligible	limitation
professional-pair:27b95f098af92b5bf46725ed	G_professional	PROFESSIONAL_COASSERTION_EDGE	533703fd6141e25f565fa24dee8ada19e1765495adb3daae56565b3bb6b4957a	5f671aee66275d24c0c293a87ca408a6bb6744e80961f04d950b4986d20853ab	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:2d660f6ee423128359c34e05	G_professional	PROFESSIONAL_COASSERTION_EDGE	533703fd6141e25f565fa24dee8ada19e1765495adb3daae56565b3bb6b4957a	6d002154ca2a89d964a825d66bf099b7a6ec2598619c3b947ca925fc0f0b0016	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:6f0071e9eed54ad9acb7d45a	G_professional	PROFESSIONAL_COASSERTION_EDGE	533703fd6141e25f565fa24dee8ada19e1765495adb3daae56565b3bb6b4957a	6d1c5859550824d403d8c31af9ac673b7ba206e6f87e61e096a017299f74d63f	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:b62e6c7901b4bec10e82649f	G_professional	PROFESSIONAL_COASSERTION_EDGE	533703fd6141e25f565fa24dee8ada19e1765495adb3daae56565b3bb6b4957a	70329b1c2fb2a364d806e0cca8471f8cff15c5a6eaf3a7416f94abc9ac6c96ac	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:a9ef3b3d81bc42435df97a59	G_professional	PROFESSIONAL_COASSERTION_EDGE	533703fd6141e25f565fa24dee8ada19e1765495adb3daae56565b3bb6b4957a	7d108ddb9255c7f990a9ec23453aea2b99ac06e5150c1e70e804e64dc22ee748	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:3a6c0b1cdafbfc357c2432c1	G_professional	PROFESSIONAL_COASSERTION_EDGE	533703fd6141e25f565fa24dee8ada19e1765495adb3daae56565b3bb6b4957a	85356064d03872ac4bed179b8bbe8318ab67a9626be55d0d72288ee14e165265	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:8374cc1bcd6a5ca179ea20ba	G_professional	PROFESSIONAL_COASSERTION_EDGE	533703fd6141e25f565fa24dee8ada19e1765495adb3daae56565b3bb6b4957a	90e62b92a956add6e1c3871b7f592616665e610f12c6468eaad9533ef50834bc	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:11085a6f40d1a3bdd7e97188	G_professional	PROFESSIONAL_COASSERTION_EDGE	533703fd6141e25f565fa24dee8ada19e1765495adb3daae56565b3bb6b4957a	9b93e56bac7dafe920105787c5b3377827cb129ebea9b78df9488da3449360ce	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:e6356d0bde407aa44fd82cbb	G_professional	PROFESSIONAL_COASSERTION_EDGE	533703fd6141e25f565fa24dee8ada19e1765495adb3daae56565b3bb6b4957a	a55e2e3846a51f6ad0abfdfbdea2ba0e5e0c76b5ccfa8a920895fedeae89a8b6	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:3ec710a4924b07ead5642d66	G_professional	PROFESSIONAL_COASSERTION_EDGE	533703fd6141e25f565fa24dee8ada19e1765495adb3daae56565b3bb6b4957a	a7ec7f3ae09187df17173620620eb2f2c8a175fe0d6da5221c1109d26f8e29a5	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:d763d13a70c24b739daee06c	G_professional	PROFESSIONAL_COASSERTION_EDGE	533703fd6141e25f565fa24dee8ada19e1765495adb3daae56565b3bb6b4957a	ad428662b8229f21f7b88596321ea0f714b320e09dc31b910f37bab73a7cf5ef	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:b5cf7d5b85ef9f0854b3b73b	G_professional	PROFESSIONAL_COASSERTION_EDGE	533703fd6141e25f565fa24dee8ada19e1765495adb3daae56565b3bb6b4957a	bd071899591c00d2276d2254351533b0e9eb8011b7721155025a35b3212c7fc4	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:cee947fdf42189a167127c3d	G_professional	PROFESSIONAL_COASSERTION_EDGE	533703fd6141e25f565fa24dee8ada19e1765495adb3daae56565b3bb6b4957a	d07dce1eb4a6ccaa51d4d695ec97b86eabca48431f9ea5690dfe597f2b014f38	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:8376ce301a87f65b4173652c	G_professional	PROFESSIONAL_COASSERTION_EDGE	533703fd6141e25f565fa24dee8ada19e1765495adb3daae56565b3bb6b4957a	e7be2c21ba8e9e96a85a7e485fe6040afaf8ff558e201b7923460172f068356d	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:69afdb1192e070da0f3b1891	G_professional	PROFESSIONAL_COASSERTION_EDGE	533703fd6141e25f565fa24dee8ada19e1765495adb3daae56565b3bb6b4957a	e97407735e49029c96e5708c724fc9ce57b6335dba804a893320fcb7c0a07953	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:16a99d128dbe9ef1f4c83d9a	G_professional	PROFESSIONAL_COASSERTION_EDGE	533703fd6141e25f565fa24dee8ada19e1765495adb3daae56565b3bb6b4957a	f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:08d6e0d085504229d5e211f8	G_professional	PROFESSIONAL_COASSERTION_EDGE	533703fd6141e25f565fa24dee8ada19e1765495adb3daae56565b3bb6b4957a	fb0e1693b600e9d10b7db4a01f696d9998eee8546f20111ad6f2d8a9db032813	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:4fb6b864c3b672b7d81234ea	G_professional	PROFESSIONAL_COASSERTION_EDGE	5e737f891db1175442a39fde73e51d781a545506d71c95477a6deb5988bd7f9a	6011d7a8f33ed8ec9a98ae8103b24310067dd7eb1a6dff6baa3c478612d313a1	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:3189bccff17e453de6c0c931	G_professional	PROFESSIONAL_COASSERTION_EDGE	5e737f891db1175442a39fde73e51d781a545506d71c95477a6deb5988bd7f9a	7d108ddb9255c7f990a9ec23453aea2b99ac06e5150c1e70e804e64dc22ee748	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:56020005523c8702e4d7c53c	G_professional	PROFESSIONAL_COASSERTION_EDGE	5e737f891db1175442a39fde73e51d781a545506d71c95477a6deb5988bd7f9a	7fa7e8417a76c4e9ac367403c20879accbea80c9d2635eab6dd0f9c532b52328	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:c591a9f2b706f9a178062397	G_professional	PROFESSIONAL_COASSERTION_EDGE	5e737f891db1175442a39fde73e51d781a545506d71c95477a6deb5988bd7f9a	a97b0931730e83fbf9284ff00a4c5f7a4eef2189dddb89319a6dfa5871e28923	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:572e163eb65601282f376fbd	G_professional	PROFESSIONAL_COASSERTION_EDGE	5e737f891db1175442a39fde73e51d781a545506d71c95477a6deb5988bd7f9a	ad3f9efe33cff844d1fa4c29855f8aa4c8230f1a112bb14d06f3a8bff9e4801a	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:a43b1d89878219a2039cc808	G_professional	PROFESSIONAL_COASSERTION_EDGE	5e737f891db1175442a39fde73e51d781a545506d71c95477a6deb5988bd7f9a	b0d04ff05462189837234edb33e2dba634a7a415ca4b8ca6880f507688c6e5e9	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:493a2d1a6c3857d4a7ddd45d	G_professional	PROFESSIONAL_COASSERTION_EDGE	5e737f891db1175442a39fde73e51d781a545506d71c95477a6deb5988bd7f9a	db2ca3cb92017fa91cdd6ea80f2e9cfbed3c4cc71de9b3455335c777cd94bc7f	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:035c26247e8074010c13ded6	G_professional	PROFESSIONAL_COASSERTION_EDGE	5e737f891db1175442a39fde73e51d781a545506d71c95477a6deb5988bd7f9a	e22b4260483268376ed02cda28ebed7769a1c18d164440dccabfb72376aa52c6	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:3fad07d5b414e9789be06e06	G_professional	PROFESSIONAL_COASSERTION_EDGE	5e737f891db1175442a39fde73e51d781a545506d71c95477a6deb5988bd7f9a	f0436c42b80ee296c73ee5127edfacb91f3e33c9134b516371df63dd1f32c779	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:21935125d5239a22052f216d	G_professional	PROFESSIONAL_COASSERTION_EDGE	5f671aee66275d24c0c293a87ca408a6bb6744e80961f04d950b4986d20853ab	6d1c5859550824d403d8c31af9ac673b7ba206e6f87e61e096a017299f74d63f	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:a5f27c86e5d5901390ec258f	G_professional	PROFESSIONAL_COASSERTION_EDGE	5f671aee66275d24c0c293a87ca408a6bb6744e80961f04d950b4986d20853ab	85356064d03872ac4bed179b8bbe8318ab67a9626be55d0d72288ee14e165265	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:35ace74dd0dadc38ae52a663	G_professional	PROFESSIONAL_COASSERTION_EDGE	5f671aee66275d24c0c293a87ca408a6bb6744e80961f04d950b4986d20853ab	ad428662b8229f21f7b88596321ea0f714b320e09dc31b910f37bab73a7cf5ef	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:419f72f568987929ea58d37a	G_professional	PROFESSIONAL_COASSERTION_EDGE	5f671aee66275d24c0c293a87ca408a6bb6744e80961f04d950b4986d20853ab	bd071899591c00d2276d2254351533b0e9eb8011b7721155025a35b3212c7fc4	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:b90d5712ac576c75fa651c42	G_professional	PROFESSIONAL_COASSERTION_EDGE	5f671aee66275d24c0c293a87ca408a6bb6744e80961f04d950b4986d20853ab	d07dce1eb4a6ccaa51d4d695ec97b86eabca48431f9ea5690dfe597f2b014f38	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:8c2c9ad0adb7399d66ebbb3b	G_professional	PROFESSIONAL_COASSERTION_EDGE	5f671aee66275d24c0c293a87ca408a6bb6744e80961f04d950b4986d20853ab	e7be2c21ba8e9e96a85a7e485fe6040afaf8ff558e201b7923460172f068356d	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:7f761c2e54f0c97a9a7b56b5	G_professional	PROFESSIONAL_COASSERTION_EDGE	5f671aee66275d24c0c293a87ca408a6bb6744e80961f04d950b4986d20853ab	fb0e1693b600e9d10b7db4a01f696d9998eee8546f20111ad6f2d8a9db032813	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:0ce879ea841c071dc4cb9e4c	G_professional	PROFESSIONAL_COASSERTION_EDGE	6011d7a8f33ed8ec9a98ae8103b24310067dd7eb1a6dff6baa3c478612d313a1	7d108ddb9255c7f990a9ec23453aea2b99ac06e5150c1e70e804e64dc22ee748	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:439cfa2939de5108a366d346	G_professional	PROFESSIONAL_COASSERTION_EDGE	6011d7a8f33ed8ec9a98ae8103b24310067dd7eb1a6dff6baa3c478612d313a1	7fa7e8417a76c4e9ac367403c20879accbea80c9d2635eab6dd0f9c532b52328	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:ae8cf126c1c3378640db8744	G_professional	PROFESSIONAL_COASSERTION_EDGE	6011d7a8f33ed8ec9a98ae8103b24310067dd7eb1a6dff6baa3c478612d313a1	a97b0931730e83fbf9284ff00a4c5f7a4eef2189dddb89319a6dfa5871e28923	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:05e4426fd595f268736fa2ef	G_professional	PROFESSIONAL_COASSERTION_EDGE	6011d7a8f33ed8ec9a98ae8103b24310067dd7eb1a6dff6baa3c478612d313a1	ad3f9efe33cff844d1fa4c29855f8aa4c8230f1a112bb14d06f3a8bff9e4801a	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:8c290e437efee6ec1b9431c4	G_professional	PROFESSIONAL_COASSERTION_EDGE	6011d7a8f33ed8ec9a98ae8103b24310067dd7eb1a6dff6baa3c478612d313a1	b0d04ff05462189837234edb33e2dba634a7a415ca4b8ca6880f507688c6e5e9	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:069665f39d1cd4829af96328	G_professional	PROFESSIONAL_COASSERTION_EDGE	6011d7a8f33ed8ec9a98ae8103b24310067dd7eb1a6dff6baa3c478612d313a1	db2ca3cb92017fa91cdd6ea80f2e9cfbed3c4cc71de9b3455335c777cd94bc7f	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:5fa0a0b213ba5db611dfcc90	G_professional	PROFESSIONAL_COASSERTION_EDGE	6011d7a8f33ed8ec9a98ae8103b24310067dd7eb1a6dff6baa3c478612d313a1	e22b4260483268376ed02cda28ebed7769a1c18d164440dccabfb72376aa52c6	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:473c67cb532d890ec168ce0f	G_professional	PROFESSIONAL_COASSERTION_EDGE	6011d7a8f33ed8ec9a98ae8103b24310067dd7eb1a6dff6baa3c478612d313a1	f0436c42b80ee296c73ee5127edfacb91f3e33c9134b516371df63dd1f32c779	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:d45d05f5c52ca7fa271eb157	G_professional	PROFESSIONAL_COASSERTION_EDGE	61cb67a673022cd3469d95f16c690244886acc9f311d8576c8d653666b76d1c5	71a6bf62b330d44f89e15dc44f984c0951a633a8ad47a7802504361b252607f4	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:d6863539fa6ca529383df723	G_professional	PROFESSIONAL_COASSERTION_EDGE	61cb67a673022cd3469d95f16c690244886acc9f311d8576c8d653666b76d1c5	7937c4dc4579bfc7c37baa46e65d3cdf6181badbf8ad1b1668c9d9409e403844	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:dce65d979995b5c496703428	G_professional	PROFESSIONAL_COASSERTION_EDGE	61cb67a673022cd3469d95f16c690244886acc9f311d8576c8d653666b76d1c5	9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:7e907339d43623923f92f51e	G_professional	PROFESSIONAL_COASSERTION_EDGE	61cb67a673022cd3469d95f16c690244886acc9f311d8576c8d653666b76d1c5	a24b12400051729ef83bcd86ff851a0e00bec57348d189327391f6d827d3c988	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
