attempt_key	census_item_key	lane_key	attempt_sequence	attempted_at	acquisition_method	outcome	canonical_url	final_url	http_status	source_snapshot_sha256	artifact_byte_count	parsed_row_count	normalized_record_count	descriptor_assertion_count	external_action_type	next_cursor
coe-bop-coefarmdirectorylistingspage079	source:coe_farm_directory	coe_bop	492	2026-08-28T01:24:21Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://farmdirectory.cupofexcellence.org/listings/?pg=79	https://farmdirectory.cupofexcellence.org/listings/?pg=79	200	a44acd9fabf63fecb5d74c88cc508c33c39bba05793144d66a9c7f0d3fbdde62	130442	10	10	0		complete:coe_farmdirectory_listings_page_079.html
coe-bop-coefarmdirectorylistingspage080	source:coe_farm_directory	coe_bop	493	2026-08-28T01:24:22Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://farmdirectory.cupofexcellence.org/listings/?pg=80	https://farmdirectory.cupofexcellence.org/listings/?pg=80	200	d95f560824e1424bfbcc2f3c47795497e73d71a28505022230df4addf9c7c5c5	130309	10	10	0		complete:coe_farmdirectory_listings_page_080.html
coe-bop-coefarmdirectorylistingspage081	source:coe_farm_directory	coe_bop	494	2026-08-28T01:24:22Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://farmdirectory.cupofexcellence.org/listings/?pg=81	https://farmdirectory.cupofexcellence.org/listings/?pg=81	200	e0f4e53a1834d9a8a9285ab281e6ef6efd06d68a823f2a85d2b8e9ba423f804b	130320	10	10	0		complete:coe_farmdirectory_listings_page_081.html
coe-bop-coefarmdirectorylistingspage082	source:coe_farm_directory	coe_bop	495	2026-08-28T01:24:22Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://farmdirectory.cupofexcellence.org/listings/?pg=82	https://farmdirectory.cupofexcellence.org/listings/?pg=82	200	365ce3aa212bf5a51eddb8a9d6ac88988b98fd47b0e182fc5056cf3e77357b82	130312	10	10	0		complete:coe_farmdirectory_listings_page_082.html
coe-bop-coefarmdirectorylistingspage083	source:coe_farm_directory	coe_bop	496	2026-08-28T01:24:23Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://farmdirectory.cupofexcellence.org/listings/?pg=83	https://farmdirectory.cupofexcellence.org/listings/?pg=83	200	046d33c314a70c09af2d096148957a95e70a46f618a2d9f8d171d698c263600d	130424	10	10	0		complete:coe_farmdirectory_listings_page_083.html
coe-bop-coefarmdirectorylistingspage084	source:coe_farm_directory	coe_bop	497	2026-08-28T01:24:23Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://farmdirectory.cupofexcellence.org/listings/?pg=84	https://farmdirectory.cupofexcellence.org/listings/?pg=84	200	b36cee0523382dfa7cdafa0398c347f511b77b35eeef7e7afdbd7b29b896f620	130659	10	10	0		complete:coe_farmdirectory_listings_page_084.html
coe-bop-coefarmdirectorylistingspage085	source:coe_farm_directory	coe_bop	498	2026-08-28T01:24:23Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://farmdirectory.cupofexcellence.org/listings/?pg=85	https://farmdirectory.cupofexcellence.org/listings/?pg=85	200	176884b6f87d90a2f533d69d560b733facd692f1c9c66ecba2e4a615b6eff27a	130643	10	10	0		complete:coe_farmdirectory_listings_page_085.html
coe-bop-coefarmdirectorylistingspage086	source:coe_farm_directory	coe_bop	499	2026-08-28T01:24:24Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://farmdirectory.cupofexcellence.org/listings/?pg=86	https://farmdirectory.cupofexcellence.org/listings/?pg=86	200	4d60dd1050cffa72f8986269bb1a39eccbc6be560619f9a7c0d5abff0aa11c8a	130996	10	10	0		complete:coe_farmdirectory_listings_page_086.html
coe-bop-coefarmdirectorylistingspage087	source:coe_farm_directory	coe_bop	500	2026-08-28T01:24:24Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://farmdirectory.cupofexcellence.org/listings/?pg=87	https://farmdirectory.cupofexcellence.org/listings/?pg=87	200	3d13eefc168ee5626ae1073baaa94d3568f869b0d7a08332a0384f27ad597e10	130868	10	10	0		complete:coe_farmdirectory_listings_page_087.html
coe-bop-coefarmdirectorylistingspage088	source:coe_farm_directory	coe_bop	501	2026-08-28T01:24:24Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://farmdirectory.cupofexcellence.org/listings/?pg=88	https://farmdirectory.cupofexcellence.org/listings/?pg=88	200	5d3513bd271ef4d35c7513b4dc4bbcac08d344de0d9e58050aea26a0d3017a13	130298	10	10	0		complete:coe_farmdirectory_listings_page_088.html
coe-bop-coefarmdirectorylistingspage089	source:coe_farm_directory	coe_bop	502	2026-08-28T01:24:24Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://farmdirectory.cupofexcellence.org/listings/?pg=89	https://farmdirectory.cupofexcellence.org/listings/?pg=89	200	196407a006719985bf60dfc9bd0d390e842cf5d2c8e4bc5b42eac6e146341b97	129011	10	10	0		complete:coe_farmdirectory_listings_page_089.html
coe-bop-coefarmdirectorylistingspage090	source:coe_farm_directory	coe_bop	503	2026-08-28T01:24:24Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://farmdirectory.cupofexcellence.org/listings/?pg=90	https://farmdirectory.cupofexcellence.org/listings/?pg=90	200	90379b1af3f90f51783620cb7bc2372ebbdecb0137574b0c8f58ee3ae851428e	128668	10	10	0		complete:coe_farmdirectory_listings_page_090.html
coe-bop-coefarmdirectorylistingspage091	source:coe_farm_directory	coe_bop	504	2026-08-28T01:24:25Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://farmdirectory.cupofexcellence.org/listings/?pg=91	https://farmdirectory.cupofexcellence.org/listings/?pg=91	200	574bdffd83e9a216b557d52405037063b68386821456562ed7ee7bbc44650c29	128667	10	10	0		complete:coe_farmdirectory_listings_page_091.html
coe-bop-coefarmdirectorylistingspage092	source:coe_farm_directory	coe_bop	505	2026-08-28T01:24:25Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://farmdirectory.cupofexcellence.org/listings/?pg=92	https://farmdirectory.cupofexcellence.org/listings/?pg=92	200	1c001d1cb9f7013f1048618d2b2fcd775d963552ffdb36cb815160f3fdb659ba	128247	10	10	0		complete:coe_farmdirectory_listings_page_092.html
coe-bop-coefarmdirectorylistingspage093	source:coe_farm_directory	coe_bop	506	2026-08-28T01:24:25Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://farmdirectory.cupofexcellence.org/listings/?pg=93	https://farmdirectory.cupofexcellence.org/listings/?pg=93	200	908f3282d35ddabeb1f4806188bc39f5167517f6f894327817d0344e681468ea	128463	10	10	0		complete:coe_farmdirectory_listings_page_093.html
coe-bop-coefarmdirectorylistingspage094	source:coe_farm_directory	coe_bop	507	2026-08-28T01:24:25Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://farmdirectory.cupofexcellence.org/listings/?pg=94	https://farmdirectory.cupofexcellence.org/listings/?pg=94	200	8e252231912e34e9371b7f869eb8e6356e76311b70df13b5eade701d2db9975c	128508	10	10	0		complete:coe_farmdirectory_listings_page_094.html
coe-bop-coefarmdirectorylistingspage095	source:coe_farm_directory	coe_bop	508	2026-08-28T01:24:26Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://farmdirectory.cupofexcellence.org/listings/?pg=95	https://farmdirectory.cupofexcellence.org/listings/?pg=95	200	d62a4e59196c00003ca874560a2dd83b6204b73e0741cd757f9093705b0490bc	128766	10	10	0		complete:coe_farmdirectory_listings_page_095.html
coe-bop-coefarmdirectorylistingspage096	source:coe_farm_directory	coe_bop	509	2026-08-28T01:24:26Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://farmdirectory.cupofexcellence.org/listings/?pg=96	https://farmdirectory.cupofexcellence.org/listings/?pg=96	200	5206e3029e19699aae296d3ea2ea804ac8fedb51723062547678816233e5d6f0	128427	10	9	0		complete:coe_farmdirectory_listings_page_096.html
coe-bop-coefarmdirectorylistingspage097	source:coe_farm_directory	coe_bop	510	2026-08-28T01:24:26Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://farmdirectory.cupofexcellence.org/listings/?pg=97	https://farmdirectory.cupofexcellence.org/listings/?pg=97	200	0dd4a05b20c1c7693c3eeeda4137343852d4b16afd102fe3fba85122e5668877	127387	10	10	0		complete:coe_farmdirectory_listings_page_097.html
coe-bop-coefarmdirectorylistingspage098	source:coe_farm_directory	coe_bop	511	2026-08-28T01:24:26Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://farmdirectory.cupofexcellence.org/listings/?pg=98	https://farmdirectory.cupofexcellence.org/listings/?pg=98	200	1911269463f31d3fd085c22d6b2f90d5bb9bacba22290201a7ce212e06b9c6df	128164	10	10	0		complete:coe_farmdirectory_listings_page_098.html
coe-bop-coefarmdirectorylistingspage099	source:coe_farm_directory	coe_bop	512	2026-08-28T01:24:27Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://farmdirectory.cupofexcellence.org/listings/?pg=99	https://farmdirectory.cupofexcellence.org/listings/?pg=99	200	7cf1c71e9085e6f94898a948b5ef6c128153e8d46877a5973a7355c52d947ad0	128260	10	10	0		complete:coe_farmdirectory_listings_page_099.html
coe-bop-coefarmdirectorylistingspage100	source:coe_farm_directory	coe_bop	513	2026-08-28T01:24:27Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://farmdirectory.cupofexcellence.org/listings/?pg=100	https://farmdirectory.cupofexcellence.org/listings/?pg=100	200	c35a791ebb315b5c42575c5cfd2b9ffa131d58eac32b72e8ec5c0eb66991f45a	128226	10	10	0		complete:coe_farmdirectory_listings_page_100.html
coe-bop-coefarmdirectorylistingspage101	source:coe_farm_directory	coe_bop	514	2026-08-28T01:24:27Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://farmdirectory.cupofexcellence.org/listings/?pg=101	https://farmdirectory.cupofexcellence.org/listings/?pg=101	200	39f85979ace89970498043fcb8180332bcfc716204e557c6e42095f054f92042	128187	10	9	0		complete:coe_farmdirectory_listings_page_101.html
coe-bop-coefarmdirectorylistingspage102	source:coe_farm_directory	coe_bop	515	2026-08-28T01:24:28Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://farmdirectory.cupofexcellence.org/listings/?pg=102	https://farmdirectory.cupofexcellence.org/listings/?pg=102	200	2737b2bb8bfdf8f84639900ae5a5d068b560f9f1af6225667992643ccdcb32b4	128285	10	10	0		complete:coe_farmdirectory_listings_page_102.html
coe-bop-coefarmdirectorylistingspage103	source:coe_farm_directory	coe_bop	516	2026-08-28T01:24:28Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://farmdirectory.cupofexcellence.org/listings/?pg=103	https://farmdirectory.cupofexcellence.org/listings/?pg=103	200	f5421525ebe2fcb06ac8dd91bf20ef51991a1a6478d8a04acc96a0d05884ea30	127833	10	10	0		complete:coe_farmdirectory_listings_page_103.html
coe-bop-coefarmdirectorylistingspage104	source:coe_farm_directory	coe_bop	517	2026-08-28T01:24:28Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://farmdirectory.cupofexcellence.org/listings/?pg=104	https://farmdirectory.cupofexcellence.org/listings/?pg=104	200	26ae594612c3298415175f495d686bf548ebc5af8e4f47179bf9435e8de16552	126418	10	10	0		complete:coe_farmdirectory_listings_page_104.html
coe-bop-coefarmdirectoryrobots	source:coe_farm_directory	coe_bop	518	2026-08-28T01:22:51Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://farmdirectory.cupofexcellence.org/robots.txt	https://farmdirectory.cupofexcellence.org/robots.txt	200	e1f21c9aa28d50ca112ed357f34b67c550597effd4d42fd55b4e27300dd8f9c1	24	0	0	0		complete:coe_farmdirectory_robots.txt
coe-bop-coefarmdirectoryterms	source:coe_farm_directory	coe_bop	519	2026-08-28T01:41:23Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://farmdirectory.cupofexcellence.org/terms/	https://farmdirectory.cupofexcellence.org/terms/	200	019d3300faa80056274089a4e485abfd235574116197f32e1fc99854ce73decc	114400	0	0	0		complete:coe_farmdirectory_terms.html
coe-bop-coeprotocol	source:coe_process	coe_bop	520	2026-08-28T01:35:50Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://cupofexcellence.org/cup-of-excellence/	https://cupofexcellence.org/cup-of-excellence/	200	b9f106c632fd7a231285a3042f10873c40ea9785567631465118363bf2f77ab3	157681	0	0	0		complete:coe_protocol.html
coe-bop-coeratelimitheaders	source:coe_farm_directory	coe_bop	521	2026-08-28T01:28:03Z	PUBLIC_OFFICIAL_HTTP_GET	COMPLETED	https://farmdirectory.cupofexcellence.org/listings/?pg=105	https://farmdirectory.cupofexcellence.org/listings/?pg=105	200	851d6c533a209ab8a6086d0470c071985bfa972f1fd7eff765278869de7d8ac2	2165	0	0	0		complete:coe_rate_limit_headers.txt
coe-bop-farm-directory-page-105-429	source:coe_farm_directory	coe_bop	522	2026-08-28T02:03:04Z	PUBLIC_OFFICIAL_HTTP_GET	TRANSIENT_TECHNICAL_FAILURE	https://farmdirectory.cupofexcellence.org/listings/?pg=105	https://farmdirectory.cupofexcellence.org/listings/?pg=105	429		0	0	0	0		coe-farm-directory-page-105-after-cloudflare-window
coe-bop-index-collision-brazil-pulped-naturals-2010	edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2011:2010	coe_bop	523	2026-08-28T02:03:04Z	OFFICIAL_ARCHIVE_RECONCILIATION	BLOCKED_EXTERNAL_ACTION	https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2011/				0	0	0	0	ORGANIZER_RESPONSE	continue-all-noncolliding-coe-editions
coe-bop-rights-bop	source:bop_results_archive	coe_bop	524	2026-08-28T02:03:04Z	RIGHTS_EVIDENCE_REVIEW	BLOCKED_EXTERNAL_ACTION	https://app.bestofpanama.auction/				0	0	0	0	PERMISSION	continue-bop-public-route-discovery-with-rights-pending
coe-bop-rights-coe	source:coe_archive	coe_bop	525	2026-08-28T02:03:04Z	RIGHTS_EVIDENCE_REVIEW	BLOCKED_EXTERNAL_ACTION	https://farmdirectory.cupofexcellence.org/terms/				0	0	0	0	PERMISSION	continue-coe-acquisition-with-rights-pending
commercial-regional-avpa-2021-results-pdf	archive:avpa_2021_results	commercial_regional	1	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://en.avpa.fr/_files/ugd/58172f_4c77467cf60241c68a87aa0c5ae471dd.pdf	https://en.avpa.fr/_files/ugd/58172f_4c77467cf60241c68a87aa0c5ae471dd.pdf	200	bc2cadb1180e5e941708ad9a1b71637cdc3351c8fdd1cf543864948b1f63ac6f	242616	69	69	69		Advance to the next edition in RESUME_MANIFEST.json.
commercial-regional-avpa-2022-results-pdf	archive:avpa_2022_results	commercial_regional	2	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://www.avpa.fr/_files/ugd/58172f_6742d088d0844243bf7ecf5a0c14962d.pdf	https://www.avpa.fr/_files/ugd/58172f_6742d088d0844243bf7ecf5a0c14962d.pdf	200	9e24c113cad136b7471f2855a4f21b56f5255c9e6e91aac41801304b3006c6a7	1555137	69	69	50		Advance to the next edition in RESUME_MANIFEST.json.
commercial-regional-avpa-2023-results-pdf	archive:avpa_annual_results	commercial_regional	3	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://www.avpa.fr/_files/ugd/58172f_30052b626d3046dc809ac7c1aadfb577.pdf	https://www.avpa.fr/_files/ugd/58172f_30052b626d3046dc809ac7c1aadfb577.pdf	200	7e44c8ba26dff9508589edf308496c47b5104c07922101ba8d08eb0b89240c53	464164	88	88	88		Advance to the next edition in RESUME_MANIFEST.json.
commercial-regional-avpa-2024-results-pdf	archive:avpa_annual_results	commercial_regional	4	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://it.avpa.fr/_files/ugd/58172f_35c0d4eb0b3043bbb4dbe37d46bc608c.pdf	https://it.avpa.fr/_files/ugd/58172f_35c0d4eb0b3043bbb4dbe37d46bc608c.pdf	200	6f8be1365130c379c41b79fdbbde910f73f0e26f73f04a99ceba22e41702a847	202070	87	87	87		Advance to the next edition in RESUME_MANIFEST.json.
commercial-regional-avpa-2025-results-pdf	archive:avpa_annual_results	commercial_regional	5	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://es.avpa.fr/_files/ugd/58172f_8bacccff6b394c70a4245a028435bf32.pdf	https://es.avpa.fr/_files/ugd/58172f_8bacccff6b394c70a4245a028435bf32.pdf	200	37e395246a44f63dbda8e024275a1f7789c2808c831d96593069464f529c7547	195546	82	82	82		Advance to the next edition in RESUME_MANIFEST.json.
commercial-regional-afca-2019-magazine-pdf	archive:toh_results_portal	commercial_regional	6	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://afca.coffee/wp-content/uploads/2019/04/April-June-Magazine.pdf	https://afca.coffee/wp-content/uploads/2019/04/April-June-Magazine.pdf	200	2dd2e823e2c9206cfe16ced90d8b862a253c6cc32e0143c2fe25e866b7d5ea62	13644248	63	63	0		Advance to the next edition in RESUME_MANIFEST.json.
commercial-regional-afca-2023-24-regional-pdf	archive:toh_results_portal	commercial_regional	7	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://afca.coffee/wp-content/uploads/2024/08/Regional-Taste-of-Harvest-Results.pdf	https://afca.coffee/wp-content/uploads/2024/08/Regional-Taste-of-Harvest-Results.pdf	200	e3a940252922e888ba0614b76d835e0be748e02d4d40319e71a823c2999b76ad	476993	17	17	0		Advance to the next edition in RESUME_MANIFEST.json.
commercial-regional-afca-2023-24-rwanda-pdf	archive:toh_results_portal	commercial_regional	8	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://afca.coffee/wp-content/uploads/2024/08/Rwanda-National-Taste-of-Harvest-Results.pdf	https://afca.coffee/wp-content/uploads/2024/08/Rwanda-National-Taste-of-Harvest-Results.pdf	200	55acf0b4969e4ca503e5e2a8991b45fad83e93ba3caf56f5c2bef8e01799f882	344406	11	11	0		Advance to the next edition in RESUME_MANIFEST.json.
commercial-regional-afca-2023-24-kenya-pdf	archive:toh_kenya_results_pdf	commercial_regional	9	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://afca.coffee/wp-content/uploads/2024/08/Kenya-National-Taste-of-Harvest-Results.pdf	https://afca.coffee/wp-content/uploads/2024/08/Kenya-National-Taste-of-Harvest-Results.pdf	200	9e1f277de0f7b8fb565da11fda178a70fc1053d0a77ff4336c0c012251f6c1a2	212614	5	5	0		Advance to the next edition in RESUME_MANIFEST.json.
commercial-regional-afca-2023-24-ethiopia-pdf	archive:toh_results_portal	commercial_regional	10	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://afca.coffee/wp-content/uploads/2024/08/Ethiopia-National-Taste-of-Harvest-Results.pdf	https://afca.coffee/wp-content/uploads/2024/08/Ethiopia-National-Taste-of-Harvest-Results.pdf	200	93ac332d95c39d70ab87cd4ececc69931091a2175c8ad628379c6db11b8c1e2f	321041	12	12	0		Advance to the next edition in RESUME_MANIFEST.json.
commercial-regional-afca-2023-24-drc-pdf	archive:toh_results_portal	commercial_regional	11	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://afca.coffee/wp-content/uploads/2024/08/DRC-National-Taste-of-Harvest-Results.pdf	https://afca.coffee/wp-content/uploads/2024/08/DRC-National-Taste-of-Harvest-Results.pdf	200	132229a2779388622f4a12109bda801f3234102a44ace6e0119e27e3e7e824e3	427162	6	6	0		Advance to the next edition in RESUME_MANIFEST.json.
commercial-regional-afca-2023-24-uganda-pdf	archive:toh_uganda_results_pdf	commercial_regional	12	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://afca.coffee/wp-content/uploads/2024/08/Uganda-National-Taste-of-Harvest-Results.pdf	https://afca.coffee/wp-content/uploads/2024/08/Uganda-National-Taste-of-Harvest-Results.pdf	200	43ef7214e910c2ee4fcc34b09c403ecc4db35c2064287d057a2603dda38cae07	377632	12	12	0		Advance to the next edition in RESUME_MANIFEST.json.
commercial-regional-afca-2023-24-magazine-pdf	archive:toh_results_portal	commercial_regional	13	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_DOWNLOAD	PARTIAL	https://afca.coffee/wp-content/uploads/2024/07/AFCA-Magazine-Vol-13.pdf	https://afca.coffee/wp-content/uploads/2024/07/AFCA-Magazine-Vol-13.pdf	200	e1e81093121a1b3914ac37a0918b15c3453a7cf16aa4bd7ab5e9660ac779e098	23919298	0	0	0		Run lossless OCR on afca/2023-24_magazine.pdf, then rerun build_lane.py; do not infer unreadable labels.
commercial-regional-afca-2024-25-magazine-pdf	archive:toh_results_portal	commercial_regional	14	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://afca.coffee/wp-content/uploads/2025/06/AFCA-Magazine-Vol-15.pdf	https://afca.coffee/wp-content/uploads/2025/06/AFCA-Magazine-Vol-15.pdf	200	b5e48572f4d5af51421b46f4d4af9abe3e7f98f6e1b5bba11862a2feab6840e7	6942391	13	13	0		Advance to the next edition in RESUME_MANIFEST.json.
commercial-regional-afca-2025-26-cameroon-pdf	edition:toh_cameroon_2025_26	commercial_regional	15	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://www.oncc.cm/content/library/documents/resource-announcing-the-2-1770027900.pdf	https://www.oncc.cm/content/library/documents/resource-announcing-the-2-1770027900.pdf	200	d9c3cad38923ba9ca0618660e27189b3a0d476d5282d939c673a177764ec40cb	224108	10	10	0		Advance to the next edition in RESUME_MANIFEST.json.
commercial-regional-afca-2025-26-tanzania-washed-pdf	edition:toh_tanzania_2025_26	commercial_regional	16	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://www.coffee.go.tz/uploads/documents/sw-1769505106-Washed%20Arabica.pdf	https://www.coffee.go.tz/uploads/documents/sw-1769505106-Washed%20Arabica.pdf	200	130bb631e9950518eb7196c89cca52abc66a3005a0a24197bcc715709705a9a5	133613	0	0	0		Advance to the next edition in RESUME_MANIFEST.json.
commercial-regional-afca-program-html	source:toh_program	commercial_regional	17	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://afca.coffee/programs/taste-of-harvest/	https://afca.coffee/programs/taste-of-harvest/	200	5fc2ff2a8afecd0d04979b8ba6af93515860e19726a911a78aa0742a6aa41421	163511	0	0	0		Advance to the next edition in RESUME_MANIFEST.json.
commercial-regional-melbourne-royal-aica-2016-pdf	series:melbourne_royal_aica	commercial_regional	18	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://www.melbourneroyal.com.au/media/1906/2016-aica-catalogue-of-results.pdf	https://www.melbourneroyal.com.au/media/1906/2016-aica-catalogue-of-results.pdf	200	b6c9fadabeeaebd6a2ac1f4c3dc394492918b40c8a6b101f3bf7e9505b322043	7308758	658	658	0		Advance to the next edition in RESUME_MANIFEST.json.
commercial-regional-melbourne-royal-aica-2017-pdf	series:melbourne_royal_aica	commercial_regional	19	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://www.melbourneroyal.com.au/media/1907/2017-aica-catalogue-of-results.pdf	https://www.melbourneroyal.com.au/media/1907/2017-aica-catalogue-of-results.pdf	200	783b2c5f124105d57a621d42b17f7ec1ad15bf9ea125026e05d71bd7b9a497cf	5604210	819	819	0		Advance to the next edition in RESUME_MANIFEST.json.
commercial-regional-melbourne-royal-aica-2018-pdf	series:melbourne_royal_aica	commercial_regional	20	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://www.melbourneroyal.com.au/media/1908/2018-aica-catalogue-of-results.pdf	https://www.melbourneroyal.com.au/media/1908/2018-aica-catalogue-of-results.pdf	200	60708b0ccd026e6644660433a80cffe62160a71eb1c8c3e8db64565703a15f85	8644910	743	743	0		Advance to the next edition in RESUME_MANIFEST.json.
commercial-regional-melbourne-royal-aica-2019-pdf	series:melbourne_royal_aica	commercial_regional	21	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://www.melbourneroyal.com.au/media/3130/2019-aica-catalogue-of-results.pdf	https://www.melbourneroyal.com.au/media/3130/2019-aica-catalogue-of-results.pdf	200	86a214fce283225b01f1c6c84c17a7ed923b2b4d061b939b3362bec2acaa474b	2163064	807	807	0		Advance to the next edition in RESUME_MANIFEST.json.
commercial-regional-melbourne-royal-aica-2020-pdf	series:melbourne_royal_aica	commercial_regional	22	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://www.melbourneroyal.com.au/media/4575/aica-results-catalogue-final.pdf	https://www.melbourneroyal.com.au/media/4575/aica-results-catalogue-final.pdf	200	11c272b6cd82d97d57bccb6ce72f5ab61199269739fac9b520963eb1502fcd18	25609877	800	800	0		Advance to the next edition in RESUME_MANIFEST.json.
commercial-regional-melbourne-royal-aica-2022-pdf	edition:melbourne_royal_aica_2022	commercial_regional	23	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://www.melbourneroyal.com.au/media/8107/mr_aica_results_2022.pdf	https://www.melbourneroyal.com.au/media/8107/mr_aica_results_2022.pdf	200	d75b32b3ebae316dd3340a0d36e180726c40ebf00f680d4a647f043ed26285d9	8456763	708	708	0		Advance to the next edition in RESUME_MANIFEST.json.
commercial-regional-melbourne-royal-aica-2022-rules-pdf	source:aica_2022_booklet	commercial_regional	24	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_DOWNLOAD	PARTIAL	https://www.melbourneroyal.com.au/media/7827/2022-mr-aica-entry-booklet-p3-final.pdf	https://www.melbourneroyal.com.au/media/7827/2022-mr-aica-entry-booklet-p3-final.pdf	200	c508c8d0a29df896d209aa1fba71fae89f30b4b258b1426304274e0e4456eb3b	6911895	0	0	0		Run lossless OCR on melbourne_royal/aica_2022_rules.pdf, then rerun build_lane.py; do not infer unreadable labels.
commercial-regional-royal-adelaide-racs-2024-results-pdf	archive:racs_2024_results	commercial_regional	25	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://www.royaladelaidecoffeeshow.com.au/_files/ugd/1ab17b_a61f00d5270d4be8a01f0a399477bd04.pdf	https://www.royaladelaidecoffeeshow.com.au/_files/ugd/1ab17b_a61f00d5270d4be8a01f0a399477bd04.pdf	200	57e1dc8683c1acc6d1debb31904c958abeba7a94a51dedca3aa157eb4075177c	25801331	180	180	0		Advance to the next edition in RESUME_MANIFEST.json.
commercial-regional-royal-adelaide-racs-2025-results-pdf	edition:royal_adelaide_2025	commercial_regional	26	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://www.royaladelaidecoffeeshow.com.au/_files/ugd/1ab17b_132832e8ff2f4a22a824e58806980793.pdf	https://www.royaladelaidecoffeeshow.com.au/_files/ugd/1ab17b_132832e8ff2f4a22a824e58806980793.pdf	200	543131e602c6f843e067d3931ee008c129df3f9664d2b646ed9319fbc76cf06c	21218999	163	163	0		Advance to the next edition in RESUME_MANIFEST.json.
